ROWID	_EnchantLevel|INTEGER	_DisjointDrop|INTEGER	_Item1Index|INTEGER	_Item2Index|INTEGER	_Item3Index|INTEGER	_Item4Index|INTEGER	_Item5Index|INTEGER	_Item6Index|INTEGER	_Item7Index|INTEGER	_Item8Index|INTEGER	_Item9Index|INTEGER	_Item10Index|INTEGER	_Item11Index|INTEGER	_Item12Index|INTEGER	_Item13Index|INTEGER	_Item14Index|INTEGER	_Item15Index|INTEGER	_Item16Index|INTEGER	_Item17Index|INTEGER	_Item18Index|INTEGER	_Item19Index|INTEGER	_Item20Index|INTEGER
8079	8	184553249	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8080	9	184553249	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8081	10	184553249	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8082	11	184553249	268466189	268466749	268476994	268463411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8083	12	184553249	268466189	268466749	268476994	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8084	13	184553249	268466189	268476992	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8085	14	184553249	268466189	268476992	268463411	268463412	268463413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8086	15	184553249	268476992	268463411	268463412	268463413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8087	1	184553250	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8088	2	184553250	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8089	3	184553250	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8090	4	184553250	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8091	5	184553250	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8092	6	184553250	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8093	7	184553250	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8094	8	184553250	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8095	9	184553250	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8096	10	184553250	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8097	11	184553250	268466189	268466749	268476994	268463411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8098	12	184553250	268466189	268466749	268476994	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8099	13	184553250	268466189	268476992	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8100	14	184553250	268466189	268476992	268463411	268463412	268463413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8101	15	184553250	268476992	268463411	268463412	268463413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8102	1	184553251	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8103	2	184553251	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8104	3	184553251	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8105	4	184553251	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8106	5	184553251	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8107	6	184553251	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8108	7	184553251	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8109	8	184553251	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8110	9	184553251	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8111	10	184553251	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8112	11	184553251	268466189	268466749	268476994	268463411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8113	12	184553251	268466189	268466749	268476994	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8114	13	184553251	268466189	268476992	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8115	14	184553251	268466189	268476992	268463411	268463412	268463413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8116	15	184553251	268476992	268463411	268463412	268463413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8117	1	184553252	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8118	2	184553252	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8119	3	184553252	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8120	4	184553252	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8121	5	184553252	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8122	6	184553252	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8123	7	184553252	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8124	8	184553252	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8125	9	184553252	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8126	10	184553252	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8127	11	184553252	268466189	268466749	268476994	268463411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8128	12	184553252	268466189	268466749	268476994	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8129	13	184553252	268466189	268476992	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8130	14	184553252	268466189	268476992	268463411	268463412	268463413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8131	15	184553252	268476992	268463411	268463412	268463413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8132	1	184553253	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8133	2	184553253	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8134	3	184553253	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8135	4	184553253	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8136	5	184553253	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8137	6	184553253	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8138	7	184553253	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8139	8	184553253	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8140	9	184553253	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8141	10	184553253	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8142	11	184553253	268466189	268466749	268476994	268463411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8143	12	184553253	268466189	268466749	268476994	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8144	13	184553253	268466189	268476992	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8145	14	184553253	268466189	268476992	268463411	268463412	268463413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8146	15	184553253	268476992	268463411	268463412	268463413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8238	1	184553285	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8239	2	184553285	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8240	3	184553285	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8241	4	184553285	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8242	5	184553285	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8243	6	184553285	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8244	7	184553285	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8245	8	184553285	0	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8246	9	184553285	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8247	10	184553285	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8248	11	184553285	268466189	268476991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8249	12	184553285	268466189	268452591	268476991	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8250	13	184553285	0	268476993	268463412	268463380	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8251	14	184553285	0	0	0	268463380	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8252	15	184553285	0	0	0	0	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8253	1	184553286	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8254	2	184553286	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8255	3	184553286	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8256	4	184553286	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8257	5	184553286	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8258	6	184553286	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8259	7	184553286	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8260	8	184553286	0	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8261	9	184553286	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8262	10	184553286	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8263	11	184553286	268466189	268476991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8264	12	184553286	268466189	268452591	268476991	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8265	13	184553286	0	268476993	268463412	268463380	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8266	14	184553286	0	0	0	268463380	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8267	15	184553286	0	0	0	0	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8268	1	184553287	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8269	2	184553287	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8270	3	184553287	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8271	4	184553287	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8272	5	184553287	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8273	6	184553287	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8274	7	184553287	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8275	8	184553287	0	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8276	9	184553287	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8277	10	184553287	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8278	11	184553287	268466189	268476991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8279	12	184553287	268466189	268452591	268476991	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8280	13	184553287	0	268476993	268463412	268463380	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8281	14	184553287	0	0	0	268463380	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8282	15	184553287	0	0	0	0	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8283	1	184553288	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8284	2	184553288	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8285	3	184553288	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8286	4	184553288	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8287	5	184553288	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8288	6	184553288	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8289	7	184553288	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8290	8	184553288	0	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8291	9	184553288	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8292	10	184553288	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8293	11	184553288	268466189	268476991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8294	12	184553288	268466189	268452591	268476991	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8295	13	184553288	0	268476993	268463412	268463380	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8296	14	184553288	0	0	0	268463380	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8297	15	184553288	0	0	0	0	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8298	1	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8299	2	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8300	3	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8301	4	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8302	5	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8303	6	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8304	7	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8305	8	184553289	0	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8306	9	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8307	10	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8308	11	184553289	268466189	268476991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8309	12	184553289	268466189	268452591	268476991	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8310	13	184553289	0	268476993	268463412	268463380	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8311	14	184553289	0	0	0	268463380	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8312	15	184553289	0	0	0	0	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8320	1	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8321	2	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8322	3	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8323	4	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8324	5	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8325	6	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8326	7	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8327	8	184553289	0	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8328	9	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8329	10	184553289	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8330	11	184553289	268466189	268476991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8331	12	184553289	268466189	268452591	268476991	268463411	268463412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8332	13	184553289	0	268476993	268463412	268463380	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8333	14	184553289	0	0	0	268463380	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8334	15	184553289	0	0	0	0	268463381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8356	1	184553306	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8357	2	184553306	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8358	3	184553306	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8359	4	184553306	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8360	5	184553306	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8361	6	184553306	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8362	7	184553306	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8363	8	184553306	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8364	9	184553306	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8365	10	184553306	268466296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8366	11	184553306	268466296	268476989	268466814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8367	12	184553306	268466296	268476989	268466814	268466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8368	13	184553306	268466296	268476990	268466814	268466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8369	14	184553306	268466296	268476990	268466814	268466815	268466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8370	15	184553306	268466296	268476990	268466814	268466815	268466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8371	1	184553307	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8372	2	184553307	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8373	3	184553307	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8374	4	184553307	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8375	5	184553307	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8376	6	184553307	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8377	7	184553307	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8378	8	184553307	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8379	9	184553307	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8380	10	184553307	268466296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8381	11	184553307	268466296	268476989	268466814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8382	12	184553307	268466296	268476989	268466814	268466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8383	13	184553307	268466296	268476990	268466814	268466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8384	14	184553307	268466296	268476990	268466814	268466815	268466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8385	15	184553307	268466296	268476990	268466814	268466815	268466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8386	1	184553308	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8387	2	184553308	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8388	3	184553308	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8389	4	184553308	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8390	5	184553308	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8391	6	184553308	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8392	7	184553308	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8393	8	184553308	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8394	9	184553308	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8395	10	184553308	268466296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8396	11	184553308	268466296	268476989	268466814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8397	12	184553308	268466296	268476989	268466814	268466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8398	13	184553308	268466296	268476990	268466814	268466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8399	14	184553308	268466296	268476990	268466814	268466815	268466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8400	15	184553308	268466296	268476990	268466814	268466815	268466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8401	1	184553309	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8402	2	184553309	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8403	3	184553309	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8404	4	184553309	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8405	5	184553309	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8406	6	184553309	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8407	7	184553309	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8408	8	184553309	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8409	9	184553309	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8410	10	184553309	268466296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8411	11	184553309	268466296	268476989	268466814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8412	12	184553309	268466296	268476989	268466814	268466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8413	13	184553309	268466296	268476990	268466814	268466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8414	14	184553309	268466296	268476990	268466814	268466815	268466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8415	15	184553309	268466296	268476990	268466814	268466815	268466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8416	1	184553310	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8417	2	184553310	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8418	3	184553310	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8419	4	184553310	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8420	5	184553310	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8421	6	184553310	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8422	7	184553310	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8423	8	184553310	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8424	9	184553310	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8425	10	184553310	268466296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8426	11	184553310	268466296	268476989	268466814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8427	12	184553310	268466296	268476989	268466814	268466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8428	13	184553310	268466296	268476990	268466814	268466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8429	14	184553310	268466296	268476990	268466814	268466815	268466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8430	15	184553310	268466296	268476990	268466814	268466815	268466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8431	1	184553311	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8432	2	184553311	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8433	3	184553311	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8434	4	184553311	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8435	5	184553311	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8436	6	184553311	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8437	7	184553311	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8438	8	184553311	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8439	9	184553311	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8440	10	184553311	268466296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8441	11	184553311	268466296	268476989	268466814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8442	12	184553311	268466296	268476989	268466814	268466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8443	13	184553311	268466296	268476990	268466814	268466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8444	14	184553311	268466296	268476990	268466814	268466815	268466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8445	15	184553311	268466296	268476990	268466814	268466815	268466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8564	1	184553372	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8565	2	184553372	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8566	3	184553372	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8567	4	184553372	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8568	5	184553372	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8569	6	184553372	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8570	7	184553372	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8571	8	184553372	268466749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8572	9	184553372	268466749	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8573	10	184553372	268466749	268466189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8574	11	184553372	268466749	268466189	268476994	268466814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
