ROWID	_Type|INTEGER	_Index|INTEGER	_Expectation|DOUBLE	_Description|INTEGER	_DescriptionParam|TEXT
268498225	0	0	0.0	0	
268498226	0	0	0.0	0	
268498227	0	0	0.0	0	
268498228	0	0	0.0	0	
268498229	0	0	0.0	0	
268498230	0	0	0.0	0	
268498231	0	0	0.0	0	
268498232	0	0	0.0	0	
268498233	0	0	0.0	0	
268498234	0	0	0.0	0	
268498235	0	0	0.0	0	
268498236	0	0	0.0	0	
268498237	0	0	0.0	0	
268498238	0	0	0.0	0	
268498239	0	0	0.0	0	
268498240	0	0	0.0	0	
268498241	0	0	0.0	0	
268498242	0	0	0.0	0	
268498243	0	0	0.0	0	
268498244	0	0	0.0	0	
268498245	0	0	0.0	0	
268498246	0	0	0.0	0	
268498247	0	0	0.0	0	
268498248	0	0	0.0	0	
268498249	0	0	0.0	0	
268498250	0	0	0.0	0	
268498251	0	0	0.0	0	
268498252	0	0	0.0	0	
268498253	0	0	0.0	0	
268498254	0	0	0.0	0	
268498255	0	0	0.0	0	
268498256	0	0	0.0	0	
268498257	0	0	0.0	0	
268498258	0	0	0.0	0	
268498259	0	0	0.0	0	
268498260	0	0	0.0	0	
268498261	0	0	0.0	0	
268498262	0	0	0.0	0	
268498263	0	0	0.0	0	
268498264	0	0	0.0	0	
268498265	0	0	0.0	0	
268498266	0	0	0.0	0	
268498267	0	0	0.0	0	
268498268	0	0	0.0	0	
268498269	0	0	0.0	0	
268498270	0	0	0.0	0	
268498271	0	0	0.0	0	
268498272	0	0	0.0	0	
268498273	0	0	0.0	0	
268498274	0	0	0.0	0	
268498275	0	0	0.0	0	
268498276	0	0	0.0	0	
268498277	0	0	0.0	0	
268498278	0	0	0.0	0	
268498279	0	0	0.0	0	
268498280	0	0	0.0	0	
268498281	0	0	0.0	0	
268498282	0	0	0.0	0	
268498283	0	0	0.0	0	
268498284	0	0	0.0	0	
268498285	0	0	0.0	0	
268498286	0	0	0.0	0	
268498287	0	0	0.0	0	
268498288	0	0	0.0	0	
268498289	0	0	0.0	0	
268498290	0	0	0.0	0	
268498291	0	0	0.0	0	
268498292	0	0	0.0	0	
268498293	0	0	0.0	0	
268498294	0	0	0.0	0	
268498295	0	0	0.0	0	
268498296	0	0	0.0	0	
268498297	0	0	0.0	0	
268498298	0	0	0.0	0	
268498299	0	0	0.0	0	
268449962	0	0	0.0	0	
268449963	0	0	0.0	0	
268449964	0	0	0.0	0	
268449965	0	0	0.0	0	
268449966	0	0	0.0	0	
268449967	0	0	0.0	0	
268450050	0	0	0.0	0	
268450051	0	0	0.0	0	
268450052	0	0	0.0	0	
268450053	0	0	0.0	0	
268450054	0	0	0.0	0	
268450055	0	0	0.0	0	
268450056	0	0	0.0	0	
268450057	0	0	0.0	0	
268450068	0	0	0.0	0	
268450069	0	0	0.0	0	
268450070	0	0	0.0	0	
268450071	0	0	0.0	0	
268450072	0	0	0.0	0	
268450073	0	0	0.0	0	
268450074	0	0	0.0	0	
268450075	0	0	0.0	0	
268456650	0	0	0.0	0	
268456651	0	0	0.0	0	
268456652	0	0	0.0	0	
268456653	0	0	0.0	0	
268456654	0	0	0.0	0	
268456655	0	0	0.0	0	
268456656	0	0	0.0	0	
268456657	0	0	0.0	0	
268456658	0	0	0.0	0	
268456659	0	0	0.0	0	
268456660	0	0	0.0	0	
268456661	0	0	0.0	0	
268463918	0	0	0.0	0	
268463919	0	0	0.0	0	
268463920	0	0	0.0	0	
268463921	0	0	0.0	0	
268469458	0	0	0.0	0	
268469653	0	0	0.0	0	
268470225	0	0	0.0	0	
268470226	0	0	0.0	0	
268470227	0	0	0.0	0	
268470228	0	0	0.0	0	
268476664	0	0	0.0	0	
268476665	0	0	0.0	0	
268476666	0	0	0.0	0	
268476667	0	0	0.0	0	
268476668	0	0	0.0	0	
268476669	0	0	0.0	0	
268476670	0	0	0.0	0	
268476671	0	0	0.0	0	
268476672	0	0	0.0	0	
268476673	0	0	0.0	0	
268476674	0	0	0.0	0	
268476675	0	0	0.0	0	
268476676	0	0	0.0	0	
268476677	0	0	0.0	0	
268476678	0	0	0.0	0	
268476679	0	0	0.0	0	
268476680	0	0	0.0	0	
268476681	0	0	0.0	0	
268476682	0	0	0.0	0	
268476683	0	0	0.0	0	
268476684	0	0	0.0	0	
268476685	0	0	0.0	0	
268476686	0	0	0.0	0	
268476687	0	0	0.0	0	
268476688	0	0	0.0	0	
268476689	0	0	0.0	0	
268476690	0	0	0.0	0	
268476691	0	0	0.0	0	
268476692	0	0	0.0	0	
268476693	0	0	0.0	0	
268476694	0	0	0.0	0	
268476695	0	0	0.0	0	
268476696	0	0	0.0	0	
268476697	0	0	0.0	0	
268476698	0	0	0.0	0	
268476699	0	0	0.0	0	
268476700	0	0	0.0	0	
268476701	0	0	0.0	0	
268476702	0	0	0.0	0	
268476703	0	0	0.0	0	
268476704	0	0	0.0	0	
268476705	0	0	0.0	0	
268476706	0	0	0.0	0	
268476707	0	0	0.0	0	
268476708	0	0	0.0	0	
268477668	0	0	0.0	0	
268477669	0	0	0.0	0	
268477670	0	0	0.0	0	
268477671	0	0	0.0	0	
268477672	0	0	0.0	0	
268477673	0	0	0.0	0	
268477674	0	0	0.0	0	
268477675	0	0	0.0	0	
268477676	0	0	0.0	0	
268477677	0	0	0.0	0	
268477678	0	0	0.0	0	
268477679	0	0	0.0	0	
268477680	0	0	0.0	0	
268477681	0	0	0.0	0	
268477682	0	0	0.0	0	
268477683	0	0	0.0	0	
268477684	0	0	0.0	0	
268477685	0	0	0.0	0	
268477686	0	0	0.0	0	
268477687	0	0	0.0	0	
268477688	0	0	0.0	0	
268479783	0	0	0.0	0	
268479784	0	0	0.0	0	
268479785	0	0	0.0	0	
268479786	0	0	0.0	0	
268479787	0	0	0.0	0	
268484867	0	0	0.0	0	
268484868	0	0	0.0	0	
268484869	0	0	0.0	0	
268484870	0	0	0.0	0	
268484871	0	0	0.0	0	
268489714	0	0	0.0	0	
268489715	0	0	0.0	0	
268489716	0	0	0.0	0	
268489717	0	0	0.0	0	
268490121	0	0	0.0	0	
268490378	0	0	0.0	0	
268476709	0	0	0.0	0	
268489718	0	0	0.0	0	
268490633	0	0	0.0	0	
268490634	0	0	0.0	0	
268490635	0	0	0.0	0	
268490636	0	0	0.0	0	
268490637	0	0	0.0	0	
268491862	0	0	0.0	0	
268491863	0	0	0.0	0	
268491864	0	0	0.0	0	
268491865	0	0	0.0	0	
268491866	0	0	0.0	0	
268446587	2	0	0.5	1000058438	50
268446521	2	0	1.0	1000058438	100
268446523	2	0	1.5	1000058438	150
268446588	2	0	2.0	1000058438	200
268446589	2	0	0.5	1000058438	50
268446527	2	0	1.0	1000058438	100
268447762	2	0	1.0	1000058438	100
268446590	2	0	0.5	1000058438	50
268446530	2	0	1.0	1000058438	100
268448413	2	0	0.3	1000058438	30
268448414	2	0	0.3	1000058438	30
268448415	2	0	0.3	1000058438	30
268447765	2	0	0.5	1000058438	50
268447767	2	0	0.5	1000058438	50
268447769	2	0	0.5	1000058438	50
268447771	2	0	0.5	1000058438	50
268447773	2	0	0.5	1000058438	50
268447775	2	0	0.5	1000058438	50
268476981	2	0	0.15	1000058438	15
268476982	2	0	0.15	1000058438	15
268476983	2	0	0.15	1000058438	15
268476984	2	0	0.15	1000058438	15
268476985	2	0	0.15	1000058438	15
268476986	2	0	0.15	1000058438	15
268476987	2	0	0.15	1000058438	15
268476988	2	0	0.15	1000058438	15
268476989	2	0	0.15	1000058438	15
268476990	2	0	0.15	1000058438	15
268476991	2	0	0.15	1000058438	15
268476992	2	0	0.15	1000058438	15
268476993	2	0	0.15	1000058438	15
268476994	2	0	0.15	1000058438	15
268495159	0	0	0.0	0	
268495095	0	0	0.0	0	
268495096	0	0	0.0	0	
268495097	0	0	0.0	0	
268495098	0	0	0.0	0	
268495099	0	0	0.0	0	
268495100	0	0	0.0	0	
268495101	0	0	0.0	0	
268495102	0	0	0.0	0	
268495103	0	0	0.0	0	
268495104	0	0	0.0	0	
268495105	0	0	0.0	0	
268495106	0	0	0.0	0	
268495107	0	0	0.0	0	
268495108	0	0	0.0	0	
268495109	0	0	0.0	0	
268495110	0	0	0.0	0	
268495111	0	0	0.0	0	
268495112	0	0	0.0	0	
268495113	0	0	0.0	0	
268495114	0	0	0.0	0	
268495115	0	0	0.0	0	
268495116	0	0	0.0	0	
268495117	0	0	0.0	0	
268495118	0	0	0.0	0	
268495119	0	0	0.0	0	
268495120	0	0	0.0	0	
268495121	0	0	0.0	0	
268495122	0	0	0.0	0	
268495123	0	0	0.0	0	
268495124	0	0	0.0	0	
268495125	0	0	0.0	0	
268495126	0	0	0.0	0	
268495127	0	0	0.0	0	
268495128	0	0	0.0	0	
268495129	0	0	0.0	0	
268495130	0	0	0.0	0	
268495131	0	0	0.0	0	
268495132	0	0	0.0	0	
268495133	0	0	0.0	0	
268495134	0	0	0.0	0	
268495135	0	0	0.0	0	
268495136	0	0	0.0	0	
268495137	0	0	0.0	0	
268495138	0	0	0.0	0	
268495139	0	0	0.0	0	
268495140	0	0	0.0	0	
268495141	0	0	0.0	0	
268495142	0	0	0.0	0	
268495143	0	0	0.0	0	
268495144	0	0	0.0	0	
268495145	0	0	0.0	0	
268495146	0	0	0.0	0	
268495147	0	0	0.0	0	
268495148	0	0	0.0	0	
268495149	0	0	0.0	0	
268495150	0	0	0.0	0	
268495151	0	0	0.0	0	
268495152	0	0	0.0	0	
268495153	0	0	0.0	0	
268495154	0	0	0.0	0	
268495155	0	0	0.0	0	
268495156	0	0	0.0	0	
268495157	0	0	0.0	0	
268495158	0	0	0.0	0	
268495176	0	0	0.0	0	
268495177	0	0	0.0	0	
268495178	0	0	0.0	0	
268495179	0	0	0.0	0	
268495180	0	0	0.0	0	
268495181	0	0	0.0	0	
268495182	0	0	0.0	0	
268495183	0	0	0.0	0	
268495184	0	0	0.0	0	
268495185	0	0	0.0	0	
268495186	0	0	0.0	0	
268495187	0	0	0.0	0	
268495188	0	0	0.0	0	
268495189	0	0	0.0	0	
268495190	0	0	0.0	0	
268495191	0	0	0.0	0	
268495192	0	0	0.0	0	
268495193	0	0	0.0	0	
268495194	0	0	0.0	0	
268495195	0	0	0.0	0	
268495196	0	0	0.0	0	
268495197	0	0	0.0	0	
268495198	0	0	0.0	0	
268495199	0	0	0.0	0	
268495200	0	0	0.0	0	
268495201	0	0	0.0	0	
268495202	0	0	0.0	0	
268495203	0	0	0.0	0	
268495204	0	0	0.0	0	
268495205	0	0	0.0	0	
268495206	0	0	0.0	0	
268495207	0	0	0.0	0	
268495208	0	0	0.0	0	
268495209	0	0	0.0	0	
268495210	0	0	0.0	0	
268495211	0	0	0.0	0	
268495212	0	0	0.0	0	
268495213	0	0	0.0	0	
268495214	0	0	0.0	0	
268495215	0	0	0.0	0	
268495216	0	0	0.0	0	
268495217	0	0	0.0	0	
268495218	0	0	0.0	0	
268495219	0	0	0.0	0	
268495220	0	0	0.0	0	
268495221	0	0	0.0	0	
268495222	0	0	0.0	0	
268495223	0	0	0.0	0	
268495224	0	0	0.0	0	
268495225	0	0	0.0	0	
268495226	0	0	0.0	0	
268495227	0	0	0.0	0	
268495228	0	0	0.0	0	
268495229	0	0	0.0	0	
268495230	0	0	0.0	0	
268495231	0	0	0.0	0	
268495232	0	0	0.0	0	
268495233	0	0	0.0	0	
268495234	0	0	0.0	0	
268495235	0	0	0.0	0	
268495236	0	0	0.0	0	
268495237	0	0	0.0	0	
268495238	0	0	0.0	0	
268495239	0	0	0.0	0	
268474238	0	0	0.0	0	
268474239	0	0	0.0	0	
268474240	0	0	0.0	0	
268474241	0	0	0.0	0	
268474242	0	0	0.0	0	
268474243	0	0	0.0	0	
268474244	0	0	0.0	0	
268474245	0	0	0.0	0	
268474246	0	0	0.0	0	
268474247	0	0	0.0	0	
268474248	0	0	0.0	0	
268474249	0	0	0.0	0	
268474250	0	0	0.0	0	
268474251	0	0	0.0	0	
268474252	0	0	0.0	0	
268474253	0	0	0.0	0	
268474254	0	0	0.0	0	
268474255	0	0	0.0	0	
268474256	0	0	0.0	0	
268474257	0	0	0.0	0	
268474258	0	0	0.0	0	
268474259	0	0	0.0	0	
268474260	0	0	0.0	0	
268474261	0	0	0.0	0	
268474262	0	0	0.0	0	
268474263	0	0	0.0	0	
268474264	0	0	0.0	0	
268474265	0	0	0.0	0	
268474266	0	0	0.0	0	
268474267	0	0	0.0	0	
268474268	0	0	0.0	0	
268474269	0	0	0.0	0	
268474270	0	0	0.0	0	
268474271	0	0	0.0	0	
268474272	0	0	0.0	0	
268474273	0	0	0.0	0	
268474274	0	0	0.0	0	
268474275	0	0	0.0	0	
268474276	0	0	0.0	0	
268474277	0	0	0.0	0	
268474278	0	0	0.0	0	
268474279	0	0	0.0	0	
268474280	0	0	0.0	0	
268474281	0	0	0.0	0	
268474282	0	0	0.0	0	
268474283	0	0	0.0	0	
268474284	0	0	0.0	0	
268474285	0	0	0.0	0	
268474286	0	0	0.0	0	
268474287	0	0	0.0	0	
268474288	0	0	0.0	0	
268474289	0	0	0.0	0	
268474290	0	0	0.0	0	
268474291	0	0	0.0	0	
268474292	0	0	0.0	0	
268474293	0	0	0.0	0	
268474294	0	0	0.0	0	
268474295	0	0	0.0	0	
268474296	0	0	0.0	0	
268474297	0	0	0.0	0	
268474298	0	0	0.0	0	
268474299	0	0	0.0	0	
268474300	0	0	0.0	0	
268474301	0	0	0.0	0	
268474302	0	0	0.0	0	
268474303	0	0	0.0	0	
268474304	0	0	0.0	0	
268474305	0	0	0.0	0	
268474306	0	0	0.0	0	
268474307	0	0	0.0	0	
268474308	0	0	0.0	0	
268474309	0	0	0.0	0	
268474310	0	0	0.0	0	
268474311	0	0	0.0	0	
268474312	0	0	0.0	0	
268474313	0	0	0.0	0	
268474314	0	0	0.0	0	
268474315	0	0	0.0	0	
268474316	0	0	0.0	0	
268474317	0	0	0.0	0	
268474318	0	0	0.0	0	
268474319	0	0	0.0	0	
268474320	0	0	0.0	0	
268474321	0	0	0.0	0	
268474322	0	0	0.0	0	
268474323	0	0	0.0	0	
268474324	0	0	0.0	0	
268474325	0	0	0.0	0	
268474326	0	0	0.0	0	
268474327	0	0	0.0	0	
268474328	0	0	0.0	0	
268474329	0	0	0.0	0	
268474330	0	0	0.0	0	
268474331	0	0	0.0	0	
268474332	0	0	0.0	0	
268474333	0	0	0.0	0	
268474334	0	0	0.0	0	
268474335	0	0	0.0	0	
268474336	0	0	0.0	0	
268474337	0	0	0.0	0	
268474338	0	0	0.0	0	
268474339	0	0	0.0	0	
268474340	0	0	0.0	0	
268474341	0	0	0.0	0	
268474342	0	0	0.0	0	
268474343	0	0	0.0	0	
268474344	0	0	0.0	0	
268474345	0	0	0.0	0	
268474346	0	0	0.0	0	
268474347	0	0	0.0	0	
268474348	0	0	0.0	0	
268474349	0	0	0.0	0	
268474350	0	0	0.0	0	
268474351	0	0	0.0	0	
268474352	0	0	0.0	0	
268474353	0	0	0.0	0	
268474354	0	0	0.0	0	
268474355	0	0	0.0	0	
268474356	0	0	0.0	0	
268474357	0	0	0.0	0	
268474358	0	0	0.0	0	
268474359	0	0	0.0	0	
268474360	0	0	0.0	0	
268474361	0	0	0.0	0	
268474362	0	0	0.0	0	
268474363	0	0	0.0	0	
268474364	0	0	0.0	0	
268474365	0	0	0.0	0	
268474366	0	0	0.0	0	
268474367	0	0	0.0	0	
268474368	0	0	0.0	0	
268474369	0	0	0.0	0	
268474370	0	0	0.0	0	
268474371	0	0	0.0	0	
268474372	0	0	0.0	0	
268474373	0	0	0.0	0	
268474374	0	0	0.0	0	
268474375	0	0	0.0	0	
268474376	0	0	0.0	0	
268474377	0	0	0.0	0	
268474378	0	0	0.0	0	
268474379	0	0	0.0	0	
268474380	0	0	0.0	0	
268474381	0	0	0.0	0	
268474382	0	0	0.0	0	
268474383	0	0	0.0	0	
268474384	0	0	0.0	0	
268474385	0	0	0.0	0	
268474386	0	0	0.0	0	
268474387	0	0	0.0	0	
268474388	0	0	0.0	0	
268474389	0	0	0.0	0	
268474390	0	0	0.0	0	
268474391	0	0	0.0	0	
268474392	0	0	0.0	0	
268474393	0	0	0.0	0	
268474394	0	0	0.0	0	
268474395	0	0	0.0	0	
268474396	0	0	0.0	0	
268474397	0	0	0.0	0	
268474398	0	0	0.0	0	
268474399	0	0	0.0	0	
268474400	0	0	0.0	0	
268474401	0	0	0.0	0	
268474402	0	0	0.0	0	
268474403	0	0	0.0	0	
268474404	0	0	0.0	0	
268474405	0	0	0.0	0	
268474406	0	0	0.0	0	
268474407	0	0	0.0	0	
268474408	0	0	0.0	0	
268474409	0	0	0.0	0	
268474410	0	0	0.0	0	
268474411	0	0	0.0	0	
268474412	0	0	0.0	0	
268474413	0	0	0.0	0	
268474414	0	0	0.0	0	
268474415	0	0	0.0	0	
268474416	0	0	0.0	0	
268474417	0	0	0.0	0	
268474418	0	0	0.0	0	
268474419	0	0	0.0	0	
268474420	0	0	0.0	0	
268474421	0	0	0.0	0	
268474422	0	0	0.0	0	
268474423	0	0	0.0	0	
268474424	0	0	0.0	0	
268474425	0	0	0.0	0	
268474426	0	0	0.0	0	
268474427	0	0	0.0	0	
268474428	0	0	0.0	0	
268474429	0	0	0.0	0	
268474430	0	0	0.0	0	
268474431	0	0	0.0	0	
268474432	0	0	0.0	0	
268474433	0	0	0.0	0	
268474434	0	0	0.0	0	
268474435	0	0	0.0	0	
268474436	0	0	0.0	0	
268474437	0	0	0.0	0	
268474438	0	0	0.0	0	
268474439	0	0	0.0	0	
268474440	0	0	0.0	0	
268474441	0	0	0.0	0	
268474442	0	0	0.0	0	
268474443	0	0	0.0	0	
268474444	0	0	0.0	0	
268474445	0	0	0.0	0	
268474446	0	0	0.0	0	
268474447	0	0	0.0	0	
268474448	0	0	0.0	0	
268474449	0	0	0.0	0	
268474450	0	0	0.0	0	
268474451	0	0	0.0	0	
268474452	0	0	0.0	0	
268474453	0	0	0.0	0	
268474454	0	0	0.0	0	
268474455	0	0	0.0	0	
268474456	0	0	0.0	0	
268474457	0	0	0.0	0	
268474458	0	0	0.0	0	
268474459	0	0	0.0	0	
268474460	0	0	0.0	0	
268474461	0	0	0.0	0	
268474462	0	0	0.0	0	
268474463	0	0	0.0	0	
268474464	0	0	0.0	0	
268474465	0	0	0.0	0	
268474466	0	0	0.0	0	
268474467	0	0	0.0	0	
268474468	0	0	0.0	0	
268474469	0	0	0.0	0	
268474470	0	0	0.0	0	
268474471	0	0	0.0	0	
268474472	0	0	0.0	0	
268474473	0	0	0.0	0	
268474474	0	0	0.0	0	
268474475	0	0	0.0	0	
268474476	0	0	0.0	0	
268474477	0	0	0.0	0	
268474478	0	0	0.0	0	
268474479	0	0	0.0	0	
268474480	0	0	0.0	0	
268474481	0	0	0.0	0	
268474482	0	0	0.0	0	
268474483	0	0	0.0	0	
268474484	0	0	0.0	0	
268474485	0	0	0.0	0	
268474486	0	0	0.0	0	
268474487	0	0	0.0	0	
268474488	0	0	0.0	0	
268474489	0	0	0.0	0	
268474490	0	0	0.0	0	
268474491	0	0	0.0	0	
268474492	0	0	0.0	0	
268474493	0	0	0.0	0	
268474494	0	0	0.0	0	
268474495	0	0	0.0	0	
268474496	0	0	0.0	0	
268474497	0	0	0.0	0	
268474498	0	0	0.0	0	
268474499	0	0	0.0	0	
268474500	0	0	0.0	0	
268474501	0	0	0.0	0	
268474502	0	0	0.0	0	
268474503	0	0	0.0	0	
268474504	0	0	0.0	0	
268474505	0	0	0.0	0	
268474506	0	0	0.0	0	
268474507	0	0	0.0	0	
268474508	0	0	0.0	0	
268474509	0	0	0.0	0	
268474510	0	0	0.0	0	
268474511	0	0	0.0	0	
268474512	0	0	0.0	0	
268474513	0	0	0.0	0	
268474514	0	0	0.0	0	
268474515	0	0	0.0	0	
268474516	0	0	0.0	0	
268474517	0	0	0.0	0	
268474518	0	0	0.0	0	
268474519	0	0	0.0	0	
268474520	0	0	0.0	0	
268474521	0	0	0.0	0	
268474522	0	0	0.0	0	
268474523	0	0	0.0	0	
268474524	0	0	0.0	0	
268474525	0	0	0.0	0	
268474526	0	0	0.0	0	
268474527	0	0	0.0	0	
268474528	0	0	0.0	0	
268474529	0	0	0.0	0	
268474530	0	0	0.0	0	
268474531	0	0	0.0	0	
268474532	0	0	0.0	0	
268474533	0	0	0.0	0	
268474534	0	0	0.0	0	
268474535	0	0	0.0	0	
268474536	0	0	0.0	0	
268474537	0	0	0.0	0	
268474538	0	0	0.0	0	
268474539	0	0	0.0	0	
268474540	0	0	0.0	0	
268474541	0	0	0.0	0	
268474542	0	0	0.0	0	
268474543	0	0	0.0	0	
268474544	0	0	0.0	0	
268474545	0	0	0.0	0	
268474546	0	0	0.0	0	
268474547	0	0	0.0	0	
268474548	0	0	0.0	0	
268474549	0	0	0.0	0	
268474550	0	0	0.0	0	
268474551	0	0	0.0	0	
268474552	0	0	0.0	0	
268474553	0	0	0.0	0	
268474554	0	0	0.0	0	
268474555	0	0	0.0	0	
268474556	0	0	0.0	0	
268474557	0	0	0.0	0	
268474558	0	0	0.0	0	
268474559	0	0	0.0	0	
268474560	0	0	0.0	0	
268474561	0	0	0.0	0	
268474562	0	0	0.0	0	
268474563	0	0	0.0	0	
268474564	0	0	0.0	0	
268474565	0	0	0.0	0	
268474566	0	0	0.0	0	
268474567	0	0	0.0	0	
268474568	0	0	0.0	0	
268474569	0	0	0.0	0	
268474570	0	0	0.0	0	
268474571	0	0	0.0	0	
268474572	0	0	0.0	0	
268474573	0	0	0.0	0	
268474574	0	0	0.0	0	
268474575	0	0	0.0	0	
268474576	0	0	0.0	0	
268474577	0	0	0.0	0	
268474578	0	0	0.0	0	
268474579	0	0	0.0	0	
268474580	0	0	0.0	0	
268474581	0	0	0.0	0	
268474582	0	0	0.0	0	
268474583	0	0	0.0	0	
268474584	0	0	0.0	0	
268474585	0	0	0.0	0	
268474586	0	0	0.0	0	
268474587	0	0	0.0	0	
268474588	0	0	0.0	0	
268474589	0	0	0.0	0	
268474590	0	0	0.0	0	
268474591	0	0	0.0	0	
268474592	0	0	0.0	0	
268474593	0	0	0.0	0	
268474594	0	0	0.0	0	
268474595	0	0	0.0	0	
268474596	0	0	0.0	0	
268474597	0	0	0.0	0	
268474598	0	0	0.0	0	
268474599	0	0	0.0	0	
268474600	0	0	0.0	0	
268474601	0	0	0.0	0	
268474602	0	0	0.0	0	
268474603	0	0	0.0	0	
268474604	0	0	0.0	0	
268474605	0	0	0.0	0	
268474606	0	0	0.0	0	
268474607	0	0	0.0	0	
268474608	0	0	0.0	0	
268474609	0	0	0.0	0	
268474610	0	0	0.0	0	
268474611	0	0	0.0	0	
268474612	0	0	0.0	0	
268474613	0	0	0.0	0	
268474614	0	0	0.0	0	
268474615	0	0	0.0	0	
268474616	0	0	0.0	0	
268474617	0	0	0.0	0	
268474618	0	0	0.0	0	
268474619	0	0	0.0	0	
268474620	0	0	0.0	0	
268474621	0	0	0.0	0	
268474622	0	0	0.0	0	
268474623	0	0	0.0	0	
268474624	0	0	0.0	0	
268474625	0	0	0.0	0	
268474626	0	0	0.0	0	
268474627	0	0	0.0	0	
268474628	0	0	0.0	0	
268474629	0	0	0.0	0	
268474630	0	0	0.0	0	
268474631	0	0	0.0	0	
268474632	0	0	0.0	0	
268474633	0	0	0.0	0	
268474634	0	0	0.0	0	
268474635	0	0	0.0	0	
268474636	0	0	0.0	0	
268474637	0	0	0.0	0	
268474638	0	0	0.0	0	
268474639	0	0	0.0	0	
268474640	0	0	0.0	0	
268474641	0	0	0.0	0	
268474642	0	0	0.0	0	
268474643	0	0	0.0	0	
268474644	0	0	0.0	0	
268474645	0	0	0.0	0	
268474646	0	0	0.0	0	
268474647	0	0	0.0	0	
268474648	0	0	0.0	0	
268474649	0	0	0.0	0	
268474650	0	0	0.0	0	
268474651	0	0	0.0	0	
268474652	0	0	0.0	0	
268474653	0	0	0.0	0	
268474654	0	0	0.0	0	
268474655	0	0	0.0	0	
268474656	0	0	0.0	0	
268474657	0	0	0.0	0	
268474658	0	0	0.0	0	
268474659	0	0	0.0	0	
268474660	0	0	0.0	0	
268474661	0	0	0.0	0	
268474662	0	0	0.0	0	
268474663	0	0	0.0	0	
268474664	0	0	0.0	0	
268474665	0	0	0.0	0	
268474666	0	0	0.0	0	
268474667	0	0	0.0	0	
268474668	0	0	0.0	0	
268474669	0	0	0.0	0	
268474670	0	0	0.0	0	
268474671	0	0	0.0	0	
268474672	0	0	0.0	0	
268474673	0	0	0.0	0	
268474674	0	0	0.0	0	
268474675	0	0	0.0	0	
268474676	0	0	0.0	0	
268474677	0	0	0.0	0	
268474678	0	0	0.0	0	
268474679	0	0	0.0	0	
268474680	0	0	0.0	0	
268474681	0	0	0.0	0	
268474682	0	0	0.0	0	
268474683	0	0	0.0	0	
268474684	0	0	0.0	0	
268474685	0	0	0.0	0	
268474686	0	0	0.0	0	
268474687	0	0	0.0	0	
268474688	0	0	0.0	0	
268474689	0	0	0.0	0	
268474690	0	0	0.0	0	
268446591	1	2000001	0.0	1000059283	{10078},{1000059282},{1000058761},50
268446592	1	2000002	0.0	1000058762	{1000044840},{1000058761},50
268446593	1	2000004	0.0	1000059283	{10076},{1000059282},{1000058761},50
268446594	1	2000003	0.0	1000058762	{1000045218},{1000058761},50
268446595	1	2000010	0.0	1000058764	{10151},{1000058761},{1000058797},50
268446597	1	2000012	0.0	1000058764	{1000054517},{1000058761},{1000058797},50
268446598	1	2000030	0.0	1000058762	{1000020264},{1000058761},50
268446599	1	2000041	0.0	1000058762	{10098},{1000058787},50
268446600	1	2000042	0.0	1000058762	{1000033853},{1000058787},50
268446601	1	2000043	0.0	1000058762	{10097},{1000058787},50
268446602	1	2000044	0.0	1000058762	{1000051678},{1000058787},50
268446603	1	2000045	0.0	1000058762	{1000041427},{1000058787},50
268446604	1	2000046	0.0	1000058762	{1000033854},{1000058787},50
268446605	1	2000047	0.0	1000058762	{1000042636},{1000058787},50
268446606	1	2000048	0.0	1000058762	{10103},{1000058787},50
268446607	1	2000049	0.0	1000058762	{1000055429},{1000058787},50
268446608	1	2000050	0.0	1000058762	{1000042627},{1000058787},50
268446609	1	2000051	0.0	1000058762	{1000050765},{1000058787},50
268446610	1	2000052	0.0	1000058762	{10105},{1000058787},50
268446611	1	2000053	0.0	1000058762	{1000050763},{1000058787},50
268449156	1	2000005	0.0	1000059283	{10125},{1000059282},{1000058761},50
268449157	1	2000006	0.0	1000059283	{10126},{1000059282},{1000058761},50
268449597	1	2000005	0.0	1000059283	{10125},{1000059282},{1000058761},50
268449598	1	2000006	0.0	1000059283	{10126},{1000059282},{1000058761},50
268449599	1	2000010	0.0	1000058764	{10151},{1000058761},{1000058797},50
268449609	1	2000005	0.0	1000059283	{10125},{1000059282},{1000058761},50
268449610	1	2000006	0.0	1000059283	{10126},{1000059282},{1000058761},50
268449611	1	2000001	0.0	1000059283	{10078},{1000059282},{1000058761},50
268449612	1	2000004	0.0	1000059283	{10076},{1000059282},{1000058761},50
268449617	1	2000007	0.0	1000058762	{1000066968},{1000058761},50
268456120	1	2000008	0.0	1000058762	{10348},{1000058761},50
268456645	1	2000009	0.0	1000058762	{10253},{1000058761},50
268466187	1	2000013	0.0	1000058762	{10287},{1000058761},50
268466188	1	2000014	0.0	1000058762	{10293},{1000058761},50
268467015	1	2000015	0.0	1000058762	{10313},{1000058761},50
268467016	1	2000016	0.0	1000058762	{10314},{1000058761},50
