ROWID	_ID|INTEGER	_GlyphType|INTEGER	_SkillID|TEXT	_SkillLevelID|INTEGER	_EffectClass1|INTEGER	_EffectClass1ApplyType|INTEGER	_EffectClassValue1|TEXT	_EffectClassValue1Duration|INTEGER	_EffectClass2|INTEGER	_EffectClass2ApplyType|INTEGER	_EffectClassValue2|TEXT	_EffectClassValue2Duration|INTEGER	_EffectClass3|INTEGER	_EffectClass3ApplyType|INTEGER	_EffectClassValue3|TEXT	_EffectClassValue3Duration|INTEGER	_EffectClass4|INTEGER	_EffectClass4ApplyType|INTEGER	_EffectClassValue4|TEXT	_EffectClassValue4Duration|INTEGER	_EffectClass5|INTEGER	_EffectClass5ApplyType|INTEGER	_EffectClassValue5|TEXT	_EffectClassValue5Duration|INTEGER	_GlyphSkillEffect|INTEGER	_GlyphSkillEffectValue|DOUBLE	_ProcessParam1|TEXT	_ProcessParam2|TEXT	_ProcessParam3|TEXT	_ProcessParam4|TEXT	_ProcessParam5|TEXT	_ProcessParam6|TEXT	_ProcessParam7|TEXT	_ProcessParam8|TEXT	_ProcessParam9|TEXT	_ProcessParam10|TEXT	_SummaryDescription|TEXT	_SummaryDescriptionParam|TEXT
268481968	268481968	2	1618;1629	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000097174},25.0
268441035	268441035	2	5003	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000043721},10.0
268441036	268441036	2	5003	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.16											1000016590	{1000043721},16.0
268441037	268441037	2	5003	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000043721},5.0
268441038	268441038	2	5003	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.12											1000016590	{1000043721},12.0
268441039	268441039	2	5003	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000043721},20.0
268441040	268441040	2	5003	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000043721},20.0
268436534	268436534	2	4417;4554;4832	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002615},10.0
268436535	268436535	2	4417;4554;4832	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	4	0.16											1000016596	{1000002615},16.0
268436536	268436536	2	4417;4554;4832	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002615},5.0
268436537	268436537	2	4417;4554;4832	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	4	0.12											1000016596	{1000002615},12.0
268436538	268436538	2	4417;4554;4832	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002615},20.0
268436539	268436539	2	4417;4554;4832	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	4	0.2											1000016596	{1000002615},20.0
268481969	268481969	2	4417;4554;4832	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002615},25.0
268481970	268481970	2	4417;4554;4832	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	4	0.3											1000016596	{1000002615},30.0
444904192	444904192	2	805	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003240},10.0
444904193	444904193	2	805	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-2000.0											1000096150	{1000003240},2000
440840960	440840960	2	805	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003240},5.0
440840961	440840961	2	805	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-1000.0											1000096150	{1000003240},1000
448967424	448967424	2	805	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003240},20.0
448967425	448967425	2	805	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000096150	{1000003240},3000
268481971	268481971	2	805	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003240},25.0
268481972	268481972	2	805	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000096150	{1000003240},5000
268454620	268454620	2	7005;7115	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000073423},10.0
268454621	268454621	2	7005;7115	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.16											1000016590	{1000073423},16.0
268454622	268454622	2	7005;7115	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000073423},5.0
268454623	268454623	2	7005;7115	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.12											1000016590	{1000073423},12.0
268454624	268454624	2	7005;7115	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000073423},20.0
268454625	268454625	2	7005;7115	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000073423},20.0
445447552	445447552	2	1553;1574	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000022277},10.0
445447553	445447553	2	1553;1574	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.16											1000016590	{1000022277},16.0
441384320	441384320	2	1553;1574	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000022277},5.0
441384321	441384321	2	1553;1574	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.12											1000016590	{1000022277},12.0
449379712	449379712	2	1553;1574	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000022277},20.0
449379713	449379713	2	1553;1574	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000022277},20.0
268481975	268481975	2	1553;1574	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000022277},25.0
268481976	268481976	2	1553;1574	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000022277},25.0
444732032	444732032	2	5	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002525},10.0
444732033	444732033	2	5	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.16											1000016590	{1000002525},16.0
440537728	440537728	2	5	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002525},5.0
440537729	440537729	2	5	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.12											1000016590	{1000002525},12.0
448926336	448926336	2	5	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002525},20.0
448926337	448926337	2	5	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000002525},20.0
268477766	268477766	2	7917;8306	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000096150	{1000128829},3000
268477767	268477767	2	7917;8306	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000128829},20.0
268481977	268481977	2	7917;8306	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000096150	{1000128829},5000
268481978	268481978	2	7917;8306	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000128829},25.0
268481307	268481307	2	10106	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000131807},20.0
268481308	268481308	2	10106	0	25	0	0.5	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016592	{1000131807},50.0
268481979	268481979	2	10106	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000131807},25.0
268481980	268481980	2	10106	0	25	0	0.6	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016592	{1000131807},60.0
268489018	268489018	2	12072	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000164209},20.0
444817408	444817408	2	3402;3757	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002642},10.0
444817409	444817409	2	3402;3757	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.16											1000016590	{1000002642},16.0
440754176	440754176	2	3402;3757	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002642},5.0
440754177	440754177	2	3402;3757	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.12											1000016590	{1000002642},12.0
449011712	449011712	2	3402;3757	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002642},20.0
449011713	449011713	2	3402;3757	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000002642},20.0
268481981	268481981	2	3402;3757	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002642},25.0
268481982	268481982	2	3402;3757	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000002642},25.0
268481985	268481985	2	3752	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000107261},25.0
268481986	268481986	2	3752	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000107261},25.0
444743808	444743808	2	3002	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002639},10.0
444743809	444743809	2	3002	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-2000.0											1000096150	{1000002639},2000
440549504	440549504	2	3002	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002639},5.0
440549505	440549505	2	3002	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-1000.0											1000096150	{1000002639},1000
448938112	448938112	2	3002	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002639},20.0
448938113	448938113	2	3002	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000096150	{1000002639},3000
445072768	445072768	2	3202;3659	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003342},10.0
445072769	445072769	2	3202;3659	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-2000.0											1000096150	{1000003342},2000
441009536	441009536	2	3202;3659	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003342},5.0
441009537	441009537	2	3202;3659	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-1000.0											1000096150	{1000003342},1000
449136000	449136000	2	3202;3659	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003342},20.0
449136001	449136001	2	3202;3659	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000096150	{1000003342},3000
268481987	268481987	2	3202;3659	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003342},25.0
268481988	268481988	2	3202;3659	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000096150	{1000003342},5000
445036416	445036416	2	205;310	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003241},10.0
445036417	445036417	2	205;310	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.16											1000016590	{1000003241},16.0
440973184	440973184	2	205;310	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003241},5.0
440973185	440973185	2	205;310	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.12											1000016590	{1000003241},12.0
449099648	449099648	2	205;310	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003241},20.0
449099649	449099649	2	205;310	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000003241},20.0
268481989	268481989	2	205;310	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003241},25.0
268481990	268481990	2	205;310	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000003241},25.0
268449700	268449700	2	6311	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000061453},10.0
268449701	268449701	2	6311	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.16											1000016590	{1000061453},16.0
268449702	268449702	2	6311	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000061453},5.0
268449703	268449703	2	6311	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.12											1000016590	{1000061453},12.0
268449704	268449704	2	6311	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000061453},20.0
268449705	268449705	2	6311	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000061453},20.0
268481991	268481991	2	6311	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000061453},25.0
268481992	268481992	2	6311	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000061453},25.0
268477768	268477768	2	7910;8304	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000128822},20.0
268477769	268477769	2	7910;8304	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000128822},20.0
268481993	268481993	2	7910;8304	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000128822},25.0
268481994	268481994	2	7910;8304	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000128822},25.0
268462383	268462383	2	7710	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000089945},10.0
268462384	268462384	2	7710	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.16											1000016590	{1000089945},16.0
268462385	268462385	2	7710	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000089945},5.0
268462386	268462386	2	7710	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.12											1000016590	{1000089945},12.0
268462387	268462387	2	7710	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000089945},20.0
268462388	268462388	2	7710	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000089945},20.0
268469376	268469376	2	3810	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000108468},20.0
268469377	268469377	2	3810	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000108468},20.0
268481995	268481995	2	3810	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000108468},25.0
268481996	268481996	2	3810	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000108468},25.0
268477770	268477770	2	7911	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000128823},20.0
268477771	268477771	2	7911	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000128823},20.0
268481997	268481997	2	7911	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000128823},25.0
268481998	268481998	2	7911	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000128823},25.0
268441836	268441836	2	5203;5330	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000041782},10.0
268441837	268441837	2	5203;5330	0	134	0	0.85	0	135	0	0.85	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016593	{1000041782},15.0
268441838	268441838	2	5203;5330	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000041782},5.0
268441839	268441839	2	5203;5330	0	134	0	0.925	0	135	0	0.925	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016593	{1000041782},7.5
268441840	268441840	2	5203;5330	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000041782},20.0
268441841	268441841	2	5203;5330	0	134	0	0.7	0	135	0	0.7	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016593	{1000041782},30.0
268481999	268481999	2	5203;5330	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000041782},25.0
268482000	268482000	2	5203;5330	0	134	0	0.5	0	135	0	0.5	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016593	{1000041782},50.0
268436540	268436540	2	4551	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000037804},10.0
268436541	268436541	2	4551	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-2000.0											1000096150	{1000037804},2000
268436542	268436542	2	4551	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000037804},5.0
268436543	268436543	2	4551	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-1000.0											1000096150	{1000037804},1000
268436544	268436544	2	4551	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000037804},20.0
268436545	268436545	2	4551	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000096150	{1000037804},3000
268482001	268482001	2	4551	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000037804},25.0
268482002	268482002	2	4551	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000096150	{1000037804},5000
268454626	268454626	2	7026	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000073436},10.0
268454627	268454627	2	7026	0	125	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016599	{1000073436},20.0
268454628	268454628	2	7026	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000073436},5.0
268454629	268454629	2	7026	0	125	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016599	{1000073436},10.0
268454630	268454630	2	7026	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000073436},20.0
268454631	268454631	2	7026	0	125	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016599	{1000073436},30.0
268482003	268482003	2	7026	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000073436},25.0
268482004	268482004	2	7026	0	125	0	0.35	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016599	{1000073436},35.0
268454632	268454632	2	7102;7110	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000073911},10.0
268454633	268454633	2	7102;7110	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-2000.0											1000096150	{1000073911},2000
268454634	268454634	2	7102;7110	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000073911},5.0
268454635	268454635	2	7102;7110	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-1000.0											1000096150	{1000073911},1000
268454636	268454636	2	7102;7110	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000073911},20.0
268454637	268454637	2	7102;7110	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000096150	{1000073911},3000
268482005	268482005	2	7102;7110	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000073911},25.0
268482006	268482006	2	7102;7110	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000096150	{1000073911},5000
445180160	445180160	2	1211;1363	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003279},10.0
445180161	445180161	2	1211;1363	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.16											1000016590	{1000003279},16.0
441116928	441116928	2	1211;1363	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003279},5.0
441116929	441116929	2	1211;1363	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.12											1000016590	{1000003279},12.0
449243392	449243392	2	1211;1363	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003279},20.0
449243393	449243393	2	1211;1363	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000003279},20.0
268482007	268482007	2	1211;1363	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000003279},25.0
268482008	268482008	2	1211;1363	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000003279},25.0
268476361	268476361	2	5716	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000120182},20.0
268476362	268476362	2	5716	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000096150	{1000120182},3000
268482009	268482009	2	5716	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000120182},25.0
268482010	268482010	2	5716	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000096150	{1000120182},5000
268469954	268469954	2	3106	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000111582},20.0
268469955	268469955	2	3106	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000096150	{1000111582},3000
268482011	268482011	2	3106	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000111582},25.0
268482012	268482012	2	3106	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000096150	{1000111582},5000
268482013	268482013	2	2650;2662	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000104916},20.0
268482014	268482014	2	2650;2662	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.2											1000016590	{1000104916},20.0
268482015	268482015	2	2650;2662	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000104916},25.0
268482016	268482016	2	2650;2662	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	2	-0.25											1000016590	{1000104916},25.0
268481309	268481309	2	10105	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000131806},20.0
268481310	268481310	2	10105	0	25	0	0.5	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016592	{1000131806},50.0
268482017	268482017	2	10105	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000131806},25.0
268482018	268482018	2	10105	0	25	0	0.6	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016592	{1000131806},60.0
445459456	445459456	2	2503;2658	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000025472},10.0
445459457	445459457	2	2503;2658	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-2000.0											1000096150	{1000025472},2000
441396224	441396224	2	2503;2658	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000025472},5.0
441396225	441396225	2	2503;2658	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-1000.0											1000096150	{1000025472},1000
449391616	449391616	2	2503;2658	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000025472},20.0
449391617	449391617	2	2503;2658	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000096150	{1000025472},3000
268482019	268482019	2	2503;2658	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000025472},25.0
268482020	268482020	2	2503;2658	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000096150	{1000025472},5000
445064704	445064704	2	2401	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002629},10.0
445064705	445064705	2	2401	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-2000.0											1000096150	{1000002629},2000
441001472	441001472	2	2401	0	50	0	0.05	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002629},5.0
441001473	441001473	2	2401	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-1000.0											1000096150	{1000002629},1000
449127936	449127936	2	2401	0	50	0	0.2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002629},20.0
449127937	449127937	2	2401	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-3000.0											1000096150	{1000002629},3000
268482021	268482021	2	2401	0	50	0	0.25	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000002629},25.0
268482022	268482022	2	2401	0	0	0	0	0	0	0	0	0	0	1		0	0	1		0	0	1		0	1	-5000.0											1000096150	{1000002629},5000
268448060	268448060	2	6203;6557	0	50	0	0.1	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000016588	{1000055980},10.0
