ROWID	_ON|BOOLEAN	_Start_Date|TEXT	_End_Date|TEXT	_Date_Count|INTEGER	_IconHide|BOOLEAN	_MailID|INTEGER	_CashMailID|INTEGER	_Number|INTEGER	_EventType|INTEGER	_Emphasis|BOOLEAN	_RewardRepeat|BOOLEAN
1135	false	20160908	20161006	18	false	0	3637	40	2	true	false
1136	false	20160908	20161006	19	false	3633	0	40	2	false	false
1137	false	20160908	20161006	20	false	3631	0	40	2	false	false
1138	false	20160908	20161006	21	false	3568	0	40	2	true	false
1139	false	20160908	20161006	22	false	3636	0	40	2	true	false
1140	false	20160908	20161006	23	false	3586	0	40	2	true	false
1141	false	20160908	20161006	24	false	3585	0	40	2	true	false
1142	false	20160908	20161006	25	false	0	3627	40	2	true	false
1143	false	20160908	20161006	26	false	0	3571	40	2	true	false
1144	false	20161006	20161103	1	false	3662	0	41	2	false	false
1145	false	20161006	20161103	2	false	0	3551	41	2	false	false
1146	false	20161006	20161103	3	false	0	3663	41	2	false	false
1147	false	20161006	20161103	4	false	0	3571	41	2	false	false
1148	false	20161006	20161103	5	false	3455	0	41	2	false	false
1149	false	20161006	20161103	6	false	3578	0	41	2	false	false
1150	false	20161006	20161103	7	false	0	3664	41	2	true	false
1151	false	20161006	20161103	8	false	3668	0	41	2	false	false
1152	false	20161006	20161103	9	false	3363	0	41	2	false	false
1153	false	20161006	20161103	10	false	0	3666	41	2	true	false
1154	false	20161006	20161103	11	false	0	3571	41	2	false	false
1155	false	20161006	20161103	12	false	3568	0	41	2	true	false
1156	false	20161006	20161103	13	false	3578	0	41	2	false	false
1157	false	20161006	20161103	14	false	0	3665	41	2	true	false
1158	false	20161006	20161103	15	false	3672	0	41	2	false	false
1159	false	20161006	20161103	16	false	3669	0	41	2	false	false
1160	false	20161006	20161103	17	false	0	3666	41	2	true	false
1161	false	20161006	20161103	18	false	0	3571	41	2	false	false
1162	false	20161006	20161103	19	false	3568	0	41	2	true	false
1163	false	20161006	20161103	20	false	3578	0	41	2	false	false
1164	false	20161006	20161103	21	false	3671	0	41	2	false	false
1165	false	20161006	20161103	22	false	3585	0	41	2	false	false
1166	false	20161006	20161103	23	false	3670	0	41	2	true	false
1167	false	20161006	20161103	24	false	0	3667	41	2	true	false
1168	false	20161006	20161103	25	false	0	3571	41	2	true	false
1169	false	20161006	20161103	26	false	0	3571	41	2	false	false
1170	false	20161103	20161208	1	false	3223	0	42	2	false	false
1171	false	20161103	20161208	2	false	0	3551	42	2	false	false
1172	false	20161103	20161208	3	false	3552	0	42	2	false	false
1173	false	20161103	20161208	4	false	3585	0	42	2	false	false
1174	false	20161103	20161208	5	false	3681	0	42	2	false	false
1175	false	20161103	20161208	6	false	0	3685	42	2	true	false
1176	false	20161103	20161208	7	false	0	3686	42	2	true	false
1177	false	20161103	20161208	8	false	3578	0	42	2	false	false
1178	false	20161103	20161208	9	false	0	3666	42	2	true	false
1179	false	20161103	20161208	10	false	3583	0	42	2	false	false
1180	false	20161103	20161208	11	false	3455	0	42	2	false	false
1181	false	20161103	20161208	12	false	0	3037	42	2	false	false
1182	false	20161103	20161208	13	false	3682	0	42	2	true	false
1183	false	20161103	20161208	14	false	3412	0	42	2	false	false
1184	false	20161103	20161208	15	false	3683	0	42	2	false	false
1185	false	20161103	20161208	16	false	0	3666	42	2	true	false
1186	false	20161103	20161208	17	false	3635	0	42	2	false	false
1187	false	20161103	20161208	18	false	3671	0	42	2	false	false
1188	false	20161103	20161208	19	false	0	3687	42	2	false	false
1189	false	20161103	20161208	20	false	3670	0	42	2	true	false
1190	false	20161103	20161208	21	false	3412	0	42	2	false	false
1191	false	20161103	20161208	22	false	3684	0	42	2	false	false
1192	false	20161103	20161208	23	false	0	3667	42	2	true	false
1193	false	20161103	20161208	24	false	0	3640	42	2	true	false
1194	false	20161103	20161208	25	false	0	3571	42	2	true	false
1195	false	20161208	20170105	1	false	3223	0	43	2	false	false
1196	false	20161208	20170105	2	false	0	3663	43	2	false	false
1197	false	20161208	20170105	3	false	3552	0	43	2	false	false
1198	false	20161208	20170105	4	false	3583	0	43	2	false	false
1199	false	20161208	20170105	5	false	3712	0	43	2	false	false
1200	false	20161208	20170105	6	false	3556	0	43	2	false	false
1201	false	20161208	20170105	7	false	3455	0	43	2	false	false
1202	false	20161208	20170105	8	false	0	3354	43	2	false	false
1203	false	20161208	20170105	9	false	3585	0	43	2	true	false
1204	false	20161208	20170105	10	false	3660	0	43	2	false	false
1205	false	20161208	20170105	11	false	3583	0	43	2	false	false
1206	false	20161208	20170105	12	false	3728	0	43	2	false	false
1207	false	20161208	20170105	13	false	3683	0	43	2	false	false
1208	false	20161208	20170105	14	false	3671	0	43	2	false	false
1209	false	20161208	20170105	15	false	3526	0	43	2	true	false
1210	false	20161208	20170105	16	false	3559	0	43	2	true	false
1211	false	20161208	20170105	17	false	3660	0	43	2	false	false
1212	false	20161208	20170105	18	false	3635	0	43	2	false	false
1213	false	20161208	20170105	19	false	3728	0	43	2	false	false
1214	false	20161208	20170105	20	false	3578	0	43	2	false	false
1215	false	20161208	20170105	21	false	3671	0	43	2	false	false
1216	false	20161208	20170105	22	false	3526	0	43	2	true	false
1217	false	20161208	20170105	23	false	3682	0	43	2	true	false
1218	false	20161208	20170105	24	false	3684	0	43	2	false	false
1219	false	20161208	20170105	25	false	0	3571	43	2	true	false
1220	false	20170105	20170209	1	false	3223	0	44	2	false	false
1221	false	20170105	20170209	2	false	0	3663	44	2	false	false
1222	false	20170105	20170209	3	false	3552	0	44	2	false	false
1223	false	20170105	20170209	4	false	3583	0	44	2	false	false
1224	false	20170105	20170209	5	false	3712	0	44	2	false	false
1225	false	20170105	20170209	6	false	3556	0	44	2	false	false
1226	false	20170105	20170209	7	false	3455	0	44	2	false	false
1227	false	20170105	20170209	8	false	0	3354	44	2	false	false
1228	false	20170105	20170209	9	false	3585	0	44	2	true	false
1229	false	20170105	20170209	10	false	3660	0	44	2	false	false
1230	false	20170105	20170209	11	false	3583	0	44	2	false	false
1231	false	20170105	20170209	12	false	3728	0	44	2	false	false
1232	false	20170105	20170209	13	false	3683	0	44	2	false	false
1233	false	20170105	20170209	14	false	3671	0	44	2	false	false
1234	false	20170105	20170209	15	false	3526	0	44	2	true	false
1235	false	20170105	20170209	16	false	3559	0	44	2	true	false
1236	false	20170105	20170209	17	false	3660	0	44	2	false	false
1237	false	20170105	20170209	18	false	3635	0	44	2	false	false
1238	false	20170105	20170209	19	false	3728	0	44	2	false	false
1239	false	20170105	20170209	20	false	3578	0	44	2	false	false
1240	false	20170105	20170209	21	false	3671	0	44	2	false	false
1241	false	20170105	20170209	22	false	3526	0	44	2	true	false
1242	false	20170105	20170209	23	false	3682	0	44	2	true	false
1243	false	20170105	20170209	24	false	3684	0	44	2	false	false
1244	false	20170105	20170209	25	false	0	3571	44	2	true	false
1245	false	20170209	20170309	1	false	3583	0	45	2	false	false
1246	false	20170209	20170309	2	false	0	3570	45	2	false	false
1247	false	20170209	20170309	3	false	3552	0	45	2	false	false
1248	false	20170209	20170309	4	false	3801	0	45	2	false	false
1249	false	20170209	20170309	5	false	3455	0	45	2	false	false
1250	false	20170209	20170309	6	false	3526	0	45	2	true	false
1251	false	20170209	20170309	7	false	0	3663	45	2	false	false
1252	false	20170209	20170309	8	false	3583	0	45	2	false	false
1253	false	20170209	20170309	9	false	3794	0	45	2	true	false
1254	false	20170209	20170309	10	false	3795	0	45	2	false	false
1255	false	20170209	20170309	11	false	3660	0	45	2	false	false
1256	false	20170209	20170309	12	false	3671	0	45	2	false	false
1257	false	20170209	20170309	13	false	3796	0	45	2	true	false
1258	false	20170209	20170309	14	false	3794	0	45	2	true	false
1259	false	20170209	20170309	15	false	3585	0	45	2	false	false
1260	false	20170209	20170309	16	false	3683	0	45	2	false	false
1261	false	20170209	20170309	17	false	3671	0	45	2	false	false
1262	false	20170209	20170309	18	false	3635	0	45	2	false	false
1263	false	20170209	20170309	19	false	3797	0	45	2	true	false
1264	false	20170209	20170309	20	false	3559	0	45	2	false	false
1265	false	20170209	20170309	21	false	3552	0	45	2	false	false
1266	false	20170209	20170309	22	false	3559	0	45	2	false	false
1267	false	20170209	20170309	23	false	3682	0	45	2	true	false
1268	false	20170209	20170309	24	false	3684	0	45	2	false	false
1269	false	20170209	20170309	25	false	0	3571	45	2	true	false
1270	false	20170309	20170406	1	false	3805	0	46	2	false	false
1271	false	20170309	20170406	2	false	3552	0	46	2	false	false
1272	false	20170309	20170406	3	false	3454	0	46	2	false	false
1273	false	20170309	20170406	4	false	3367	0	46	2	false	false
1274	false	20170309	20170406	5	false	3806	0	46	2	false	false
1275	false	20170309	20170406	6	false	3526	0	46	2	true	false
1276	false	20170309	20170406	7	false	0	3663	46	2	false	false
1277	false	20170309	20170406	8	false	3805	0	46	2	false	false
1278	false	20170309	20170406	9	false	3795	0	46	2	false	false
1279	false	20170309	20170406	10	false	3660	0	46	2	false	false
1280	false	20170309	20170406	11	false	3671	0	46	2	false	false
1281	false	20170309	20170406	12	false	3807	0	46	2	true	false
1282	false	20170309	20170406	13	false	3806	0	46	2	false	false
1283	false	20170309	20170406	14	false	3585	0	46	2	true	false
1284	false	20170309	20170406	15	false	3808	0	46	2	false	false
1285	false	20170309	20170406	16	false	3552	0	46	2	false	false
1286	false	20170309	20170406	17	false	3523	0	46	2	false	false
1287	false	20170309	20170406	18	false	3671	0	46	2	false	false
1288	false	20170309	20170406	19	false	3559	0	46	2	true	false
1289	false	20170309	20170406	20	false	3526	0	46	2	true	false
1290	false	20170309	20170406	21	false	3794	0	46	2	true	false
1291	false	20170309	20170406	22	false	3797	0	46	2	true	false
1292	false	20170309	20170406	23	false	3682	0	46	2	true	false
1293	false	20170309	20170406	24	false	3684	0	46	2	false	false
1294	false	20170309	20170406	25	false	0	3571	46	2	true	false
1295	false	20170406	20170518	1	false	3367	0	47	2	false	false
1296	false	20170406	20170518	2	false	3805	0	47	2	false	false
1297	false	20170406	20170518	3	false	3552	0	47	2	false	false
1298	false	20170406	20170518	4	false	3454	0	47	2	false	false
1299	false	20170406	20170518	5	false	3806	0	47	2	false	false
1300	false	20170406	20170518	6	false	3805	0	47	2	false	false
1301	false	20170406	20170518	7	false	0	3687	47	2	false	false
1302	false	20170406	20170518	8	false	3835	0	47	2	true	false
1303	false	20170406	20170518	9	false	0	3663	47	2	false	false
1304	false	20170406	20170518	10	false	3795	0	47	2	false	false
1305	false	20170406	20170518	11	false	3660	0	47	2	false	false
1306	false	20170406	20170518	12	false	3807	0	47	2	true	false
1307	false	20170406	20170518	13	false	3523	0	47	2	false	false
1308	false	20170406	20170518	14	false	3805	0	47	2	false	false
1309	false	20170406	20170518	15	false	3807	0	47	2	true	false
1310	false	20170406	20170518	16	false	3805	0	47	2	false	false
1311	false	20170406	20170518	17	false	3795	0	47	2	false	false
1312	false	20170406	20170518	18	false	3585	0	47	2	true	false
1313	false	20170406	20170518	19	false	3808	0	47	2	false	false
1314	false	20170406	20170518	20	false	3684	0	47	2	false	false
1315	false	20170406	20170518	21	false	3559	0	47	2	true	false
1316	false	20170406	20170518	22	false	3797	0	47	2	true	false
1317	false	20170406	20170518	23	false	3682	0	47	2	true	false
1318	false	20170406	20170518	24	false	3835	0	47	2	true	false
1319	false	20170406	20170518	25	false	0	3571	47	2	true	false
1320	false	20170518	20170615	1	false	0	3430	48	2	false	false
1321	false	20170518	20170615	2	false	3454	0	48	2	false	false
1322	false	20170518	20170615	3	false	3552	0	48	2	false	false
1323	false	20170518	20170615	4	false	3806	0	48	2	false	false
1324	false	20170518	20170615	5	false	3805	0	48	2	false	false
1325	false	20170518	20170615	6	false	0	3663	48	2	false	false
1326	false	20170518	20170615	7	false	3795	0	48	2	false	false
1327	false	20170518	20170615	8	false	3367	0	48	2	false	false
1328	false	20170518	20170615	9	false	3660	0	48	2	false	false
1329	false	20170518	20170615	10	false	3795	0	48	2	false	false
1330	false	20170518	20170615	11	false	3807	0	48	2	true	false
1331	false	20170518	20170615	12	false	3805	0	48	2	false	false
1332	false	20170518	20170615	13	false	3455	0	48	2	false	false
1333	false	20170518	20170615	14	false	3453	0	48	2	true	false
1334	false	20170518	20170615	15	false	3523	0	48	2	false	false
1335	false	20170518	20170615	16	false	0	3430	48	2	false	false
1336	false	20170518	20170615	17	false	3795	0	48	2	false	false
1337	false	20170518	20170615	18	false	3808	0	48	2	false	false
1338	false	20170518	20170615	19	false	3807	0	48	2	true	false
1339	false	20170518	20170615	20	false	3363	0	48	2	false	false
1340	false	20170518	20170615	21	false	3854	0	48	2	true	false
1341	false	20170518	20170615	22	false	3559	0	48	2	true	false
1342	false	20170518	20170615	23	false	3797	0	48	2	true	false
1343	false	20170518	20170615	24	false	3682	0	48	2	true	false
1344	false	20170518	20170615	25	false	0	3365	48	2	true	false
1345	false	20170615	20170706	1	false	3552	0	49	2	false	false
1346	false	20170615	20170706	2	false	3883	0	49	2	false	false
1347	false	20170615	20170706	3	false	0	3891	49	2	false	false
1348	false	20170615	20170706	4	false	3805	0	49	2	false	false
1349	false	20170615	20170706	5	false	0	3663	49	2	false	false
1350	false	20170615	20170706	6	false	3367	0	49	2	false	false
1351	false	20170615	20170706	7	false	3886	0	49	2	false	false
1352	false	20170615	20170706	8	false	3890	0	49	2	true	false
1353	false	20170615	20170706	9	false	3806	0	49	2	false	false
1354	false	20170615	20170706	10	false	3884	0	49	2	false	false
1355	false	20170615	20170706	11	false	3660	0	49	2	false	false
1356	false	20170615	20170706	12	false	3889	0	49	2	false	false
1357	false	20170615	20170706	13	false	3887	0	49	2	false	false
1358	false	20170615	20170706	14	false	3552	0	49	2	false	false
1359	false	20170615	20170706	15	false	3885	0	49	2	false	false
1360	false	20170615	20170706	16	false	3808	0	49	2	false	false
1361	false	20170615	20170706	17	false	3888	0	49	2	false	false
1362	false	20170615	20170706	18	false	3363	0	49	2	true	false
1363	false	20170615	20170706	19	false	3559	0	49	2	true	false
1364	false	20170615	20170706	20	false	3797	0	49	2	true	false
1365	false	20170615	20170706	21	false	3682	0	49	2	true	false
1366	false	20170615	20170706	22	false	0	3365	49	2	true	false
1367	false	20170706	20170803	1	false	3892	0	50	2	false	false
1368	false	20170706	20170803	2	false	3660	0	50	2	false	false
1369	false	20170706	20170803	3	false	3907	0	50	2	false	false
1370	false	20170706	20170803	4	false	3883	0	50	2	false	false
1371	false	20170706	20170803	5	false	3892	0	50	2	false	false
1372	false	20170706	20170803	6	false	3367	0	50	2	false	false
1373	false	20170706	20170803	7	false	3889	0	50	2	false	false
1374	false	20170706	20170803	8	false	3907	0	50	2	false	false
1375	false	20170706	20170803	9	false	3552	0	50	2	false	false
1376	false	20170706	20170803	10	false	3892	0	50	2	false	false
1377	false	20170706	20170803	11	false	3660	0	50	2	false	false
1378	false	20170706	20170803	12	false	3884	0	50	2	false	false
1379	false	20170706	20170803	13	false	3805	0	50	2	false	false
1380	false	20170706	20170803	14	false	3905	0	50	2	false	false
1381	false	20170706	20170803	15	false	3890	0	50	2	true	false
1382	false	20170706	20170803	16	false	3806	0	50	2	false	false
1383	false	20170706	20170803	17	false	3885	0	50	2	false	false
1384	false	20170706	20170803	18	false	3660	0	50	2	false	false
1385	false	20170706	20170803	19	false	3906	0	50	2	false	false
1386	false	20170706	20170803	20	false	3808	0	50	2	false	false
1387	false	20170706	20170803	21	false	3363	0	50	2	true	false
1388	false	20170706	20170803	22	false	3559	0	50	2	true	false
1389	false	20170706	20170803	23	false	3797	0	50	2	true	false
1390	false	20170706	20170803	24	false	3682	0	50	2	true	false
1391	false	20170706	20170803	25	false	0	3908	50	2	true	false
1392	false	20170803	20170907	1	false	3916	0	51	2	true	false
1393	false	20170803	20170907	2	false	3660	0	51	2	false	false
1394	false	20170803	20170907	3	false	3907	0	51	2	false	false
1395	false	20170803	20170907	4	false	3883	0	51	2	false	false
1396	false	20170803	20170907	5	false	3892	0	51	2	false	false
1397	false	20170803	20170907	6	false	3367	0	51	2	false	false
1398	false	20170803	20170907	7	false	3889	0	51	2	false	false
1399	false	20170803	20170907	8	false	3917	0	51	2	false	false
1400	false	20170803	20170907	9	false	3907	0	51	2	false	false
1401	false	20170803	20170907	10	false	3883	0	51	2	false	false
1402	false	20170803	20170907	11	false	3892	0	51	2	false	false
1403	false	20170803	20170907	12	false	3367	0	51	2	false	false
1404	false	20170803	20170907	13	false	3917	0	51	2	false	false
1405	false	20170803	20170907	14	false	3552	0	51	2	false	false
1406	false	20170803	20170907	15	false	3892	0	51	2	false	false
1407	false	20170803	20170907	16	false	3660	0	51	2	false	false
1408	false	20170803	20170907	17	false	3884	0	51	2	false	false
1409	false	20170803	20170907	18	false	3805	0	51	2	false	false
1410	false	20170803	20170907	19	false	3905	0	51	2	false	false
1411	false	20170803	20170907	20	false	3890	0	51	2	true	false
1412	false	20170803	20170907	21	false	3806	0	51	2	false	false
1413	false	20170803	20170907	22	false	3885	0	51	2	false	false
1414	false	20170803	20170907	23	false	3918	0	51	2	false	false
1415	false	20170803	20170907	24	false	3906	0	51	2	false	false
1416	false	20170803	20170907	25	false	3947	0	51	2	false	false
1417	false	20170803	20170907	26	false	3363	0	51	2	true	false
1418	false	20170803	20170907	27	false	3559	0	51	2	true	false
1419	false	20170803	20170907	28	false	3797	0	51	2	true	false
1420	false	20170803	20170907	29	false	3682	0	51	2	true	false
1421	false	20170803	20170907	30	false	0	3908	51	2	true	false
1422	false	20170914	20171019	1	false	3916	0	52	2	true	false
1423	false	20170914	20171019	2	false	3660	0	52	2	false	false
1424	false	20170914	20171019	3	false	3907	0	52	2	false	false
1425	false	20170914	20171019	4	false	3883	0	52	2	false	false
1426	false	20170914	20171019	5	false	3892	0	52	2	false	false
1427	false	20170914	20171019	6	false	3367	0	52	2	false	false
1428	false	20170914	20171019	7	false	3889	0	52	2	false	false
1429	false	20170914	20171019	8	false	3917	0	52	2	false	false
1430	false	20170914	20171019	9	false	3907	0	52	2	false	false
1431	false	20170914	20171019	10	false	3883	0	52	2	false	false
1432	false	20170914	20171019	11	false	3892	0	52	2	false	false
1433	false	20170914	20171019	12	false	3367	0	52	2	false	false
1434	false	20170914	20171019	13	false	3917	0	52	2	false	false
1435	false	20170914	20171019	14	false	3552	0	52	2	false	false
1436	false	20170914	20171019	15	false	3892	0	52	2	false	false
1437	false	20170914	20171019	16	false	3660	0	52	2	false	false
1438	false	20170914	20171019	17	false	3884	0	52	2	false	false
1439	false	20170914	20171019	18	false	3805	0	52	2	false	false
1440	false	20170914	20171019	19	false	3905	0	52	2	false	false
1441	false	20170914	20171019	20	false	3890	0	52	2	true	false
1442	false	20170914	20171019	21	false	3806	0	52	2	false	false
1443	false	20170914	20171019	22	false	3885	0	52	2	false	false
1444	false	20170914	20171019	23	false	3918	0	52	2	false	false
1445	false	20170914	20171019	24	false	3906	0	52	2	false	false
1446	false	20170914	20171019	25	false	3947	0	52	2	false	false
1447	false	20170914	20171019	26	false	3363	0	52	2	true	false
1448	false	20170914	20171019	27	false	3559	0	52	2	true	false
1449	false	20170914	20171019	28	false	3797	0	52	2	true	false
1450	false	20170914	20171019	29	false	3682	0	52	2	true	false
1451	false	20170914	20171019	30	false	0	3908	52	2	true	false
1452	false	20171019	20171116	1	false	3916	0	53	2	true	false
1453	false	20171019	20171116	2	false	3660	0	53	2	false	false
1454	false	20171019	20171116	3	false	3907	0	53	2	false	false
1455	false	20171019	20171116	4	false	3883	0	53	2	false	false
1456	false	20171019	20171116	5	false	3892	0	53	2	false	false
1457	false	20171019	20171116	6	false	3367	0	53	2	false	false
1458	false	20171019	20171116	7	false	3889	0	53	2	false	false
1459	false	20171019	20171116	8	false	3907	0	53	2	false	false
1460	false	20171019	20171116	9	false	3883	0	53	2	false	false
1461	false	20171019	20171116	10	false	3892	0	53	2	false	false
1462	false	20171019	20171116	11	false	3367	0	53	2	false	false
1463	false	20171019	20171116	12	false	3917	0	53	2	false	false
1464	false	20171019	20171116	13	false	3552	0	53	2	false	false
1465	false	20171019	20171116	14	false	3892	0	53	2	false	false
1466	false	20171019	20171116	15	false	3660	0	53	2	false	false
1467	false	20171019	20171116	16	false	3884	0	53	2	false	false
1468	false	20171019	20171116	17	false	3805	0	53	2	false	false
1469	false	20171019	20171116	18	false	3905	0	53	2	false	false
1470	false	20171019	20171116	19	false	3890	0	53	2	true	false
1471	false	20171019	20171116	20	false	3806	0	53	2	false	false
1472	false	20171019	20171116	21	false	3885	0	53	2	false	false
1473	false	20171019	20171116	22	false	3918	0	53	2	false	false
1474	false	20171019	20171116	23	false	3906	0	53	2	false	false
1475	false	20171019	20171116	24	false	3947	0	53	2	false	false
1476	false	20171019	20171116	25	false	3363	0	53	2	true	false
1477	false	20171019	20171116	26	false	3559	0	53	2	true	false
1478	false	20171019	20171116	27	false	3797	0	53	2	true	false
1479	false	20171019	20171116	28	false	3682	0	53	2	true	false
1480	false	20171019	20171116	29	false	0	3908	53	2	true	false
1481	false	20171116	20171214	1	false	3916	0	54	2	true	false
1482	false	20171116	20171214	2	false	3660	0	54	2	false	false
1483	false	20171116	20171214	3	false	3907	0	54	2	false	false
1484	false	20171116	20171214	4	false	3883	0	54	2	false	false
1485	false	20171116	20171214	5	false	3892	0	54	2	false	false
1486	false	20171116	20171214	6	false	3367	0	54	2	false	false
1487	false	20171116	20171214	7	false	3889	0	54	2	false	false
1488	false	20171116	20171214	8	false	3907	0	54	2	false	false
1489	false	20171116	20171214	9	false	3883	0	54	2	false	false
1490	false	20171116	20171214	10	false	3892	0	54	2	false	false
1491	false	20171116	20171214	11	false	3367	0	54	2	false	false
1492	false	20171116	20171214	12	false	3917	0	54	2	false	false
1493	false	20171116	20171214	13	false	3552	0	54	2	false	false
1494	false	20171116	20171214	14	false	3892	0	54	2	false	false
1495	false	20171116	20171214	15	false	3660	0	54	2	false	false
1496	false	20171116	20171214	16	false	3884	0	54	2	false	false
1497	false	20171116	20171214	17	false	3805	0	54	2	false	false
1498	false	20171116	20171214	18	false	3905	0	54	2	false	false
1499	false	20171116	20171214	19	false	3890	0	54	2	true	false
1500	false	20171116	20171214	20	false	3806	0	54	2	false	false
1501	false	20171116	20171214	21	false	3885	0	54	2	false	false
1502	false	20171116	20171214	22	false	3918	0	54	2	false	false
1503	false	20171116	20171214	23	false	3906	0	54	2	false	false
1504	false	20171116	20171214	24	false	3947	0	54	2	false	false
1505	false	20171116	20171214	25	false	3363	0	54	2	true	false
1506	false	20171116	20171214	26	false	3559	0	54	2	true	false
1507	false	20171116	20171214	27	false	3797	0	54	2	true	false
1508	false	20171116	20171214	28	false	3682	0	54	2	true	false
1509	false	20171116	20171214	29	false	0	3908	54	2	true	false
1510	false	20171214	20180111	1	false	3916	0	55	2	true	false
1511	false	20171214	20180111	2	false	3660	0	55	2	false	false
1512	false	20171214	20180111	3	false	3907	0	55	2	false	false
1513	false	20171214	20180111	4	false	3883	0	55	2	false	false
1514	false	20171214	20180111	5	false	3892	0	55	2	false	false
1515	false	20171214	20180111	6	false	3367	0	55	2	false	false
1516	false	20171214	20180111	7	false	3889	0	55	2	false	false
1517	false	20171214	20180111	8	false	3907	0	55	2	false	false
1518	false	20171214	20180111	9	false	3883	0	55	2	false	false
1519	false	20171214	20180111	10	false	3892	0	55	2	false	false
1520	false	20171214	20180111	11	false	3367	0	55	2	false	false
1521	false	20171214	20180111	12	false	3917	0	55	2	false	false
1522	false	20171214	20180111	13	false	3552	0	55	2	false	false
1523	false	20171214	20180111	14	false	3892	0	55	2	false	false
1524	false	20171214	20180111	15	false	3660	0	55	2	false	false
1525	false	20171214	20180111	16	false	3884	0	55	2	false	false
1526	false	20171214	20180111	17	false	3805	0	55	2	false	false
1527	false	20171214	20180111	18	false	3905	0	55	2	false	false
1528	false	20171214	20180111	19	false	3890	0	55	2	true	false
1529	false	20171214	20180111	20	false	3806	0	55	2	false	false
1530	false	20171214	20180111	21	false	3885	0	55	2	false	false
1531	false	20171214	20180111	22	false	3918	0	55	2	false	false
1532	false	20171214	20180111	23	false	3906	0	55	2	false	false
1533	false	20171214	20180111	24	false	3947	0	55	2	false	false
1534	false	20171214	20180111	25	false	3363	0	55	2	true	false
1535	false	20171214	20180111	26	false	3559	0	55	2	true	false
1536	false	20171214	20180111	27	false	3797	0	55	2	true	false
1537	false	20171214	20180111	28	false	3682	0	55	2	true	false
1538	false	20171214	20180111	29	false	0	3908	55	2	true	false
1539	false	20180111	20180208	1	false	3916	0	56	2	true	false
1540	false	20180111	20180208	2	false	3660	0	56	2	false	false
1541	false	20180111	20180208	3	false	3907	0	56	2	false	false
1542	false	20180111	20180208	4	false	3883	0	56	2	false	false
1543	false	20180111	20180208	5	false	3892	0	56	2	false	false
1544	false	20180111	20180208	6	false	3367	0	56	2	false	false
1545	false	20180111	20180208	7	false	3889	0	56	2	false	false
1546	false	20180111	20180208	8	false	3907	0	56	2	false	false
1547	false	20180111	20180208	9	false	3883	0	56	2	false	false
1548	false	20180111	20180208	10	false	3892	0	56	2	false	false
1549	false	20180111	20180208	11	false	3367	0	56	2	false	false
1550	false	20180111	20180208	12	false	3917	0	56	2	false	false
1551	false	20180111	20180208	13	false	3552	0	56	2	false	false
1552	false	20180111	20180208	14	false	3892	0	56	2	false	false
1553	false	20180111	20180208	15	false	3660	0	56	2	false	false
1554	false	20180111	20180208	16	false	3884	0	56	2	false	false
1555	false	20180111	20180208	17	false	3805	0	56	2	false	false
1556	false	20180111	20180208	18	false	3905	0	56	2	false	false
1557	false	20180111	20180208	19	false	3890	0	56	2	true	false
1558	false	20180111	20180208	20	false	3806	0	56	2	false	false
1559	false	20180111	20180208	21	false	3885	0	56	2	false	false
1560	false	20180111	20180208	22	false	3918	0	56	2	false	false
1561	false	20180111	20180208	23	false	3906	0	56	2	false	false
1562	false	20180111	20180208	24	false	3947	0	56	2	false	false
1563	false	20180111	20180208	25	false	3363	0	56	2	true	false
1564	false	20180111	20180208	26	false	3559	0	56	2	true	false
1565	false	20180111	20180208	27	false	3797	0	56	2	true	false
1566	false	20180111	20180208	28	false	3682	0	56	2	true	false
1567	false	20180111	20180208	29	false	0	3908	56	2	true	false
1568	false	20180208	20180308	1	false	3916	0	57	2	true	false
1569	false	20180208	20180308	2	false	3660	0	57	2	false	false
1570	false	20180208	20180308	3	false	3907	0	57	2	false	false
1571	false	20180208	20180308	4	false	3883	0	57	2	false	false
1572	false	20180208	20180308	5	false	3367	0	57	2	false	false
1573	false	20180208	20180308	6	false	3889	0	57	2	false	false
1574	false	20180208	20180308	7	false	3907	0	57	2	false	false
1575	false	20180208	20180308	8	false	3883	0	57	2	false	false
1576	false	20180208	20180308	9	false	3892	0	57	2	false	false
1577	false	20180208	20180308	10	false	3367	0	57	2	false	false
1578	false	20180208	20180308	11	false	3552	0	57	2	false	false
1579	false	20180208	20180308	12	false	3892	0	57	2	false	false
1580	false	20180208	20180308	13	false	3660	0	57	2	false	false
1581	false	20180208	20180308	14	false	3884	0	57	2	false	false
1582	false	20180208	20180308	15	false	3805	0	57	2	false	false
1583	false	20180208	20180308	16	false	3905	0	57	2	false	false
1584	false	20180208	20180308	17	false	3890	0	57	2	true	false
1585	false	20180208	20180308	18	false	3806	0	57	2	false	false
1586	false	20180208	20180308	19	false	3885	0	57	2	false	false
1587	false	20180208	20180308	20	false	3918	0	57	2	false	false
1588	false	20180208	20180308	21	false	3906	0	57	2	false	false
1589	false	20180208	20180308	22	false	3947	0	57	2	false	false
1590	false	20180208	20180308	23	false	3363	0	57	2	true	false
1591	false	20180208	20180308	24	false	3559	0	57	2	true	false
1592	false	20180208	20180308	25	false	3797	0	57	2	true	false
1593	false	20180208	20180308	26	false	3682	0	57	2	true	false
1594	false	20180208	20180308	27	false	0	3908	57	2	true	false
1595	false	20180308	20180405	1	false	3916	0	58	2	true	false
