ROWID	_VehicleClassID|TEXT	_VehicleActorID|INTEGER	_DefaultBodyParts|INTEGER	_DefaultPartsA|INTEGER	_DefaultPartsB|INTEGER	_VehicleSummonTime|INTEGER	_VehicleDefaultSpeed|INTEGER	_PetLevelTypeID|INTEGER	_PetSKILLID1|INTEGER	_PetSKILLID2|INTEGER	_Range|INTEGER	_Petacteffect|TEXT	_RiderString|TEXT	_FoodID|INTEGER	_PetChatID|INTEGER	_PetDyeType|INTEGER	_RideNum|INTEGER	_HidePartsID|INTEGER	_StealthMode|BOOLEAN	_MoveSlope|BOOLEAN	_CameraOffset|INTEGER	_CameraX|DOUBLE	_CameraY|DOUBLE	_CameraZ|DOUBLE	_CameraZoom|INTEGER	_TargetLength|INTEGER	_CharBoneFollowFairy|BOOLEAN	_DarkRideTrans|TEXT	_HeadNameHeight|DOUBLE	_FellowString|TEXT	_SetItemID|INTEGER	_Grade_SetItem|BOOLEAN	_SetItemTextID|INTEGER
1073796639	116	85013	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	0	1	1	0	true	false	0	0.0	70.0	150.0	144	0	false		-35.0		0	false	0
1073798140	117	85018	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	0	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073841951	119	85055	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	0	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073825277	116	85038	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	9	1	1	0	true	false	0	0.0	70.0	150.0	144	0	false		-35.0		0	false	0
1073825654	120	85039	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	10	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073742202	102	85040	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	0	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073845536	102	85057	0	0	0	1000	350	2	270008	0	500	Pick_Hound01		0	2	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073845537	102	85057	0	0	0	1000	350	2	270009	0	500	Pick_Hound01		0	2	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073892437	102	85057	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	2	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073802241	114	85011	0	0	0	1000	350	4	270008	0	500	Pick_Hound01		0	8	2	1	0	true	false	0	0.0	30.0	150.0	72	0	false		-35.0		0	false	0
1073802242	114	85011	0	0	0	1000	350	4	270009	0	500	Pick_Hound01		0	8	2	1	0	true	false	0	0.0	30.0	150.0	72	0	false		-35.0		0	false	0
1073802245	114	85011	0	0	0	1000	350	4	0	0	500	Pick_Hound01		0	8	2	1	0	true	false	0	0.0	30.0	150.0	72	0	false		-35.0		0	false	0
1073806569	118	85022	0	0	0	1000	350	4	0	0	500	Pick_Hound01		0	11	2	1	0	true	false	0	0.0	30.0	150.0	72	0	false		-35.0		0	false	0
1073849895	118	85022	0	0	0	1000	350	4	270008	0	500	Pick_Hound01		0	11	2	1	0	true	false	0	0.0	30.0	150.0	72	0	false		-35.0		0	false	0
1073849896	118	85022	0	0	0	1000	350	4	270009	0	500	Pick_Hound01		0	11	2	1	0	true	false	0	0.0	30.0	150.0	72	0	false		-35.0		0	false	0
1073853512	117	85060	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	3	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073858385	121	85063	0	0	0	1000	350	10	0	0	500	Pick_Hound01		0	12	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073864061	123	85069	0	0	0	1000	350	10	0	0	500	Pick_Hound01		0	14	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073866846	125	85072	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	2	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073867494	126	85073	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	0	3	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073871120	127	85074	0	0	0	1000	350	10	0	0	500	Pick_Hound01		0	16	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073873623	102	85040	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	0	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073879476	129	85077	0	0	0	1000	350	10	0	0	500	Pick_Hound01		0	18	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073881488	132	85079	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	0	3	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073886410	131	85082	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	20	3	1	0	true	false	0	0.0	30.0	150.0	110	0	false		-35.0		0	false	0
1073886411	112	85010	0	0	0	1000	350	4	0	0	500	Pick_Hound01		0	6	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073888340	133	85083	0	0	0	1000	350	10	0	0	500	Pick_Hound01		0	21	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073888754	135	85089	0	0	0	1000	350	4	0	0	500	Pick_Hound01		0	8	3	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073893190	136	85092	0	0	0	1000	350	10	0	0	500	Pick_Hound01		0	23	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073898108	138	85094	0	0	0	1000	350	0	0	0	500	Pick_Hound01		0	0	1	1	0	true	false	0	0.0	70.0	150.0	144	0	false		-35.0		0	false	0
1073898906	139	85095	0	0	0	1000	350	10	0	0	500	Pick_Hound01		0	25	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073900378	141	85099	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	0	3	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073900683	142	85100	0	0	0	1000	350	10	0	0	500	Pick_Hound01		0	8	2	1	0	true	false	0	0.0	30.0	150.0	72	0	false		-35.0		0	false	0
1073900684	144	85102	0	0	0	1000	350	10	0	0	500	Pick_Hound01		0	11	2	1	0	true	false	0	0.0	30.0	150.0	72	0	false		-35.0		0	false	0
1073904628	146	85106	0	0	0	1000	350	10	0	0	500	Pick_Hound01		0	27	1	1	0	true	false	0	0.0	30.0	150.0	72	0	false		-35.0		0	false	0
1073907770	149	85110	0	0	0	1000	350	10	0	0	500	Pick_Hound01		0	29	1	1	0	true	false	0	0.0	30.0	150.0	72	0	false		-35.0		0	false	0
1073906359	125	85108	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	2	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073907498	148	85109	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	24	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073908528	151	85112	0	0	0	1000	350	10	0	0	500	Pick_Hound01		0	31	1	1	0	true	false	0	0.0	30.0	150.0	72	0	false		-35.0		0	false	0
1073912516	125	85116	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	2	1	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073914344	141	85120	0	0	0	1000	350	2	0	0	500	Pick_Hound01		0	0	3	1	0	true	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
1073911743	154	85115	0	0	0	1000	350	11	0	0	500	Pick_Hound01		0	33	1	1	0	true	false	0	0.0	30.0	150.0	110	0	false		-35.0		0	false	0
1073913346	156	85118	0	0	0	1000	350	12	0	0	500	Pick_Hound01		0	34	1	1	0	true	false	0	0.0	30.0	150.0	110	0	false		-35.0		0	false	0
1073914385	157	85119	0	0	0	1000	350	11	0	0	500	Pick_Hound01		0	35	1	1	0	true	false	0	0.0	30.0	150.0	110	0	false		-35.0		0	false	0
1073915607	158	85121	0	0	0	1000	350	13	0	0	500	Pick_Hound01		0	36	1	1	0	true	false	0	0.0	30.0	150.0	110	0	false		-35.0		0	false	0
1073918263	159	85126	0	0	0	1000	350	14	0	0	500	Pick_Hound01		0	37	1	1	0	true	false	0	0.0	30.0	150.0	110	0	false		-35.0		0	false	0
1073919865	160	85127	0	0	0	1000	350	15	0	0	500	Pick_Hound01		0	38	1	1	0	true	false	0	0.0	30.0	150.0	110	0	false		-35.0		0	false	0
1073921008	161	85128	0	0	0	1000	350	16	0	0	500	Pick_Hound01		0	39	1	1	0	true	false	0	0.0	30.0	150.0	110	0	false		-35.0		0	false	0
1073922183	162	85129	0	0	0	1000	350	17	0	0	500	Pick_Hound01		0	40	1	1	0	true	false	0	0.0	30.0	150.0	110	0	false		-35.0		0	false	0
1073925152	163	85130	0	0	0	1000	350	18	0	0	500	Pick_Hound01		0	41	1	1	0	true	false	0	0.0	30.0	150.0	110	0	false		-35.0		0	false	0
1073808763	102	85004	0	0	0	1000	350	0	270009	0	500	Pick_Hound01		0	2	1	1	0	false	false	0	0.0	20.0	150.0	72	0	false		-35.0		0	false	0
