ROWID	_SkillTableID|INTEGER	_SubSkillTableID|INTEGER	_SkillConditionID|INTEGER	_SkillNeedJobID|INTEGER	_SkillTapID|INTEGER	_AwakenForceLevel|INTEGER	_TreeSlotIndex|INTEGER	_ParentSkillID1|INTEGER	_ParentSkillID2|INTEGER	_ParentSkillID3|INTEGER	_NeedParentSkillLevel1|INTEGER	_NeedParentSkillLevel2|INTEGER	_NeedParentSkillLevel3|INTEGER	_NeedBasicSP1|INTEGER	_NeedFirstSP1|INTEGER	_NeedSecondSP1|INTEGER	_AdviceSkillLevel1|INTEGER	_AdviceSkillLevel2|INTEGER	_AdviceSkillLevel3|INTEGER	_NeedSkillBook|BOOLEAN	_ServeSkill1|INTEGER	_ServeSkill2|INTEGER	_ChangeSkill|TEXT	_ContentsID|TEXT	_TreeSkill|TEXT
4093	4411	4823	4626	49	2	0	12	4410	0	0	1	0	0	35	0	0	0	0	0	false	0	0			4222;4409;4415;4407;4406;4414;4417;4412;4419;4501;4551;4553;4824;4408;4503
4094	4408	4821	4624	49	2	0	13	4406	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
4095	4418	0	0	49	2	0	14	4414	0	0	1	0	0	35	0	0	0	0	0	false	0	0			4222;4409;4415;4407;4406;4414;4417;4412;4419;4501;4551;4553;4824;4408;4503
4096	4416	4831	4633	49	2	0	15	4417	0	0	1	0	0	35	0	0	0	0	0	false	0	0	4561;4562		4222;4409;4415;4407;4406;4414;4417;4412;4419;4501;4551;4553;4824;4408;4503
4097	4412	0	0	49	2	0	16	4411	4408	0	1	1	0	40	0	0	0	0	0	false	0	0			4409;4407;4406;4501;4503;4222;4824;4408
4098	4403	0	0	49	2	0	17	0	0	0	0	0	0	40	0	0	0	0	0	false	0	0			4222;4409;4415;4407;4406;4414;4417;4412;4419;4501;4551;4553;4824;4408;4503
4099	4402	0	0	49	2	0	18	4003	0	0	1	0	0	40	0	0	0	0	0	false	0	0			4415
4100	4419	0	0	49	2	0	19	4416	4418	0	1	1	0	40	0	0	0	0	0	false	0	0			4415;4414;4417;4551;4553
4101	4413	0	0	49	2	0	20	4412	0	0	1	0	0	45	0	0	0	0	0	false	0	0			4222;4409;4415;4407;4406;4414;4417;4412;4419;4501;4551;4553;4824;4408;4503
4102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4104	4420	0	0	49	2	0	23	4419	0	0	1	0	0	45	0	0	0	0	0	false	0	0			4222;4409;4415;4407;4406;4414;4417;4412;4419;4501;4551;4553;4824;4408;4503
4105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
4110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5001	5000	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	5825		0
5002	5001	0	0	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5003	5002	0	0	6	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5004	5003	0	0	6	1	0	4	5000	0	0	1	0	0	0	0	0	0	0	0	false	0	0			0
5005	5004	0	0	6	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5006	5005	0	0	6	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5007	5006	0	0	6	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5008	5007	0	0	6	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5009	5008	0	0	6	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5010	5009	0	0	6	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5011	5010	0	0	6	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5012	5011	0	0	6	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5013	5012	0	0	6	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5014	5013	0	0	6	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5015	5014	0	0	6	1	0	11	5010	0	0	1	0	0	0	0	0	0	0	0	false	0	0			5010
5016	5015	0	0	6	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5017	5016	0	0	6	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5018	5017	0	0	6	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5019	5018	0	0	6	1	0	23	5016	0	0	1	0	0	0	0	0	0	0	0	false	0	0			0
5020	5021	0	0	6	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			5010
5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5041	5201	5328	5324	54	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0	5311		0
5042	5202	0	0	54	2	0	1	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			5010;5021;5014
5043	5203	5330	5326	54	2	0	12	5208	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
5044	5204	0	0	54	2	0	5	0	0	0	0	0	0	25	0	0	0	0	0	false	0	0			0
5045	5205	0	0	54	2	0	4	5201	0	0	1	0	0	25	0	0	0	0	0	false	0	0			5201;5204;5206;5203
5046	5206	0	0	54	2	0	9	0	0	0	0	0	0	30	0	0	0	0	0	false	0	0			5010;5021
5047	5207	0	0	54	2	0	13	0	0	0	0	0	0	35	0	0	0	0	0	false	0	0	5410		0
5048	5208	5333	5325	54	2	0	8	5205	0	0	1	0	0	30	0	0	0	0	0	false	0	0	5310		0
5049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			
5050	5210	5435	5309	54	2	0	16	5203	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
5051	5211	0	0	54	2	0	6	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			5214;5212;5216
5052	5212	0	0	54	2	0	10	0	0	0	0	0	0	30	0	0	0	0	0	false	0	0			5010;5021;5014
5053	5213	0	0	54	2	0	2	0	0	0	0	0	0	25	0	0	0	0	0	false	0	0			0
5054	5214	0	0	54	2	0	3	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
5055	5215	5428	5425	54	2	0	7	5214	0	0	1	0	0	25	0	0	0	0	0	false	0	0			0
5056	5216	0	0	54	2	0	11	5211	5215	0	1	1	0	30	0	0	0	0	0	false	0	0			0
5057	5217	5432	5426	54	2	0	15	5216	0	0	1	0	0	35	0	0	0	0	0	false	0	0	5413		0
5058	5218	0	0	54	2	0	14	0	0	0	0	0	0	35	0	0	0	0	0	false	0	0			0
5059	5220	5418	5407	54	2	0	19	5217	0	0	1	0	0	45	0	0	0	0	0	false	0	0	5411;5419		0
5060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
5081	5101	0	0	57	2	0	1	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			5103;5104;5105;5106;5107;5108;5501;5505
5082	5102	0	0	57	2	0	5	5101	0	0	1	0	0	25	0	0	0	0	0	false	0	0			5103;5104;5105;5106;5107;5108;5501;5505
5083	5103	5529	5524	57	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
5084	5104	5530	5525	57	2	0	4	5103	0	0	1	0	0	25	0	0	0	0	0	false	0	0			0
5085	5105	0	0	57	2	0	8	5104	5102	0	1	1	0	30	0	0	0	0	0	false	0	0			0
5086	5106	0	0	57	2	0	12	5105	0	0	1	0	0	35	0	0	0	0	0	false	0	0	5510		0
5087	5107	5532	5526	57	2	0	16	5106	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
5088	5108	0	0	57	2	0	20	5107	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
5089	5109	5629	5625	57	2	0	2	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			5111;5112;5113;5114;5115;5116;5601;5605
5090	5110	0	0	57	2	0	6	5109	0	0	1	0	0	25	0	0	0	0	0	false	0	0			5111;5112;5113;5114;5115;5116;5601;5605
5091	5111	0	0	57	2	0	3	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
5092	5112	5628	5624	57	2	0	7	5111	0	0	1	0	0	25	0	0	0	0	0	false	0	0			0
5093	5113	0	0	57	2	0	11	5112	5110	0	1	1	0	30	0	0	0	0	0	false	0	0			5010;5021
5094	5114	5632	5626	57	2	0	15	5113	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
5095	5115	0	0	57	2	0	19	5114	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
5096	5116	0	0	57	2	0	23	5115	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
5097	5117	0	0	57	2	0	10	0	0	0	0	0	0	30	0	0	0	0	0	false	0	0			0
5101	5121	0	0	57	2	0	9	0	0	0	0	0	0	30	0	0	0	0	0	false	0	0			5010;5021
5102	5122	0	0	57	2	0	13	0	0	0	0	0	0	35	0	0	0	0	0	false	0	0			5010;5021
6001	6001	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	6745		0
6002	6002	0	0	7	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6003	6003	6626	6622	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6004	6004	0	0	7	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6005	6005	0	0	7	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6006	6006	0	0	7	1	0	12	6004	0	0	1	0	0	0	0	0	0	0	0	false	0	0			6012;6025
6007	6007	0	0	7	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6008	6008	0	0	7	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6009	6009	0	0	7	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6010	6010	0	0	7	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6011	6011	0	0	7	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6012	6012	0	0	7	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6013	6013	0	0	7	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6014	6014	0	0	7	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6015	6015	0	0	7	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6016	6016	0	0	7	1	0	11	6012	0	0	1	0	0	0	0	0	0	0	0	false	0	0			0
6017	6017	0	0	7	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6018	6018	0	0	7	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6019	6019	0	0	7	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6020	6020	0	0	7	1	0	23	6019	0	0	1	0	0	0	0	0	0	0	0	false	0	0			0
6021	6025	0	0	7	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			6012
6022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6041	6201	0	0	62	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
6042	6202	0	0	62	2	0	4	6201	0	0	1	0	0	25	0	0	0	0	0	false	0	0	6439		0
6043	6203	0	0	62	2	0	8	6202	0	0	1	0	0	30	0	0	0	0	0	false	0	0	6557		0
6044	6204	6428	6425	62	2	0	12	6203	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
6045	6205	0	0	62	2	0	16	6204	0	0	1	0	0	40	0	0	0	0	0	false	0	0	6440		0
6046	6206	6436	6424	62	2	0	20	6205	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
6047	6207	0	0	62	2	0	1	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0	6803		0
6048	6209	0	0	62	2	0	5	6207	0	0	1	0	0	25	0	0	0	0	0	false	0	0			6012;6025
6049	6210	0	0	62	2	0	9	6209	0	0	1	0	0	30	0	0	0	0	0	false	0	0			0
6050	6208	6842	6832	62	2	0	13	6210	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
6051	6211	0	0	62	2	0	17	6208	0	0	1	0	0	40	0	0	0	0	0	false	0	0	6804		0
6052	6212	0	0	62	2	0	21	6211	0	0	1	0	0	45	0	0	0	0	0	false	0	0	6847		0
6053	6213	0	0	62	2	0	3	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
6054	6214	0	0	62	2	0	2	0	0	0	0	0	0	25	0	0	0	0	0	false	0	0			0
6055	6215	0	0	62	2	0	6	0	0	0	0	0	0	25	0	0	0	0	0	false	0	0			6012;6025
6056	6216	0	0	62	2	0	15	0	0	0	0	0	0	35	0	0	0	0	0	false	0	0			0
6057	6217	6837	6833	62	2	0	14	0	0	0	0	0	0	35	0	0	0	0	0	false	0	0			0
6058	6218	0	0	62	2	0	18	0	0	0	0	0	0	40	0	0	0	0	0	false	0	0			0
6059	6219	6846	6834	62	2	0	19	0	0	0	0	0	0	40	0	0	0	0	0	false	0	0			0
6060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
6070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7001	7001	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	8316		0
7002	7002	0	0	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7003	7003	0	0	8	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7004	7004	0	0	8	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7005	7005	0	0	8	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	7115		0
7006	7006	0	0	8	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7007	7007	7411	7407	8	1	0	7	7004	0	0	1	0	0	0	0	0	0	0	0	false	0	0			7004
7008	7008	0	0	8	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7009	7009	0	0	8	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7010	7010	0	0	8	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7011	7011	0	0	8	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7012	7012	0	0	8	1	0	14	7006	0	0	1	0	0	0	0	0	0	0	0	false	0	0			7006
7013	7013	0	0	8	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7014	7014	7408	7404	8	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7015	7015	0	0	8	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7016	7016	0	0	8	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7017	7017	0	0	8	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7018	7018	0	0	8	1	0	23	7017	0	0	1	0	0	0	0	0	0	0	0	false	0	0			0
7019	7019	0	0	8	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
7050	7041	0	0	8	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			7006
7020	7020	0	0	72	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
7021	7021	0	0	72	2	0	1	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			7020;7022;7024;7025;7027;7029;7030;7032;7034;7036;7101;7102;7201;7202
7022	7022	0	0	72	2	0	2	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
7023	7023	0	0	72	2	0	3	0	0	0	0	0	0	20	0	0	0	0	0	false	0	0			0
7024	7024	0	0	72	2	0	4	7020	0	0	1	0	0	25	0	0	0	0	0	false	0	0			0
7025	7025	0	0	72	2	0	6	7022	0	0	1	0	0	25	0	0	0	0	0	false	0	0			0
7026	7026	0	0	72	2	0	7	0	0	0	0	0	0	25	0	0	0	0	0	false	0	0			7006;7041
7027	7027	7410	7406	72	2	0	8	7024	0	0	1	0	0	30	0	0	0	0	0	false	0	0			0
7028	7028	7409	7405	72	2	0	9	7021	0	0	1	0	0	30	0	0	0	0	0	false	0	0			0
7029	7029	0	0	72	2	0	10	7025	0	0	1	0	0	30	0	0	0	0	0	false	0	0			0
7030	7030	0	0	72	2	0	12	7027	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
7031	7031	0	0	72	2	0	13	7028	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
7032	7032	7461	7457	72	2	0	14	7029	0	0	1	0	0	35	0	0	0	0	0	false	0	0			0
7033	7033	7215	7207	72	2	0	15	0	0	0	0	0	0	35	0	0	0	0	0	false	0	0			0
7034	7034	0	0	72	2	0	16	7030	0	0	1	0	0	40	0	0	0	0	0	false	0	0			0
7035	7035	0	0	72	2	0	17	7031	0	0	1	0	0	40	0	0	0	0	0	false	0	0			7006;7041
7036	7036	0	0	72	2	0	18	7032	0	0	1	0	0	40	0	0	0	0	0	false	0	0	7210		0
7037	7037	0	0	72	2	0	20	7034	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
7038	7038	7458	7454	72	2	0	22	7036	0	0	1	0	0	45	0	0	0	0	0	false	0	0			0
40001	301	0	0	23	3	0	0	213	0	0	1	0	0	0	65	0	0	0	0	false	0	0			206;204
40002	302	0	0	23	3	0	5	206	0	0	1	0	0	0	65	0	0	0	0	false	0	0			206
40003	303	0	0	23	3	0	4	301	0	0	1	0	0	0	65	0	0	0	0	false	0	0	313		0
40004	304	0	0	23	3	0	9	204	302	0	1	1	0	0	65	0	0	0	0	false	0	0			204
40005	305	0	0	23	3	0	13	207	0	0	1	0	0	0	65	0	0	0	0	false	0	0			207
40006	306	0	0	23	3	0	17	205	0	0	1	0	0	0	65	0	0	0	0	false	0	0			205
40007	307	0	0	23	3	0	12	0	0	0	0	0	0	0	65	0	0	0	0	false	0	0			206;204;207;205;301
40008	308	0	0	23	3	0	21	303	307	0	1	1	0	0	0	0	0	0	0	false	0	0			303
40009	309	0	0	23	3	0	16	307	306	0	1	1	0	0	0	0	0	0	0	false	0	0			20;205
40010	312	0	0	23	3	0	20	28	308	309	6	1	1	0	0	0	0	0	0	false	0	0			28;303;308
40012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			
40013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			
40014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40101	351	0	0	24	3	0	0	214	0	0	1	0	0	0	65	0	0	0	0	false	0	0	365		0
40102	352	0	0	24	3	0	5	208	0	0	1	0	0	0	65	0	0	0	0	false	0	0			208
40103	353	0	0	24	3	0	4	351	0	0	1	0	0	0	65	0	0	0	0	false	0	0	360		0
40104	354	0	0	24	3	0	9	203	352	0	1	1	0	0	65	0	0	0	0	false	0	0			203
40105	355	0	0	24	3	0	13	209	0	0	1	0	0	0	65	0	0	0	0	false	0	0			209
40106	356	0	0	24	3	0	17	211	357	0	1	1	0	0	65	0	0	0	0	false	0	0			211
40107	357	0	0	24	3	0	12	0	0	0	0	0	0	0	65	0	0	0	0	false	0	0			0
40108	358	0	0	24	3	0	21	351	0	0	1	0	0	0	0	0	0	0	0	false	0	0			351
40109	359	0	0	24	3	0	16	357	356	355	1	1	1	0	0	0	0	0	0	false	0	0			212;211
40110	364	0	0	23	3	0	20	6	358	359	6	1	1	0	0	0	0	0	0	false	0	0			6;351;358;355
40112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40201	501	0	0	25	3	0	0	415	420	0	1	1	0	0	65	0	0	0	0	false	0	0			409;407;401;503;408
40202	502	0	0	25	3	0	5	408	0	0	1	0	0	0	65	0	0	0	0	false	0	0			408
40203	503	0	0	25	3	0	4	501	0	0	1	0	0	0	65	0	0	0	0	false	0	0	515		0
40204	504	0	0	25	3	0	9	409	502	0	1	1	0	0	65	0	0	0	0	false	0	0			409
40205	505	0	0	25	3	0	13	407	0	0	1	0	0	0	65	0	0	0	0	false	0	0			407
40206	506	0	0	25	3	0	17	401	0	0	1	0	0	0	65	0	0	0	0	false	0	0			401
40207	507	0	0	25	3	0	12	414	0	0	1	0	0	0	65	0	0	0	0	false	0	0			414
40208	511	0	0	25	3	0	21	503	0	0	1	0	0	0	0	0	0	0	0	false	0	0			503
40209	512	0	0	25	3	0	16	507	511	0	1	1	0	0	0	0	0	0	0	false	0	0			503;20
40210	520	0	0	25	3	0	20	2	745	512	6	1	1	0	0	0	0	0	0	false	0	0			2;409;504;745
40212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40301	551	862	765	26	3	0	0	416	420	0	1	1	0	0	65	0	0	0	0	false	0	0			420;414
40302	552	0	0	26	3	0	5	405	0	0	1	0	0	0	65	0	0	0	0	false	0	0			405
40303	553	861	764	26	3	0	4	551	0	0	1	0	0	0	65	0	0	0	0	false	0	0			0
40304	554	0	0	26	3	0	9	406	552	0	1	1	0	0	65	0	0	0	0	false	0	0			406
40305	555	0	0	26	3	0	13	410	0	0	1	0	0	0	65	0	0	0	0	false	0	0			410
40306	556	0	0	26	3	0	17	411	0	0	1	0	0	0	65	0	0	0	0	false	0	0			411
40307	557	0	0	26	3	0	12	402	0	0	1	0	0	0	65	0	0	0	0	false	0	0			551;414
40308	558	0	0	26	3	0	21	553	0	0	1	0	0	0	0	0	0	0	0	false	0	0			553
40309	559	0	0	26	3	0	16	557	552	0	1	1	0	0	0	0	0	0	0	false	0	0			405;410
40310	563	0	0	26	3	0	20	7	555	559	6	1	1	0	0	0	0	0	0	false	0	0			7;410;555
40311	564	0	0	26	3	0	2	0	0	0	0	0	0	0	65	0	0	0	0	false	0	0			
40313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
40316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0			0
