ROWID	_MonsterTableIndex|INTEGER	_Difficulty|INTEGER	_CustomAI|TEXT	_DeadExperienceWeight|DOUBLE	_CompleteExperienceWeight|DOUBLE	_HPWeight|FLOAT	_AttackPMinWeight|FLOAT	_AttackPMaxWeight|FLOAT	_AttackMMinWeight|FLOAT	_AttackMMaxWeight|FLOAT	_DefensePWeight|FLOAT	_DefenseMWeight|FLOAT	_StiffWeight|FLOAT	_CriticalWeight|FLOAT	_StunWeight|FLOAT	_StiffResistanceWeight|FLOAT	_CriticalResistanceWeight|FLOAT	_StunResistanceWeight|FLOAT	_SuperAmmorWeight|FLOAT	_Element_Str_Weight|FLOAT	_Fire_Def_Weight|FLOAT	_Ice_Def_Weight|FLOAT	_Light_Def_Weight|FLOAT	_Dark_Def_Weight|FLOAT	_MoveSpeedWeight|INTEGER	_DownDelayWeight|FLOAT	_DurabilityWeight|FLOAT	_DeadDurabilityWeight|DOUBLE
4507124	507124	3	SlayerMode_ArcBishopNest_Gate1_HalfGolem_Green_Abyss.lua	0.0	7968.047	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507125	507125	3	RemakeArcBishopNest_Gate1_Mushroom_Big.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507126	507126	3	ArcBishopNest(Hell)_Gate2_HalfGolem_Stone.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507127	507127	3	SlayerMode_ArcBishopNest_Gate1_Mushroom_Small.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507128	507128	3	SlayerMode_ArcBishopNest_Gate2_DragonSycophantPuni_Zombie_Boss_Abyss.lua	0.0	7968.047	3180.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507129	507129	3	SlayerMode_ArcBishopNest_Gate3_ArcBishop_Green_Boss_Abyss.lua	0.0	7968.047	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507130	507130	3	SlayerMode_ArcBishopNest_Gate3_ArcBishop_Green_Small.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507131	507131	3	RemakeArcBishopNest_Gate3_ArcBishop_Green_Small_Hard.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507132	507132	3	SeaDragonNest_FinalBoss_SeaDragon_3Phase_FlyingTest.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507133	507133	3	SlayerMode_ArcBishopNest_Gate4_LotusGolem_Abyss.lua	0.0	7968.047	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507134	507134	3	ArcBishopNest_Gate2_HalfGolem_Green.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507135	507135	3	ArcBishopNest_Gate2_HalfGolem_Green.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507136	507136	3	ArcBishopNest_Gate2_HalfGolem_Green.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507137	507137	3	RedDragonNest_Gate3_Kentauros_Hidemonster.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507138	507138	3	RedDragonNest_Gate3_Kentauros_Hidemonster.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507139	507139	3	RedDragonNest_Gate3_Kentauros_Hidemonster.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507140	507140	3	RedDragonNest_Gate3_Kentauros_Hidemonster.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507141	507141	3	RemakeArcBishopNest_Gate1_Mushroom_Small_HpPatun.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507142	507142	3	RemakeArcBishopNest_Gate1_Mushroom_Big_HpPatun.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507143	507143	3	RemakeArcBishopNest_Gate4_LotusGolem_HideMonster2.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507144	507144	3	RemakeArcBishopNest_Gate4_LotusGolem_HideMonster.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507145	507145	3	SlayerMode_ArcBishopNest_Gate1_Hidemonster_1R_Rolling_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507146	507146	3	RemakeArcBishopNest_Gate2_RW_N_HolyWall_2R_FireStorm_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507147	507147	3	RemakeArcBishopNest_Gate2_Hidemonster_2R_FireStorm_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507148	507148	3	RemakeArcBishopNest_Gate4_LotusGolem_HideMonster2.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507149	507149	3	RemakeArcBishopNest_Gate4_LotusGolem_HideMonster3.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507150	507150	3	SlayerMode_ArcBishopNest_Gate4_LotusGolem_Abyss.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507151	507151	3	SlayerMode_DaidalosNest_Gate1_Strike Alpha_Brown_Boss_Abyss.lua	0.0	7968.047	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507152	507152	3	DaidalosNest_Gate1_mecha_Hound_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507153	507153	3	DaidalosNest_Gate1_HideMonster_SwingLong_Red_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507154	507154	3	DaidalosNest_Gate1_HideMonster_SwingLong_Blue_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507155	507155	3	DaidalosNest_Gate1_HideMonster_Shotgun.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507156	507156	3	DaidalosNest_Gate1_HideMonster_SwingLong_Burn_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507157	507157	3	SlayerMode_DaidalosNest_Gate2_Bear_White_Boss_Abyss.lua	0.0	7968.047	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507158	507158	3	DaidalosNest_Gate2_HideMonster_Clock3_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507159	507159	3	DaidalosNest_Gate2_HideMonster_Clock6_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507160	507160	3	DaidalosNest_Gate2_HideMonster_Clock9_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507161	507161	3	DaidalosNest_Gate2_HideMonster_Clock12_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507162	507162	3	DaidalosNest_Gate2_HideMonster_RepeatThrusting_Loop.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507163	507163	3	SlayerMode_DaidalosNest_Gate2_HideMonster_Hour.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507164	507164	3	SlayerMode_DaidalosNest_Gate2_HideMonster_Long_Minute.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507165	507165	3	SlayerMode_DaidalosNest_Gate2_HideMonster_Middle_Minute.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507166	507166	3	SlayerMode_DaidalosNest_Gate2_HideMonster_Shot_Minute.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507167	507167	3	SlayerMode_DaidalosNest_Gate3_MeteorFairyQueen_Ice_Abyss.lua	0.0	7968.047	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507168	507168	3	DaidalosNest_Gate3_MeteorFairyQueen_Black_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507169	507169	3	SlayerMode_DaidalosNest_Gate3_HideMonster_FearIce_Start_Abyss.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507170	507170	3	DaidalosNest_Gate3_Coffin_MeteorFairyQueen_Ice.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507171	507171	3	DaidalosNest_Gate3_BallerinaStatue_Front.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507172	507172	3	SlayerMode_DaidalosNest_Gate3_HideMonster_PhantomClaw.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507173	507173	3	SlayerMode_DaidalosNest_Gate3_HideMonster_PhantomClaw.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507174	507174	3	DaidalosNest_Gate3_MirrorCenter.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507175	507175	3	DaidalosNest_Gate3_BallerinaStatue_Left.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507176	507176	3	DaidalosNest_Gate3_BallerinaStatue_Right.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507177	507177	3	DaidalosNest_Gate3_BallerinaStatue_Back.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507178	507178	3	DaidalosNest_Gate3_HideMonster_2222974_Target_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507179	507179	3	DaidalosNest_Gate3_HideMonster_2222975_Target_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507180	507180	3	DaidalosNest_Gate3_HideMonster_2222976_Target_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507181	507181	3	DaidalosNest_Gate3_HideMonster_2222983_Target_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507182	507182	3	DaidalosNest_Gate3_MirrorCenter.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507183	507183	3	DaidalosNest_Gate3_HideMonster_circle_Target_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507184	507184	3	DaidalosNest_Gate3_MeteorFairyQueen_Black_HardCore2.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507185	507185	3	DaidalosNest_Gate4_calamary_Black_Boss1_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507186	507186	3	DaidalosNest_Gate4_Apocalypse_Black_Boss2_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507187	507187	3	DaidalosNest_Gate4_calamary_Black_Tentacle.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507188	507188	3	DaidalosNest_Gate4_Wisp.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507189	507189	3	DaidalosNest_Gate4_calamary_Black_Junior_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507190	507190	3	DaidalosNest_Gate4_calamary_Black_Tentacle.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507191	507191	3	DaidalosNest_Gate4_calamary_Black_Tentacle.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507192	507192	3	DaidalosNest_Gate4_calamary_Black_Tentacle.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507193	507193	3	DaidalosNest_Gate4_calamary_Black_Tentacle_AP.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507194	507194	3	DaidalosNest_Gate4_calamary_Black_Tentacle.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507195	507195	3	DaidalosNest_Gate4_calamary_Black_Tentacle.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507196	507196	3	DaidalosNest_Gate4_calamary_Black_Tentacle.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507197	507197	3	DaidalosNest_Gate4_calamary_Black_Tentacle.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507198	507198	3	DaidalosNest_Gate4_calamary_Black_Tentacle_AP_Summon.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507199	507199	3	DaidalosNest_Gate4_HideMonster_Boss.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507200	507200	3	DaidalosNest_Gate4_calamary_Black_Tentacle_AP_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507201	507201	3	SlayerMode_DaidalosNest_Gate4_Joker_Boss_Abyss.lua	0.0	7968.047	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507202	507202	3	DaidalosNest_Gate5_HideMonster_MagicShow_Fire_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507203	507203	3	DaidalosNest_Gate5_HideMonster_MagicShow_Ice_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507204	507204	3	DaidalosNest_Gate5_Statue.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507205	507205	3	DaidalosNest_Gate5_HideMonster_Attack_DD_5rd_FireHead_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507206	507206	3	DaidalosNest_Gate5_HideMonster_Attack_DD_5rd_IceHead_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507207	507207	3	DaidalosNest_Gate5_HideMonster_Attack_DD_5rd_SkillDfence_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507208	507208	3	DaidalosNest_Gate5_HideMonster_Attack_DD_5rd_Fire_DF_Bubble_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507209	507209	3	DaidalosNest_Gate5_HideMonster_Attack_DD_5rd_Ice_DF_Bubble_HardCore.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507210	507210	3	DaidalosNest_Gate5_HideMonster_Attack_DD_5rd_FireAttack_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507211	507211	3	DaidalosNest_Gate5_HideMonster_Attack_DD_5rd_IceAttack_Start.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507212	507212	3	DaidalosNest_Gate5_HideMonster_Attack_DD_5rd_Fire_DF_Bubble2.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507213	507213	3	DaidalosNest_Gate5_HideMonster_Attack_DD_5rd_Ice_DF_Bubble2.lua	0.0	0.0	2650.0	91.0	91.0	91.0	91.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507214	507214	3	SlayerMode_DaidalosNest_Gate5_HideMonster_Attack05_Stomp_Straight_Start.lua	0.0	0.0	2650.0	105.0	105.0	105.0	105.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507221	507221	3	90lv_Anubis_Boss_Abyss.lua	0.0	7968.047	640.0	41.6	41.6	41.6	41.6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507222	507222	3	90lv_Bacchus_Boss_Abyss.lua	0.0	7968.047	640.0	41.6	41.6	41.6	41.6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507223	507223	3	90lv_Creep_Gold_Boss_Abyss.lua	0.0	7968.047	640.0	41.6	41.6	41.6	41.6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
4507224	507224	3	90lv_Clawwolf_Thief_Boss_Abyss.lua	0.0	7968.047	640.0	41.6	41.6	41.6	41.6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1.0	1.0	0.0
