ROWID	_SN|INTEGER	_StartDate|TEXT	_EndDate|TEXT	_BuyAbleCount|INTEGER	_Sellcount|INTEGER	_BuyAbleReset|INTEGER
3207	14100070	14/08/13	14/09/03	0	0	0
3208	10000881	14/09/03	14/10/08	0	0	0
3209	10000882	14/09/03	14/10/08	0	0	0
3210	10000883	14/09/03	14/10/08	0	0	0
3211	10000884	14/09/03	14/10/08	0	0	0
3212	10000885	14/09/03	14/10/08	0	0	0
3213	10000886	14/09/03	14/10/08	0	0	0
3214	10000887	14/09/03	14/10/08	0	0	0
3215	10000888	14/09/03	14/10/08	0	0	0
3216	10000889	14/09/03	14/10/08	0	0	0
3217	10000890	14/09/03	14/10/08	0	0	0
3218	10000891	14/09/03	14/10/08	0	0	0
3219	10000892	14/09/03	14/10/08	0	0	0
3220	10000893	14/09/03	14/10/08	0	0	0
3221	10000894	14/09/03	14/10/08	0	0	0
3222	10000895	14/09/03	14/10/08	0	0	0
3223	10000896	14/09/03	14/10/08	0	0	0
3224	10000897	14/09/03	14/10/08	0	0	0
3225	10000898	14/09/03	14/10/08	0	0	0
3226	10000899	14/09/03	14/10/08	0	0	0
3227	10000900	14/09/03	14/10/08	0	0	0
3228	10000901	14/09/03	14/10/08	0	0	0
3229	10000902	14/09/03	14/10/08	0	0	0
3230	10000903	14/09/03	14/10/08	0	0	0
3231	10000904	14/09/03	14/10/08	0	0	0
3232	14100071	14/09/03	14/10/08	0	0	0
3233	14100072	14/09/03	14/10/08	0	0	0
3234	14100073	14/09/03	14/10/08	0	0	0
3235	14100074	14/09/03	14/10/08	0	0	0
3236	14100075	14/09/03	14/10/08	0	0	0
3237	14100076	14/09/03	14/10/08	0	0	0
3238	14100077	14/09/03	14/10/08	0	0	0
3239	14100078	14/09/03	14/10/08	0	0	0
3240	14100079	14/09/03	14/10/08	0	0	0
3241	14100080	14/09/03	14/10/08	0	0	0
3242	14100081	14/09/03	14/10/08	0	0	0
3243	14100082	14/09/03	14/10/08	0	0	0
3244	14100083	14/09/03	14/10/08	0	0	0
3245	14100084	14/09/03	14/10/08	0	0	0
3246	14100085	14/09/03	14/10/08	0	0	0
3247	14100086	14/09/03	14/10/08	0	0	0
3248	14100087	14/09/03	14/10/08	0	0	0
3249	14100088	14/09/03	14/10/08	0	0	0
3250	14100089	14/09/03	14/10/08	0	0	0
3251	14100090	14/09/03	14/10/08	0	0	0
3252	14100091	14/09/03	14/10/08	0	0	0
3253	14100092	14/09/03	14/10/08	0	0	0
3254	14100093	14/09/03	14/10/08	0	0	0
3255	14100094	14/09/03	14/10/08	0	0	0
3256	10000905	14/09/03	14/10/08	0	0	0
6257	10000906	14/09/03	14/10/08	0	0	0
6258	10000907	14/09/03	14/10/08	0	0	0
6259	14100095	14/09/03	14/10/08	0	0	0
6260	14100096	14/09/03	14/10/08	0	0	0
6261	14100097	14/09/03	14/10/08	0	0	0
6262	10000908	14/09/24	14/10/22	0	0	0
6263	10000909	14/09/24	14/10/22	0	0	0
6264	14100098	14/09/24	14/10/22	0	0	0
6265	14100099	14/09/24	14/10/22	0	0	0
6266	10000910	14/09/24	14/10/22	0	0	0
6267	10000911	14/09/24	14/10/22	0	0	0
6268	10000912	14/10/08	14/11/05	0	0	0
6269	10000913	14/10/08	14/11/05	0	0	0
6270	10000914	14/10/08	14/11/05	0	0	0
6271	10000915	14/10/08	14/11/05	0	0	0
6272	10000916	14/10/08	14/11/05	0	0	0
6273	10000917	14/10/08	14/11/05	0	0	0
6274	10000918	14/10/08	14/11/05	0	0	0
6275	10000919	14/10/08	14/11/05	0	0	0
6276	10000920	14/10/08	14/11/05	0	0	0
6277	10000921	14/10/08	14/11/05	0	0	0
6278	10000922	14/10/08	14/11/05	0	0	0
6279	10000923	14/10/08	14/11/05	0	0	0
6280	10000924	14/10/08	14/11/05	0	0	0
6281	10000925	14/10/08	14/11/05	0	0	0
6282	10000926	14/10/08	14/11/05	0	0	0
6283	10000927	14/10/08	14/11/05	0	0	0
6284	10000928	14/10/08	14/11/05	0	0	0
6285	10000929	14/10/08	14/11/05	0	0	0
6286	10000930	14/10/08	14/11/05	0	0	0
6287	10000931	14/10/08	14/11/05	0	0	0
6288	10000932	14/10/08	14/11/05	0	0	0
6289	10000933	14/10/08	14/11/05	0	0	0
6290	10000934	14/10/08	14/11/05	0	0	0
6291	10000935	14/10/08	14/11/05	0	0	0
6292	14100100	14/10/08	14/11/05	0	0	0
6293	14100101	14/10/08	14/11/05	0	0	0
6294	14100102	14/10/08	14/11/05	0	0	0
6295	14100103	14/10/08	14/11/05	0	0	0
6296	14100104	14/10/08	14/11/05	0	0	0
6297	14100105	14/10/08	14/11/05	0	0	0
6298	14100106	14/10/08	14/11/05	0	0	0
6299	14100107	14/10/08	14/11/05	0	0	0
6300	14100108	14/10/08	14/11/05	0	0	0
6301	14100109	14/10/08	14/11/05	0	0	0
6302	14100110	14/10/08	14/11/05	0	0	0
6303	14100111	14/10/08	14/11/05	0	0	0
6304	14100112	14/10/08	14/11/05	0	0	0
6305	14100113	14/10/08	14/11/05	0	0	0
6306	14100114	14/10/08	14/11/05	0	0	0
6307	14100115	14/10/08	14/11/05	0	0	0
6308	14100116	14/10/08	14/11/05	0	0	0
6309	14100117	14/10/08	14/11/05	0	0	0
6310	14100118	14/10/08	14/11/05	0	0	0
6311	14100119	14/10/08	14/11/05	0	0	0
6312	14100120	14/10/08	14/11/05	0	0	0
6313	14100121	14/10/08	14/11/05	0	0	0
6314	14100122	14/10/08	14/11/05	0	0	0
6315	14100123	14/10/08	14/11/05	0	0	0
6316	10000936	14/10/22	14/11/19	0	0	0
6317	10000937	14/10/22	14/11/19	0	0	0
6318	10000938	14/10/22	14/11/19	0	0	0
6319	10000939	14/10/22	14/11/19	0	0	0
6320	10000940	14/10/22	14/11/19	0	0	0
6321	10000941	14/10/22	14/11/19	0	0	0
6322	10000942	14/10/22	14/11/19	0	0	0
6323	10000943	14/10/22	14/11/19	0	0	0
6324	10000944	14/10/22	14/11/19	0	0	0
6325	10000945	14/10/22	14/11/19	0	0	0
6326	10000946	14/10/22	14/11/19	0	0	0
6327	10000947	14/10/22	14/11/19	0	0	0
6328	10000948	14/10/22	14/11/19	0	0	0
6329	10000949	14/10/22	14/11/19	0	0	0
6330	10000950	14/10/22	14/11/19	0	0	0
6331	10000951	14/10/22	14/11/19	0	0	0
6332	10000952	14/10/22	14/11/19	0	0	0
6333	10000953	14/10/22	14/11/19	0	0	0
6334	10000954	14/10/22	14/11/19	0	0	0
6335	10000955	14/10/22	14/11/19	0	0	0
6336	10000956	14/10/22	14/11/19	0	0	0
6337	10000957	14/10/22	14/11/19	0	0	0
6338	10000958	14/10/22	14/11/19	0	0	0
6339	10000959	14/10/22	14/11/19	0	0	0
6340	14100124	14/10/22	14/11/19	0	0	0
6341	14100125	14/10/22	14/11/19	0	0	0
6342	14100126	14/10/22	14/11/19	0	0	0
6343	14100127	14/10/22	14/11/19	0	0	0
6344	14100128	14/10/22	14/11/19	0	0	0
6345	14100129	14/10/22	14/11/19	0	0	0
6346	14100130	14/10/22	14/11/19	0	0	0
6347	14100131	14/10/22	14/11/19	0	0	0
6348	14100132	14/10/22	14/11/19	0	0	0
6349	14100133	14/10/22	14/11/19	0	0	0
6350	14100134	14/10/22	14/11/19	0	0	0
6351	14100135	14/10/22	14/11/19	0	0	0
6352	14100136	14/10/22	14/11/19	0	0	0
6353	14100137	14/10/22	14/11/19	0	0	0
6354	14100138	14/10/22	14/11/19	0	0	0
6355	14100139	14/10/22	14/11/19	0	0	0
6356	14100140	14/10/22	14/11/19	0	0	0
6357	14100141	14/10/22	14/11/19	0	0	0
6358	14100142	14/10/22	14/11/19	0	0	0
6359	14100143	14/10/22	14/11/19	0	0	0
6360	14100144	14/10/22	14/11/19	0	0	0
6361	14100145	14/10/22	14/11/19	0	0	0
6362	14100146	14/10/22	14/11/19	0	0	0
6363	14100147	14/10/22	14/11/19	0	0	0
6364	10000960	14/10/22	14/11/19	0	0	0
6365	10000961	14/10/22	14/11/19	0	0	0
6366	1207762	14/11/05	14/12/03	0	0	0
6367	1207763	14/11/05	14/12/03	0	0	0
6368	1207764	14/11/05	14/12/03	0	0	0
6369	1207765	14/11/05	14/12/03	0	0	0
6370	1207766	14/11/05	14/12/03	0	0	0
6371	1207767	14/11/05	14/12/03	0	0	0
6372	1207768	14/11/05	14/12/03	0	0	0
6373	1207769	14/11/05	14/12/03	0	0	0
6374	1207770	14/11/05	14/12/03	0	0	0
6375	1207771	14/11/05	14/12/03	0	0	0
6376	1207772	14/11/05	14/12/03	0	0	0
6377	1207773	14/11/05	14/12/03	0	0	0
6378	1207774	14/11/05	14/12/03	0	0	0
6379	1207775	14/11/05	14/12/03	0	0	0
6380	1207776	14/11/05	14/12/03	0	0	0
6381	1207777	14/11/05	14/12/03	0	0	0
6382	1207778	14/11/05	14/12/03	0	0	0
6383	1207779	14/11/05	14/12/03	0	0	0
6384	1207780	14/11/05	14/12/03	0	0	0
6385	1207781	14/11/05	14/12/03	0	0	0
6386	1207782	14/11/05	14/12/03	0	0	0
6387	1207783	14/11/05	14/12/03	0	0	0
6388	1207784	14/11/05	14/12/03	0	0	0
6389	1207785	14/11/05	14/12/03	0	0	0
6390	1207786	14/11/05	14/12/03	0	0	0
6391	1207787	14/11/05	14/12/03	0	0	0
6392	1207788	14/11/05	14/12/03	0	0	0
6393	1207789	14/11/05	14/12/03	0	0	0
6394	1207790	14/11/05	14/12/03	0	0	0
6395	1207791	14/11/05	14/12/03	0	0	0
6396	1207792	14/11/05	14/12/03	0	0	0
6397	1207793	14/11/05	14/12/03	0	0	0
6398	1207794	14/11/05	14/12/03	0	0	0
6399	1207795	14/11/05	14/12/03	0	0	0
6400	1207796	14/11/05	14/12/03	0	0	0
6401	10000964	14/11/05	14/12/03	0	0	0
6402	10000965	14/11/05	14/12/03	0	0	0
6403	10000966	14/11/05	14/12/03	0	0	0
6404	10000967	14/11/05	14/12/03	0	0	0
6405	10000968	14/11/05	14/12/03	0	0	0
6406	10000969	14/11/05	14/12/03	0	0	0
6407	10000970	14/11/05	14/12/03	0	0	0
6408	10000971	14/11/05	14/12/03	0	0	0
6409	10000972	14/11/05	14/12/03	0	0	0
6410	10000973	14/11/05	14/12/03	0	0	0
6411	14100148	14/11/05	14/12/03	0	0	0
6412	14100149	14/11/05	14/12/03	0	0	0
6413	14100150	14/11/05	14/12/03	0	0	0
6414	14100151	14/11/05	14/12/03	0	0	0
6415	14100152	14/11/05	14/12/03	0	0	0
6416	14100153	14/11/05	14/12/03	0	0	0
6417	14100154	14/11/05	14/12/03	0	0	0
6418	14100155	14/11/05	14/12/03	0	0	0
6419	14100156	14/11/05	14/12/03	0	0	0
6420	14100157	14/11/05	14/12/03	0	0	0
6421	10000974	14/12/03	15/01/21	0	0	0
6422	10000975	14/12/03	15/01/21	0	0	0
6423	10000976	14/12/03	15/01/21	0	0	0
6424	10000977	14/12/03	15/01/21	0	0	0
6425	10000978	14/12/03	15/01/21	0	0	0
6426	10000979	14/12/03	15/01/21	0	0	0
6427	10000980	14/12/03	15/01/21	0	0	0
6428	10000981	14/12/03	15/01/21	0	0	0
6429	10000982	14/12/03	15/01/21	0	0	0
6430	10000983	14/12/03	15/01/21	0	0	0
6431	10000984	14/12/03	15/01/21	0	0	0
6432	10000985	14/12/03	15/01/21	0	0	0
6433	10000986	14/12/03	15/01/21	0	0	0
6434	10000987	14/12/03	15/01/21	0	0	0
6435	10000988	14/12/03	15/01/21	0	0	0
6436	10000989	14/12/03	15/01/21	0	0	0
6437	10000990	14/12/03	15/01/21	0	0	0
6438	10000991	14/12/03	15/01/21	0	0	0
6439	10000992	14/12/03	15/01/21	0	0	0
6440	10000993	14/12/03	15/01/21	0	0	0
6441	10000994	14/12/03	15/01/21	0	0	0
6442	10000995	14/12/03	15/01/21	0	0	0
6443	10000996	14/12/03	15/01/21	0	0	0
6444	10000997	14/12/03	15/01/21	0	0	0
6445	14100158	14/12/03	15/01/21	0	0	0
6446	14100159	14/12/03	15/01/21	0	0	0
6447	14100160	14/12/03	15/01/21	0	0	0
6448	14100161	14/12/03	15/01/21	0	0	0
6449	14100162	14/12/03	15/01/21	0	0	0
6450	14100163	14/12/03	15/01/21	0	0	0
6451	14100164	14/12/03	15/01/21	0	0	0
6452	14100165	14/12/03	15/01/21	0	0	0
6453	14100166	14/12/03	15/01/21	0	0	0
6454	14100167	14/12/03	15/01/21	0	0	0
6455	14100168	14/12/03	15/01/21	0	0	0
6456	14100169	14/12/03	15/01/21	0	0	0
6457	14100170	14/12/03	15/01/21	0	0	0
6458	14100171	14/12/03	15/01/21	0	0	0
6459	14100172	14/12/03	15/01/21	0	0	0
6460	14100173	14/12/03	15/01/21	0	0	0
6461	14100174	14/12/03	15/01/21	0	0	0
6462	14100175	14/12/03	15/01/21	0	0	0
6463	14100176	14/12/03	15/01/21	0	0	0
6464	14100177	14/12/03	15/01/21	0	0	0
6465	14100178	14/12/03	15/01/21	0	0	0
6466	14100179	14/12/03	15/01/21	0	0	0
6467	14100180	14/12/03	15/01/21	0	0	0
6468	14100181	14/12/03	15/01/21	0	0	0
6469	10000998	14/12/17	15/01/21	0	0	0
6470	10000999	14/12/17	15/01/21	0	0	0
6471	10001002	14/12/17	15/01/21	0	0	0
6472	10001003	14/12/17	15/01/21	0	0	0
6473	14100182	14/12/17	15/01/21	0	0	0
6474	14100183	14/12/17	15/01/21	0	0	0
6475	14100184	14/12/17	15/01/21	0	0	0
6476	303333407			3	0	0
6477	303333408			1	0	0
6478	10001004	15/01/07	15/01/21	0	0	0
6479	10001005	15/01/07	15/01/21	0	0	0
6480	14100185	15/01/07	15/01/21	0	0	0
6481	14100186	15/01/07	15/01/21	0	0	0
6482	14299999			1	0	1
6483	14299998			1	0	2
6484	14299997			1	0	3
6485	10001006	15/08/19	15/09/16	0	0	0
6486	10001007	15/08/19	15/09/16	0	0	0
6487	14100187	15/08/19	15/09/16	0	0	0
6488	10001008	15/01/12	15/04/30	3	0	1
6489	10001009	15/01/21	15/02/25	0	0	0
6490	14100188	15/01/21	15/02/25	0	0	0
6491	10001010	15/02/11	15/03/25	0	0	0
6492	14100189	15/02/11	15/03/25	0	0	0
6494	10001013	15/02/11	15/03/25	0	0	0
6495	10001014	15/02/11	15/03/25	0	0	0
6496	10001015	15/02/11	15/03/25	0	0	0
6497	10001016	15/02/11	15/03/25	0	0	0
6498	10001017	15/02/11	15/03/25	0	0	0
6499	10001018	15/02/11	15/03/25	0	0	0
6500	10001019	15/02/11	15/03/25	0	0	0
6501	10001020	15/02/11	15/03/25	0	0	0
6502	10001021	15/02/11	15/03/25	0	0	0
6503	10001022	15/02/11	15/03/25	0	0	0
6504	10001023	15/02/11	15/03/25	0	0	0
6505	10001024	15/02/11	15/03/25	0	0	0
6506	10001025	15/02/11	15/03/25	0	0	0
6507	10001026	15/02/11	15/03/25	0	0	0
6508	10001027	15/02/11	15/03/25	0	0	0
6509	10001028	15/02/11	15/03/25	0	0	0
6510	10001029	15/02/11	15/03/25	0	0	0
6511	10001030	15/02/11	15/03/25	0	0	0
6512	10001031	15/02/11	15/03/25	0	0	0
6513	10001032	15/02/11	15/03/25	0	0	0
6514	10001033	15/02/11	15/03/25	0	0	0
6515	10001034	15/02/11	15/03/25	0	0	0
6516	10001035	15/02/11	15/03/25	0	0	0
6517	10001036	15/02/11	15/03/25	0	0	0
6518	14100190	15/02/11	15/03/25	0	0	0
6519	14100191	15/02/11	15/03/25	0	0	0
6520	14100192	15/02/11	15/03/25	0	0	0
6521	14100193	15/02/11	15/03/25	0	0	0
6522	14100194	15/02/11	15/03/25	0	0	0
6523	14100195	15/02/11	15/03/25	0	0	0
6524	14100196	15/02/11	15/03/25	0	0	0
6525	14100197	15/02/11	15/03/25	0	0	0
6526	14100198	15/02/11	15/03/25	0	0	0
6527	14100199	15/02/11	15/03/25	0	0	0
6528	14100200	15/02/11	15/03/25	0	0	0
6529	14100201	15/02/11	15/03/25	0	0	0
6530	14100202	15/02/11	15/03/25	0	0	0
6531	14100203	15/02/11	15/03/25	0	0	0
6532	14100204	15/02/11	15/03/25	0	0	0
6533	14100205	15/02/11	15/03/25	0	0	0
6534	14100206	15/02/11	15/03/25	0	0	0
6535	14100207	15/02/11	15/03/25	0	0	0
6536	14100208	15/02/11	15/03/25	0	0	0
6537	14100209	15/02/11	15/03/25	0	0	0
6538	14100210	15/02/11	15/03/25	0	0	0
6539	14100211	15/02/11	15/03/25	0	0	0
6540	14100212	15/02/11	15/03/25	0	0	0
6541	14100213	15/02/11	15/03/25	0	0	0
6542	10001047	15/03/25	15/04/22	0	0	0
6543	10001048	15/03/25	15/04/22	0	0	0
6544	10001049	15/03/25	15/04/22	0	0	0
6545	10001050	15/03/25	15/04/22	0	0	0
6546	10001051	15/03/25	15/04/22	0	0	0
6547	10001052	15/03/25	15/04/22	0	0	0
6548	10001053	15/03/25	15/04/22	0	0	0
6549	10001054	15/03/25	15/04/22	0	0	0
6550	10001055	15/03/25	15/04/22	0	0	0
6551	10001056	15/03/25	15/04/22	0	0	0
6552	10001057	15/03/25	15/04/22	0	0	0
6553	10001058	15/03/25	15/04/22	0	0	0
6554	10001059	15/03/25	15/04/22	0	0	0
6555	10001060	15/03/25	15/04/22	0	0	0
6556	10001061	15/03/25	15/04/22	0	0	0
6557	10001062	15/03/25	15/04/22	0	0	0
6558	10001063	15/03/25	15/04/22	0	0	0
6559	10001064	15/03/25	15/04/22	0	0	0
6560	10001065	15/03/25	15/04/22	0	0	0
6561	10001066	15/03/25	15/04/22	0	0	0
6562	10001067	15/03/25	15/04/22	0	0	0
6563	10001068	15/03/25	15/04/22	0	0	0
6564	10001069	15/03/25	15/04/22	0	0	0
6565	10001070	15/03/25	15/04/22	0	0	0
6566	14100214	15/03/25	15/04/22	0	0	0
6567	14100215	15/03/25	15/04/22	0	0	0
6568	14100216	15/03/25	15/04/22	0	0	0
6569	14100217	15/03/25	15/04/22	0	0	0
6570	14100218	15/03/25	15/04/22	0	0	0
6571	14100219	15/03/25	15/04/22	0	0	0
6572	14100220	15/03/25	15/04/22	0	0	0
6573	14100221	15/03/25	15/04/22	0	0	0
6574	14100222	15/03/25	15/04/22	0	0	0
6575	14100223	15/03/25	15/04/22	0	0	0
6576	14100224	15/03/25	15/04/22	0	0	0
6577	14100225	15/03/25	15/04/22	0	0	0
6578	14100226	15/03/25	15/04/22	0	0	0
6579	14100227	15/03/25	15/04/22	0	0	0
6580	14100228	15/03/25	15/04/22	0	0	0
6581	14100229	15/03/25	15/04/22	0	0	0
6582	14100230	15/03/25	15/04/22	0	0	0
6583	14100231	15/03/25	15/04/22	0	0	0
6584	14100232	15/03/25	15/04/22	0	0	0
6585	14100233	15/03/25	15/04/22	0	0	0
6586	14100234	15/03/25	15/04/22	0	0	0
6587	14100235	15/03/25	15/04/22	0	0	0
6588	14100236	15/03/25	15/04/22	0	0	0
6589	14100237	15/03/25	15/04/22	0	0	0
6590	10001071	20/02/13	20/03/05	0	0	0
6591	10001072	20/02/13	20/03/05	0	0	0
6592	10001073	20/02/13	20/03/05	0	0	0
6593	10001074	20/02/13	20/03/05	0	0	0
6594	10001075	20/02/13	20/03/05	0	0	0
6595	10001076	20/02/13	20/03/05	0	0	0
6596	10001077	20/02/13	20/03/05	0	0	0
6597	10001078	20/02/13	20/03/05	0	0	0
6598	10001079	20/02/13	20/03/05	0	0	0
6599	10001080	20/02/13	20/03/05	0	0	0
6600	10001081	20/02/13	20/03/05	0	0	0
6601	10001082	20/02/13	20/03/05	0	0	0
6602	10001083	20/02/13	20/03/05	0	0	0
6603	10001084	20/02/13	20/03/05	0	0	0
6604	10001085	20/02/13	20/03/05	0	0	0
6605	10001086	20/02/13	20/03/05	0	0	0
6606	10001087	20/02/13	20/03/05	0	0	0
6607	10001088	20/02/13	20/03/05	0	0	0
6608	10001089	20/02/13	20/03/05	0	0	0
6609	10001090	20/02/13	20/03/05	0	0	0
6610	10001091	20/02/13	20/03/05	0	0	0
6611	10001092	20/02/13	20/03/05	0	0	0
6612	10001093	20/02/13	20/03/05	0	0	0
6613	10001094	20/02/13	20/03/05	0	0	0
6614	14100238	20/02/13	20/03/05	0	0	0
6615	14100239	20/02/13	20/03/05	0	0	0
6616	14100240	20/02/13	20/03/05	0	0	0
6617	14100241	20/02/13	20/03/05	0	0	0
6618	14100242	20/02/13	20/03/05	0	0	0
6619	14100243	20/02/13	20/03/05	0	0	0
6620	14100244	20/02/13	20/03/05	0	0	0
6621	14100245	20/02/13	20/03/05	0	0	0
6622	14100246	20/02/13	20/03/05	0	0	0
6623	14100247	20/02/13	20/03/05	0	0	0
6624	14100248	20/02/13	20/03/05	0	0	0
6625	14100249	20/02/13	20/03/05	0	0	0
6626	14100250	20/02/13	20/03/05	0	0	0
6627	14100251	20/02/13	20/03/05	0	0	0
6628	14100252	20/02/13	20/03/05	0	0	0
6629	14100253	20/02/13	20/03/05	0	0	0
6630	14100254	20/02/13	20/03/05	0	0	0
6631	14100255	20/02/13	20/03/05	0	0	0
6632	14100256	20/02/13	20/03/05	0	0	0
6633	14100257	20/02/13	20/03/05	0	0	0
6634	14100258	20/02/13	20/03/05	0	0	0
6635	14100259	20/02/13	20/03/05	0	0	0
6636	14100260	20/02/13	20/03/05	0	0	0
6637	14100261	20/02/13	20/03/05	0	0	0
6638	10001095	15/04/22	15/05/20	3	0	0
6639	10001096	15/04/22	15/05/20	5	0	0
6640	10001097	15/04/22	15/05/20	1	0	0
6641	10001098	15/05/06	15/06/17	0	0	0
6642	10001099	15/05/06	15/06/17	0	0	0
6643	10001100	15/05/06	15/06/17	0	0	0
6644	10001101	15/05/06	15/06/17	0	0	0
6645	10001102	15/05/06	15/06/17	0	0	0
6646	10001103	15/05/06	15/06/17	0	0	0
6647	10001104	15/05/06	15/06/17	0	0	0
6648	10001105	15/05/06	15/06/17	0	0	0
6649	10001106	15/05/06	15/06/17	0	0	0
6650	10001107	15/05/06	15/06/17	0	0	0
6651	10001108	15/05/06	15/06/17	0	0	0
6652	10001109	15/05/06	15/06/17	0	0	0
6653	10001110	15/05/06	15/06/17	0	0	0
6654	10001111	15/05/06	15/06/17	0	0	0
6655	10001112	15/05/06	15/06/17	0	0	0
6656	10001113	15/05/06	15/06/17	0	0	0
6657	10001114	15/05/06	15/06/17	0	0	0
6658	10001115	15/05/06	15/06/17	0	0	0
6659	10001116	15/05/06	15/06/17	0	0	0
6660	10001117	15/05/06	15/06/17	0	0	0
6661	10001118	15/05/06	15/06/17	0	0	0
6662	10001119	15/05/06	15/06/17	0	0	0
6663	10001120	15/05/06	15/06/17	0	0	0
6664	10001121	15/05/06	15/06/17	0	0	0
6665	14100262	15/05/06	15/06/17	0	0	0
6666	14100263	15/05/06	15/06/17	0	0	0
6667	14100264	15/05/06	15/06/17	0	0	0
6668	14100265	15/05/06	15/06/17	0	0	0
6669	14100266	15/05/06	15/06/17	0	0	0
6670	14100267	15/05/06	15/06/17	0	0	0
6671	14100268	15/05/06	15/06/17	0	0	0
6672	14100269	15/05/06	15/06/17	0	0	0
6673	14100270	15/05/06	15/06/17	0	0	0
6674	14100271	15/05/06	15/06/17	0	0	0
6675	14100272	15/05/06	15/06/17	0	0	0
6676	14100273	15/05/06	15/06/17	0	0	0
6677	14100274	15/05/06	15/06/17	0	0	0
6678	14100275	15/05/06	15/06/17	0	0	0
6679	14100276	15/05/06	15/06/17	0	0	0
6680	14100277	15/05/06	15/06/17	0	0	0
6681	14100278	15/05/06	15/06/17	0	0	0
6682	14100279	15/05/06	15/06/17	0	0	0
6683	14100280	15/05/06	15/06/17	0	0	0
6684	14100281	15/05/06	15/06/17	0	0	0
6685	14100282	15/05/06	15/06/17	0	0	0
6686	14100283	15/05/06	15/06/17	0	0	0
6687	14100284	15/05/06	15/06/17	0	0	0
6688	14100285	15/05/06	15/06/17	0	0	0
6689	10001122	15/05/06	15/06/17	0	0	0
6690	14100286	15/05/06	15/06/17	0	0	0
6691	10001123	15/06/17	15/07/21	0	0	0
6692	10001124	15/06/17	15/07/21	0	0	0
6693	10001125	15/06/17	15/07/21	0	0	0
6694	10001126	15/06/17	15/07/21	0	0	0
6695	10001127	15/06/17	15/07/21	0	0	0
6696	10001128	15/06/17	15/07/21	0	0	0
6697	10001129	15/06/17	15/07/21	0	0	0
6698	10001130	15/06/17	15/07/21	0	0	0
6699	10001131	15/06/17	15/07/21	0	0	0
6700	10001132	15/06/17	15/07/21	0	0	0
6701	10001133	15/06/17	15/07/21	0	0	0
6702	10001134	15/06/17	15/07/21	0	0	0
6703	10001135	15/06/17	15/07/21	0	0	0
6704	10001136	15/06/17	15/07/21	0	0	0
6705	10001137	15/06/17	15/07/21	0	0	0
6706	10001138	15/06/17	15/07/21	0	0	0
6707	10001139	15/06/17	15/07/21	0	0	0
6708	10001140	15/06/17	15/07/21	0	0	0
6709	10001141	15/06/17	15/07/21	0	0	0
6710	10001142	15/06/17	15/07/21	0	0	0
6711	10001143	15/06/17	15/07/21	0	0	0
6712	10001144	15/06/17	15/07/21	0	0	0
6713	10001145	15/06/17	15/07/21	0	0	0
6714	10001146	15/06/17	15/07/21	0	0	0
6715	10001147	15/06/17	15/07/21	0	0	0
6716	10001148	15/06/17	15/07/21	0	0	0
6717	10001149	15/06/17	15/07/21	0	0	0
6718	14100287	15/06/17	15/07/21	0	0	0
6719	14100288	15/06/17	15/07/21	0	0	0
6720	14100289	15/06/17	15/07/21	0	0	0
6721	14100290	15/06/17	15/07/21	0	0	0
6722	14100291	15/06/17	15/07/21	0	0	0
6723	14100292	15/06/17	15/07/21	0	0	0
6724	14100293	15/06/17	15/07/21	0	0	0
6725	14100294	15/06/17	15/07/21	0	0	0
6726	14100295	15/06/17	15/07/21	0	0	0
6727	14100296	15/06/17	15/07/21	0	0	0
6728	14100297	15/06/17	15/07/21	0	0	0
6729	14100298	15/06/17	15/07/21	0	0	0
6730	14100299	15/06/17	15/07/21	0	0	0
6731	14100300	15/06/17	15/07/21	0	0	0
6732	14100301	15/06/17	15/07/21	0	0	0
6733	14100302	15/06/17	15/07/21	0	0	0
6734	14100303	15/06/17	15/07/21	0	0	0
6735	14100304	15/06/17	15/07/21	0	0	0
6736	14100305	15/06/17	15/07/21	0	0	0
6737	14100306	15/06/17	15/07/21	0	0	0
6738	14100307	15/06/17	15/07/21	0	0	0
6739	14100308	15/06/17	15/07/21	0	0	0
6740	14100309	15/06/17	15/07/21	0	0	0
6741	14100310	15/06/17	15/07/21	0	0	0
6742	14100311	15/06/17	15/07/21	0	0	0
6743	14100312	15/06/17	15/07/21	0	0	0
6744	14100313	15/06/17	15/07/21	0	0	0
6745	10001150	15/07/21	15/09/02	0	0	0
6746	10001151	15/07/21	15/09/02	0	0	0
6747	10001152	15/07/21	15/09/02	0	0	0
6748	10001153	15/07/21	15/09/02	0	0	0
6749	10001154	15/07/21	15/09/02	0	0	0
6750	10001155	15/07/21	15/09/02	0	0	0
6751	10001156	15/07/21	15/09/02	0	0	0
6752	10001157	15/07/21	15/09/02	0	0	0
6753	10001158	15/07/21	15/09/02	0	0	0
6754	10001159	15/07/21	15/09/02	0	0	0
6755	10001160	15/07/21	15/09/02	0	0	0
6756	10001161	15/07/21	15/09/02	0	0	0
6757	10001162	15/07/21	15/09/02	0	0	0
6758	10001163	15/07/21	15/09/02	0	0	0
6759	10001164	15/07/21	15/09/02	0	0	0
6760	10001165	15/07/21	15/09/02	0	0	0
6761	10001166	15/07/21	15/09/02	0	0	0
6762	10001167	15/07/21	15/09/02	0	0	0
6763	10001168	15/07/21	15/09/02	0	0	0
6764	10001169	15/07/21	15/09/02	0	0	0
6765	10001170	15/07/21	15/09/02	0	0	0
6766	10001171	15/07/21	15/09/02	0	0	0
