ROWID	_SN|INTEGER	_CommodityID00|INTEGER	_CommodityID01|INTEGER	_CommodityID02|INTEGER	_CommodityID03|INTEGER	_CommodityID04|INTEGER	_CommodityID05|INTEGER	_CommodityID06|INTEGER	_CommodityID07|INTEGER	_CommodityID08|INTEGER	_CommodityID09|INTEGER	_CommodityID10|INTEGER	_CommodityID11|INTEGER	_CommodityID12|INTEGER	_CommodityID13|INTEGER	_CommodityID14|INTEGER	_CommodityID15|INTEGER	_CommodityID16|INTEGER	_CommodityID17|INTEGER	_CommodityID18|INTEGER	_CommodityID19|INTEGER
3223	14100842	1224605	1224606	1224607	1224608	1224609	1902829	1902830	1903566	0	0	0	0	0	0	0	0	0	0	0	0
3224	14100843	1224610	1224611	1224612	1224613	1224614	1902847	1902848	1903567	0	0	0	0	0	0	0	0	0	0	0	0
3225	14100844	1224615	1224616	1224617	1224618	1224619	1902813	1902814	1903565	0	0	0	0	0	0	0	0	0	0	0	0
3226	14100845	1224620	1224621	1224622	1224623	1224624	1902831	1902832	1903566	0	0	0	0	0	0	0	0	0	0	0	0
3227	14100846	1224625	1224626	1224627	1224628	1224629	1902849	1902850	1903567	0	0	0	0	0	0	0	0	0	0	0	0
3228	14100847	1224630	1224631	1224632	1224633	1224634	1902815	1902816	1903565	0	0	0	0	0	0	0	0	0	0	0	0
3229	14100848	1224635	1224636	1224637	1224638	1224639	1902833	1902834	1903566	0	0	0	0	0	0	0	0	0	0	0	0
3230	14100849	1224640	1224641	1224642	1224643	1224644	1902851	1902852	1903567	0	0	0	0	0	0	0	0	0	0	0	0
3231	14100850	1224645	1224646	1224647	1224648	1224649	1902817	1902818	1903565	0	0	0	0	0	0	0	0	0	0	0	0
3232	14100851	1224650	1224651	1224652	1224653	1224654	1902835	1902836	1903566	0	0	0	0	0	0	0	0	0	0	0	0
3233	14100852	1224655	1224656	1224657	1224658	1224659	1902853	1902854	1903567	0	0	0	0	0	0	0	0	0	0	0	0
3234	14100853	1224660	1224661	1224662	1224663	1224664	1902819	1902820	1903565	0	0	0	0	0	0	0	0	0	0	0	0
3235	14100854	1224665	1224666	1224667	1224668	1224669	1902837	1902838	1903566	0	0	0	0	0	0	0	0	0	0	0	0
3236	14100855	1224670	1224671	1224672	1224673	1224674	1902855	1902856	1903567	0	0	0	0	0	0	0	0	0	0	0	0
3237	14100856	1224675	1224676	1224677	1224678	1224679	1902821	1902822	1903565	0	0	0	0	0	0	0	0	0	0	0	0
3238	14100857	1224680	1224681	1224682	1224683	1224684	1902839	1902840	1903566	0	0	0	0	0	0	0	0	0	0	0	0
3239	14100858	1224685	1224686	1224687	1224688	1224689	1902857	1902858	1903567	0	0	0	0	0	0	0	0	0	0	0	0
3240	10001734	1320031	1320069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3241	10001739	1224692	1224693	1902873	1902874	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3242	10001740	1224694	1224695	1902873	1902874	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3243	10001741	1224696	1224697	1902873	1902874	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3244	10001742	1224698	1224699	1902875	1902876	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3245	10001743	1224700	1224701	1902875	1902876	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3246	10001744	1224702	1224703	1902875	1902876	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3247	10001745	1224704	1224705	1902877	1902878	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3248	10001746	1224706	1224707	1902877	1902878	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3249	10001747	1224708	1224709	1902877	1902878	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3250	10001748	1224710	1224711	1902879	1902880	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3251	10001749	1224712	1224713	1902879	1902880	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3252	10001750	1224714	1224715	1902879	1902880	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3253	10001751	1224716	1224717	1902881	1902882	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3254	10001752	1224718	1224719	1902881	1902882	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3255	10001753	1224720	1224721	1902881	1902882	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3256	10001754	1224722	1224723	1902883	1902884	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3257	10001755	1224724	1224725	1902883	1902884	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3258	10001756	1224726	1224727	1902883	1902884	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3259	10001757	1224728	1224729	1902885	1902886	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3260	10001758	1224730	1224731	1902885	1902886	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3261	10001759	1224732	1224733	1902885	1902886	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3262	10001760	1224734	1224735	1902887	1902888	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3263	10001761	1224736	1224737	1902887	1902888	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3264	10001762	1224738	1224739	1902887	1902888	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3265	10001763	1224740	1224741	1902889	1902890	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3266	10001764	1224742	1224743	1902889	1902890	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3267	10001765	1224744	1224745	1902889	1902890	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3268	999999874	1902893	1902894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3269	999999875	1902895	1902896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3270	999999876	1902897	1902898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3271	999999877	1902899	1902900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3272	10001766	1224746	1224747	1902901	1902902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3273	14100886	1224746	1224747	1902901	1902902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3274	14100859	1224692	1224693	1902873	1902874	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3275	14100860	1224694	1224695	1902873	1902874	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3276	14100861	1224696	1224697	1902873	1902874	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3277	14100862	1224698	1224699	1902875	1902876	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3278	14100863	1224700	1224701	1902875	1902876	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3279	14100864	1224702	1224703	1902875	1902876	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3280	14100865	1224704	1224705	1902877	1902878	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3281	14100866	1224706	1224707	1902877	1902878	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3282	14100867	1224708	1224709	1902877	1902878	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3283	14100868	1224710	1224711	1902879	1902880	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3284	14100869	1224712	1224713	1902879	1902880	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3285	14100870	1224714	1224715	1902879	1902880	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3286	14100871	1224716	1224717	1902881	1902882	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3287	14100872	1224718	1224719	1902881	1902882	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3288	14100873	1224720	1224721	1902881	1902882	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3289	14100874	1224722	1224723	1902883	1902884	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3290	14100875	1224724	1224725	1902883	1902884	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3291	14100876	1224726	1224727	1902883	1902884	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3292	14100877	1224728	1224729	1902885	1902886	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3293	14100878	1224730	1224731	1902885	1902886	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3294	14100879	1224732	1224733	1902885	1902886	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3295	14100880	1224734	1224735	1902887	1902888	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3296	14100881	1224736	1224737	1902887	1902888	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3297	14100882	1224738	1224739	1902887	1902888	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3298	14100883	1224740	1224741	1902889	1902890	1903491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3299	14100884	1224742	1224743	1902889	1902890	1903546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3300	14100885	1224744	1224745	1902889	1902890	1903547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3301	999999882	1224748	1224749	1902903	1902904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3302	10001767	1225020	1225021	1225022	1225023	1225024	1902912	1902913	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3303	10001768	1225025	1225026	1225027	1225028	1225029	1902912	1902913	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3304	10001769	1225030	1225031	1225032	1225033	1225034	1902912	1902913	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3305	10001770	1225035	1225036	1225037	1225038	1225039	1902914	1902915	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3306	10001771	1225040	1225041	1225042	1225043	1225044	1902914	1902915	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3307	10001772	1225045	1225046	1225047	1225048	1225049	1902914	1902915	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3308	10001773	1225050	1225051	1225052	1225053	1225054	1902916	1902917	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3309	10001774	1225055	1225056	1225057	1225058	1225059	1902916	1902917	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3310	10001775	1225060	1225061	1225062	1225063	1225064	1902916	1902917	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3311	10001776	1225065	1225066	1225067	1225068	1225069	1902918	1902919	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3312	10001777	1225070	1225071	1225072	1225073	1225074	1902918	1902919	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3313	10001778	1225075	1225076	1225077	1225078	1225079	1902918	1902919	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3314	10001779	1225080	1225081	1225082	1225083	1225084	1902920	1902921	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3315	10001780	1225085	1225086	1225087	1225088	1225089	1902920	1902921	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3316	10001781	1225090	1225091	1225092	1225093	1225094	1902920	1902921	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3317	10001782	1225095	1225096	1225097	1225098	1225099	1902922	1902923	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3318	10001783	1225100	1225101	1225102	1225103	1225104	1902922	1902923	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3319	10001784	1225105	1225106	1225107	1225108	1225109	1902922	1902923	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3320	10001785	1225110	1225111	1225112	1225113	1225114	1902924	1902925	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3321	10001786	1225115	1225116	1225117	1225118	1225119	1902924	1902925	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3322	10001787	1225120	1225121	1225122	1225123	1225124	1902924	1902925	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3323	10001788	1225125	1225126	1225127	1225128	1225129	1902926	1902927	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3324	10001789	1225130	1225131	1225132	1225133	1225134	1902926	1902927	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3325	10001790	1225135	1225136	1225137	1225138	1225139	1902926	1902927	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3326	10001791	1225140	1225141	1225142	1225143	1225144	1902928	1902929	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3327	10001792	1225145	1225146	1225147	1225148	1225149	1902928	1902929	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3328	10001793	1225150	1225151	1225152	1225153	1225154	1902928	1902929	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3329	14100887	1225020	1225021	1225022	1225023	1225024	1902912	1902913	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3330	14100888	1225025	1225026	1225027	1225028	1225029	1902912	1902913	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3331	14100889	1225030	1225031	1225032	1225033	1225034	1902912	1902913	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3332	14100890	1225035	1225036	1225037	1225038	1225039	1902914	1902915	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3333	14100891	1225040	1225041	1225042	1225043	1225044	1902914	1902915	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3334	14100892	1225045	1225046	1225047	1225048	1225049	1902914	1902915	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3335	14100893	1225050	1225051	1225052	1225053	1225054	1902916	1902917	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3336	14100894	1225055	1225056	1225057	1225058	1225059	1902916	1902917	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3337	14100895	1225060	1225061	1225062	1225063	1225064	1902916	1902917	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3338	14100896	1225065	1225066	1225067	1225068	1225069	1902918	1902919	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3339	14100897	1225070	1225071	1225072	1225073	1225074	1902918	1902919	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3340	14100898	1225075	1225076	1225077	1225078	1225079	1902918	1902919	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3341	14100899	1225080	1225081	1225082	1225083	1225084	1902920	1902921	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3342	14100900	1225085	1225086	1225087	1225088	1225089	1902920	1902921	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3343	14100901	1225090	1225091	1225092	1225093	1225094	1902920	1902921	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3344	14100902	1225095	1225096	1225097	1225098	1225099	1902922	1902923	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3345	14100903	1225100	1225101	1225102	1225103	1225104	1902922	1902923	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3346	14100904	1225105	1225106	1225107	1225108	1225109	1902922	1902923	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3347	14100905	1225110	1225111	1225112	1225113	1225114	1902924	1902925	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3348	14100906	1225115	1225116	1225117	1225118	1225119	1902924	1902925	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3349	14100907	1225120	1225121	1225122	1225123	1225124	1902924	1902925	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3350	14100908	1225125	1225126	1225127	1225128	1225129	1902926	1902927	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3351	14100909	1225130	1225131	1225132	1225133	1225134	1902926	1902927	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3352	14100910	1225135	1225136	1225137	1225138	1225139	1902926	1902927	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3353	14100911	1225140	1225141	1225142	1225143	1225144	1902928	1902929	1903611	0	0	0	0	0	0	0	0	0	0	0	0
3354	14100912	1225145	1225146	1225147	1225148	1225149	1902928	1902929	1903612	0	0	0	0	0	0	0	0	0	0	0	0
3355	14100913	1225150	1225151	1225152	1225153	1225154	1902928	1902929	1903613	0	0	0	0	0	0	0	0	0	0	0	0
3356	10001794	1320032	1320069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3357	999999898	1902932	1902934	1902199	1902941	1902933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3358	999999900	1902935	1902936	1902938	1902939	1902940	1903166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3359	1902937	1902141	1902142	1902300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3360	1902934	1902145	1902147	1902302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3361	10001795	1225425	1225426	1225427	1225428	1225429	1902942	1902943	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3362	10001796	1225430	1225431	1225432	1225433	1225434	1902942	1902943	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3363	10001797	1225435	1225436	1225437	1225438	1225439	1902942	1902943	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3364	10001798	1225440	1225441	1225442	1225443	1225444	1902944	1902945	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3365	10001799	1225445	1225446	1225447	1225448	1225449	1902944	1902945	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3366	10001800	1225450	1225451	1225452	1225453	1225454	1902944	1902945	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3367	10001801	1225455	1225456	1225457	1225458	1225459	1902946	1902947	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3368	10001802	1225460	1225461	1225462	1225463	1225464	1902946	1902947	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3369	10001803	1225465	1225466	1225467	1225468	1225469	1902946	1902947	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3370	10001804	1225470	1225471	1225472	1225473	1225474	1902948	1902949	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3371	10001805	1225475	1225476	1225477	1225478	1225479	1902948	1902949	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3372	10001806	1225480	1225481	1225482	1225483	1225484	1902948	1902949	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3373	10001807	1225485	1225486	1225487	1225488	1225489	1902950	1902951	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3374	10001808	1225490	1225491	1225492	1225493	1225494	1902950	1902951	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3375	10001809	1225495	1225496	1225497	1225498	1225499	1902950	1902951	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3376	10001810	1225500	1225501	1225502	1225503	1225504	1902952	1902953	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3377	10001811	1225505	1225506	1225507	1225508	1225509	1902952	1902953	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3378	10001812	1225510	1225511	1225512	1225513	1225514	1902952	1902953	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3379	10001813	1225515	1225516	1225517	1225518	1225519	1902954	1902955	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3380	10001814	1225520	1225521	1225522	1225523	1225524	1902954	1902955	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3381	10001815	1225525	1225526	1225527	1225528	1225529	1902954	1902955	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3382	10001816	1225530	1225531	1225532	1225533	1225534	1902956	1902957	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3383	10001817	1225535	1225536	1225537	1225538	1225539	1902956	1902957	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3384	10001818	1225540	1225541	1225542	1225543	1225544	1902956	1902957	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3385	10001819	1225545	1225546	1225547	1225548	1225549	1902958	1902959	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3386	10001820	1225550	1225551	1225552	1225553	1225554	1902958	1902959	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3387	10001821	1225555	1225556	1225557	1225558	1225559	1902958	1902959	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3388	14100914	1225425	1225426	1225427	1225428	1225429	1902942	1902943	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3389	14100915	1225430	1225431	1225432	1225433	1225434	1902942	1902943	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3390	14100916	1225435	1225436	1225437	1225438	1225439	1902942	1902943	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3391	14100917	1225440	1225441	1225442	1225443	1225444	1902944	1902945	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3392	14100918	1225445	1225446	1225447	1225448	1225449	1902944	1902945	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3393	14100919	1225450	1225451	1225452	1225453	1225454	1902944	1902945	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3394	14100920	1225455	1225456	1225457	1225458	1225459	1902946	1902947	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3395	14100921	1225460	1225461	1225462	1225463	1225464	1902946	1902947	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3396	14100922	1225465	1225466	1225467	1225468	1225469	1902946	1902947	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3397	14100923	1225470	1225471	1225472	1225473	1225474	1902948	1902949	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3398	14100924	1225475	1225476	1225477	1225478	1225479	1902948	1902949	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3399	14100925	1225480	1225481	1225482	1225483	1225484	1902948	1902949	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3400	14100926	1225485	1225486	1225487	1225488	1225489	1902950	1902951	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3401	14100927	1225490	1225491	1225492	1225493	1225494	1902950	1902951	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3402	14100928	1225495	1225496	1225497	1225498	1225499	1902950	1902951	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3403	14100929	1225500	1225501	1225502	1225503	1225504	1902952	1902953	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3404	14100930	1225505	1225506	1225507	1225508	1225509	1902952	1902953	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3405	14100931	1225510	1225511	1225512	1225513	1225514	1902952	1902953	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3406	14100932	1225515	1225516	1225517	1225518	1225519	1902954	1902955	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3407	14100933	1225520	1225521	1225522	1225523	1225524	1902954	1902955	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3408	14100934	1225525	1225526	1225527	1225528	1225529	1902954	1902955	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3409	14100935	1225530	1225531	1225532	1225533	1225534	1902956	1902957	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3410	14100936	1225535	1225536	1225537	1225538	1225539	1902956	1902957	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3411	14100937	1225540	1225541	1225542	1225543	1225544	1902956	1902957	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3412	14100938	1225545	1225546	1225547	1225548	1225549	1902958	1902959	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3413	14100939	1225550	1225551	1225552	1225553	1225554	1902958	1902959	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3414	14100940	1225555	1225556	1225557	1225558	1225559	1902958	1902959	1902803	0	0	0	0	0	0	0	0	0	0	0	0
3415	10001822	1225560	1225561	1902960	1902961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3416	10001823	1225562	1225563	1902960	1902961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3417	10001824	1225564	1225565	1902960	1902961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3418	10001825	1225566	1225567	1902962	1902963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3419	10001826	1225568	1225569	1902962	1902963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3420	10001827	1225570	1225571	1902962	1902963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3421	10001828	1225572	1225573	1902964	1902965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3422	10001829	1225574	1225575	1902964	1902965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3423	10001830	1225576	1225577	1902964	1902965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3424	10001831	1225578	1225579	1902966	1902967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3425	10001832	1225580	1225581	1902966	1902967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3426	10001833	1225582	1225583	1902966	1902967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3427	10001834	1225584	1225585	1902968	1902969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3428	10001835	1225586	1225587	1902968	1902969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3429	10001836	1225588	1225589	1902968	1902969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3430	10001837	1225590	1225591	1902970	1902971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3431	10001838	1225592	1225593	1902970	1902971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3432	10001839	1225594	1225595	1902970	1902971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3433	10001840	1225596	1225597	1902972	1902973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3434	10001841	1225598	1225599	1902972	1902973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3435	10001842	1225600	1225601	1902972	1902973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3436	10001843	1225602	1225603	1902974	1902975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3437	10001844	1225604	1225605	1902974	1902975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3438	10001845	1225606	1225607	1902974	1902975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3439	10001846	1225608	1225609	1902976	1902977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3440	10001847	1225610	1225611	1902976	1902977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3441	10001848	1225612	1225613	1902976	1902977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3442	14100941	1225560	1225561	1902960	1902961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3443	14100942	1225562	1225563	1902960	1902961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3444	14100943	1225564	1225565	1902960	1902961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3445	14100944	1225566	1225567	1902962	1902963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3446	14100945	1225568	1225569	1902962	1902963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3447	14100946	1225570	1225571	1902962	1902963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3448	14100947	1225572	1225573	1902964	1902965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3449	14100948	1225574	1225575	1902964	1902965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3450	14100949	1225576	1225577	1902964	1902965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3451	14100950	1225578	1225579	1902966	1902967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
