ROWID	_TabNum|INTEGER	_Class|INTEGER	_DesignID|INTEGER	_Position|INTEGER	_PositionName|INTEGER	_ColorSort|INTEGER	_ColorName|INTEGER	_StateNum|INTEGER	_Helmet|INTEGER	_Body|INTEGER	_Leg|INTEGER	_Glove|INTEGER	_Boots|INTEGER	_MainWeapon|INTEGER	_SubWeapon|INTEGER
507	16	5	21	10	1000099872	3	1000112785	1	1073887033	1073887034	0	0	0	1073886365	1073886366
508	16	6	21	10	1000099872	1	1000112786	1	1073887035	1073887036	0	0	0	1073886367	1073886368
509	16	6	21	10	1000099872	2	1000112787	1	1073887037	1073887038	0	0	0	1073886367	1073886368
510	16	6	21	10	1000099872	3	1000112788	1	1073887039	1073887040	0	0	0	1073886367	1073886368
511	16	7	21	10	1000099872	1	1000112789	1	1073887041	1073887042	0	0	0	1073886369	1073886370
512	16	7	21	10	1000099872	2	1000112790	1	1073887043	1073887044	0	0	0	1073886369	1073886370
513	16	7	21	10	1000099872	3	1000112791	1	1073887045	1073887046	0	0	0	1073886369	1073886370
514	16	8	21	10	1000099872	1	1000112792	1	1073887047	1073887048	0	0	0	1073886371	1073886372
515	16	8	21	10	1000099872	2	1000112793	1	1073887049	1073887050	0	0	0	1073886371	1073886372
516	16	8	21	10	1000099872	3	1000112794	1	1073887051	1073887052	0	0	0	1073886371	1073886372
517	16	9	21	10	1000099872	1	1000112795	1	1073887053	1073887054	0	0	0	1073886373	1073886374
518	16	9	21	10	1000099872	2	1000112796	1	1073887055	1073887056	0	0	0	1073886373	1073886374
519	16	9	21	10	1000099872	3	1000112797	1	1073887057	1073887058	0	0	0	1073886373	1073886374
520	16	1	22	11	1000100378	1	1000113135	1	1073886425	1073886426	1073886427	1073886428	1073886429	1073886965	1073886966
521	16	1	22	11	1000100378	2	1000113136	1	1073886430	1073886431	1073886432	1073886433	1073886434	1073886965	1073886966
522	16	1	22	11	1000100378	3	1000113137	1	1073886435	1073886436	1073886437	1073886438	1073886439	1073886965	1073886966
523	16	2	22	11	1000100378	1	1000113138	1	1073886440	1073886441	1073886442	1073886443	1073886444	1073886967	1073886968
524	16	2	22	11	1000100378	2	1000113139	1	1073886445	1073886446	1073886447	1073886448	1073886449	1073886967	1073886968
525	16	2	22	11	1000100378	3	1000113140	1	1073886450	1073886451	1073886452	1073886453	1073886454	1073886967	1073886968
526	16	3	22	11	1000100378	1	1000113141	1	1073886455	1073886456	1073886457	1073886458	1073886459	1073886969	1073886970
527	16	3	22	11	1000100378	2	1000113142	1	1073886460	1073886461	1073886462	1073886463	1073886464	1073886969	1073886970
528	16	3	22	11	1000100378	3	1000113143	1	1073886465	1073886466	1073886467	1073886468	1073886469	1073886969	1073886970
529	16	4	22	11	1000100378	1	1000113144	1	1073886470	1073886471	1073886472	1073886473	1073886474	1073886971	1073886972
530	16	4	22	11	1000100378	2	1000113145	1	1073886475	1073886476	1073886477	1073886478	1073886479	1073886971	1073886972
531	16	4	22	11	1000100378	3	1000113146	1	1073886480	1073886481	1073886482	1073886483	1073886484	1073886971	1073886972
532	16	5	22	11	1000100378	1	1000113147	1	1073886485	1073886486	1073886487	1073886488	1073886489	1073886973	1073886974
533	16	5	22	11	1000100378	2	1000113148	1	1073886490	1073886491	1073886492	1073886493	1073886494	1073886973	1073886974
534	16	5	22	11	1000100378	3	1000113149	1	1073886495	1073886496	1073886497	1073886498	1073886499	1073886973	1073886974
535	16	6	22	11	1000100378	1	1000113150	1	1073886500	1073886501	1073886502	1073886503	1073886504	1073886975	1073886976
536	16	6	22	11	1000100378	2	1000113151	1	1073886505	1073886506	1073886507	1073886508	1073886509	1073886975	1073886976
537	16	6	22	11	1000100378	3	1000113152	1	1073886510	1073886511	1073886512	1073886513	1073886514	1073886975	1073886976
538	16	7	22	11	1000100378	1	1000113153	1	1073886515	1073886516	1073886517	1073886518	1073886519	1073886977	1073886978
539	16	7	22	11	1000100378	2	1000113154	1	1073886520	1073886521	1073886522	1073886523	1073886524	1073886977	1073886978
540	16	7	22	11	1000100378	3	1000113155	1	1073886525	1073886526	1073886527	1073886528	1073886529	1073886977	1073886978
541	16	8	22	11	1000100378	1	1000113156	1	1073886530	1073886531	1073886532	1073886533	1073886534	1073886979	1073886980
542	16	8	22	11	1000100378	2	1000113157	1	1073886535	1073886536	1073886537	1073886538	1073886539	1073886979	1073886980
543	16	8	22	11	1000100378	3	1000113158	1	1073886540	1073886541	1073886542	1073886543	1073886544	1073886979	1073886980
544	16	9	22	11	1000100378	1	1000113159	1	1073886545	1073886546	1073886547	1073886548	1073886549	1073886981	1073886982
545	16	9	22	11	1000100378	2	1000113160	1	1073886550	1073886551	1073886552	1073886553	1073886554	1073886981	1073886982
546	16	9	22	11	1000100378	3	1000113161	1	1073886555	1073886556	1073886557	1073886558	1073886559	1073886981	1073886982
547	16	1	23	12	1000102465	1	1000114415	1	1073888463	1073888464	0	0	0	1073887566	1073887567
548	16	1	23	12	1000102465	2	1000114416	1	1073888465	1073888466	0	0	0	1073887566	1073887567
549	16	1	23	12	1000102465	3	1000114417	1	1073888467	1073888468	0	0	0	1073887566	1073887567
550	16	2	23	12	1000102465	1	1000114418	1	1073888469	1073888470	0	0	0	1073887568	1073887569
551	16	2	23	12	1000102465	2	1000114419	1	1073888471	1073888472	0	0	0	1073887568	1073887569
552	16	2	23	12	1000102465	3	1000114420	1	1073888473	1073888474	0	0	0	1073887568	1073887569
553	16	3	23	12	1000102465	1	1000114421	1	1073888475	1073888476	0	0	0	1073887570	1073887571
554	16	3	23	12	1000102465	2	1000114422	1	1073888477	1073888478	0	0	0	1073887570	1073887571
555	16	3	23	12	1000102465	3	1000114423	1	1073888479	1073888480	0	0	0	1073887570	1073887571
556	16	4	23	12	1000102465	1	1000114424	1	1073888481	1073888482	0	0	0	1073887572	1073887573
557	16	4	23	12	1000102465	2	1000114425	1	1073888483	1073888484	0	0	0	1073887572	1073887573
558	16	4	23	12	1000102465	3	1000114426	1	1073888485	1073888486	0	0	0	1073887572	1073887573
559	16	5	23	12	1000102465	1	1000114427	1	1073888487	1073888488	0	0	0	1073887574	1073887575
560	16	5	23	12	1000102465	2	1000114428	1	1073888489	1073888490	0	0	0	1073887574	1073887575
561	16	5	23	12	1000102465	3	1000114429	1	1073888491	1073888492	0	0	0	1073887574	1073887575
562	16	6	23	12	1000102465	1	1000114430	1	1073888493	1073888494	0	0	0	1073887576	1073887577
563	16	6	23	12	1000102465	2	1000114431	1	1073888495	1073888496	0	0	0	1073887576	1073887577
564	16	6	23	12	1000102465	3	1000114432	1	1073888497	1073888498	0	0	0	1073887576	1073887577
565	16	7	23	12	1000102465	1	1000114433	1	1073888499	1073888500	0	0	0	1073887578	1073887579
566	16	7	23	12	1000102465	2	1000114434	1	1073888501	1073888502	0	0	0	1073887578	1073887579
567	16	7	23	12	1000102465	3	1000114435	1	1073888503	1073888504	0	0	0	1073887578	1073887579
568	16	8	23	12	1000102465	1	1000114436	1	1073888505	1073888506	0	0	0	1073887580	1073887581
569	16	8	23	12	1000102465	2	1000114437	1	1073888507	1073888508	0	0	0	1073887580	1073887581
570	16	8	23	12	1000102465	3	1000114438	1	1073888509	1073888510	0	0	0	1073887580	1073887581
571	16	9	23	12	1000102465	1	1000114439	1	1073888511	1073888512	0	0	0	1073887582	1073887583
572	16	9	23	12	1000102465	2	1000114440	1	1073888513	1073888514	0	0	0	1073887582	1073887583
573	16	9	23	12	1000102465	3	1000114441	1	1073888515	1073888516	0	0	0	1073887582	1073887583
574	17	1	24	1	1000090332	1	1000113888	1	1073885923	1073885924	1073885925	1073885926	1073885927	0	0
575	17	1	24	1	1000090332	2	1000113889	1	1073885928	1073885929	1073885930	1073885931	1073885932	0	0
576	17	2	24	1	1000090332	1	1000113890	1	1073885933	1073885934	1073885935	1073885936	1073885937	0	0
577	17	2	24	1	1000090332	2	1000113891	1	1073885938	1073885939	1073885940	1073885941	1073885942	0	0
578	17	3	24	1	1000090332	1	1000113892	1	1073885943	1073885944	1073885945	1073885946	1073885947	0	0
579	17	3	24	1	1000090332	2	1000113893	1	1073885948	1073885949	1073885950	1073885951	1073885952	0	0
580	17	4	24	1	1000090332	1	1000113894	1	1073885953	1073885954	1073885955	1073885956	1073885957	0	0
581	17	4	24	1	1000090332	2	1000113895	1	1073885958	1073885959	1073885960	1073885961	1073885962	0	0
582	17	5	24	1	1000090332	1	1000113896	1	1073885963	1073885964	1073885965	1073885966	1073885967	0	0
583	17	5	24	1	1000090332	2	1000113897	1	1073885968	1073885969	1073885970	1073885971	1073885972	0	0
584	17	6	24	1	1000090332	1	1000113898	1	1073885973	1073885974	1073885975	1073885976	1073885977	0	0
585	17	6	24	1	1000090332	2	1000113899	1	1073885978	1073885979	1073885980	1073885981	1073885982	0	0
586	17	7	24	1	1000090332	1	1000113900	1	1073885983	1073885984	1073885985	1073885986	1073885987	0	0
587	17	7	24	1	1000090332	2	1000113901	1	1073885988	1073885989	1073885990	1073885991	1073885992	0	0
588	17	8	24	1	1000090332	1	1000113902	1	1073885993	1073885994	1073885995	1073885996	1073885997	0	0
589	17	8	24	1	1000090332	2	1000113903	1	1073885998	1073885999	1073886000	1073886001	1073886002	0	0
590	17	9	24	1	1000090332	1	1000113904	1	1073886003	1073886004	1073886005	1073886006	1073886007	0	0
591	17	9	24	1	1000090332	2	1000113905	1	1073886008	1073886009	1073886010	1073886011	1073886012	0	0
592	17	1	25	2	1000089472	1	1000116072	1	1073888850	1073888851	1073888852	1073888853	1073888854	1073889390	1073889391
593	17	1	25	2	1000089472	2	1000116073	1	1073888855	1073888856	1073888857	1073888858	1073888859	1073889390	1073889391
594	17	1	25	2	1000089472	3	1000116074	1	1073888860	1073888861	1073888862	1073888863	1073888864	1073889390	1073889391
595	17	2	25	2	1000089472	1	1000116075	1	1073888865	1073888866	1073888867	1073888868	1073888869	1073889392	1073889393
596	17	2	25	2	1000089472	2	1000116076	1	1073888870	1073888871	1073888872	1073888873	1073888874	1073889392	1073889393
597	17	2	25	2	1000089472	3	1000116077	1	1073888875	1073888876	1073888877	1073888878	1073888879	1073889392	1073889393
598	17	3	25	2	1000089472	1	1000116078	1	1073888880	1073888881	1073888882	1073888883	1073888884	1073889394	1073889395
599	17	3	25	2	1000089472	2	1000116079	1	1073888885	1073888886	1073888887	1073888888	1073888889	1073889394	1073889395
600	17	3	25	2	1000089472	3	1000116080	1	1073888890	1073888891	1073888892	1073888893	1073888894	1073889394	1073889395
601	17	4	25	2	1000089472	1	1000116081	1	1073888895	1073888896	1073888897	1073888898	1073888899	1073889396	1073889397
602	17	4	25	2	1000089472	2	1000116082	1	1073888900	1073888901	1073888902	1073888903	1073888904	1073889396	1073889397
603	17	4	25	2	1000089472	3	1000116083	1	1073888905	1073888906	1073888907	1073888908	1073888909	1073889396	1073889397
604	17	5	25	2	1000089472	1	1000116084	1	1073888910	1073888911	1073888912	1073888913	1073888914	1073889398	1073889399
605	17	5	25	2	1000089472	2	1000116085	1	1073888915	1073888916	1073888917	1073888918	1073888919	1073889398	1073889399
606	17	5	25	2	1000089472	3	1000116086	1	1073888920	1073888921	1073888922	1073888923	1073888924	1073889398	1073889399
607	17	6	25	2	1000089472	1	1000116087	1	1073888925	1073888926	1073888927	1073888928	1073888929	1073889400	1073889401
608	17	6	25	2	1000089472	2	1000116088	1	1073888930	1073888931	1073888932	1073888933	1073888934	1073889400	1073889401
609	17	6	25	2	1000089472	3	1000116089	1	1073888935	1073888936	1073888937	1073888938	1073888939	1073889400	1073889401
610	17	7	25	2	1000089472	1	1000116090	1	1073888940	1073888941	1073888942	1073888943	1073888944	1073889402	1073889403
611	17	7	25	2	1000089472	2	1000116091	1	1073888945	1073888946	1073888947	1073888948	1073888949	1073889402	1073889403
612	17	7	25	2	1000089472	3	1000116092	1	1073888950	1073888951	1073888952	1073888953	1073888954	1073889402	1073889403
613	17	8	25	2	1000089472	1	1000116093	1	1073888955	1073888956	1073888957	1073888958	1073888959	1073889404	1073889405
614	17	8	25	2	1000089472	2	1000116094	1	1073888960	1073888961	1073888962	1073888963	1073888964	1073889404	1073889405
615	17	8	25	2	1000089472	3	1000116095	1	1073888965	1073888966	1073888967	1073888968	1073888969	1073889404	1073889405
616	17	9	25	2	1000089472	1	1000116096	1	1073888970	1073888971	1073888972	1073888973	1073888974	1073889406	1073889407
617	17	9	25	2	1000089472	2	1000116097	1	1073888975	1073888976	1073888977	1073888978	1073888979	1073889406	1073889407
618	17	9	25	2	1000089472	3	1000116098	1	1073888980	1073888981	1073888982	1073888983	1073888984	1073889406	1073889407
619	17	1	26	3	1000089516	1	1000097762	1	1073864180	1073864181	1073864182	1073864183	1073864184	1073864326	1073864327
620	17	1	26	3	1000089516	2	1000097763	1	1073864185	1073864186	1073864187	1073864188	1073864189	1073864344	1073864345
621	17	1	26	3	1000089516	3	1000097764	1	1073864190	1073864191	1073864192	1073864193	1073864194	1073864362	1073864363
622	17	2	26	3	1000089516	1	1000097765	1	1073864195	1073864196	1073864197	1073864198	1073864199	1073864328	1073864329
623	17	2	26	3	1000089516	2	1000097766	1	1073864200	1073864201	1073864202	1073864203	1073864204	1073864346	1073864347
624	17	2	26	3	1000089516	3	1000097767	1	1073864205	1073864206	1073864207	1073864208	1073864209	1073864364	1073864365
625	17	3	26	3	1000089516	1	1000097768	1	1073864210	1073864211	1073864212	1073864213	1073864214	1073864330	1073864331
626	17	3	26	3	1000089516	2	1000097769	1	1073864215	1073864216	1073864217	1073864218	1073864219	1073864348	1073864349
627	17	3	26	3	1000089516	3	1000097770	1	1073864220	1073864221	1073864222	1073864223	1073864224	1073864366	1073864367
628	17	4	26	3	1000089516	1	1000097771	1	1073864225	1073864226	1073864227	1073864228	1073864229	1073864332	1073864333
629	17	4	26	3	1000089516	2	1000097772	1	1073864230	1073864231	1073864232	1073864233	1073864234	1073864350	1073864351
630	17	4	26	3	1000089516	3	1000097773	1	1073864235	1073864236	1073864237	1073864238	1073864239	1073864368	1073864369
631	17	5	26	3	1000089516	1	1000097774	1	1073864240	1073864241	1073864242	1073864243	1073864244	1073864334	1073864335
632	17	5	26	3	1000089516	2	1000097775	1	1073864245	1073864246	1073864247	1073864248	1073864249	1073864352	1073864353
633	17	5	26	3	1000089516	3	1000097776	1	1073864250	1073864251	1073864252	1073864253	1073864254	1073864370	1073864371
634	17	6	26	3	1000089516	1	1000097777	1	1073864255	1073864256	1073864257	1073864258	1073864259	1073864336	1073864337
635	17	6	26	3	1000089516	2	1000097778	1	1073864260	1073864261	1073864262	1073864263	1073864264	1073864354	1073864355
636	17	6	26	3	1000089516	3	1000097779	1	1073864265	1073864266	1073864267	1073864268	1073864269	1073864372	1073864373
637	17	7	26	3	1000089516	1	1000097780	1	1073864270	1073864271	1073864272	1073864273	1073864274	1073864338	1073864339
638	17	7	26	3	1000089516	2	1000097781	1	1073864275	1073864276	1073864277	1073864278	1073864279	1073864356	1073864357
639	17	7	26	3	1000089516	3	1000097782	1	1073864280	1073864281	1073864282	1073864283	1073864284	1073864374	1073864375
640	17	8	26	3	1000089516	1	1000097783	1	1073864285	1073864286	1073864287	1073864288	1073864289	1073864340	1073864341
641	17	8	26	3	1000089516	2	1000097784	1	1073864290	1073864291	1073864292	1073864293	1073864294	1073864358	1073864359
642	17	8	26	3	1000089516	3	1000097785	1	1073864295	1073864296	1073864297	1073864298	1073864299	1073864376	1073864377
643	17	9	26	3	1000089516	1	1000097786	1	1073864300	1073864301	1073864302	1073864303	1073864304	1073864342	1073864343
644	17	9	26	3	1000089516	2	1000097787	1	1073864305	1073864306	1073864307	1073864308	1073864309	1073864360	1073864361
645	17	9	26	3	1000089516	3	1000097788	1	1073864310	1073864311	1073864312	1073864313	1073864314	1073864378	1073864379
646	17	1	27	4	1000090279	1	1000116769	1	1073892191	1073892192	0	0	0	1073891249	1073891250
647	17	1	27	4	1000090279	2	1000116770	1	1073892193	1073892194	0	0	0	1073891249	1073891250
648	17	1	27	4	1000090279	3	1000116771	1	1073892195	1073892196	0	0	0	1073891249	1073891250
649	17	2	27	4	1000090279	1	1000116772	1	1073892197	1073892198	0	0	0	1073891251	1073891252
650	17	2	27	4	1000090279	2	1000116773	1	1073892199	1073892200	0	0	0	1073891251	1073891252
651	17	2	27	4	1000090279	3	1000116774	1	1073892201	1073892202	0	0	0	1073891251	1073891252
652	17	3	27	4	1000090279	1	1000116775	1	1073892203	1073892204	0	0	0	1073891253	1073891254
653	17	3	27	4	1000090279	2	1000116776	1	1073892205	1073892206	0	0	0	1073891253	1073891254
654	17	3	27	4	1000090279	3	1000116777	1	1073892207	1073892208	0	0	0	1073891253	1073891254
655	17	4	27	4	1000090279	1	1000116778	1	1073892209	1073892210	0	0	0	1073891255	1073891256
656	17	4	27	4	1000090279	2	1000116779	1	1073892211	1073892212	0	0	0	1073891255	1073891256
657	17	4	27	4	1000090279	3	1000116780	1	1073892213	1073892214	0	0	0	1073891255	1073891256
658	17	5	27	4	1000090279	1	1000116781	1	1073892215	1073892216	0	0	0	1073891257	1073891258
659	17	5	27	4	1000090279	2	1000116782	1	1073892217	1073892218	0	0	0	1073891257	1073891258
660	17	5	27	4	1000090279	3	1000116783	1	1073892219	1073892220	0	0	0	1073891257	1073891258
661	17	6	27	4	1000090279	1	1000116784	1	1073892221	1073892222	0	0	0	1073891259	1073891260
662	17	6	27	4	1000090279	2	1000116785	1	1073892223	1073892224	0	0	0	1073891259	1073891260
663	17	6	27	4	1000090279	3	1000116786	1	1073892225	1073892226	0	0	0	1073891259	1073891260
664	17	7	27	4	1000090279	1	1000116787	1	1073892227	1073892228	0	0	0	1073891261	1073891262
665	17	7	27	4	1000090279	2	1000116788	1	1073892229	1073892230	0	0	0	1073891261	1073891262
666	17	7	27	4	1000090279	3	1000116789	1	1073892231	1073892232	0	0	0	1073891261	1073891262
667	17	8	27	4	1000090279	1	1000116790	1	1073892233	1073892234	0	0	0	1073891263	1073891264
668	17	8	27	4	1000090279	2	1000116791	1	1073892235	1073892236	0	0	0	1073891263	1073891264
669	17	8	27	4	1000090279	3	1000116792	1	1073892237	1073892238	0	0	0	1073891263	1073891264
670	17	9	27	4	1000090279	1	1000116793	1	1073892239	1073892240	0	0	0	1073891265	1073891266
671	17	9	27	4	1000090279	2	1000116794	1	1073892241	1073892242	0	0	0	1073891265	1073891266
672	17	9	27	4	1000090279	3	1000116795	1	1073892243	1073892244	0	0	0	1073891265	1073891266
673	17	1	28	5	1000091116	1	1000117492	1	1073892446	1073892447	1073892448	1073892449	1073892450	1073892986	1073892987
674	17	1	28	5	1000091116	2	1000117493	1	1073892451	1073892452	1073892453	1073892454	1073892455	1073892986	1073892987
675	17	1	28	5	1000091116	3	1000117494	1	1073892456	1073892457	1073892458	1073892459	1073892460	1073892986	1073892987
676	17	2	28	5	1000091116	1	1000117495	1	1073892461	1073892462	1073892463	1073892464	1073892465	1073892988	1073892989
677	17	2	28	5	1000091116	2	1000117496	1	1073892466	1073892467	1073892468	1073892469	1073892470	1073892988	1073892989
678	17	2	28	5	1000091116	3	1000117497	1	1073892471	1073892472	1073892473	1073892474	1073892475	1073892988	1073892989
679	17	3	28	5	1000091116	1	1000117498	1	1073892476	1073892477	1073892478	1073892479	1073892480	1073892990	1073892991
680	17	3	28	5	1000091116	2	1000117499	1	1073892481	1073892482	1073892483	1073892484	1073892485	1073892990	1073892991
681	17	3	28	5	1000091116	3	1000117500	1	1073892486	1073892487	1073892488	1073892489	1073892490	1073892990	1073892991
682	17	4	28	5	1000091116	1	1000117501	1	1073892491	1073892492	1073892493	1073892494	1073892495	1073892992	1073892993
683	17	4	28	5	1000091116	2	1000117502	1	1073892496	1073892497	1073892498	1073892499	1073892500	1073892992	1073892993
684	17	4	28	5	1000091116	3	1000117503	1	1073892501	1073892502	1073892503	1073892504	1073892505	1073892992	1073892993
685	17	5	28	5	1000091116	1	1000117504	1	1073892506	1073892507	1073892508	1073892509	1073892510	1073892994	1073892995
686	17	5	28	5	1000091116	2	1000117505	1	1073892511	1073892512	1073892513	1073892514	1073892515	1073892994	1073892995
687	17	5	28	5	1000091116	3	1000117506	1	1073892516	1073892517	1073892518	1073892519	1073892520	1073892994	1073892995
688	17	6	28	5	1000091116	1	1000117507	1	1073892521	1073892522	1073892523	1073892524	1073892525	1073892996	1073892997
689	17	6	28	5	1000091116	2	1000117508	1	1073892526	1073892527	1073892528	1073892529	1073892530	1073892996	1073892997
690	17	6	28	5	1000091116	3	1000117509	1	1073892531	1073892532	1073892533	1073892534	1073892535	1073892996	1073892997
691	17	7	28	5	1000091116	1	1000117510	1	1073892536	1073892537	1073892538	1073892539	1073892540	1073892998	1073892999
692	17	7	28	5	1000091116	2	1000117511	1	1073892541	1073892542	1073892543	1073892544	1073892545	1073892998	1073892999
693	17	7	28	5	1000091116	3	1000117512	1	1073892546	1073892547	1073892548	1073892549	1073892550	1073892998	1073892999
694	17	8	28	5	1000091116	1	1000117513	1	1073892551	1073892552	1073892553	1073892554	1073892555	1073893000	1073893001
695	17	8	28	5	1000091116	2	1000117514	1	1073892556	1073892557	1073892558	1073892559	1073892560	1073893000	1073893001
696	17	8	28	5	1000091116	3	1000117515	1	1073892561	1073892562	1073892563	1073892564	1073892565	1073893000	1073893001
697	17	9	28	5	1000091116	1	1000117516	1	1073892566	1073892567	1073892568	1073892569	1073892570	1073893002	1073893003
698	17	9	28	5	1000091116	2	1000117517	1	1073892571	1073892572	1073892573	1073892574	1073892575	1073893002	1073893003
699	17	9	28	5	1000091116	3	1000117518	1	1073892576	1073892577	1073892578	1073892579	1073892580	1073893002	1073893003
700	17	1	29	6	1000092924	1	1000115782	1	1073889428	1073889429	1073889430	1073889431	1073889432	1073889563	1073889564
701	17	1	29	6	1000092924	2	1000115783	1	1073889433	1073889434	1073889435	1073889436	1073889437	1073889563	1073889564
702	17	1	29	6	1000092924	3	1000115784	1	1073889438	1073889439	1073889440	1073889441	1073889442	1073889563	1073889564
703	17	2	29	6	1000092924	1	1000115785	1	1073889443	1073889444	1073889445	1073889446	1073889447	1073889565	1073889566
704	17	2	29	6	1000092924	2	1000115786	1	1073889448	1073889449	1073889450	1073889451	1073889452	1073889565	1073889566
705	17	2	29	6	1000092924	3	1000115787	1	1073889453	1073889454	1073889455	1073889456	1073889457	1073889565	1073889566
706	17	3	29	6	1000092924	1	1000115788	1	1073889458	1073889459	1073889460	1073889461	1073889462	1073889567	1073889568
707	17	3	29	6	1000092924	2	1000115789	1	1073889463	1073889464	1073889465	1073889466	1073889467	1073889567	1073889568
708	17	3	29	6	1000092924	3	1000115790	1	1073889468	1073889469	1073889470	1073889471	1073889472	1073889567	1073889568
709	17	4	29	6	1000092924	1	1000115791	1	1073889473	1073889474	1073889475	1073889476	1073889477	1073889569	1073889570
710	17	4	29	6	1000092924	2	1000115792	1	1073889478	1073889479	1073889480	1073889481	1073889482	1073889569	1073889570
711	17	4	29	6	1000092924	3	1000115793	1	1073889483	1073889484	1073889485	1073889486	1073889487	1073889569	1073889570
712	17	5	29	6	1000092924	1	1000115794	1	1073889488	1073889489	1073889490	1073889491	1073889492	1073889571	1073889572
713	17	5	29	6	1000092924	2	1000115795	1	1073889493	1073889494	1073889495	1073889496	1073889497	1073889571	1073889572
714	17	5	29	6	1000092924	3	1000115796	1	1073889498	1073889499	1073889500	1073889501	1073889502	1073889571	1073889572
715	17	6	29	6	1000092924	1	1000115797	1	1073889503	1073889504	1073889505	1073889506	1073889507	1073889573	1073889580
716	17	6	29	6	1000092924	2	1000115798	1	1073889508	1073889509	1073889510	1073889511	1073889512	1073889573	1073889580
717	17	6	29	6	1000092924	3	1000115799	1	1073889513	1073889514	1073889515	1073889516	1073889517	1073889573	1073889580
718	17	7	29	6	1000092924	1	1000115800	1	1073889518	1073889519	1073889520	1073889521	1073889522	1073889574	1073889575
719	17	7	29	6	1000092924	2	1000115801	1	1073889523	1073889524	1073889525	1073889526	1073889527	1073889574	1073889575
720	17	7	29	6	1000092924	3	1000115802	1	1073889528	1073889529	1073889530	1073889531	1073889532	1073889574	1073889575
721	17	8	29	6	1000092924	1	1000115803	1	1073889533	1073889534	1073889535	1073889536	1073889537	1073889576	1073889577
722	17	8	29	6	1000092924	2	1000115804	1	1073889538	1073889539	1073889540	1073889541	1073889542	1073889576	1073889577
723	17	8	29	6	1000092924	3	1000115805	1	1073889543	1073889544	1073889545	1073889546	1073889547	1073889576	1073889577
724	17	9	29	6	1000092924	1	1000115806	1	1073889548	1073889549	1073889550	1073889551	1073889552	1073889578	1073889579
725	17	9	29	6	1000092924	2	1000115807	1	1073889553	1073889554	1073889555	1073889556	1073889557	1073889578	1073889579
726	17	9	29	6	1000092924	3	1000115808	1	1073889558	1073889559	1073889560	1073889561	1073889562	1073889578	1073889579
727	17	1	30	7	1000096057	1	1000119632	1	1073895686	1073895687	0	0	0	1073895648	1073895649
728	17	1	30	7	1000096057	2	1000119633	1	1073895688	1073895689	0	0	0	1073895648	1073895649
729	17	1	30	7	1000096057	3	1000119634	1	1073895690	1073895691	0	0	0	1073895648	1073895649
730	17	2	30	7	1000096057	1	1000119635	1	1073895692	1073895693	0	0	0	1073895650	1073895651
731	17	2	30	7	1000096057	2	1000119636	1	1073895694	1073895695	0	0	0	1073895650	1073895651
732	17	2	30	7	1000096057	3	1000119637	1	1073895696	1073895697	0	0	0	1073895650	1073895651
733	17	3	30	7	1000096057	1	1000119638	1	1073895698	1073895699	0	0	0	1073895652	1073895653
734	17	3	30	7	1000096057	2	1000119639	1	1073895700	1073895701	0	0	0	1073895652	1073895653
735	17	3	30	7	1000096057	3	1000119640	1	1073895702	1073895703	0	0	0	1073895652	1073895653
736	17	4	30	7	1000096057	1	1000119641	1	1073895704	1073895705	0	0	0	1073895654	1073895655
737	17	4	30	7	1000096057	2	1000119642	1	1073895706	1073895707	0	0	0	1073895654	1073895655
738	17	4	30	7	1000096057	3	1000119643	1	1073895708	1073895709	0	0	0	1073895654	1073895655
739	17	5	30	7	1000096057	1	1000119644	1	1073895710	1073895711	0	0	0	1073895656	1073895657
740	17	5	30	7	1000096057	2	1000119645	1	1073895712	1073895713	0	0	0	1073895656	1073895657
741	17	5	30	7	1000096057	3	1000119646	1	1073895714	1073895715	0	0	0	1073895656	1073895657
742	17	6	30	7	1000096057	1	1000119647	1	1073895716	1073895717	0	0	0	1073895658	1073895659
743	17	6	30	7	1000096057	2	1000119648	1	1073895718	1073895719	0	0	0	1073895658	1073895659
744	17	6	30	7	1000096057	3	1000119649	1	1073895720	1073895721	0	0	0	1073895658	1073895659
745	17	7	30	7	1000096057	1	1000119650	1	1073895722	1073895723	0	0	0	1073895660	1073895661
746	17	7	30	7	1000096057	2	1000119651	1	1073895724	1073895725	0	0	0	1073895660	1073895661
747	17	7	30	7	1000096057	3	1000119652	1	1073895726	1073895727	0	0	0	1073895660	1073895661
748	17	8	30	7	1000096057	1	1000119653	1	1073895728	1073895729	0	0	0	1073895662	1073895663
749	17	8	30	7	1000096057	2	1000119654	1	1073895730	1073895731	0	0	0	1073895662	1073895663
750	17	8	30	7	1000096057	3	1000119655	1	1073895732	1073895733	0	0	0	1073895662	1073895663
751	17	9	30	7	1000096057	1	1000119656	1	1073895734	1073895735	0	0	0	1073895664	1073895665
752	17	9	30	7	1000096057	2	1000119657	1	1073895736	1073895737	0	0	0	1073895664	1073895665
753	17	9	30	7	1000096057	3	1000119658	1	1073895738	1073895739	0	0	0	1073895664	1073895665
754	17	1	31	8	1000096026	1	1000118443	1	1073893914	1073893915	1073893916	1073893917	1073893918	0	0
755	17	1	31	8	1000096026	2	1000118444	1	1073893919	1073893920	1073893921	1073893922	1073893923	0	0
756	17	2	31	8	1000096026	1	1000118445	1	1073893924	1073893925	1073893926	1073893927	1073893928	0	0
