ROWID	_ListID|INTEGER	_CompoundGroupID|INTEGER	_MainCategory|INTEGER	_CompoundGroupType|INTEGER	_PartsNameID|INTEGER	_SetID|INTEGER	_Level|INTEGER	_Rank|INTEGER	_JobClass|INTEGER	_ActivateLevel|INTEGER	_PreviewState|BOOLEAN	_PreviewDescription|INTEGER
900413	1001	268466394	2	13	2228	0	90	4	2	80	false	0
900414	1001	268466395	2	14	2227	0	90	4	2	80	false	0
900415	1001	268466396	2	14	2227	0	90	4	2	80	false	0
900416	1001	268466397	2	14	2227	0	90	4	2	80	false	0
900417	1001	268466398	2	12	2229	0	90	4	2	80	false	0
900418	1001	268466399	2	12	2229	0	90	4	2	80	false	0
900419	1001	268466400	2	12	2229	0	90	4	2	80	false	0
900420	1001	268466401	2	12	2229	0	90	4	2	80	false	0
900421	1001	268466402	2	12	2229	0	90	4	2	80	false	0
900422	1001	268466403	2	12	2229	0	90	4	2	80	false	0
900423	1001	268466404	2	12	2229	0	90	4	2	80	false	0
900424	1001	268466405	2	12	2229	0	90	4	2	80	false	0
900425	1001	268465224	2	13	2228	0	90	3	1	80	false	0
900426	1001	268465225	2	13	2228	0	90	3	2	80	false	0
900427	1001	268465226	2	13	2228	0	90	3	3	80	false	0
900428	1001	268465227	2	13	2228	0	90	3	4	80	false	0
900429	1001	268465228	2	13	2228	0	90	3	5	80	false	0
900430	1001	268465229	2	13	2228	0	90	3	6	80	false	0
900431	1001	268465230	2	13	2228	0	90	3	7	80	false	0
900432	1001	268465231	2	13	2228	0	90	3	8	80	false	0
900433	1001	268465232	2	13	2228	0	90	3	9	80	false	0
900434	1001	268465233	2	14	2227	0	90	3	1	80	false	0
900435	1001	268465234	2	14	2227	0	90	3	2	80	false	0
900436	1001	268465235	2	14	2227	0	90	3	3	80	false	0
900437	1001	268465236	2	14	2227	0	90	3	4	80	false	0
900438	1001	268465237	2	14	2227	0	90	3	5	80	false	0
900439	1001	268465238	2	14	2227	0	90	3	6	80	false	0
900440	1001	268465239	2	14	2227	0	90	3	7	80	false	0
900441	1001	268465240	2	14	2227	0	90	3	8	80	false	0
900442	1001	268465241	2	14	2227	0	90	3	9	80	false	0
900443	1001	268465242	2	12	2229	0	90	3	1	80	false	0
900444	1001	268465243	2	12	2229	0	90	3	2	80	false	0
900445	1001	268465244	2	12	2229	0	90	3	3	80	false	0
900446	1001	268465245	2	12	2229	0	90	3	4	80	false	0
900447	1001	268465246	2	12	2229	0	90	3	5	80	false	0
900448	1001	268465247	2	12	2229	0	90	3	6	80	false	0
900449	1001	268465248	2	12	2229	0	90	3	7	80	false	0
900450	1001	268465249	2	12	2229	0	90	3	8	80	false	0
900451	1001	268465250	2	12	2229	0	90	3	9	80	false	0
900452	1001	268468775	2	13	2228	0	90	4	4	80	false	0
900453	1001	268468776	2	13	2228	0	90	4	4	80	false	0
900454	1001	268468777	2	14	2227	0	90	4	4	80	false	0
900455	1001	268468778	2	12	2229	0	90	4	4	80	false	0
900456	1001	268468779	2	12	2229	0	90	4	4	80	false	0
900457	1001	268468780	2	12	2229	0	90	4	4	80	false	0
910002	2001	268465251	2	13	2228	0	90	4	1	80	false	0
910003	2001	268465252	2	13	2228	0	90	4	1	80	false	0
910004	2001	268465253	2	13	2228	0	90	4	1	80	false	0
910005	2001	268465254	2	13	2228	0	90	4	1	80	false	0
910006	2001	268465255	2	13	2228	0	90	4	4	80	false	0
910007	2001	268465256	2	13	2228	0	90	4	2	80	false	0
910008	2001	268465257	2	13	2228	0	90	4	1	80	false	0
910009	2001	268465258	2	13	2228	0	90	4	3	80	false	0
910010	2001	268465259	2	13	2228	0	90	4	3	80	false	0
910011	2001	268465260	2	13	2228	0	90	4	4	80	false	0
910012	2001	268465261	2	13	2228	0	90	4	4	80	false	0
910013	2001	268465262	2	13	2228	0	90	4	3	80	false	0
910014	2001	268465263	2	13	2228	0	90	4	2	80	false	0
910015	2001	268465264	2	13	2228	0	90	4	5	80	false	0
910016	2001	268465265	2	13	2228	0	90	4	5	80	false	0
910017	2001	268465266	2	13	2228	0	90	4	5	80	false	0
910018	2001	268465267	2	13	2228	0	90	4	1	80	false	0
910019	2001	268465268	2	13	2228	0	90	4	1	80	false	0
910020	2001	268465269	2	13	2228	0	90	4	1	80	false	0
910021	2001	268465270	2	13	2228	0	90	4	1	80	false	0
910022	2001	268465271	2	13	2228	0	90	4	2	80	false	0
910023	2001	268465272	2	13	2228	0	90	4	2	80	false	0
910024	2001	268465273	2	13	2228	0	90	4	2	80	false	0
910025	2001	268465274	2	13	2228	0	90	4	2	80	false	0
910026	2001	268465275	2	13	2228	0	90	4	2	80	false	0
910027	2001	268465276	2	13	2228	0	90	4	3	80	false	0
910028	2001	268465277	2	13	2228	0	90	4	3	80	false	0
910029	2001	268465278	2	13	2228	0	90	4	3	80	false	0
910030	2001	268465279	2	13	2228	0	90	4	3	80	false	0
910031	2001	268465280	2	13	2228	0	90	4	4	80	false	0
910032	2001	268465281	2	13	2228	0	90	4	4	80	false	0
910033	2001	268465282	2	13	2228	0	90	4	4	80	false	0
910034	2001	268465283	2	13	2228	0	90	4	4	80	false	0
910035	2001	268465284	2	13	2228	0	90	4	4	80	false	0
910036	2001	268465285	2	13	2228	0	90	4	5	80	false	0
910037	2001	268465286	2	13	2228	0	90	4	5	80	false	0
910038	2001	268465287	2	13	2228	0	90	4	5	80	false	0
910039	2001	268465288	2	13	2228	0	90	4	5	80	false	0
910040	2001	268465289	2	13	2228	0	90	4	5	80	false	0
910041	2001	268465290	2	13	2228	0	90	4	6	80	false	0
910042	2001	268465291	2	13	2228	0	90	4	6	80	false	0
910043	2001	268465292	2	13	2228	0	90	4	6	80	false	0
910044	2001	268465293	2	13	2228	0	90	4	6	80	false	0
910045	2001	268465294	2	13	2228	0	90	4	6	80	false	0
910046	2001	268465295	2	13	2228	0	90	4	3	80	false	0
910047	2001	268465296	2	13	2228	0	90	4	6	80	false	0
910048	2001	268465297	2	13	2228	0	90	4	6	80	false	0
910049	2001	268465298	2	13	2228	0	90	4	6	80	false	0
910050	2001	268465299	2	13	2228	0	90	4	6	80	false	0
910051	2001	268465300	2	13	2228	0	90	4	7	80	false	0
910052	2001	268465301	2	13	2228	0	90	4	7	80	false	0
910053	2001	268465302	2	13	2228	0	90	4	7	80	false	0
910054	2001	268465303	2	13	2228	0	90	4	7	80	false	0
910055	2001	268465304	2	13	2228	0	90	4	7	80	false	0
910056	2001	268465305	2	13	2228	0	90	4	7	80	false	0
910057	2001	268465306	2	13	2228	0	90	4	2	80	false	0
910058	2001	268465307	2	13	2228	0	90	4	7	80	false	0
910059	2001	268465308	2	13	2228	0	90	4	7	80	false	0
910060	2001	268465309	2	13	2228	0	90	4	7	80	false	0
910061	2001	268465310	2	13	2228	0	90	4	8	80	false	0
910062	2001	268465311	2	13	2228	0	90	4	8	80	false	0
910063	2001	268465312	2	13	2228	0	90	4	8	80	false	0
910064	2001	268465313	2	13	2228	0	90	4	8	80	false	0
910065	2001	268465314	2	13	2228	0	90	4	8	80	false	0
910066	2001	268465315	2	13	2228	0	90	4	5	80	false	0
910067	2001	268465316	2	13	2228	0	90	4	1	80	false	0
910068	2001	268465317	2	13	2228	0	90	4	2	80	false	0
910069	2001	268465318	2	13	2228	0	90	4	1	80	false	0
910070	2001	268465319	2	13	2228	0	90	4	1	80	false	0
910071	2001	268465320	2	13	2228	0	90	4	1	80	false	0
910072	2001	268465321	2	13	2228	0	90	4	9	80	false	0
910073	2001	268465322	2	13	2228	0	90	4	9	80	false	0
910074	2001	268465323	2	13	2228	0	90	4	9	80	false	0
910075	2001	268465324	2	13	2228	0	90	4	9	80	false	0
910076	2001	268465325	2	13	2228	0	90	4	9	80	false	0
910077	2001	268465326	2	13	2228	0	90	4	4	80	false	0
910078	2001	268465327	2	13	2228	0	90	4	3	80	false	0
910079	2001	268465328	2	14	2227	0	90	4	3	80	false	0
910080	2001	268465329	2	14	2227	0	90	4	3	80	false	0
910081	2001	268465330	2	14	2227	0	90	4	2	80	false	0
910082	2001	268465331	2	14	2227	0	90	4	2	80	false	0
910083	2001	268465332	2	14	2227	0	90	4	2	80	false	0
910084	2001	268465333	2	14	2227	0	90	4	1	80	false	0
910085	2001	268465334	2	14	2227	0	90	4	1	80	false	0
910086	2001	268465335	2	14	2227	0	90	4	4	80	false	0
910087	2001	268465336	2	14	2227	0	90	4	4	80	false	0
910088	2001	268465337	2	14	2227	0	90	4	3	80	false	0
910089	2001	268465338	2	14	2227	0	90	4	1	80	false	0
910090	2001	268465339	2	14	2227	0	90	4	2	80	false	0
910091	2001	268465340	2	14	2227	0	90	4	3	80	false	0
910092	2001	268465341	2	14	2227	0	90	4	3	80	false	0
910093	2001	268465342	2	14	2227	0	90	4	4	80	false	0
910094	2001	268465343	2	14	2227	0	90	4	4	80	false	0
910095	2001	268465344	2	14	2227	0	90	4	2	80	false	0
910096	2001	268465345	2	14	2227	0	90	4	4	80	false	0
910097	2001	268465346	2	14	2227	0	90	4	1	80	false	0
910098	2001	268465347	2	14	2227	0	90	4	2	80	false	0
910099	2001	268465348	2	14	2227	0	90	4	3	80	false	0
910100	2001	268465349	2	14	2227	0	90	4	1	80	false	0
910101	2001	268465350	2	14	2227	0	90	4	1	80	false	0
910102	2001	268465351	2	14	2227	0	90	4	4	80	false	0
910103	2001	268465352	2	14	2227	0	90	4	4	80	false	0
910104	2001	268465353	2	14	2227	0	90	4	2	80	false	0
910105	2001	268465354	2	14	2227	0	90	4	2	80	false	0
910106	2001	268465355	2	14	2227	0	90	4	1	80	false	0
910107	2001	268465356	2	14	2227	0	90	4	1	80	false	0
910108	2001	268465357	2	14	2227	0	90	4	3	80	false	0
910109	2001	268465358	2	14	2227	0	90	4	5	80	false	0
910110	2001	268465359	2	14	2227	0	90	4	5	80	false	0
910111	2001	268465360	2	14	2227	0	90	4	5	80	false	0
910112	2001	268465361	2	14	2227	0	90	4	4	80	false	0
910113	2001	268465362	2	14	2227	0	90	4	1	80	false	0
910114	2001	268465363	2	14	2227	0	90	4	1	80	false	0
910115	2001	268465364	2	14	2227	0	90	4	1	80	false	0
910116	2001	268465365	2	14	2227	0	90	4	1	80	false	0
910117	2001	268465366	2	14	2227	0	90	4	2	80	false	0
910118	2001	268465367	2	14	2227	0	90	4	2	80	false	0
910119	2001	268465368	2	14	2227	0	90	4	2	80	false	0
910120	2001	268465369	2	14	2227	0	90	4	2	80	false	0
910121	2001	268465370	2	14	2227	0	90	4	3	80	false	0
910122	2001	268465371	2	14	2227	0	90	4	3	80	false	0
910123	2001	268465372	2	14	2227	0	90	4	2	80	false	0
910124	2001	268465373	2	14	2227	0	90	4	3	80	false	0
910125	2001	268465374	2	14	2227	0	90	4	3	80	false	0
910126	2001	268465375	2	14	2227	0	90	4	4	80	false	0
910127	2001	268465376	2	14	2227	0	90	4	4	80	false	0
910128	2001	268465377	2	14	2227	0	90	4	4	80	false	0
910129	2001	268465378	2	14	2227	0	90	4	4	80	false	0
910130	2001	268465379	2	14	2227	0	90	4	5	80	false	0
910131	2001	268465380	2	14	2227	0	90	4	5	80	false	0
910132	2001	268465381	2	14	2227	0	90	4	5	80	false	0
910133	2001	268465382	2	14	2227	0	90	4	3	80	false	0
910134	2001	268465383	2	14	2227	0	90	4	5	80	false	0
910135	2001	268465384	2	14	2227	0	90	4	5	80	false	0
910136	2001	268465385	2	14	2227	0	90	4	6	80	false	0
910137	2001	268465386	2	14	2227	0	90	4	6	80	false	0
910138	2001	268465387	2	14	2227	0	90	4	6	80	false	0
910139	2001	268465388	2	14	2227	0	90	4	6	80	false	0
910140	2001	268465389	2	14	2227	0	90	4	6	80	false	0
910141	2001	268465390	2	14	2227	0	90	4	6	80	false	0
910142	2001	268465391	2	14	2227	0	90	4	6	80	false	0
910143	2001	268465392	2	14	2227	0	90	4	3	80	false	0
910144	2001	268465393	2	14	2227	0	90	4	7	80	false	0
910145	2001	268465394	2	14	2227	0	90	4	7	80	false	0
910146	2001	268465395	2	14	2227	0	90	4	7	80	false	0
910147	2001	268465396	2	14	2227	0	90	4	7	80	false	0
910148	2001	268465397	2	14	2227	0	90	4	7	80	false	0
910149	2001	268465398	2	14	2227	0	90	4	7	80	false	0
910150	2001	268465399	2	14	2227	0	90	4	7	80	false	0
910151	2001	268465400	2	14	2227	0	90	4	7	80	false	0
910152	2001	268465401	2	14	2227	0	90	4	7	80	false	0
910153	2001	268465402	2	14	2227	0	90	4	8	80	false	0
910154	2001	268465403	2	14	2227	0	90	4	1	80	false	0
910155	2001	268465404	2	14	2227	0	90	4	8	80	false	0
910156	2001	268465405	2	14	2227	0	90	4	8	80	false	0
910157	2001	268465406	2	14	2227	0	90	4	8	80	false	0
910158	2001	268465407	2	14	2227	0	90	4	8	80	false	0
910159	2001	268465408	2	14	2227	0	90	4	8	80	false	0
910160	2001	268465409	2	14	2227	0	90	4	8	80	false	0
910161	2001	268465410	2	14	2227	0	90	4	1	80	false	0
910162	2001	268465411	2	14	2227	0	90	4	1	80	false	0
910163	2001	268465412	2	14	2227	0	90	4	1	80	false	0
910164	2001	268465413	2	14	2227	0	90	4	9	80	false	0
910165	2001	268465414	2	14	2227	0	90	4	4	80	false	0
910166	2001	268465415	2	14	2227	0	90	4	9	80	false	0
910167	2001	268465416	2	14	2227	0	90	4	9	80	false	0
910168	2001	268465417	2	14	2227	0	90	4	9	80	false	0
910169	2001	268465418	2	14	2227	0	90	4	9	80	false	0
910170	2001	268465419	2	14	2227	0	90	4	9	80	false	0
910171	2001	268465420	2	14	2227	0	90	4	9	80	false	0
910172	2001	268465421	2	12	2229	0	90	4	3	80	false	0
910173	2001	268465422	2	12	2229	0	90	4	3	80	false	0
910174	2001	268465423	2	12	2229	0	90	4	4	80	false	0
910175	2001	268465424	2	12	2229	0	90	4	4	80	false	0
910176	2001	268465425	2	12	2229	0	90	4	4	80	false	0
910177	2001	268465426	2	12	2229	0	90	4	5	80	false	0
910178	2001	268465427	2	12	2229	0	90	4	5	80	false	0
910179	2001	268465428	2	12	2229	0	90	4	5	80	false	0
910180	2001	268465429	2	12	2229	0	90	4	5	80	false	0
910181	2001	268465430	2	12	2229	0	90	4	5	80	false	0
910182	2001	268465431	2	12	2229	0	90	4	5	80	false	0
910183	2001	268465432	2	12	2229	0	90	4	5	80	false	0
910184	2001	268465433	2	12	2229	0	90	4	4	80	false	0
910185	2001	268465434	2	12	2229	0	90	4	5	80	false	0
910186	2001	268465435	2	12	2229	0	90	4	5	80	false	0
910187	2001	268465436	2	12	2229	0	90	4	5	80	false	0
910188	2001	268465437	2	12	2229	0	90	4	5	80	false	0
910189	2001	268465438	2	12	2229	0	90	4	5	80	false	0
910190	2001	268465439	2	12	2229	0	90	4	5	80	false	0
910191	2001	268465440	2	12	2229	0	90	4	5	80	false	0
910192	2001	268465441	2	12	2229	0	90	4	5	80	false	0
910193	2001	268465442	2	12	2229	0	90	4	5	80	false	0
910194	2001	268465443	2	12	2229	0	90	4	5	80	false	0
910195	2001	268465444	2	12	2229	0	90	4	1	80	false	0
910196	2001	268465445	2	12	2229	0	90	4	5	80	false	0
910197	2001	268465446	2	12	2229	0	90	4	5	80	false	0
910198	2001	268465447	2	12	2229	0	90	4	5	80	false	0
910199	2001	268465448	2	12	2229	0	90	4	5	80	false	0
910200	2001	268465449	2	12	2229	0	90	4	3	80	false	0
910201	2001	268465450	2	12	2229	0	90	4	4	80	false	0
910202	2001	268465451	2	12	2229	0	90	4	1	80	false	0
910203	2001	268465452	2	12	2229	0	90	4	2	80	false	0
910204	2001	268465453	2	12	2229	0	90	4	3	80	false	0
910205	2001	268465454	2	12	2229	0	90	4	2	80	false	0
910206	2001	268465455	2	12	2229	0	90	4	1	80	false	0
910207	2001	268465456	2	12	2229	0	90	4	4	80	false	0
910208	2001	268465457	2	12	2229	0	90	4	1	80	false	0
910209	2001	268465458	2	12	2229	0	90	4	4	80	false	0
910210	2001	268465459	2	12	2229	0	90	4	4	80	false	0
910211	2001	268465460	2	12	2229	0	90	4	1	80	false	0
910212	2001	268465461	2	12	2229	0	90	4	4	80	false	0
910213	2001	268465462	2	12	2229	0	90	4	3	80	false	0
910214	2001	268465463	2	12	2229	0	90	4	3	80	false	0
910215	2001	268465464	2	12	2229	0	90	4	2	80	false	0
910216	2001	268465465	2	12	2229	0	90	4	2	80	false	0
910217	2001	268465466	2	12	2229	0	90	4	3	80	false	0
910218	2001	268465467	2	12	2229	0	90	4	3	80	false	0
910219	2001	268465468	2	12	2229	0	90	4	2	80	false	0
910220	2001	268465469	2	12	2229	0	90	4	6	80	false	0
910221	2001	268465470	2	12	2229	0	90	4	6	80	false	0
910222	2001	268465471	2	12	2229	0	90	4	4	80	false	0
910223	2001	268465472	2	12	2229	0	90	4	6	80	false	0
910224	2001	268465473	2	12	2229	0	90	4	6	80	false	0
910225	2001	268465474	2	12	2229	0	90	4	6	80	false	0
910226	2001	268465475	2	12	2229	0	90	4	6	80	false	0
910227	2001	268465476	2	12	2229	0	90	4	6	80	false	0
910228	2001	268465477	2	12	2229	0	90	4	6	80	false	0
910229	2001	268465478	2	12	2229	0	90	4	6	80	false	0
910230	2001	268465479	2	12	2229	0	90	4	6	80	false	0
910231	2001	268465480	2	12	2229	0	90	4	6	80	false	0
910232	2001	268465481	2	12	2229	0	90	4	6	80	false	0
910233	2001	268465482	2	12	2229	0	90	4	1	80	false	0
910234	2001	268465483	2	12	2229	0	90	4	6	80	false	0
910235	2001	268465484	2	12	2229	0	90	4	6	80	false	0
910236	2001	268465485	2	12	2229	0	90	4	6	80	false	0
910237	2001	268465486	2	12	2229	0	90	4	6	80	false	0
910238	2001	268465487	2	12	2229	0	90	4	6	80	false	0
910239	2001	268465488	2	12	2229	0	90	4	6	80	false	0
910240	2001	268465489	2	12	2229	0	90	4	6	80	false	0
910241	2001	268465490	2	12	2229	0	90	4	6	80	false	0
910242	2001	268465491	2	12	2229	0	90	4	6	80	false	0
910243	2001	268465492	2	12	2229	0	90	4	4	80	false	0
910244	2001	268465493	2	12	2229	0	90	4	6	80	false	0
910245	2001	268465494	2	12	2229	0	90	4	6	80	false	0
910246	2001	268465495	2	12	2229	0	90	4	6	80	false	0
910247	2001	268465496	2	12	2229	0	90	4	6	80	false	0
910248	2001	268465497	2	12	2229	0	90	4	6	80	false	0
910249	2001	268465498	2	12	2229	0	90	4	6	80	false	0
910250	2001	268465499	2	12	2229	0	90	4	6	80	false	0
910251	2001	268465500	2	12	2229	0	90	4	6	80	false	0
910252	2001	268465501	2	12	2229	0	90	4	6	80	false	0
910253	2001	268465502	2	12	2229	0	90	4	4	80	false	0
910254	2001	268465503	2	12	2229	0	90	4	3	80	false	0
910255	2001	268465504	2	12	2229	0	90	4	6	80	false	0
910256	2001	268465505	2	12	2229	0	90	4	7	80	false	0
910257	2001	268465506	2	12	2229	0	90	4	7	80	false	0
910258	2001	268465507	2	12	2229	0	90	4	7	80	false	0
910259	2001	268465508	2	12	2229	0	90	4	7	80	false	0
910260	2001	268465509	2	12	2229	0	90	4	7	80	false	0
910261	2001	268465510	2	12	2229	0	90	4	7	80	false	0
910262	2001	268465511	2	12	2229	0	90	4	7	80	false	0
910263	2001	268465512	2	12	2229	0	90	4	7	80	false	0
910264	2001	268465513	2	12	2229	0	90	4	7	80	false	0
910265	2001	268465514	2	12	2229	0	90	4	3	80	false	0
910266	2001	268465515	2	12	2229	0	90	4	7	80	false	0
910267	2001	268465516	2	12	2229	0	90	4	7	80	false	0
910268	2001	268465517	2	12	2229	0	90	4	7	80	false	0
910269	2001	268465518	2	12	2229	0	90	4	7	80	false	0
910270	2001	268465519	2	12	2229	0	90	4	7	80	false	0
910271	2001	268465520	2	12	2229	0	90	4	7	80	false	0
910272	2001	268465521	2	12	2229	0	90	4	7	80	false	0
910273	2001	268465522	2	12	2229	0	90	4	7	80	false	0
910274	2001	268465523	2	12	2229	0	90	4	7	80	false	0
910275	2001	268465524	2	12	2229	0	90	4	7	80	false	0
910276	2001	268465525	2	12	2229	0	90	4	3	80	false	0
910277	2001	268465526	2	12	2229	0	90	4	7	80	false	0
910278	2001	268465527	2	12	2229	0	90	4	7	80	false	0
910279	2001	268465528	2	12	2229	0	90	4	7	80	false	0
910280	2001	268465529	2	12	2229	0	90	4	7	80	false	0
910281	2001	268465530	2	12	2229	0	90	4	7	80	false	0
910282	2001	268465531	2	12	2229	0	90	4	7	80	false	0
910283	2001	268465532	2	12	2229	0	90	4	7	80	false	0
910284	2001	268465533	2	12	2229	0	90	4	7	80	false	0
910285	2001	268465534	2	12	2229	0	90	4	7	80	false	0
910286	2001	268465535	2	12	2229	0	90	4	8	80	false	0
910287	2001	268465536	2	12	2229	0	90	4	2	80	false	0
910288	2001	268465537	2	12	2229	0	90	4	8	80	false	0
910289	2001	268465538	2	12	2229	0	90	4	8	80	false	0
910290	2001	268465539	2	12	2229	0	90	4	8	80	false	0
910291	2001	268465540	2	12	2229	0	90	4	8	80	false	0
910292	2001	268465541	2	12	2229	0	90	4	8	80	false	0
910293	2001	268465542	2	12	2229	0	90	4	8	80	false	0
910294	2001	268465543	2	12	2229	0	90	4	8	80	false	0
910295	2001	268465544	2	12	2229	0	90	4	8	80	false	0
910296	2001	268465545	2	12	2229	0	90	4	8	80	false	0
910297	2001	268465546	2	12	2229	0	90	4	8	80	false	0
910298	2001	268465547	2	12	2229	0	90	4	1	80	false	0
910299	2001	268465548	2	12	2229	0	90	4	8	80	false	0
910300	2001	268465549	2	12	2229	0	90	4	8	80	false	0
910301	2001	268465550	2	12	2229	0	90	4	8	80	false	0
910302	2001	268465551	2	12	2229	0	90	4	8	80	false	0
910303	2001	268465552	2	12	2229	0	90	4	8	80	false	0
910304	2001	268465553	2	12	2229	0	90	4	1	80	false	0
910305	2001	268465554	2	12	2229	0	90	4	1	80	false	0
910306	2001	268465555	2	12	2229	0	90	4	1	80	false	0
910307	2001	268465556	2	12	2229	0	90	4	1	80	false	0
910308	2001	268465557	2	12	2229	0	90	4	1	80	false	0
910309	2001	268465558	2	12	2229	0	90	4	1	80	false	0
910310	2001	268465559	2	12	2229	0	90	4	1	80	false	0
910311	2001	268465560	2	12	2229	0	90	4	1	80	false	0
910312	2001	268465561	2	12	2229	0	90	4	1	80	false	0
910313	2001	268465562	2	12	2229	0	90	4	1	80	false	0
910314	2001	268465563	2	12	2229	0	90	4	1	80	false	0
910315	2001	268465564	2	12	2229	0	90	4	9	80	false	0
910316	2001	268465565	2	12	2229	0	90	4	9	80	false	0
910317	2001	268465566	2	12	2229	0	90	4	9	80	false	0
910318	2001	268465567	2	12	2229	0	90	4	9	80	false	0
910319	2001	268465568	2	12	2229	0	90	4	9	80	false	0
910320	2001	268465569	2	12	2229	0	90	4	4	80	false	0
910321	2001	268465570	2	12	2229	0	90	4	9	80	false	0
910322	2001	268465571	2	12	2229	0	90	4	9	80	false	0
910323	2001	268465572	2	12	2229	0	90	4	9	80	false	0
910324	2001	268465573	2	12	2229	0	90	4	9	80	false	0
910325	2001	268465574	2	12	2229	0	90	4	9	80	false	0
910326	2001	268465575	2	12	2229	0	90	4	9	80	false	0
910327	2001	268465576	2	12	2229	0	90	4	9	80	false	0
910328	2001	268465577	2	12	2229	0	90	4	9	80	false	0
910329	2001	268465578	2	12	2229	0	90	4	9	80	false	0
910330	2001	268465579	2	12	2229	0	90	4	9	80	false	0
910331	2001	268465580	2	12	2229	0	90	4	1	80	false	0
910332	2001	268465581	2	12	2229	0	90	4	2	80	false	0
910333	2001	268465582	2	12	2229	0	90	4	2	80	false	0
910334	2001	268465583	2	12	2229	0	90	4	2	80	false	0
910335	2001	268465584	2	12	2229	0	90	4	3	80	false	0
910336	2001	268465585	2	12	2229	0	90	4	3	80	false	0
910337	2001	268465586	2	12	2229	0	90	4	3	80	false	0
910338	2001	268465587	2	12	2229	0	90	4	2	80	false	0
910339	2001	268465588	2	12	2229	0	90	4	2	80	false	0
910340	2001	268465589	2	12	2229	0	90	4	4	80	false	0
910341	2001	268465590	2	12	2229	0	90	4	3	80	false	0
910342	2001	268465591	2	12	2229	0	90	4	4	80	false	0
910343	2001	268465592	2	12	2229	0	90	4	2	80	false	0
910344	2001	268465593	2	12	2229	0	90	4	2	80	false	0
910345	2001	268465594	2	12	2229	0	90	4	4	80	false	0
910346	2001	268465595	2	12	2229	0	90	4	3	80	false	0
910347	2001	268465596	2	12	2229	0	90	4	3	80	false	0
910348	2001	268465597	2	12	2229	0	90	4	1	80	false	0
910349	2001	268465598	2	12	2229	0	90	4	1	80	false	0
910350	2001	268465599	2	12	2229	0	90	4	3	80	false	0
910351	2001	268465600	2	12	2229	0	90	4	3	80	false	0
910352	2001	268465601	2	12	2229	0	90	4	3	80	false	0
910353	2001	268465602	2	12	2229	0	90	4	4	80	false	0
910354	2001	268465603	2	12	2229	0	90	4	2	80	false	0
910355	2001	268465604	2	12	2229	0	90	4	1	80	false	0
910356	2001	268465605	2	12	2229	0	90	4	4	80	false	0
910357	2001	268465606	2	12	2229	0	90	4	1	80	false	0
910358	2001	268465607	2	12	2229	0	90	4	2	80	false	0
910359	2001	268465608	2	12	2229	0	90	4	4	80	false	0
910360	2001	268465609	2	12	2229	0	90	4	1	80	false	0
910361	2001	268465610	2	12	2229	0	90	4	1	80	false	0
910362	2001	268465611	2	12	2229	0	90	4	2	80	false	0
910363	2001	268465612	2	12	2229	0	90	4	5	80	false	0
910364	2001	268465613	2	12	2229	0	90	4	5	80	false	0
910365	2001	268465614	2	12	2229	0	90	4	5	80	false	0
910366	2001	268465615	2	12	2229	0	90	4	5	80	false	0
910367	2001	268465616	2	12	2229	0	90	4	1	80	false	0
910368	2001	268465617	2	12	2229	0	90	4	5	80	false	0
910369	2001	268465618	2	12	2229	0	90	4	5	80	false	0
910370	2001	268465619	2	12	2229	0	90	4	5	80	false	0
910371	2001	268465620	2	12	2229	0	90	4	5	80	false	0
910372	2001	268465621	2	12	2229	0	90	4	5	80	false	0
910373	2001	268465622	2	12	2229	0	90	4	5	80	false	0
910374	2001	268465623	2	12	2229	0	90	4	5	80	false	0
910375	2001	268465624	2	12	2229	0	90	4	5	80	false	0
910376	2001	268465625	2	12	2229	0	90	4	1	80	false	0
910377	2001	268465626	2	12	2229	0	90	4	1	80	false	0
910378	2001	268465627	2	12	2229	0	90	4	2	80	false	0
910379	2001	268465628	2	12	2229	0	90	4	1	80	false	0
910380	2001	268465629	2	12	2229	0	90	4	1	80	false	0
910381	2001	268465630	2	12	2229	0	90	4	1	80	false	0
910382	2001	268465631	2	12	2229	0	90	4	1	80	false	0
910383	2001	268465632	2	12	2229	0	90	4	1	80	false	0
910384	2001	268465633	2	12	2229	0	90	4	1	80	false	0
910385	2001	268465634	2	12	2229	0	90	4	1	80	false	0
910386	2001	268465635	2	12	2229	0	90	4	2	80	false	0
910387	2001	268465636	2	12	2229	0	90	4	2	80	false	0
910388	2001	268465637	2	12	2229	0	90	4	1	80	false	0
910389	2001	268465638	2	12	2229	0	90	4	2	80	false	0
910390	2001	268465639	2	12	2229	0	90	4	2	80	false	0
910391	2001	268465640	2	12	2229	0	90	4	2	80	false	0
910392	2001	268465641	2	12	2229	0	90	4	2	80	false	0
910393	2001	268465642	2	12	2229	0	90	4	2	80	false	0
910394	2001	268465643	2	12	2229	0	90	4	2	80	false	0
910395	2001	268465644	2	12	2229	0	90	4	2	80	false	0
910396	2001	268465645	2	12	2229	0	90	4	3	80	false	0
910397	2001	268465646	2	12	2229	0	90	4	3	80	false	0
910398	2001	268465647	2	12	2229	0	90	4	3	80	false	0
910399	2001	268465648	2	12	2229	0	90	4	2	80	false	0
910400	2001	268465649	2	12	2229	0	90	4	3	80	false	0
910401	2001	268465650	2	12	2229	0	90	4	3	80	false	0
910402	2001	268465651	2	12	2229	0	90	4	3	80	false	0
