ROWID	_Type|INTEGER	_Period|INTEGER	_ApplicableValue|INTEGER	_CanApplySealedItem|BOOLEAN	_Charge|INTEGER	_ElementalType|INTEGER
268489051	1	0	536755201	false	0	1
268489052	1	0	536755201	false	0	1
268489053	1	0	536755201	false	0	1
268489054	1	0	536755201	false	0	0
268489055	1	0	536755201	false	0	0
268489056	1	0	536755201	false	0	0
268489057	1	0	536755201	false	0	0
268489058	1	0	536755201	false	0	0
268489059	1	0	536755201	false	0	0
268489060	1	0	536755201	false	0	2
268489061	1	0	536755201	false	0	2
268489062	1	0	536755201	false	0	2
268489063	1	0	536755201	false	0	2
268489064	1	0	536755201	false	0	2
268489065	1	0	536755201	false	0	2
268489066	1	0	536755201	false	0	3
268489067	1	0	536755201	false	0	3
268489068	1	0	536755201	false	0	3
268489069	1	0	536755201	false	0	3
268489070	1	0	536755201	false	0	3
268489071	1	0	536755201	false	0	3
268489238	2	0	536821759	false	0	-1
268489239	2	0	536821759	false	0	-1
268489240	2	0	536821759	false	0	-1
268489241	2	0	536821759	false	0	-1
268489242	2	0	536821759	false	0	-1
268489243	2	0	536821759	false	0	-1
268489244	1	0	536821759	false	0	-1
268489245	1	0	536821759	false	0	-1
268489246	1	0	536821759	false	0	-1
268489247	1	0	536821759	false	0	-1
268489248	1	0	536821759	false	0	-1
268489249	1	0	536821759	false	0	-1
268489250	1	0	536820737	false	0	1
268489251	1	0	536820737	false	0	1
268489252	1	0	536820737	false	0	1
268489253	1	0	536820737	false	0	1
268489254	1	0	536820737	false	0	1
268489255	1	0	536820737	false	0	1
268489256	1	0	536820737	false	0	0
268489257	1	0	536820737	false	0	0
268489258	1	0	536820737	false	0	0
268489259	1	0	536820737	false	0	0
268489260	1	0	536820737	false	0	0
268489261	1	0	536820737	false	0	0
268489262	1	0	536820737	false	0	2
268489263	1	0	536820737	false	0	2
268489264	1	0	536820737	false	0	2
268489265	1	0	536820737	false	0	2
268489266	1	0	536820737	false	0	2
268489267	1	0	536820737	false	0	2
268489268	1	0	536820737	false	0	3
268489269	1	0	536820737	false	0	3
268489270	1	0	536820737	false	0	3
268489271	1	0	536820737	false	0	3
268489272	1	0	536820737	false	0	3
268489273	1	0	536820737	false	0	3
268489274	2	0	536821759	false	0	-1
268489275	2	0	536821759	false	0	-1
268489276	2	0	536821759	false	0	-1
268489277	2	0	536821759	false	0	-1
268489278	2	0	536821759	false	0	-1
268489279	2	0	536821759	false	0	-1
268489280	1	0	536821759	false	0	-1
268489281	1	0	536821759	false	0	-1
268489282	1	0	536821759	false	0	-1
268489283	1	0	536821759	false	0	-1
268489284	1	0	536821759	false	0	-1
268489285	1	0	536821759	false	0	-1
268489286	1	0	536820737	false	0	1
268489287	1	0	536820737	false	0	1
268489288	1	0	536820737	false	0	1
268489289	1	0	536820737	false	0	1
268489290	1	0	536820737	false	0	1
268489291	1	0	536820737	false	0	1
268489292	1	0	536820737	false	0	0
268489293	1	0	536820737	false	0	0
268489294	1	0	536820737	false	0	0
268489295	1	0	536820737	false	0	0
268489296	1	0	536820737	false	0	0
268489297	1	0	536820737	false	0	0
268489298	1	0	536820737	false	0	2
268489299	1	0	536820737	false	0	2
268489300	1	0	536820737	false	0	2
268489301	1	0	536820737	false	0	2
268489302	1	0	536820737	false	0	2
268489303	1	0	536820737	false	0	2
268489304	1	0	536820737	false	0	3
268489305	1	0	536820737	false	0	3
268489306	1	0	536820737	false	0	3
268489307	1	0	536820737	false	0	3
268489308	1	0	536820737	false	0	3
268489309	1	0	536820737	false	0	3
268491059	2	0	536821759	false	0	-1
268491060	2	0	536821759	false	0	-1
268491061	2	0	536821759	false	0	-1
268491062	2	0	536821759	false	0	-1
268491063	2	0	536821759	false	0	-1
268491064	2	0	536821759	false	0	-1
268491065	1	0	536821759	false	0	-1
268491066	1	0	536821759	false	0	-1
268491067	1	0	536821759	false	0	-1
268491068	1	0	536821759	false	0	-1
268491069	1	0	536821759	false	0	-1
268491070	1	0	536821759	false	0	-1
268491071	1	0	536820737	false	0	1
268491072	1	0	536820737	false	0	1
268491073	1	0	536820737	false	0	1
268491074	1	0	536820737	false	0	1
268491075	1	0	536820737	false	0	1
268491076	1	0	536820737	false	0	1
268491077	1	0	536820737	false	0	0
268491078	1	0	536820737	false	0	0
268491079	1	0	536820737	false	0	0
268491080	1	0	536820737	false	0	0
268491081	1	0	536820737	false	0	0
268491082	1	0	536820737	false	0	0
268491083	1	0	536820737	false	0	2
268491084	1	0	536820737	false	0	2
268491085	1	0	536820737	false	0	2
268491086	1	0	536820737	false	0	2
268491087	1	0	536820737	false	0	2
268491088	1	0	536820737	false	0	2
268491089	1	0	536820737	false	0	3
268491090	1	0	536820737	false	0	3
268491091	1	0	536820737	false	0	3
268491092	1	0	536820737	false	0	3
268491093	1	0	536820737	false	0	3
268491094	1	0	536820737	false	0	3
268489712	2	0	536756223	false	0	-1
268489713	1	0	536756223	false	0	-1
268490423	1	0	536756223	false	0	-1
268490534	2	0	536755204	false	0	-1
268490535	2	0	536755204	false	0	-1
268493873	2	0	536755204	false	0	-1
268493874	2	0	536755204	false	0	-1
268493875	2	0	536755204	false	0	-1
268493876	2	0	536755204	false	0	-1
268493877	2	0	536755204	false	0	-1
268493878	2	0	536755204	false	0	-1
268493879	2	0	536755204	false	0	-1
268493880	2	0	536755204	false	0	-1
268493881	2	0	536755204	false	0	-1
268493882	2	0	536755204	false	0	-1
268493883	2	0	536755204	false	0	-1
268493884	2	0	536755204	false	0	-1
268493885	2	0	536755204	false	0	-1
268493886	2	0	536755204	false	0	-1
268493887	2	0	536755204	false	0	-1
268493888	2	0	536755204	false	0	-1
268493889	2	0	536755204	false	0	-1
268493890	2	0	536755204	false	0	-1
268493891	2	0	536755204	false	0	-1
268493892	2	0	536755204	false	0	-1
268493893	2	0	536755204	false	0	-1
268493894	2	0	536755204	false	0	-1
268493895	2	0	536755204	false	0	-1
268493896	2	0	536755204	false	0	-1
268493897	2	0	536755204	false	0	-1
268493898	2	0	536755204	false	0	-1
268493899	2	0	536755204	false	0	-1
268493900	2	0	536755204	false	0	-1
268493901	2	0	536755204	false	0	-1
268493902	2	0	536755204	false	0	-1
268493903	2	0	536755204	false	0	-1
268493904	2	0	536755204	false	0	-1
268493905	2	0	536755204	false	0	-1
268493906	2	0	536755204	false	0	-1
268493907	2	0	536755204	false	0	-1
268493908	2	0	536755204	false	0	-1
268493909	2	0	536755204	false	0	-1
268493910	2	0	536755204	false	0	-1
268493911	2	0	536755204	false	0	-1
268493912	2	0	536755204	false	0	-1
268493913	2	0	536755204	false	0	-1
268493914	2	0	536755204	false	0	-1
268493915	2	0	536755204	false	0	-1
268493916	2	0	536755204	false	0	-1
268493917	2	0	536755204	false	0	-1
268493918	2	0	536755204	false	0	-1
268493919	2	0	536755204	false	0	-1
268493920	2	0	536755204	false	0	-1
268493921	2	0	536755204	false	0	-1
268493922	2	0	536755204	false	0	-1
268493923	2	0	536755204	false	0	-1
268493924	2	0	536755204	false	0	-1
268493925	2	0	536755204	false	0	-1
268493926	2	0	536755204	false	0	-1
268493927	2	0	536755204	false	0	-1
268493928	2	0	536755204	false	0	-1
268493929	2	0	536755204	false	0	-1
268493930	2	0	536755204	false	0	-1
268493931	2	0	536755204	false	0	-1
268493932	2	0	536755204	false	0	-1
268493933	2	0	536755204	false	0	-1
268493934	2	0	536755204	false	0	-1
268493935	2	0	536755204	false	0	-1
268493936	2	0	536755204	false	0	-1
268493937	2	0	536755204	false	0	-1
268493938	2	0	536755204	false	0	-1
268493939	2	0	536755204	false	0	-1
268493940	2	0	536755204	false	0	-1
268493941	2	0	536755204	false	0	-1
268493942	2	0	536755204	false	0	-1
268493943	2	0	536755204	false	0	-1
268493944	2	0	536755204	false	0	-1
268493945	2	0	536755204	false	0	-1
268493946	2	0	536755204	false	0	-1
268493947	2	0	536755204	false	0	-1
268493948	2	0	536755204	false	0	-1
268493949	2	0	536755204	false	0	-1
268493950	2	0	536755204	false	0	-1
268493951	2	0	536755204	false	0	-1
268493952	2	0	536755204	false	0	-1
268493953	2	0	536755204	false	0	-1
268493954	2	0	536755204	false	0	-1
268493955	2	0	536755204	false	0	-1
268493956	2	0	536755204	false	0	-1
268493957	2	0	536755204	false	0	-1
268493958	2	0	536755204	false	0	-1
268493959	2	0	536755204	false	0	-1
268493960	2	0	536755204	false	0	-1
268493961	2	0	536755204	false	0	-1
268493962	2	0	536755204	false	0	-1
268493963	2	0	536755204	false	0	-1
268493964	2	0	536755204	false	0	-1
268493965	2	0	536755204	false	0	-1
268493966	2	0	536755204	false	0	-1
268493967	2	0	536755204	false	0	-1
268493968	2	0	536755204	false	0	-1
268493969	2	0	536755204	false	0	-1
268493970	2	0	536755204	false	0	-1
268493971	2	0	536755204	false	0	-1
268493972	2	0	536755204	false	0	-1
268493973	2	0	536755204	false	0	-1
268493974	2	0	536755204	false	0	-1
268493975	2	0	536755204	false	0	-1
268493976	2	0	536755204	false	0	-1
268493977	2	0	536755204	false	0	-1
268493978	2	0	536755204	false	0	-1
268493979	2	0	536755204	false	0	-1
268493980	2	0	536755204	false	0	-1
268493981	2	0	536755204	false	0	-1
268493982	2	0	536755204	false	0	-1
268493983	2	0	536755204	false	0	-1
268493984	2	0	536755204	false	0	-1
268493985	2	0	536755204	false	0	-1
268493986	2	0	536755204	false	0	-1
268493987	2	0	536755204	false	0	-1
268493988	2	0	536755204	false	0	-1
268493989	2	0	536755204	false	0	-1
268493990	2	0	536755204	false	0	-1
268493991	2	0	536755204	false	0	-1
268493992	2	0	536755204	false	0	-1
268493993	2	0	536755204	false	0	-1
268493994	2	0	536755204	false	0	-1
268493995	2	0	536755204	false	0	-1
268493996	2	0	536755204	false	0	-1
268493997	2	0	536755204	false	0	-1
268493998	2	0	536755204	false	0	-1
268493999	2	0	536755204	false	0	-1
268494000	2	0	536755204	false	0	-1
268494001	2	0	536755204	false	0	-1
268494002	2	0	536755204	false	0	-1
268494003	2	0	536755204	false	0	-1
268494004	2	0	536755204	false	0	-1
268494005	2	0	536755204	false	0	-1
268494006	2	0	536755204	false	0	-1
268494007	2	0	536755204	false	0	-1
268494008	2	0	536755204	false	0	-1
268494009	2	0	536755204	false	0	-1
268494010	2	0	536755204	false	0	-1
268494011	2	0	536755204	false	0	-1
268494012	2	0	536755204	false	0	-1
268494013	2	0	536755204	false	0	-1
268494014	2	0	536755204	false	0	-1
268494015	2	0	536755204	false	0	-1
268494016	2	0	536755204	false	0	-1
268494017	2	0	536755204	false	0	-1
268494018	2	0	536755204	false	0	-1
268494019	2	0	536755204	false	0	-1
268494020	2	0	536755204	false	0	-1
268494021	2	0	536755204	false	0	-1
268494022	2	0	536755204	false	0	-1
268494023	2	0	536755204	false	0	-1
268494024	2	0	536755204	false	0	-1
268494025	2	0	536755204	false	0	-1
268494026	2	0	536755204	false	0	-1
268494027	2	0	536755204	false	0	-1
268494028	2	0	536755204	false	0	-1
268494029	2	0	536755204	false	0	-1
268494030	2	0	536755204	false	0	-1
268494031	2	0	536755204	false	0	-1
268494032	2	0	536755204	false	0	-1
268494033	2	0	536755204	false	0	-1
268494034	2	0	536755204	false	0	-1
268494035	2	0	536755204	false	0	-1
268494036	2	0	536755204	false	0	-1
268494037	2	0	536755204	false	0	-1
268494038	2	0	536755204	false	0	-1
268494039	2	0	536755204	false	0	-1
268494040	2	0	536755204	false	0	-1
268494041	2	0	536755204	false	0	-1
268494042	2	0	536755204	false	0	-1
268494043	2	0	536755204	false	0	-1
268494044	2	0	536755204	false	0	-1
268494045	2	0	536755204	false	0	-1
268494046	2	0	536755204	false	0	-1
268494047	2	0	536755204	false	0	-1
268494048	2	0	536755204	false	0	-1
268494049	2	0	536755204	false	0	-1
268494050	2	0	536755204	false	0	-1
268494051	2	0	536755204	false	0	-1
268494052	2	0	536755204	false	0	-1
268494053	2	0	536755204	false	0	-1
268494054	2	0	536755204	false	0	-1
268494055	2	0	536755204	false	0	-1
268494056	2	0	536755204	false	0	-1
268494057	2	0	536755204	false	0	-1
268494058	2	0	536755204	false	0	-1
268494059	2	0	536755204	false	0	-1
268494060	2	0	536755204	false	0	-1
268494061	2	0	536755204	false	0	-1
268494062	2	0	536755204	false	0	-1
268494063	2	0	536755204	false	0	-1
268494064	2	0	536755204	false	0	-1
268494065	2	0	536755204	false	0	-1
268494066	2	0	536755204	false	0	-1
268494067	2	0	536755204	false	0	-1
268494068	2	0	536755204	false	0	-1
268494069	2	0	536755204	false	0	-1
268494070	2	0	536755204	false	0	-1
268494071	2	0	536755204	false	0	-1
268494072	2	0	536755204	false	0	-1
268494073	2	0	536755204	false	0	-1
268494074	2	0	536755204	false	0	-1
268494075	2	0	536755204	false	0	-1
268494076	2	0	536755204	false	0	-1
268494077	2	0	536755204	false	0	-1
268494078	2	0	536755204	false	0	-1
268494079	2	0	536755204	false	0	-1
268494080	2	0	536755204	false	0	-1
268494081	2	0	536755204	false	0	-1
268494082	2	0	536755204	false	0	-1
268494083	2	0	536755204	false	0	-1
268494084	2	0	536755204	false	0	-1
268494085	2	0	536755204	false	0	-1
268494086	2	0	536755204	false	0	-1
268494087	2	0	536755204	false	0	-1
268494088	2	0	536755204	false	0	-1
268494089	2	0	536755204	false	0	-1
268494090	2	0	536755204	false	0	-1
268494091	2	0	536755204	false	0	-1
268494092	2	0	536755204	false	0	-1
268494093	2	0	536755204	false	0	-1
268494094	2	0	536755204	false	0	-1
268494095	2	0	536755204	false	0	-1
268494096	2	0	536755204	false	0	-1
268494097	2	0	536755204	false	0	-1
268494098	2	0	536755204	false	0	-1
268494099	2	0	536755204	false	0	-1
268494100	2	0	536755204	false	0	-1
268494101	2	0	536755204	false	0	-1
268494102	2	0	536755204	false	0	-1
268494103	2	0	536755204	false	0	-1
268494104	2	0	536755204	false	0	-1
268494105	2	0	536755204	false	0	-1
268494106	2	0	536755204	false	0	-1
268494107	2	0	536755204	false	0	-1
268494108	2	0	536755204	false	0	-1
268494109	2	0	536755204	false	0	-1
268494110	2	0	536755204	false	0	-1
268494111	2	0	536755204	false	0	-1
268494112	2	0	536755204	false	0	-1
268494113	2	0	536755204	false	0	-1
268494114	2	0	536755204	false	0	-1
268494115	2	0	536755204	false	0	-1
268494116	2	0	536755204	false	0	-1
268494117	2	0	536755204	false	0	-1
268494118	2	0	536755204	false	0	-1
268494119	2	0	536755204	false	0	-1
268494120	2	0	536755204	false	0	-1
268494121	2	0	536755204	false	0	-1
268494122	2	0	536755204	false	0	-1
268494123	2	0	536755204	false	0	-1
268494124	2	0	536755204	false	0	-1
268494125	2	0	536755204	false	0	-1
268494126	2	0	536755204	false	0	-1
268494127	2	0	536755204	false	0	-1
268494128	2	0	536755204	false	0	-1
268494129	2	0	536755204	false	0	-1
268494130	2	0	536755204	false	0	-1
268494131	2	0	536755204	false	0	-1
268494132	2	0	536755204	false	0	-1
268494133	2	0	536755204	false	0	-1
268494134	2	0	536755204	false	0	-1
268494135	2	0	536755204	false	0	-1
268494136	2	0	536755204	false	0	-1
268494137	2	0	536755204	false	0	-1
268494138	2	0	536755204	false	0	-1
268494139	2	0	536755204	false	0	-1
268494140	2	0	536755204	false	0	-1
268494141	2	0	536755204	false	0	-1
268494142	2	0	536755204	false	0	-1
268494143	2	0	536755204	false	0	-1
268494144	2	0	536755204	false	0	-1
268494145	2	0	536755204	false	0	-1
268494146	2	0	536755204	false	0	-1
268494147	2	0	536755204	false	0	-1
268494148	2	0	536755204	false	0	-1
268494149	2	0	536755204	false	0	-1
268494150	2	0	536755204	false	0	-1
268495038	3	0	536821759	false	0	-1
268495332	2	0	536821759	false	0	-1
268495333	2	0	536821759	false	0	-1
268495543	2	0	536755204	false	0	-1
268495544	2	0	536755204	false	0	-1
268495545	2	0	536755204	false	0	-1
268495546	2	0	536755204	false	0	-1
268495547	2	0	536755204	false	0	-1
268495548	2	0	536755204	false	0	-1
268494178	2	0	536755204	false	0	-1
268494179	2	0	536755204	false	0	-1
268494180	2	0	536755204	false	0	-1
268494181	2	0	536755204	false	0	-1
268494182	2	0	536755204	false	0	-1
268494183	2	0	536755204	false	0	-1
268498563	2	0	536756223	false	0	-1
268498564	2	0	536756223	false	0	-1
268498565	2	0	536756223	false	0	-1
268498566	1	0	536756223	false	0	-1
268498567	1	0	536756223	false	0	-1
268498568	1	0	536756223	false	0	-1
268483930	3	0	536624896	false	0	-1
268483995	3	0	536624896	false	0	-1
268484094	3	0	536624896	false	0	-1
268484095	3	0	536624896	false	0	-1
268484353	3	0	536624252	false	0	-1
268484396	3	0	536755328	false	0	-1
268484442	3	0	536624896	false	0	-1
268484443	3	0	536624896	false	0	-1
268484393	3	0	12583939	false	0	-1
268484398	3	0	12583939	false	0	-1
268484399	3	0	12583939	false	0	-1
268484400	3	0	12583939	false	0	-1
268484401	3	0	12583939	false	0	-1
268484402	3	0	12584963	false	0	-1
268484403	3	0	12584963	false	0	-1
268484404	3	0	12584963	false	0	-1
268484405	3	0	12584963	false	0	-1
268484406	3	0	12584963	false	0	-1
268484407	3	0	12587011	false	0	-1
268484408	3	0	12587011	false	0	-1
268484409	3	0	12587011	false	0	-1
268484410	3	0	12587011	false	0	-1
268484411	3	0	12587011	false	0	-1
268484412	3	0	12591107	false	0	-1
268484413	3	0	12591107	false	0	-1
268484414	3	0	12591107	false	0	-1
268484415	3	0	12591107	false	0	-1
268484416	3	0	12591107	false	0	-1
268484417	3	0	13107203	false	0	-1
268484418	3	0	13107203	false	0	-1
268484419	3	0	13107203	false	0	-1
268484420	3	0	13107203	false	0	-1
268484421	3	0	13107203	false	0	-1
268484422	3	0	29360131	false	0	-1
268484423	3	0	29360131	false	0	-1
268484424	3	0	29360131	false	0	-1
268484425	3	0	29360131	false	0	-1
268484426	3	0	29360131	false	0	-1
268484427	3	0	46137347	false	0	-1
268484428	3	0	46137347	false	0	-1
268484429	3	0	46137347	false	0	-1
268484430	3	0	46137347	false	0	-1
268484431	3	0	46137347	false	0	-1
268484432	3	0	79691779	false	0	-1
268484433	3	0	79691779	false	0	-1
268484434	3	0	79691779	false	0	-1
268484435	3	0	79691779	false	0	-1
268484436	3	0	79691779	false	0	-1
268484437	3	0	146800643	false	0	-1
268484438	3	0	146800643	false	0	-1
268484439	3	0	146800643	false	0	-1
268484440	3	0	146800643	false	0	-1
268484975	3	0	12583939	false	0	-1
268484976	3	0	12583939	false	0	-1
268484977	3	0	12583939	false	0	-1
268484978	3	0	12583939	false	0	-1
268484979	3	0	12583939	false	0	-1
268484980	3	0	12584963	false	0	-1
268484981	3	0	12584963	false	0	-1
268484982	3	0	12584963	false	0	-1
268484983	3	0	12584963	false	0	-1
268484984	3	0	12584963	false	0	-1
268484985	3	0	12587011	false	0	-1
268484986	3	0	12587011	false	0	-1
268484987	3	0	12587011	false	0	-1
268484988	3	0	12587011	false	0	-1
268484989	3	0	12587011	false	0	-1
268484990	3	0	12591107	false	0	-1
268484991	3	0	12591107	false	0	-1
268484992	3	0	12591107	false	0	-1
268484993	3	0	12591107	false	0	-1
268484994	3	0	12591107	false	0	-1
268484995	3	0	13107203	false	0	-1
268484996	3	0	13107203	false	0	-1
268484997	3	0	13107203	false	0	-1
268484998	3	0	13107203	false	0	-1
268484999	3	0	13107203	false	0	-1
268485000	3	0	29360131	false	0	-1
268485001	3	0	29360131	false	0	-1
268485002	3	0	29360131	false	0	-1
268485003	3	0	29360131	false	0	-1
268485004	3	0	29360131	false	0	-1
268485005	3	0	46137347	false	0	-1
268485006	3	0	46137347	false	0	-1
268485007	3	0	46137347	false	0	-1
268485008	3	0	46137347	false	0	-1
268485009	3	0	46137347	false	0	-1
268485010	3	0	79691779	false	0	-1
268485011	3	0	79691779	false	0	-1
268485012	3	0	79691779	false	0	-1
268485013	3	0	79691779	false	0	-1
268485014	3	0	79691779	false	0	-1
268485015	3	0	146800643	false	0	-1
268485016	3	0	146800643	false	0	-1
268485017	3	0	146800643	false	0	-1
268485018	3	0	146800643	false	0	-1
268488762	3	0	281018371	false	0	-1
268488763	3	0	281018371	false	0	-1
268488764	3	0	281018371	false	0	-1
268488765	3	0	281018371	false	0	-1
268490044	3	0	12583939	false	0	-1
268490045	3	0	12583939	false	0	-1
268490046	3	0	12583939	false	0	-1
268490047	3	0	12583939	false	0	-1
268490048	3	0	12583939	false	0	-1
268490049	3	0	12584963	false	0	-1
268490050	3	0	12584963	false	0	-1
268490051	3	0	12584963	false	0	-1
268490052	3	0	12584963	false	0	-1
268490053	3	0	12584963	false	0	-1
268490054	3	0	12587011	false	0	-1
268490055	3	0	12587011	false	0	-1
268490056	3	0	12587011	false	0	-1
268490057	3	0	12587011	false	0	-1
268490058	3	0	12587011	false	0	-1
268490059	3	0	12591107	false	0	-1
268490060	3	0	12591107	false	0	-1
268490061	3	0	12591107	false	0	-1
268490062	3	0	12591107	false	0	-1
268490063	3	0	12591107	false	0	-1
268490064	3	0	13107203	false	0	-1
268490065	3	0	13107203	false	0	-1
268490066	3	0	13107203	false	0	-1
268490067	3	0	13107203	false	0	-1
268490068	3	0	13107203	false	0	-1
268490069	3	0	29360131	false	0	-1
268490070	3	0	29360131	false	0	-1
268490071	3	0	29360131	false	0	-1
268490072	3	0	29360131	false	0	-1
268490073	3	0	29360131	false	0	-1
268490074	3	0	46137347	false	0	-1
268490075	3	0	46137347	false	0	-1
268490076	3	0	46137347	false	0	-1
268490077	3	0	46137347	false	0	-1
268490078	3	0	46137347	false	0	-1
268490079	3	0	79691779	false	0	-1
268490080	3	0	79691779	false	0	-1
268490081	3	0	79691779	false	0	-1
268490082	3	0	79691779	false	0	-1
268490083	3	0	79691779	false	0	-1
268490084	3	0	146800643	false	0	-1
268490085	3	0	146800643	false	0	-1
268490086	3	0	146800643	false	0	-1
268490087	3	0	146800643	false	0	-1
268490088	3	0	281018371	false	0	-1
268490089	3	0	281018371	false	0	-1
268494259	3	0	12583939	false	0	-1
268494260	3	0	12583939	false	0	-1
268494261	3	0	12583939	false	0	-1
268494262	3	0	12583939	false	0	-1
268494263	3	0	12583939	false	0	-1
268494264	3	0	12584963	false	0	-1
268494265	3	0	12584963	false	0	-1
268494266	3	0	12584963	false	0	-1
268494267	3	0	12584963	false	0	-1
268494268	3	0	12584963	false	0	-1
268494269	3	0	12587011	false	0	-1
268494270	3	0	12587011	false	0	-1
268494271	3	0	12587011	false	0	-1
268494272	3	0	12587011	false	0	-1
268494273	3	0	12587011	false	0	-1
268494274	3	0	12591107	false	0	-1
268494275	3	0	12591107	false	0	-1
268494276	3	0	12591107	false	0	-1
268494277	3	0	12591107	false	0	-1
268494278	3	0	12591107	false	0	-1
268494279	3	0	13107203	false	0	-1
268494280	3	0	13107203	false	0	-1
268494281	3	0	13107203	false	0	-1
268494282	3	0	13107203	false	0	-1
268494283	3	0	13107203	false	0	-1
268494284	3	0	29360131	false	0	-1
268494285	3	0	29360131	false	0	-1
268494286	3	0	29360131	false	0	-1
268494287	3	0	29360131	false	0	-1
268494288	3	0	29360131	false	0	-1
268494289	3	0	46137347	false	0	-1
268494290	3	0	46137347	false	0	-1
268494291	3	0	46137347	false	0	-1
268494292	3	0	46137347	false	0	-1
268494293	3	0	46137347	false	0	-1
268494294	3	0	79691779	false	0	-1
268494295	3	0	79691779	false	0	-1
268494296	3	0	79691779	false	0	-1
268494297	3	0	79691779	false	0	-1
268494298	3	0	79691779	false	0	-1
268494299	3	0	146800643	false	0	-1
268494300	3	0	146800643	false	0	-1
268494301	3	0	146800643	false	0	-1
268494302	3	0	146800643	false	0	-1
268494349	3	0	281018371	false	0	-1
268494350	3	0	281018371	false	0	-1
268494303	3	0	12583939	false	0	-1
268494304	3	0	12583939	false	0	-1
268494305	3	0	12583939	false	0	-1
268494306	3	0	12583939	false	0	-1
268494307	3	0	12583939	false	0	-1
268494308	3	0	12584963	false	0	-1
268494309	3	0	12584963	false	0	-1
268494310	3	0	12584963	false	0	-1
268494311	3	0	12584963	false	0	-1
268494312	3	0	12584963	false	0	-1
268494313	3	0	12587011	false	0	-1
268494314	3	0	12587011	false	0	-1
268494315	3	0	12587011	false	0	-1
268494316	3	0	12587011	false	0	-1
268494317	3	0	12587011	false	0	-1
268494318	3	0	12591107	false	0	-1
268494319	3	0	12591107	false	0	-1
268494320	3	0	12591107	false	0	-1
268494321	3	0	12591107	false	0	-1
268494322	3	0	12591107	false	0	-1
268494323	3	0	13107203	false	0	-1
268494324	3	0	13107203	false	0	-1
268494325	3	0	13107203	false	0	-1
268494326	3	0	13107203	false	0	-1
268494327	3	0	13107203	false	0	-1
268494328	3	0	29360131	false	0	-1
268494329	3	0	29360131	false	0	-1
268494330	3	0	29360131	false	0	-1
268494331	3	0	29360131	false	0	-1
268494332	3	0	29360131	false	0	-1
268494333	3	0	46137347	false	0	-1
268494334	3	0	46137347	false	0	-1
268494335	3	0	46137347	false	0	-1
268494336	3	0	46137347	false	0	-1
268494337	3	0	46137347	false	0	-1
268494338	3	0	79691779	false	0	-1
268494339	3	0	79691779	false	0	-1
268494340	3	0	79691779	false	0	-1
268494341	3	0	79691779	false	0	-1
268494342	3	0	79691779	false	0	-1
268494343	3	0	146800643	false	0	-1
268494344	3	0	146800643	false	0	-1
268494345	3	0	146800643	false	0	-1
268494346	3	0	146800643	false	0	-1
268494347	3	0	281018371	false	0	-1
268494348	3	0	281018371	false	0	-1
268494351	3	0	12583939	false	0	-1
268494352	3	0	12583939	false	0	-1
268494353	3	0	12583939	false	0	-1
268494354	3	0	12583939	false	0	-1
268494355	3	0	12583939	false	0	-1
268494356	3	0	12584963	false	0	-1
268494357	3	0	12584963	false	0	-1
268494358	3	0	12584963	false	0	-1
268494359	3	0	12584963	false	0	-1
268494360	3	0	12584963	false	0	-1
268494361	3	0	12587011	false	0	-1
268494362	3	0	12587011	false	0	-1
268494363	3	0	12587011	false	0	-1
268494364	3	0	12587011	false	0	-1
268494365	3	0	12587011	false	0	-1
268494366	3	0	12591107	false	0	-1
268494367	3	0	12591107	false	0	-1
268494368	3	0	12591107	false	0	-1
268494369	3	0	12591107	false	0	-1
268494370	3	0	12591107	false	0	-1
268494371	3	0	13107203	false	0	-1
268494372	3	0	13107203	false	0	-1
268494373	3	0	13107203	false	0	-1
268494374	3	0	13107203	false	0	-1
268494375	3	0	13107203	false	0	-1
268494376	3	0	29360131	false	0	-1
268494377	3	0	29360131	false	0	-1
268494378	3	0	29360131	false	0	-1
268494379	3	0	29360131	false	0	-1
268494380	3	0	29360131	false	0	-1
268494381	3	0	46137347	false	0	-1
268494382	3	0	46137347	false	0	-1
268494383	3	0	46137347	false	0	-1
268494384	3	0	46137347	false	0	-1
268494385	3	0	46137347	false	0	-1
268494386	3	0	79691779	false	0	-1
268494387	3	0	79691779	false	0	-1
268494388	3	0	79691779	false	0	-1
268494389	3	0	79691779	false	0	-1
268494390	3	0	79691779	false	0	-1
268494391	3	0	146800643	false	0	-1
268494392	3	0	146800643	false	0	-1
268494393	3	0	146800643	false	0	-1
268494394	3	0	146800643	false	0	-1
268494395	3	0	281018371	false	0	-1
268494396	3	0	281018371	false	0	-1
268495160	3	0	536755212	false	0	-1
268495161	3	0	536755212	false	0	-1
268495162	3	0	536755212	false	0	-1
268495163	3	0	536755212	false	0	-1
268495164	3	0	536755212	false	0	-1
268495165	3	0	536755212	false	0	-1
268495166	3	0	536755212	false	0	-1
268495167	3	0	536755212	false	0	-1
268495168	3	0	536755248	false	0	-1
268495169	3	0	536755248	false	0	-1
268495170	3	0	536755248	false	0	-1
268495171	3	0	536755248	false	0	-1
268495172	3	0	536755248	false	0	-1
268495173	3	0	536755248	false	0	-1
268495174	3	0	536755248	false	0	-1
268495175	3	0	536755248	false	0	-1
268495248	3	0	536755212	false	0	-1
268495249	3	0	536755212	false	0	-1
268495250	3	0	536755248	false	0	-1
268495251	3	0	536755248	false	0	-1
