ROWID	_MonsterTableID1_1|INTEGER	_Ratio1_1|FLOAT	_Value1_1|INTEGER	_MonsterTableID1_2|INTEGER	_Ratio1_2|FLOAT	_Value1_2|INTEGER	_MonsterTableID1_3|INTEGER	_Ratio1_3|FLOAT	_Value1_3|INTEGER	_MonsterTableID1_4|INTEGER	_Ratio1_4|FLOAT	_Value1_4|INTEGER	_MonsterTableID1_5|INTEGER	_Ratio1_5|FLOAT	_Value1_5|INTEGER	_MonsterTableID1_6|INTEGER	_Ratio1_6|FLOAT	_Value1_6|INTEGER	_MonsterTableID1_7|INTEGER	_Ratio1_7|FLOAT	_Value1_7|INTEGER	_MonsterTableID1_8|INTEGER	_Ratio1_8|FLOAT	_Value1_8|INTEGER	_MonsterTableID1_9|INTEGER	_Ratio1_9|FLOAT	_Value1_9|INTEGER	_MonsterTableID1_10|INTEGER	_Ratio1_10|FLOAT	_Value1_10|INTEGER	_MonsterTableID1_11|INTEGER	_Ratio1_11|FLOAT	_Value1_11|INTEGER	_MonsterTableID1_12|INTEGER	_Ratio1_12|FLOAT	_Value1_12|INTEGER	_MonsterTableID1_13|INTEGER	_Ratio1_13|FLOAT	_Value1_13|INTEGER	_MonsterTableID1_14|INTEGER	_Ratio1_14|FLOAT	_Value1_14|INTEGER	_MonsterTableID1_15|INTEGER	_Ratio1_15|FLOAT	_Value1_15|INTEGER	_MonsterTableID2_1|INTEGER	_Ratio2_1|FLOAT	_Value2_1|INTEGER	_MonsterTableID2_2|INTEGER	_Ratio2_2|FLOAT	_Value2_2|INTEGER	_MonsterTableID2_3|INTEGER	_Ratio2_3|FLOAT	_Value2_3|INTEGER	_MonsterTableID2_4|INTEGER	_Ratio2_4|FLOAT	_Value2_4|INTEGER	_MonsterTableID2_5|INTEGER	_Ratio2_5|FLOAT	_Value2_5|INTEGER	_MonsterTableID2_6|INTEGER	_Ratio2_6|FLOAT	_Value2_6|INTEGER	_MonsterTableID2_7|INTEGER	_Ratio2_7|FLOAT	_Value2_7|INTEGER	_MonsterTableID2_8|INTEGER	_Ratio2_8|FLOAT	_Value2_8|INTEGER	_MonsterTableID2_9|INTEGER	_Ratio2_9|FLOAT	_Value2_9|INTEGER	_MonsterTableID2_10|INTEGER	_Ratio2_10|FLOAT	_Value2_10|INTEGER	_MonsterTableID2_11|INTEGER	_Ratio2_11|FLOAT	_Value2_11|INTEGER	_MonsterTableID2_12|INTEGER	_Ratio2_12|FLOAT	_Value2_12|INTEGER	_MonsterTableID2_13|INTEGER	_Ratio2_13|FLOAT	_Value2_13|INTEGER	_MonsterTableID2_14|INTEGER	_Ratio2_14|FLOAT	_Value2_14|INTEGER	_MonsterTableID2_15|INTEGER	_Ratio2_15|FLOAT	_Value2_15|INTEGER	_MonsterTableID3_1|INTEGER	_Ratio3_1|FLOAT	_Value3_1|INTEGER	_MonsterTableID3_2|INTEGER	_Ratio3_2|FLOAT	_Value3_2|INTEGER	_MonsterTableID3_3|INTEGER	_Ratio3_3|FLOAT	_Value3_3|INTEGER	_MonsterTableID3_4|INTEGER	_Ratio3_4|FLOAT	_Value3_4|INTEGER	_MonsterTableID3_5|INTEGER	_Ratio3_5|FLOAT	_Value3_5|INTEGER	_MonsterTableID3_6|INTEGER	_Ratio3_6|FLOAT	_Value3_6|INTEGER	_MonsterTableID3_7|INTEGER	_Ratio3_7|FLOAT	_Value3_7|INTEGER	_MonsterTableID3_8|INTEGER	_Ratio3_8|FLOAT	_Value3_8|INTEGER	_MonsterTableID3_9|INTEGER	_Ratio3_9|FLOAT	_Value3_9|INTEGER	_MonsterTableID3_10|INTEGER	_Ratio3_10|FLOAT	_Value3_10|INTEGER	_MonsterTableID3_11|INTEGER	_Ratio3_11|FLOAT	_Value3_11|INTEGER	_MonsterTableID3_12|INTEGER	_Ratio3_12|FLOAT	_Value3_12|INTEGER	_MonsterTableID3_13|INTEGER	_Ratio3_13|FLOAT	_Value3_13|INTEGER	_MonsterTableID3_14|INTEGER	_Ratio3_14|FLOAT	_Value3_14|INTEGER	_MonsterTableID3_15|INTEGER	_Ratio3_15|FLOAT	_Value3_15|INTEGER	_MonsterTableID4_1|INTEGER	_Ratio4_1|FLOAT	_Value4_1|INTEGER	_MonsterTableID4_2|INTEGER	_Ratio4_2|FLOAT	_Value4_2|INTEGER	_MonsterTableID4_3|INTEGER	_Ratio4_3|FLOAT	_Value4_3|INTEGER	_MonsterTableID4_4|INTEGER	_Ratio4_4|FLOAT	_Value4_4|INTEGER	_MonsterTableID4_5|INTEGER	_Ratio4_5|FLOAT	_Value4_5|INTEGER	_MonsterTableID4_6|INTEGER	_Ratio4_6|FLOAT	_Value4_6|INTEGER	_MonsterTableID4_7|INTEGER	_Ratio4_7|FLOAT	_Value4_7|INTEGER	_MonsterTableID4_8|INTEGER	_Ratio4_8|FLOAT	_Value4_8|INTEGER	_MonsterTableID4_9|INTEGER	_Ratio4_9|FLOAT	_Value4_9|INTEGER	_MonsterTableID4_10|INTEGER	_Ratio4_10|FLOAT	_Value4_10|INTEGER	_MonsterTableID4_11|INTEGER	_Ratio4_11|FLOAT	_Value4_11|INTEGER	_MonsterTableID4_12|INTEGER	_Ratio4_12|FLOAT	_Value4_12|INTEGER	_MonsterTableID4_13|INTEGER	_Ratio4_13|FLOAT	_Value4_13|INTEGER	_MonsterTableID4_14|INTEGER	_Ratio4_14|FLOAT	_Value4_14|INTEGER	_MonsterTableID4_15|INTEGER	_Ratio4_15|FLOAT	_Value4_15|INTEGER	_MonsterTableID5_1|INTEGER	_Ratio5_1|FLOAT	_Value5_1|INTEGER	_MonsterTableID5_2|INTEGER	_Ratio5_2|FLOAT	_Value5_2|INTEGER	_MonsterTableID5_3|INTEGER	_Ratio5_3|FLOAT	_Value5_3|INTEGER	_MonsterTableID5_4|INTEGER	_Ratio5_4|FLOAT	_Value5_4|INTEGER	_MonsterTableID5_5|INTEGER	_Ratio5_5|FLOAT	_Value5_5|INTEGER	_MonsterTableID5_6|INTEGER	_Ratio5_6|FLOAT	_Value5_6|INTEGER	_MonsterTableID5_7|INTEGER	_Ratio5_7|FLOAT	_Value5_7|INTEGER	_MonsterTableID5_8|INTEGER	_Ratio5_8|FLOAT	_Value5_8|INTEGER	_MonsterTableID5_9|INTEGER	_Ratio5_9|FLOAT	_Value5_9|INTEGER	_MonsterTableID5_10|INTEGER	_Ratio5_10|FLOAT	_Value5_10|INTEGER	_MonsterTableID5_11|INTEGER	_Ratio5_11|FLOAT	_Value5_11|INTEGER	_MonsterTableID5_12|INTEGER	_Ratio5_12|FLOAT	_Value5_12|INTEGER	_MonsterTableID5_13|INTEGER	_Ratio5_13|FLOAT	_Value5_13|INTEGER	_MonsterTableID5_14|INTEGER	_Ratio5_14|FLOAT	_Value5_14|INTEGER	_MonsterTableID5_15|INTEGER	_Ratio5_15|FLOAT	_Value5_15|INTEGER	_MonsterTableID6_1|INTEGER	_Ratio6_1|FLOAT	_Value6_1|INTEGER	_MonsterTableID6_2|INTEGER	_Ratio6_2|FLOAT	_Value6_2|INTEGER	_MonsterTableID6_3|INTEGER	_Ratio6_3|FLOAT	_Value6_3|INTEGER	_MonsterTableID6_4|INTEGER	_Ratio6_4|FLOAT	_Value6_4|INTEGER	_MonsterTableID6_5|INTEGER	_Ratio6_5|FLOAT	_Value6_5|INTEGER	_MonsterTableID6_6|INTEGER	_Ratio6_6|FLOAT	_Value6_6|INTEGER	_MonsterTableID6_7|INTEGER	_Ratio6_7|FLOAT	_Value6_7|INTEGER	_MonsterTableID6_8|INTEGER	_Ratio6_8|FLOAT	_Value6_8|INTEGER	_MonsterTableID6_9|INTEGER	_Ratio6_9|FLOAT	_Value6_9|INTEGER	_MonsterTableID6_10|INTEGER	_Ratio6_10|FLOAT	_Value6_10|INTEGER	_MonsterTableID6_11|INTEGER	_Ratio6_11|FLOAT	_Value6_11|INTEGER	_MonsterTableID6_12|INTEGER	_Ratio6_12|FLOAT	_Value6_12|INTEGER	_MonsterTableID6_13|INTEGER	_Ratio6_13|FLOAT	_Value6_13|INTEGER	_MonsterTableID6_14|INTEGER	_Ratio6_14|FLOAT	_Value6_14|INTEGER	_MonsterTableID6_15|INTEGER	_Ratio6_15|FLOAT	_Value6_15|INTEGER	_MonsterTableID7_1|INTEGER	_Ratio7_1|FLOAT	_Value7_1|INTEGER	_MonsterTableID7_2|INTEGER	_Ratio7_2|FLOAT	_Value7_2|INTEGER	_MonsterTableID7_3|INTEGER	_Ratio7_3|FLOAT	_Value7_3|INTEGER	_MonsterTableID7_4|INTEGER	_Ratio7_4|FLOAT	_Value7_4|INTEGER	_MonsterTableID7_5|INTEGER	_Ratio7_5|FLOAT	_Value7_5|INTEGER	_MonsterTableID7_6|INTEGER	_Ratio7_6|FLOAT	_Value7_6|INTEGER	_MonsterTableID7_7|INTEGER	_Ratio7_7|FLOAT	_Value7_7|INTEGER	_MonsterTableID7_8|INTEGER	_Ratio7_8|FLOAT	_Value7_8|INTEGER	_MonsterTableID7_9|INTEGER	_Ratio7_9|FLOAT	_Value7_9|INTEGER	_MonsterTableID7_10|INTEGER	_Ratio7_10|FLOAT	_Value7_10|INTEGER	_MonsterTableID7_11|INTEGER	_Ratio7_11|FLOAT	_Value7_11|INTEGER	_MonsterTableID7_12|INTEGER	_Ratio7_12|FLOAT	_Value7_12|INTEGER	_MonsterTableID7_13|INTEGER	_Ratio7_13|FLOAT	_Value7_13|INTEGER	_MonsterTableID7_14|INTEGER	_Ratio7_14|FLOAT	_Value7_14|INTEGER	_MonsterTableID7_15|INTEGER	_Ratio7_15|FLOAT	_Value7_15|INTEGER
46587	579516	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579516	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579516	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579516	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579516	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579516	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579516	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0
46588	579518	1.0	10	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579518	1.0	10	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579518	1.0	10	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579518	1.0	10	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579518	1.0	10	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579518	1.0	10	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579518	1.0	10	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0
46589	579515	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579515	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579515	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579515	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579515	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579515	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579515	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0
46590	579515	1.0	10	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579515	1.0	10	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579515	1.0	10	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579515	1.0	10	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579515	1.0	10	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579515	1.0	10	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579515	1.0	10	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0
46591	579516	1.0	10	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579516	1.0	10	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579516	1.0	10	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579516	1.0	10	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579516	1.0	10	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579516	1.0	10	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579516	1.0	10	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0
46592	579514	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579514	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579514	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579514	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579514	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579514	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579514	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0
46593	579518	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579518	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579518	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579518	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579518	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579518	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579518	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0
46594	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579517	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0
46595	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579519	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0
46596	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	579520	1.0	10	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0.0	0
