ROWID	_NeedSetNum1|INTEGER	_State1|INTEGER	_State1Value|TEXT	_NeedSetNum2|INTEGER	_State2|INTEGER	_State2Value|TEXT	_NeedSetNum3|INTEGER	_State3|INTEGER	_State3Value|TEXT	_NeedSetNum4|INTEGER	_State4|INTEGER	_State4Value|TEXT	_NeedSetNum5|INTEGER	_State5|INTEGER	_State5Value|TEXT	_NeedSetNum6|INTEGER	_State6|INTEGER	_State6Value|TEXT	_NeedSetNum7|INTEGER	_State7|INTEGER	_State7Value|TEXT	_NeedSetNum8|INTEGER	_State8|INTEGER	_State8Value|TEXT	_NeedSetNum9|INTEGER	_State9|INTEGER	_State9Value|TEXT	_NeedSetNum10|INTEGER	_State10|INTEGER	_State10Value|TEXT	_NeedSetNum11|INTEGER	_State11|INTEGER	_State11Value|TEXT	_NeedSetNum12|INTEGER	_State12|INTEGER	_State12Value|TEXT	_NeedSkinSetNum|INTEGER	_SoundChangeWord|TEXT	_SkillID|INTEGER	_SkillLevel|INTEGER	_NeedCSSetNum|INTEGER	_TransformPartsNum|INTEGER	_TransformItemID|INTEGER
872415478	2	0	100	2	1	100	2	2	100	2	3	100	2	25	2500	2	26	2500	3	32	450	3	33	450	3	29	400	0	0		0	0		0	0		0		0	0	0	0	0
872415479	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415480	4	0	20	4	1	20	4	2	20	4	3	20	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415481	2	50	0.02001	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415482	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415483	2	74	0.05001	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415518	5	25	500	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415524	2	0	15	2	1	15	2	2	15	2	3	15	2	25	300	2	26	300	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415525	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415526	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		77301	1	7	0	0
872415528	3	75	0.04001	3	76	0.04001	5	4	40	5	5	40	5	6	40	5	7	40	7	54	0.09001	7	55	0.09001	7	56	0.09001	7	57	0.09001	7	12	600	0	0		0		77301	1	7	0	0
872415529	3	75	0.04001	3	76	0.04001	5	4	40	5	5	40	5	6	40	5	7	40	7	54	0.09001	7	55	0.09001	7	56	0.09001	7	57	0.09001	7	12	600	0	0		0		77301	1	7	0	0
872415530	3	75	0.04001	3	76	0.04001	5	4	40	5	5	40	5	6	40	5	7	40	7	19	0.07501	7	16	0.07501	7	17	0.07501	7	12	600	0	0		0	0		0		77301	1	7	0	0
872415531	3	75	0.04001	3	76	0.04001	5	4	40	5	5	40	5	6	40	5	7	40	7	54	0.09001	7	55	0.09001	7	56	0.09001	7	57	0.09001	7	12	600	0	0		0		77301	1	7	0	0
872415532	3	75	0.04001	3	76	0.04001	5	4	40	5	5	40	5	6	40	5	7	40	7	54	0.09001	7	55	0.09001	7	56	0.09001	7	57	0.09001	7	12	600	0	0		0		77301	1	7	0	0
872415533	3	75	0.04001	3	76	0.04001	5	4	40	5	5	40	5	6	40	5	7	40	7	54	0.09001	7	55	0.09001	7	56	0.09001	7	57	0.09001	7	12	600	0	0		0		77301	1	7	0	0
872415534	5	25	500	5	26	500	5	10	200	5	14	200	7	23	0.05001	7	54	0.04001	7	55	0.04001	7	12	500	0	0		0	0		0	0		0	0		0		77301	1	7	0	0
872415535	5	25	500	5	26	500	5	10	200	5	14	200	7	23	0.05001	7	56	0.04001	7	57	0.04001	7	12	500	0	0		0	0		0	0		0	0		0		77301	1	7	0	0
872415536	5	25	500	5	26	500	5	10	200	5	14	200	7	19	0.05001	7	16	0.05001	7	17	0.05001	0	0		0	0		0	0		0	0		0	0		0		77301	1	7	0	0
872415537	2	54	0.06001	2	55	0.06001	2	56	0.06001	2	57	0.06001	2	0	90	2	1	90	2	2	90	2	3	90	2	12	900	0	0		0	0		0	0		0		0	0	0	0	0
872415538	3	29	360	3	12	600	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415539	2	4	200	2	5	200	2	6	200	2	7	200	2	16	0.06001	2	19	0.06001	2	17	0.06001	2	18	0.06001	2	12	600	0	0		0	0		0	0		0		0	0	0	0	0
872415540	3	29	180	3	12	300	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415541	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415542	2	4	250	2	5	250	2	62	0.05001	2	0	70	2	1	70	2	2	70	2	3	70	3	25	2500	3	26	2500	3	29	150	0	0		0	0		0		0	0	0	0	0
872415543	2	6	250	2	7	250	2	62	0.05001	2	0	70	2	1	70	2	2	70	2	3	70	3	25	2500	3	26	2500	3	29	150	0	0		0	0		0		0	0	0	0	0
872415544	2	4	175	2	5	175	2	6	175	2	7	175	2	62	0.05001	2	0	70	2	1	70	2	2	70	2	3	70	3	25	4000	3	26	4000	3	29	150	0		0	0	0	0	0
872415545	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415546	2	54	0.06001	2	55	0.06001	2	56	0.06001	2	57	0.06001	2	0	90	2	1	90	2	2	90	2	3	90	2	12	900	0	0		0	0		0	0		0		0	0	0	0	0
872415547	2	4	200	2	5	200	2	6	200	2	7	200	2	16	0.06001	2	19	0.06001	2	17	0.06001	2	18	0.06001	2	12	600	0	0		0	0		0	0		0		0	0	0	0	0
872415548	2	19	0.03001	2	16	0.03001	2	17	0.03001	2	18	0.03001	2	50	0.04001	2	51	0.04001	2	52	0.04001	2	53	0.04001	2	75	0.02001	2	76	0.02001	2	12	600	0	0		0		0	0	0	0	0
872415549	2	0	100	2	1	100	2	2	100	2	3	100	2	25	2500	2	26	2500	3	32	450	3	33	450	3	29	400	0	0		0	0		0	0		0		0	0	0	0	0
872415550	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415551	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415552	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415553	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415554	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415555	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415556	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415557	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415558	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415559	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415560	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415561	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415562	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415563	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415564	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415565	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415566	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415567	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415569	4	50	0.02001	4	51	0.02001	4	52	0.02001	4	53	0.02001	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415570	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415571	2	0	100	2	1	100	2	2	100	2	3	100	3	4	300	3	5	300	3	6	300	3	7	300	3	29	30	0	0		0	0		0	0		0		0	0	0	0	0
872415572	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415573	8	50	0.08001	8	51	0.08001	8	52	0.08001	8	53	0.08001	8	75	0.10001	8	76	0.10001	8	54	0.08001	8	55	0.08001	8	56	0.08001	8	57	0.08001	0	0		0	0		0		0	0	0	0	0
872415574	8	50	0.08001	8	51	0.08001	8	52	0.08001	8	53	0.08001	8	75	0.10001	8	76	0.10001	8	54	0.08001	8	55	0.08001	8	56	0.08001	8	57	0.08001	0	0		0	0		0		0	0	0	0	0
872415575	8	50	0.08001	8	51	0.08001	8	52	0.08001	8	53	0.08001	8	75	0.10001	8	76	0.10001	8	54	0.08001	8	55	0.08001	8	56	0.08001	8	57	0.08001	0	0		0	0		0		0	0	0	0	0
872415576	8	50	0.08001	8	51	0.08001	8	52	0.08001	8	53	0.08001	8	75	0.10001	8	76	0.10001	8	54	0.08001	8	55	0.08001	8	56	0.08001	8	57	0.08001	0	0		0	0		0		0	0	0	0	0
872415577	8	50	0.08001	8	51	0.08001	8	52	0.08001	8	53	0.08001	8	75	0.10001	8	76	0.10001	8	54	0.08001	8	55	0.08001	8	56	0.08001	8	57	0.08001	0	0		0	0		0		0	0	0	0	0
872415578	8	50	0.08001	8	51	0.08001	8	52	0.08001	8	53	0.08001	8	75	0.10001	8	76	0.10001	8	54	0.08001	8	55	0.08001	8	56	0.08001	8	57	0.08001	0	0		0	0		0		0	0	0	0	0
872415579	8	50	0.09001	8	51	0.09001	8	52	0.09001	8	53	0.09001	8	75	0.10001	8	76	0.10001	8	54	0.09001	8	55	0.09001	8	56	0.09001	8	57	0.09001	0	0		0	0		0		0	0	0	0	0
872415580	8	50	0.09001	8	51	0.09001	8	52	0.09001	8	53	0.09001	8	75	0.10001	8	76	0.10001	8	54	0.09001	8	55	0.09001	8	56	0.09001	8	57	0.09001	0	0		0	0		0		0	0	0	0	0
872415581	8	50	0.09001	8	51	0.09001	8	52	0.09001	8	53	0.09001	8	75	0.10001	8	76	0.10001	8	54	0.09001	8	55	0.09001	8	56	0.09001	8	57	0.09001	0	0		0	0		0		0	0	0	0	0
872415582	8	50	0.09001	8	51	0.09001	8	52	0.09001	8	53	0.09001	8	75	0.10001	8	76	0.10001	8	54	0.09001	8	55	0.09001	8	56	0.09001	8	57	0.09001	0	0		0	0		0		0	0	0	0	0
872415583	8	50	0.09001	8	51	0.09001	8	52	0.09001	8	53	0.09001	8	75	0.10001	8	76	0.10001	8	54	0.09001	8	55	0.09001	8	56	0.09001	8	57	0.09001	0	0		0	0		0		0	0	0	0	0
872415584	8	50	0.09001	8	51	0.09001	8	52	0.09001	8	53	0.09001	8	75	0.10001	8	76	0.10001	8	54	0.09001	8	55	0.09001	8	56	0.09001	8	57	0.09001	0	0		0	0		0		0	0	0	0	0
872415585	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415586	3	75	0.03001	3	76	0.03001	3	64	0.01001	3	60	0.01001	5	54	0.05001	5	55	0.05001	5	56	0.05001	5	57	0.05001	5	75	0.03001	5	76	0.03001	5	62	0.02001	0	0		0		0	0	0	0	0
872415587	3	12	300	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415588	2	58	0.02001	2	59	0.02001	3	54	0.01501	3	55	0.01501	3	56	0.01501	3	57	0.01501	3	81	0.15001	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415589	2	58	0.04001	2	59	0.04001	3	54	0.03001	3	55	0.03001	3	56	0.03001	3	57	0.03001	3	81	0.20001	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415590	3	25	500	3	26	500	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415591	2	75	0.01501	2	76	0.01501	3	20	0.02001	3	21	0.02001	3	22	0.02001	3	23	0.02001	4	54	0.01501	4	55	0.01501	4	56	0.01501	4	57	0.01501	0	0		0	0		0		0	0	0	0	0
872415592	2	75	0.03001	2	76	0.03001	3	20	0.04001	3	21	0.04001	3	22	0.04001	3	23	0.04001	4	54	0.03001	4	55	0.03001	4	56	0.03001	4	57	0.03001	0	0		0	0		0		0	0	0	0	0
872415593	3	75	0.01001	3	76	0.01001	3	12	150	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415594	2	75	0.02001	2	76	0.02001	2	4	200	2	5	200	2	6	200	2	7	200	2	29	30	0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415595	2	0	100	2	1	100	2	2	100	2	3	100	2	25	2500	2	26	2500	3	32	450	3	33	450	3	29	400	0	0		0	0		0	0		0		0	0	0	0	0
872415596	2	0	150	2	1	150	2	2	150	2	3	150	3	4	300	3	5	300	3	6	300	3	7	300	3	29	50	0	0		0	0		0	0		0		0	0	0	0	0
872415597	2	54	0.08001	2	55	0.08001	2	56	0.08001	2	57	0.08001	2	0	180	2	1	180	2	2	220	2	3	90	2	12	3000	2	29	600	0	0		0	0		0		0	0	0	0	0
872415598	2	54	0.06001	2	55	0.06001	2	56	0.06001	2	57	0.06001	2	0	60	2	1	60	2	2	60	2	3	60	2	12	600	0	0		0	0		0	0		0		0	0	0	0	0
872415599	2	54	0.06001	2	55	0.06001	2	56	0.06001	2	57	0.06001	2	0	60	2	1	60	2	2	60	2	3	60	2	12	600	0	0		0	0		0	0		0		0	0	0	0	0
872415600	3	29	180	3	12	300	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415601	2	4	1200	2	5	1200	2	6	1200	2	7	1200	2	16	0.08001	2	19	0.08001	2	17	0.08001	2	18	0.08001	2	12	3000	2	29	400	0	0		0	0		0		0	0	0	0	0
872415602	2	4	200	2	5	200	2	6	200	2	7	200	2	16	0.06001	2	19	0.06001	2	17	0.06001	2	18	0.06001	2	12	600	0	0		0	0		0	0		0		0	0	0	0	0
872415603	2	4	200	2	5	200	2	6	200	2	7	200	2	16	0.06001	2	19	0.06001	2	17	0.06001	2	18	0.06001	2	12	600	0	0		0	0		0	0		0		0	0	0	0	0
872415604	3	29	180	3	12	300	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415605	2	18	0.07001	2	19	0.07001	2	12	600	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415606	2	18	0.07001	2	19	0.07001	2	12	600	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415607	2	18	0.07001	2	19	0.07001	2	12	600	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415608	3	6	1350	3	7	1350	3	75	0.01501	3	76	0.01501	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415609	2	16	0.07001	2	17	0.07001	2	12	600	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415610	2	16	0.07001	2	17	0.07001	2	12	600	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415611	2	16	0.07001	2	17	0.07001	2	12	600	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415612	3	6	1350	3	7	1350	3	75	0.01501	3	76	0.01501	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415613	2	0	90	2	1	90	2	2	20	2	3	30	2	54	0.06501	2	55	0.06501	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415614	2	0	90	2	1	90	2	2	20	2	3	30	2	54	0.06501	2	55	0.06501	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415615	2	0	90	2	1	90	2	2	20	2	3	30	2	54	0.06501	2	55	0.06501	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415616	3	4	2200	3	5	2200	3	6	2200	3	7	2200	3	12	900	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415617	2	0	30	2	1	50	2	2	120	2	3	30	2	56	0.06501	2	57	0.06501	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415618	2	0	30	2	1	50	2	2	120	2	3	30	2	56	0.06501	2	57	0.06501	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415619	2	0	30	2	1	50	2	2	120	2	3	30	2	56	0.06501	2	57	0.06501	0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415620	3	4	2200	3	5	2200	3	6	2200	3	7	2200	3	12	900	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415621	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		0	0	0	0	0
872415622	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415623	3	75	0.03001	3	76	0.03001	5	54	0.03001	5	55	0.03001	5	56	0.03001	5	57	0.03001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	0	0		0	0		0		77302	1	7	0	0
872415626	4	50	0.02001	4	51	0.02001	4	52	0.02001	4	53	0.02001	4	4	300	4	5	300	4	6	300	4	7	300	4	12	500	0	0		0	0		0	0		0		0	0	0	0	0
872415627	2	62	0.07001	4	0	200	4	1	200	4	2	200	4	3	200	5	32	500	5	33	500	7	25	4000	7	26	4000	8	32	350	8	33	350	8	29	400	0		0	0	0	0	0
872415633	8	50	0.08001	8	51	0.08001	8	52	0.08001	8	53	0.08001	8	75	0.10001	8	54	0.08001	8	55	0.08001	8	56	0.08001	8	57	0.08001	8	0		0	0		0	0		0		0	0	0	0	0
872415634	2	60	0.01001	2	64	0.01001	2	54	0.05001	2	55	0.05001	2	56	0.05001	2	57	0.05001	2	62	0.02001	2	75	0.06001	2	76	0.06001	0	0		0	0		0	0		0		0	0	0	0	0
872415636	2	25	500	2	26	500	2	10	200	2	14	200	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415637	2	25	500	2	26	500	2	10	200	2	14	200	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415638	2	25	500	2	26	500	2	10	200	2	14	200	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415639	2	54	0.02001	2	55	0.02001	2	56	0.02001	2	57	0.02001	2	0	20	2	1	20	2	2	20	2	3	20	2	12	200	0	0		0	0		0	0		0		0	0	0	0	0
872415640	2	4	100	2	5	100	2	6	100	2	7	100	2	16	0.02001	2	19	0.02001	2	17	0.02001	2	18	0.02001	2	12	200	0	0		0	0		0	0		0		0	0	0	0	0
872415641	2	0	20	2	1	20	2	2	20	2	3	20	2	54	0.02001	2	55	0.02001	2	56	0.02001	2	57	0.02001	2	12	20	0	0		0	0		0	0		0		0	0	0	0	0
872415642	3	75	0.02001	3	76	0.02001	5	101	0.02001	5	102	0.02001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	7	32	300	7	33	300	7	12	500	0	0		0		77302	1	7	0	0
872415643	2	25	500	2	26	500	2	10	200	2	14	200	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415644	2	0	100	2	1	100	2	2	100	2	3	100	2	25	2500	2	26	2500	3	32	450	3	33	450	3	29	400	0	0		0	0		0	0		0		0	0	0	0	0
872415645	3	75	0.01001	3	76	0.01001	3	12	150	4	32	10	4	33	10	0	0		0	0		0	0		0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415647	8	50	0.08001	8	51	0.08001	8	52	0.08001	8	53	0.08001	8	75	0.10001	8	76	0.10001	8	54	0.08001	8	55	0.08001	8	56	0.08001	8	57	0.08001	0	0		0	0		0		0	0	0	0	0
872415648	8	50	0.09001	8	51	0.09001	8	52	0.09001	8	53	0.09001	8	75	0.10001	8	76	0.10001	8	54	0.09001	8	55	0.09001	8	56	0.09001	8	57	0.09001	0	0		0	0		0		0	0	0	0	0
872415649	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415650	3	75	0.03501	3	76	0.03501	5	101	0.03501	5	102	0.03501	7	50	0.02501	7	51	0.02501	7	52	0.02501	7	53	0.02501	7	32	600	7	33	600	7	12	600	0	0		0		0	0	0	0	0
872415651	3	75	0.02001	3	76	0.02001	5	101	0.02001	5	102	0.02001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	7	32	300	7	33	300	7	12	500	0	0		0		77303	1	7	0	0
872415653	5	60	0.00501	5	64	0.00501	5	62	0.01001	5	75	0.02001	5	76	0.02001	7	54	0.03501	7	55	0.03501	7	56	0.03501	7	57	0.03501	7	75	0.01501	7	76	0.01501	7	27	15	0		77303	1	7	0	0
872415654	2	0	100	2	1	100	2	2	100	2	3	100	2	25	2500	2	26	2500	3	32	450	3	33	450	3	29	400	0	0		0	0		0	0		0		0	0	0	0	0
872415656	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415657	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415658	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415659	2	60	0.01501	2	64	0.01501	3	0	15	3	1	15	3	2	15	3	3	15	4	32	10	4	33	10	0	0		0	0		0	0		0	0		0		0	0	0	0	0
872415660	4	50	0.02001	4	51	0.02001	4	52	0.02001	4	53	0.02001	4	4	300	4	5	300	4	6	300	4	7	300	4	12	500	0	0		0	0		0	0		0		0	0	0	0	0
872415661	3	75	0.02001	3	76	0.02001	5	101	0.02001	5	102	0.02001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	7	32	300	7	33	300	7	12	500	0	0		0		0	0	0	0	0
872415662	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
872415664	3	75	0.02001	3	76	0.02001	5	101	0.02001	5	102	0.02001	7	50	0.02001	7	51	0.02001	7	52	0.02001	7	53	0.02001	7	32	300	7	33	300	7	12	500	0	0		0		77304	1	7	0	0
872415665	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	75	0.02001	7	76	0.02001	7	50	0.01001	7	51	0.01001	7	52	0.01001	7	53	0.01001	0		77304	1	7	0	0
872415668	2	0	100	2	1	100	2	2	100	2	3	100	2	25	2500	2	26	2500	3	32	450	3	33	450	3	29	400	0	0		0	0		0	0		0		0	0	0	0	0
872415669	5	60	0.00501	5	64	0.00501	5	62	0.01001	5	75	0.02001	5	76	0.02001	7	54	0.03501	7	55	0.03501	7	56	0.03501	7	57	0.03501	7	75	0.01501	7	76	0.01501	7	27	15	0		77304	1	7	0	0
872415670	3	75	0.02001	3	76	0.02001	5	54	0.02001	5	55	0.02001	5	56	0.02001	5	57	0.02001	7	0	20	7	1	20	7	2	20	7	3	20	0	0		0	0		0		0	0	0	0	0
