ROWID	_MailType|INTEGER	_MailSender|INTEGER	_MailTitle|INTEGER	_MailText|INTEGER	_MailPresentItem1|INTEGER	_Count1|INTEGER	_MailPresentItem2|INTEGER	_Count2|INTEGER	_MailPresentItem3|INTEGER	_Count3|INTEGER	_MailPresentItem4|INTEGER	_Count4|INTEGER	_MailPresentItem5|INTEGER	_Count5|INTEGER	_MailPresentMoney|INTEGER	_IsCash|BOOLEAN	_KeepBoxReceive|INTEGER	_KeepBoxType|INTEGER	_KeepBoxLevelMin|INTEGER	_KeepBoxLevelMax|INTEGER	_KeepBoxClass|INTEGER	_MailTab|INTEGER
210119	7	1000015477	1000016985	1000017003	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210120	7	1000015477	1000016985	1000017003	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
812	7	1000015477	1000016985	1000017003	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
813	7	1000015477	1000016985	1000017003	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210121	7	1000015478	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210122	7	1000015478	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210123	7	1000015478	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210124	7	1000015478	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210125	7	1000015478	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210126	7	1000015478	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210127	7	1000015478	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210128	7	1000015478	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210129	7	1000015478	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210130	7	1000015478	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210131	7	1000015479	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210132	7	1000015479	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210133	7	1000015479	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210134	7	1000015479	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210135	7	1000015479	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210136	7	1000015479	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210137	7	1000015479	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210138	7	1000015479	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210139	7	1000015479	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210140	7	1000015479	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210141	7	1000015480	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210142	7	1000015480	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210143	7	1000015480	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210144	7	1000015480	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210145	7	1000015480	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210146	7	1000015480	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210147	7	1000015480	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210148	7	1000015480	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210149	7	1000015480	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210150	7	1000015480	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210151	7	1000015481	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210152	7	1000015481	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210153	7	1000015481	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210154	7	1000015481	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210155	7	1000015481	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210156	7	1000015481	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210157	7	1000015481	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210158	7	1000015481	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210159	7	1000015481	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210160	7	1000015481	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210161	7	1000015482	1000015504	1000015510	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210162	7	1000015482	1000015504	1000015510	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210163	7	1000015482	1000015504	1000015510	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210164	7	1000015482	1000015504	1000015510	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210165	7	1000015482	1000015504	1000015510	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210166	7	1000015482	1000015504	1000015510	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210167	7	1000015482	1000015504	1000015510	268477043	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210168	7	1000015482	1000015504	1000015510	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210169	7	1000015482	1000015504	1000015510	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210170	7	1000015482	1000015504	1000015510	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
814	7	1000015482	1000015504	1000015510	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
815	7	1000015482	1000015504	1000015510	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210171	7	1000015483	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210172	7	1000015483	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210173	7	1000015483	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210174	7	1000015483	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210175	7	1000015483	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210176	7	1000015483	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210177	7	1000015483	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210178	7	1000015483	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210179	7	1000015483	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210180	7	1000015483	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210181	7	1000015484	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210182	7	1000015484	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210183	7	1000015484	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210184	7	1000015484	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210185	7	1000015484	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210186	7	1000015484	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210187	7	1000015484	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210188	7	1000015484	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210189	7	1000015484	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210190	7	1000015484	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210191	7	1000015485	1000016986	1000017004	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210192	7	1000015485	1000016986	1000017004	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210193	7	1000015485	1000016986	1000017004	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210194	7	1000015485	1000016986	1000017004	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210195	7	1000015485	1000016986	1000017004	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210196	7	1000015485	1000016986	1000017004	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210197	7	1000015485	1000016986	1000017004	268477043	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210198	7	1000015485	1000016986	1000017004	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210199	7	1000015485	1000016986	1000017004	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210200	7	1000015485	1000016986	1000017004	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
816	7	1000015485	1000016986	1000017004	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
817	7	1000015485	1000016986	1000017004	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210201	7	1000015486	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210202	7	1000015486	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210203	7	1000015486	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210204	7	1000015486	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210205	7	1000015486	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210206	7	1000015486	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210207	7	1000015486	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210208	7	1000015486	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210209	7	1000015486	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210210	7	1000015486	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210211	7	1000015487	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210212	7	1000015487	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210213	7	1000015487	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210214	7	1000015487	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210215	7	1000015487	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210216	7	1000015487	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210217	7	1000015487	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210218	7	1000015487	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210219	7	1000015487	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210220	7	1000015487	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210221	7	1000015488	1000015505	1000015511	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210222	7	1000015488	1000015505	1000015511	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210223	7	1000015488	1000015505	1000015511	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210224	7	1000015488	1000015505	1000015511	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210225	7	1000015488	1000015505	1000015511	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210226	7	1000015488	1000015505	1000015511	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210227	7	1000015488	1000015505	1000015511	268477041	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210228	7	1000015488	1000015505	1000015511	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210229	7	1000015488	1000015505	1000015511	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210230	7	1000015488	1000015505	1000015511	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
818	7	1000015488	1000015505	1000015511	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
819	7	1000015488	1000015505	1000015511	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210231	7	1000015489	1000015506	1000015512	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210232	7	1000015489	1000015506	1000015512	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210233	7	1000015489	1000015506	1000015512	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210234	7	1000015489	1000015506	1000015512	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210235	7	1000015489	1000015506	1000015512	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210236	7	1000015489	1000015506	1000015512	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210237	7	1000015489	1000015506	1000015512	268477043	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210238	7	1000015489	1000015506	1000015512	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210239	7	1000015489	1000015506	1000015512	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210240	7	1000015489	1000015506	1000015512	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
820	7	1000015489	1000015506	1000015512	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
821	7	1000015489	1000015506	1000015512	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210241	7	1000015490	1000016987	1000017005	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210242	7	1000015490	1000016987	1000017005	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210243	7	1000015490	1000016987	1000017005	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210244	7	1000015490	1000016987	1000017005	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210245	7	1000015490	1000016987	1000017005	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210246	7	1000015490	1000016987	1000017005	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210247	7	1000015490	1000016987	1000017005	268477043	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210248	7	1000015490	1000016987	1000017005	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210249	7	1000015490	1000016987	1000017005	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210250	7	1000015490	1000016987	1000017005	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
822	7	1000015490	1000016987	1000017005	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
823	7	1000015490	1000016987	1000017005	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210251	7	1000015491	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210252	7	1000015491	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210253	7	1000015491	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210254	7	1000015491	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210255	7	1000015491	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210256	7	1000015491	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210257	7	1000015491	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210258	7	1000015491	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210259	7	1000015491	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210260	7	1000015491	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210261	7	1000015492	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210262	7	1000015492	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210263	7	1000015492	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210264	7	1000015492	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210265	7	1000015492	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210266	7	1000015492	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210267	7	1000015492	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210268	7	1000015492	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210269	7	1000015492	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210270	7	1000015492	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210271	7	1000015493	1000015634	1000016875	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210272	7	1000015493	1000015634	1000016875	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210273	7	1000015493	1000015634	1000016875	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210274	7	1000015493	1000015634	1000016875	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210275	7	1000015493	1000015634	1000016875	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210276	7	1000015493	1000015634	1000016875	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210277	7	1000015493	1000015634	1000016875	268477041	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210278	7	1000015493	1000015634	1000016875	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210279	7	1000015493	1000015634	1000016875	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210280	7	1000015493	1000015634	1000016875	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
824	7	1000015493	1000015634	1000016875	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
825	7	1000015493	1000015634	1000016875	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210281	7	1000015494	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210282	7	1000015494	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210283	7	1000015494	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210284	7	1000015494	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210285	7	1000015494	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210286	7	1000015494	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210287	7	1000015494	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210288	7	1000015494	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210289	7	1000015494	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210290	7	1000015494	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210291	7	1000015495	1000016988	1000017006	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210292	7	1000015495	1000016988	1000017006	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210293	7	1000015495	1000016988	1000017006	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210294	7	1000015495	1000016988	1000017006	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210295	7	1000015495	1000016988	1000017006	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210296	7	1000015495	1000016988	1000017006	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210297	7	1000015495	1000016988	1000017006	268477041	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210298	7	1000015495	1000016988	1000017006	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210299	7	1000015495	1000016988	1000017006	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210300	7	1000015495	1000016988	1000017006	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
826	7	1000015495	1000016988	1000017006	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
827	7	1000015495	1000016988	1000017006	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210301	7	1000006140	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210302	7	1000006140	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210303	7	1000006140	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210304	7	1000006140	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210305	7	1000006140	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210306	7	1000006140	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210307	7	1000006140	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210308	7	1000006140	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210309	7	1000006140	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210310	7	1000006140	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210311	7	1000015496	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210312	7	1000015496	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210313	7	1000015496	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210314	7	1000015496	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210315	7	1000015496	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210316	7	1000015496	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210317	7	1000015496	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210318	7	1000015496	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210319	7	1000015496	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210320	7	1000015496	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210321	7	1000015497	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210322	7	1000015497	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210323	7	1000015497	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210324	7	1000015497	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210325	7	1000015497	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210326	7	1000015497	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210327	7	1000015497	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210328	7	1000015497	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210329	7	1000015497	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210330	7	1000015497	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210331	7	1000015498	1000016989	1000017007	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210332	7	1000015498	1000016989	1000017007	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210333	7	1000015498	1000016989	1000017007	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210334	7	1000015498	1000016989	1000017007	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210335	7	1000015498	1000016989	1000017007	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210336	7	1000015498	1000016989	1000017007	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210337	7	1000015498	1000016989	1000017007	268477043	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210338	7	1000015498	1000016989	1000017007	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210339	7	1000015498	1000016989	1000017007	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210340	7	1000015498	1000016989	1000017007	268477001	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
828	7	1000015498	1000016989	1000017007	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
829	7	1000015498	1000016989	1000017007	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210341	7	1000015499	1000016990	1000017008	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210342	7	1000015499	1000016990	1000017008	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210343	7	1000015499	1000016990	1000017008	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210344	7	1000015499	1000016990	1000017008	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210345	7	1000015499	1000016990	1000017008	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210346	7	1000015499	1000016990	1000017008	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210347	7	1000015499	1000016990	1000017008	268477041	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210348	7	1000015499	1000016990	1000017008	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210349	7	1000015499	1000016990	1000017008	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210350	7	1000015499	1000016990	1000017008	268477042	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
830	7	1000015499	1000016990	1000017008	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
831	7	1000015499	1000016990	1000017008	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210351	7	1000015500	1000016991	1000017009	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210352	7	1000015500	1000016991	1000017009	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
210353	7	1000015500	1000016991	1000017009	268477044	1	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	2
