ROWID	_SkillID|INTEGER	_SkillVideoFile|TEXT	_SkillDescription|INTEGER	_ContentsID|TEXT
1442	8200	Randgrid_Braveheart.avi	0	
1443	8201	Randgrid_Counterflare.avi	0	
1444	8202	Randgrid_IronLanceEX.avi	0	
1445	8203	Randgrid_BandAndZunkEX.avi	0	
1446	8204	Randgrid_HornRaidEX.avi	0	
1447	8205	Randgrid_LandCrushEX.avi	0	
1448	8206	Randgrid_CounterflareEX.avi	0	
1449	8300	Randgrid_HeatUp.avi	0	
1450	8301	Randgrid_HeroicCharge.avi	0	
1451	8104	Avalanche_Awaken_FrostyCross.avi	0	
1452	8304	Randgrid_Awaken_RadicalCharge.avi	0	
1453	8107	Avalanche_Awaken_BluntSlash.avi	0	
1454	8110	Knightess_ParryingStep.avi	0	
1455	8111	Knightess_FightingSpirit.avi	0	
1456	8106	Avalanche_Awaken_Brandish.avi	0	
1457	8306	Randgrid_Awaken_RisingHorn.avi	0	
1458	8307	Randgrid_Awaken_MeteorFall.avi	0	
1460	10101	Launcher_L-Action.avi	0	0
1461	10251	Launcher_L-Combo.avi	0	0
1462	10103	Launcher_L-Burster.avi	0	0
1463	10250	Launcher_StuntRush.avi	0	0
1464	10104	Launcher_LimitRunner.avi	0	0
1465	10105	Launcher_RazerPiercer.avi	0	0
1466	10106	Launcher_LightningRise.avi	0	0
1467	10107	Launcher_FloodTrick.avi	0	0
1468	10108	Launcher_CarnivalRush.avi	0	0
1469	10109	Launcher_HyperGalaxy.avi	0	0
1470	10110	Launcher_Mirage.avi	0	0
1471	10111	Launcher_Trigger.avi	0	0
1472	10115	Launcher_T-Operate.avi	0	0
1473	10116	Launcher_DriftStep.avi	0	0
1474	10117	Launcher_ShoulderCrash.avi	0	0
1475	10118	Launcher_SetPosition.avi	0	0
1476	10102	Launcher_ElusiveFist.avi	0	0
1477	10200	Impactor_Skipping.avi	0	0
1478	10201	Impactor_IntensePulse.avi	0	0
1479	10202	Impactor_L-ActionEX.avi	0	0
1480	10203	Impactor_L-ComboEX.avi	0	0
1481	10204	Impactor_L-BursterEX.avi	0	0
1482	10205	Impactor_StuntRushEX.avi	0	0
1483	10206	Impactor_SkippingEX.avi	0	0
1484	10100	Impactor_ChainCruiser.avi	0	0
1485	10257	Impactor_Domination.avi	0	0
1486	10252	Impactor_Awaken_ElusiveFist.avi	0	0
1487	10253	Impactor_Awaken_Trigger.avi	0	0
1488	10254	Impactor_Awaken_Wideintension.avi	0	0
1489	10255	Impactor_Awaken_LimitRunner.avi	0	0
1490	10282	Launcher_T-Operate.avi	0	0
1491	10274	Impactor_Awaken_ElusiveFist.avi	0	0
1492	10272	Impactor_Awaken_LimitRunner.avi	0	0
1493	10271	Machina_BodyCheck.avi	0	0
1494	10300	Lustre_EternalLightSoul.avi	0	0
1495	10301	Lustre_EternalLightQuartz.avi	0	0
1496	10303	Lustre_CastCassia.avi	0	0
1497	10304	Lustre_RazerPiercerEX.avi	0	0
1498	10305	Lustre_LightningRiseEX.avi	0	0
1499	10306	Lustre_FloodTrickEX.avi	0	0
1500	10307	Lustre_CarnivalRushEX.avi	0	0
1501	10308	Lustre_CastCassiaEX.avi	0	0
1502	10350	Lustre_CountDown.avi	0	0
1503	10351	Lustre_LiberoBlast.avi	0	0
1504	10352	Lustre_Awaken_EternalLigntQuartz.avi	0	0
1505	10353	Lustre_Awaken_FloodTrick.avi	0	0
1506	10354	Lustre_Awaken_CastCassia.avi	0	0
1507	10355	Lustre_Awaken_EternalLigntSoul.avi	0	0
1508	10370	Lustre_Awaken_CastCassia.avi	0	0
1509	10371	Lustre_Awaken_FloodTrick.avi	0	0
1510	7413	Flurry_OverTheRainbow.avi	0	0
1511	3817	Heretic_CrualSlash.avi	0	아크헤러틱
1512	3830	Heretic_FatalFury.avi	0	0
1513	5722	Oracle_RisingGust.avi	0	0
1514	8401	Plaga_Fatalism.avi	0	0
1515	8402	Plaga_ThornofReproof.avi	0	0
1516	8403	Plaga_BloodShoot.avi	0	0
1517	8404	Plaga_Subconscious.avi	0	0
1518	8405	Plaga_Sacrifice.avi	0	0
1519	8406	Plaga_Dissembler.avi	0	0
1520	8407	Plaga_Grudge.avi	0	0
1521	8408	Plaga_Infection.avi	0	0
1522	8409	Plaga_FlowDown.avi	0	0
1523	8410	Plaga_Projection.avi	0	0
1524	8411	Plaga_Injury.avi	0	0
1525	8412	Plaga_InjuryCombo.avi	0	0
1526	8413	Plaga_Repression.avi	0	0
1527	8500	VenaPlaga_VenaPlaga.avi	0	0
1528	8505	VenaPlaga_LonelyCrowd.avi	0	0
1529	8507	VenaPlaga_Manic.avi	0	0
1530	8508	VenaPlaga_Sacrifice.avi	0	0
1531	7308	Engineer_MechanicGatling.avi	0	0
1532	7305	Engineer_MechanicCannon.avi	0	0
1533	7306	Engineer_MechanicIcePump.avi	0	0
1534	7304	Engineer_SummonTower.avi	0	0
1535	4220	Engineer_ExtremeTower.avi	0	0
1536	7307	GearMaster_MechanicChainSaw.avi	0	0
1537	4619	GearMaster_AwG_AutoPump.avi	0	0
1538	4620	GearMaster_AwG_FlagCannon.avi	0	0
1539	4614	GearMaster_AwG_Mechaduck.avi	0	0
1540	4724	GearMaster_AwG_MechanicGatling.avi	0	0
1541	4721	GearMaster_MechanicCannon.avi	0	0
1542	4722	GearMaster_MechanicIcePump.avi	0	0
1543	4723	GearMaster_MechanicChainSaw.avi	0	0
1544	4813	GearMaster_SummonTower.avi	0	0
1545	4815	GearMaster_ExtremeTower.avi	0	0
1546	8414	Plaga_Projection.avi	0	0
1547	7310	Engineer_APLauncher.avi	0	0
1548	4224	Engineer_PingPong Bomb.avi	0	0
1549	3713	Saint_Heal.avi	0	
1550	3428	Priest_FallingThunder.avi	0	
1551	3429	Priest_LightningMove.avi	0	
1552	3430	Priest_ShockSmash.avi	0	
1553	3431	Priest_Purify.avi	0	
1554	3432	Priest_HolyFlux.avi	0	
1555	3433	Priest_MysticChain.avi	0	
1556	3434	Priest_SacredWish.avi	0	
1557	3512	Saint_ProtectionShell.avi	0	
1558	3513	Saint_Purify.avi	0	
1559	3514	Saint_HolyFlux_EX.avi	0	
1560	3515	Saint_MysticChain_EX.avi	0	
1561	3716	Priest_SacredWish.avi	0	
1562	3717	Priest_SacredWish.avi	0	
1563	3718		0	
1564	3719	Priest_HolyBurst.avi	0	
1565	3720		0	
1566	3768	Priest_GrandCross.avi	0	
1567	3756	Inquisitor_LightningFury.avi	0	
1568	3565	Inquisitor_FallingThunder_EX.avi	0	
1569	3566	Inquisitor_HeavensJudgement.avi	0	
1570	12000	Vandar_DoubleSlash.avi	0	반다르
1571	12001	Vandar_LowSlicer.avi	0	반다르
1572	12002	Vandar_PiercingBolt.avi	0	반다르
1573	12003	Vandar_IceBolt.avi	0	반다르
1574	12004	Vandar_CrossFire.avi	0	반다르
1575	12005	Vandar_KannaTherapy.avi	0	반다르
1576	12006	Vandar_Inspiration.avi	0	반다르
1577	12007	Vandar_Picking.avi	0	반다르
1578	12008	Vandar_HammerSlam.avi	0	반다르
1579	12009	Vandar_SideStep.avi	0	반다르
1580	12010	Vandar_TacticalStep.avi	0	반다르
1581	12011	Vandar_Dash.avi	0	반다르
1582	12012	Vandar_Windmill.avi	0	반다르
1583	12013	Vandar_DoubleCheck.avi	0	반다르
1584	12014	Vandar_PowerDive.avi	0	반다르
1585	12015	Vandar_HandleUpper.avi	0	반다르
1586	12016	Vandar_AerialEvasion.avi	0	반다르
1587	12030	TreasureHunter_AeroSword.avi	0	반다르
1588	12031	TreasureHunter_RippleEffect.avi	0	반다르
1589	12032	TreasureHunter_PaleBurst.avi	0	반다르
1590	12033	TreasureHunter_Flush.avi	0	반다르
1591	12034	TreasureHunter_Requiem.avi	0	반다르
1592	12035	TreasureHunter_BladingEdge.avi	0	반다르
1593	12036	TreasureHunter_ClawCrane.avi	0	반다르
1594	12037	TreasureHunter_KannaEnchant.avi	0	반다르
1595	12038	TreasureHunter_UnchainedBolt.avi	0	반다르
1596	12039	TreasureHunter_SplitFire.avi	0	반다르
1597	12040	TreasureHunter_ClutchField.avi	0	반다르
1598	12041	TreasureHunter_OutLink.avi	0	반다르
1599	12042	TreasureHunter_ShootTheMoon.avi	0	반다르
1600	12086	TreasureHunter_BladingEdge.avi	0	
1601	12044	TreasureHunter_MetalBody.avi	0	반다르
1602	12046	TreasureHunter_DoubleRaise.avi	0	
1603	12047	TreasureHunter_RevengeMoment.avi	0	반다르
1604	12048	TreasureHunter_Rearrange.avi	0	반다르
1605	12049	TreasureHunter_FallingArms.avi	0	반다르
1606	12050	TreasureHunter_GuillotineBlade.avi	0	반다르
1607	12070	Duelist_PhaseBlade.avi	0	반다르
1608	12071	Duelist_Incrimination.avi	0	반다르
1609	12072	Duelist_LightningRod.avi	0	반다르
1610	12073	Duelist_AeroSwordEX.avi	0	반다르
1611	12074	Duelist_RippleEffectEX.avi	0	반다르
1612	12075	Duelist_PaleBurstEX.avi	0	반다르
1613	12076	Duelist_FlushEX.avi	0	반다르
1614	12077	Duelist_PhaseBladeEX.avi	0	반다르
1615	12079	Duelist_ClassMastery2.avi	0	반다르
1616	12080	Duelist_ClassMastery3.avi	0	반다르
1617	12100	Trickster_HopStep.avi	0	반다르
1618	12102	Trickster_SwordStorm.avi	0	반다르
1619	12103	Trickster_UnchainedBoltEX.avi	0	
1620	12104	Trickster_SplitFireEX.avi	0	반다르
1621	12105	Trickster_ClutchFieldEX.avi	0	반다르
1622	12106	Trickster_OutLinkEX.avi	0	반다르
1623	12107	Trickster_SwordStormEX.avi	0	반다르
1624	12110	Trickster_ClassMastery3.avi	0	반다르
1625	12130	Duelist_Harrmattan.avi	0	반다르
1626	12131	Duelist_AirCraft.avi	0	반다르
1627	12136	Duelist_AwV_DoubleSideStep.avi	0	반다르
1628	12134	Duelist_Duelist.avi	0	반다르
1629	12135	Duelist_AwV_Requiem.avi	0	반다르
1630	12150	Trickster_TheEye.avi	0	반다르
1631	12151	Trickster_BlindRevolt.avi	0	반다르
1632	12154	Trickster_AwV_Pendulum.avi	0	반다르
1633	12155	Trickster_ShootTheMoon_Awaken.avi	0	반다르
1634	12158	Trickster_ShootTheMoon_Awaken.avi	0	반다르
1635	12159	TreasureHunter_KannaEnchant.avi	0	반다르
1636	12156	Trickster_AwV_TrickArt.avi	0	
1637	12143	Duelist_Excution.avi	0	반다르
1638	4100	Mechanic_ElectronSpanner.avi	0	리메이크_후
1639	4101	Mechanic_PlasmaField.avi	0	리메이크_후
1640	4102	Mechanic_SpannerWhirlwind.avi	0	리메이크_후
1641	4103	Mechanic_AtomicBlade.avi	0	리메이크_후
1642	4104	Mechanic_Resonater.avi	0	리메이크_후
1643	4105	Mechanic_Singularity.avi	0	리메이크_후
1644	4106	Mechanic_Multiplexer.avi	0	리메이크_후
1645	4107	Mechanic_QuantumMechanics.avi	0	리메이크_후
1646	4108	Mechanic_AtomicCore.avi	0	리메이크_후
1647	4109	Mechanic_CannonSwitching.avi	0	리메이크_후
1648	4110	Mechanic_SelfRepair.avi	0	리메이크_후
1649	4111	Mechanic_PlasmaGrenade.avi	0	리메이크_후
1650	4112	Mechanic_DodgeAttack.avi	0	리메이크_후
1651	4113	Mechanic_FlipFlop.avi	0	리메이크_후
1652	4116	Mechanic_AtomicSheild.avi	0	리메이크_후
1653	4941	RayMechanic_AlfredoFrontier2.avi	0	리메이크_후
1654	4131	RayMechanic_DynamicVortex.avi	0	리메이크_후
1655	4132	RayMechanic_PlasmaEngineering.avi	0	리메이크_후
1656	4142	RayMechanic_AlfredoFrontierB.avi	0	리메이크_후
1657	4145	RayMechanic_ClassMastery3.avi	0	리메이크_후
1658	4134	RayMechanic_ClassMastery2.avi	0	리메이크_후
1659	10417	Patrona_OverClocking.avi	0	
1660	10418	Patrona_FootStomping.avi	0	
1661	10419	Patrona_FollowUp.avi	0	
1662	10420	Patrona_FollowThrough.avi	0	
1663	10421	Patrona_StepUp.avi	0	
1664	10422	Patrona_BeatDown.avi	0	
1665	10423	Patrona_LeapingOver.avi	0	
1666	10424	Patrona_FlyingKneeKick.avi	0	
1667	10425	Patrona_KideneyBlow.avi	0	
1668	10427	Patrona_MantoMan.avi	0	페트로나_리메이크_후
1669	10428	Patrona_Wallop.avi	0	페트로나_리메이크_후
1670	10467	Patrona_Ruination.avi	0	페트로나_리메이크_후
1671	10430	Patrona_BoneBrake.avi	0	페트로나_리메이크_후
1672	10431	Patrona_BodyBlow.avi	0	페트로나_리메이크_후
1673	10432	Patrona_GroundSpike.avi	0	페트로나_리메이크_후
1674	10433	Patrona_DemolishPunch.avi	0	페트로나_리메이크_후
1675	10435	Patrona_WildRush.avi	0	페트로나_리메이크_후
1676	10498	Patrona_DeusExMachina.avi	0	페트로나_리메이크_후
1677	10437	Ruina_Ducking.avi	0	페트로나_리메이크_후
1678	10452	Ruina_PalmStrike.avi	0	페트로나_리메이크_후
1679	10440	Ruina_FollowUpEX.avi	0	페트로나_리메이크_후
1680	10441	Ruina_FollowThroughEX.avi	0	페트로나_리메이크_후
1681	10442	Ruina_FlyingKneeKickEX.avi	0	페트로나_리메이크_후
1682	10443	Ruina_WildRushEX.avi	0	페트로나_리메이크_후
1683	10444	Ruina_PalmStrikeEX.avi	0	페트로나_리메이크_후
1684	10439		0	페트로나_리메이크_후
1685	10445		0	페트로나_리메이크_후
1686	10447		0	페트로나_리메이크_후
1687	10492	Ruina_AwR_FlyingKneeKick.avi	0	페트로나_리메이크_후
1688	10494	Ruina_AwR_WildRush.avi	0	페트로나_리메이크_후
1689	10497	Ruina_GearBoost.avi	0	페트로나_리메이크_후
1690	10438	Ruina_Flicker.avi	0	페트로나_리메이크_후
1691	10434	Ruina_ImpactPunch.avi	0	페트로나_리메이크_후
1692	10485	Ruina_AwR_KidneyBlow.avi	0	페트로나_리메이크_후
1693	10486	Ruina_AwR_BeatDown.avi	0	페트로나_리메이크_후
1694	10499	Ruina_AwR_GearBoost.avi	0	페트로나_리메이크_후
1695	10448	Defensio_BoneBrakeEX.avi	0	페트로나_리메이크_후
1696	10449	Defensio_RuinationEX.avi	0	페트로나_리메이크_후
1697	10450	Defensio_GroundSpikeEX.avi	0	페트로나_리메이크_후
1698	10453		0	페트로나_리메이크_후
1699	10454	Defensio_ClassMastery2.avi	0	페트로나_리메이크_후
1700	10455	Defensio_ClassMastery3.avi	0	페트로나_리메이크_후
1701	10472	Defensio_TauntingBlow.avi	0	페트로나_리메이크_후
1702	10473	Defensio_TauntingBlowEX.avi	0	페트로나_리메이크_후
1703	10478	Defensio_LeapingOverEX.avi	0	페트로나_리메이크_후
1704	10479	Defensio_OverDefence.avi	0	페트로나_리메이크_후
1705	10487	Defensio_Repair.avi	0	페트로나_리메이크_후
1706	10488	Defensio_Provoke.avi	0	페트로나_리메이크_후
1707	10426	Defensio_Shoving.avi	0	페트로나_리메이크_후
1708	10490	Defensio_AwD_StepUp.avi	0	페트로나_리메이크_후
1709	10466	Defensio_ReverseOrder.avi	0	페트로나_리메이크_후
1710	10451	Defensio_RockFist.avi	0	페트로나_리메이크_후
1711	10500	Defensio_AwD_OverClocking.avi	0	페트로나_리메이크_후
1712	10501	Defensio_AwD_MantoMan.avi	0	페트로나_리메이크_후
1713	10468	Defensio_AwD_BombCloud.avi	0	페트로나_리메이크_후
1714	10462	Ruina_AwR_Ducking.avi	0	페트로나_리메이크_후
1715	10503	Defensio_FootStomping.avi	0	페트로나_리메이크_후
1716	10507	Defensio_OverDefence.avi	0	페트로나_리메이크_후
1717	1234	Bowmaster_FlashCatcher.avi	0	보마리메후
1718	1235	Bowmaster_ReCharge.avi	0	보마리메후
1719	1236	Bowmaster_SwiftStorm.avi	0	보마리메후
1720	1314	Sniper_RangeEnder.avi	0	보마리메후
1721	1313	Sniper_FlashCatcherEX.avi	0	보마리메후
1722	1315	Sniper_RangeEnderEX.avi	0	보마리메후
1723	1310	Sniper_ClassMastery2.avi	0	보마리메후
1724	1524	Sniper_AwA_PinPointShot.avi	0	보마리메후
1725	1547	Sniper_AwA_WindForce.avi	0	보마리메후
1726	1807	Artillery_AwA_TriangleShot.avi	0	보마리메후
1727	1808	Artillery_AwA_FakeShot.avi	0	보마리메후
1728	1802	Artillery_AwS_Move_A.avi	0	보마리메후
1729	1809	Artillery_AwA_DetonatingArrow.avi	0	보마리메후
1730	712	Gladiator_PhantomSlash.avi	0	0
1731	734	Moonload_AbsoluteLuna.avi	0	0
1732	751	Babarian_FuriousBash.avi	0	0
1733	779	Destroyer_Earthquake.avi	0	0
1734	7614	DarkAvenger_WrathOfAvenger.avi	0	0
1735	1820	Sniper_MultiSniping.avi	0	0
1736	1821	Artillery_SpitfIre.avi	0	0
1737	1822	Tempest_AstralStorm.avi	0	0
1738	1823	Windwalker_WindSlicer.avi	0	0
1739	1824	SilverHunter_SilverStream.avi	0	0
1740	2611	Saleana_FlameVolcano.avi	0	0
1741	2815	Elestra_FrozenStatue.avi	0	0
1742	2769	Majesy_BigBang.avi	0	0
1743	2664	Smasher_Disintegrate.avi	0	0
1744	3165	Mara_UnfairContract.avi	0	0
1745	3615	Guardian_DivineDriver.avi	0	0
1746	3672	Crusades_Thunderstroke.avi	0	0
1747	3771	Inquisitor_Superconduction.avi	0	0
1748	3722	Saint_SaintSalvation.avi	0	0
1749	3866	ArchHeretic_Fanaticism.avi	0	0
1750	4609	ShootingStar_StarMortar.avi	0	0
1751	4639	GearMaster_FullMekaSwiong.avi	0	0
1752	4640	Adept_IceDrive.avi	0	0
1753	4641	Physician_VenomDrop.avi	0	0
1754	4146	RayMechanic_PlasmaSpark.avi	0	0
1755	5334	DarkSummoner_PhantomSweep.avi	0	0
1756	5433	SoulEater_BeastSlash.avi	0	0
1757	5533	BladeDancer_Zephyr.avi	0	0
1758	5633	SpiritDancer_IllusionFantasy.avi	0	0
1759	5826	OracleElder_WildStorm.avi	0	0
1760	6844	Ripper_BurningRipper.avi	0	0
1761	6437	Raven_SpinningTalon.avi	0	0
1762	6737	AbyssWalker_Transcendence.avi	0	0
1763	6634	LightFury_EndOfNight.avi	0	0
1764	6975	BleedPhantom_ViciousCircle.avi	0	0
1765	7414	Flurry_FlashSkewer.avi	0	0
1766	7462	Stingbreezer_DentImpact.avi	0	0
1767	8119	Avalanche_IcicleStrike.avi	0	0
1768	8317	Randgrid_JusticeExecution.avi	0	0
1769	8524	VenaPlaga_OsmoticThorns.avi	0	0
1770	10509	Defensio_HeatingChoke.avi	0	0
1771	10508	Ruina_OneInchPunch.avi	0	0
1772	10374	Lustre_OrbitalBombing.avi	0	0
1773	10283	Impactor_ChainShoker.avi	0	0
1774	12144	Duelist_MirageEdge.avi	0	0
1775	12166	Trickster_TrickTrip.avi	0	0
1776	1826	Archer_Harmony.avi	0	0
1777	1243	Archer_Harmony.avi	0	0
1778	1811	Archer_Harmony.avi	0	0
1779	1599	Archer_Harmony.avi	0	0
1780	1600	Archer_Harmony.avi	0	0
1781	7415	Lencea_Harmony.avi	0	0
1782	7463	Lencea_Harmony.avi	0	0
1783	8120	Lencea_Harmony.avi	0	0
1784	8318	Lencea_Harmony.avi	0	0
1785	8525	Lencea_Harmony.avi	0	0
1786	7615	Warior_Harmony.avi	0	0
1787	713	Warior_Harmony.avi	0	0
1788	735	Warior_Harmony.avi	0	0
1789	752	Warior_Harmony.avi	0	0
1790	780	Warior_Harmony.avi	0	0
1791	5335	Kali_Harmony.avi	0	0
1792	5434	Kali_Harmony.avi	0	0
1793	5534	Kali_Harmony.avi	0	0
1794	5634	Kali_Harmony.avi	0	0
1795	5827	Kali_Harmony.avi	0	0
1796	2665	Sorceress_Harmony.avi	0	0
1797	2612	Sorceress_Harmony.avi	0	0
1798	2770	Sorceress_Harmony.avi	0	0
1799	2816	Sorceress_Harmony.avi	0	0
1800	3166	Sorceress_Harmony.avi	0	0
1801	10285	Machina_Harmony.avi	0	0
1802	10376	Machina_Harmony.avi	0	0
1803	10511	Machina_Harmony.avi	0	0
1804	10510	Machina_Harmony.avi	0	0
1805	6438	Assassin_Harmony.avi	0	0
1806	6845	Assassin_Harmony.avi	0	0
1807	6635	Assassin_Harmony.avi	0	0
1808	6739	Assassin_Harmony.avi	0	0
1809	6976	Assassin_Harmony.avi	0	0
1810	3616	Cleric_Harmony.avi	0	0
1811	3673	Cleric_Harmony.avi	0	0
1812	3723	Cleric_Harmony.avi	0	0
1813	3772	Cleric_Harmony.avi	0	0
1814	3867	Cleric_Harmony.avi	0	0
1815	12145	Vandar_Harmony.avi	0	0
1816	12167	Vandar_Harmony.avi	0	0
1817	4642	Academic_Harmony.avi	0	0
1818	4643	Academic_Harmony.avi	0	0
1819	4644	Academic_Harmony.avi	0	0
1820	4645	Academic_Harmony.avi	0	0
1821	4147	Academic_Harmony.avi	0	0
1822	8303	Randgrid_Awaken_RadicalCharge.avi	0	8월밸패후
1823	7215	Stingbreezer_SpringHaze_Lv2.avi	0	8월밸패후
1824	7464	Stingbreezer_AwL_PokingBeehive.avi	0	8월밸패후
1825	6324	LightFury_RingOfEnergy.avi	0	0
1826	6630	LightFury_SummonAzuna.avi	0	0
1827	6610	LightFury_ChakraHeal.avi	0	0
1828	6842	Ripper_MotalBlow.avi	0	0
1829	6429	Raven_Aws_CrookingDeadfall.avi	0	0
1830	6436	Chaser_TheEnd.avi	0	0
1831	6834	Chaser_DedicateCrow.avi	0	0
1832	6846	Chaser_DedicateCrow.avi	0	0
1833	6428	Chaser_Raindrop.avi	0	0
1834	0	-2146826246	0	0
1835	0	-2146826246	0	0
1836	0	-2146826246	0	0
