ROWID	_ItemID|INTEGER	_Count|INTEGER	_Prob|INTEGER	_Period|INTEGER	_ChaoscubeNum|INTEGER	_Msg|BOOLEAN	_Gold|INTEGER	_Chaosmatchingnum|INTEGER	_Resultgrade|INTEGER
6000174	1073925671	1	169	0	900301427	false	0	4	2
6000175	1073925672	1	39	0	900301427	false	0	4	2
6000176	1073925673	1	9	0	900301427	false	0	4	2
6000177	1073925674	1	333	0	900301427	false	0	4	2
6000178	1073925675	1	250	0	900301427	false	0	4	2
6000179	1073925676	1	169	0	900301427	false	0	4	2
6000180	1073925677	1	39	0	900301427	false	0	4	2
6000181	1073925678	1	9	0	900301427	false	0	4	2
6000182	1073925679	1	333	0	900301427	false	0	4	2
6000183	1073925680	1	250	0	900301427	false	0	4	2
6000184	1073925681	1	169	0	900301427	false	0	4	2
6000185	1073925682	1	39	0	900301427	false	0	4	2
6000186	1073925683	1	9	0	900301427	false	0	4	2
6000187	1073925684	1	752	0	900301427	false	0	4	2
6000188	1073925685	1	39	0	900301427	false	0	4	2
6000189	1073925686	1	9	0	900301427	false	0	4	2
6000190	1073925687	1	125	0	900301427	false	0	4	2
6000191	1073925688	1	94	0	900301427	false	0	4	2
6000192	1073925689	1	63	0	900301427	false	0	4	2
6000193	1073925690	1	15	0	900301427	false	0	4	2
6000194	1073925691	1	3	0	900301427	false	0	4	2
6000195	1073925692	1	125	0	900301427	false	0	4	2
6000196	1073925693	1	94	0	900301427	false	0	4	2
6000197	1073925694	1	63	0	900301427	false	0	4	2
6000198	1073925695	1	15	0	900301427	false	0	4	2
6000199	1073925696	1	3	0	900301427	false	0	4	2
6000200	1073925697	1	125	0	900301427	false	0	4	2
6000201	1073925698	1	94	0	900301427	false	0	4	2
6000202	1073925699	1	63	0	900301427	false	0	4	2
6000203	1073925700	1	15	0	900301427	false	0	4	2
6000204	1073925701	1	3	0	900301427	false	0	4	2
6000205	1073925702	1	125	0	900301427	false	0	4	2
6000206	1073925703	1	94	0	900301427	false	0	4	2
6000207	1073925704	1	63	0	900301427	false	0	4	2
6000208	1073925705	1	15	0	900301427	false	0	4	2
6000209	1073925706	1	3	0	900301427	false	0	4	2
6000210	1073925707	1	125	0	900301427	false	0	4	2
6000211	1073925708	1	94	0	900301427	false	0	4	2
6000212	1073925709	1	63	0	900301427	false	0	4	2
6000213	1073925710	1	15	0	900301427	false	0	4	2
6000214	1073925711	1	3	0	900301427	false	0	4	2
6000215	1073925712	1	125	0	900301427	false	0	4	2
6000216	1073925713	1	94	0	900301427	false	0	4	2
6000217	1073925714	1	63	0	900301427	false	0	4	2
6000218	1073925715	1	15	0	900301427	false	0	4	2
6000219	1073925716	1	3	0	900301427	false	0	4	2
6000220	1073925717	1	125	0	900301427	false	0	4	2
6000221	1073925718	1	94	0	900301427	false	0	4	2
6000222	1073925719	1	63	0	900301427	false	0	4	2
6000223	1073925720	1	15	0	900301427	false	0	4	2
6000224	1073925721	1	3	0	900301427	false	0	4	2
6000225	1073925722	1	282	0	900301427	false	0	4	2
6000226	1073925723	1	15	0	900301427	false	0	4	2
6000227	1073925724	1	3	0	900301427	false	0	4	2
6000228	1073925725	1	104	0	900301427	false	0	4	4
6000229	1073925726	1	78	0	900301427	false	0	4	4
6000230	1073925727	1	53	0	900301427	false	0	4	4
6000231	1073925728	1	12	0	900301427	false	0	4	4
6000232	1073925729	1	3	0	900301427	false	0	4	4
6000233	1073925730	1	104	0	900301427	false	0	4	4
6000234	1073925731	1	78	0	900301427	false	0	4	4
6000235	1073925732	1	53	0	900301427	false	0	4	4
6000236	1073925733	1	12	0	900301427	false	0	4	4
6000237	1073925734	1	3	0	900301427	false	0	4	4
6000238	1073925735	1	104	0	900301427	false	0	4	4
6000239	1073925736	1	78	0	900301427	false	0	4	4
6000240	1073925737	1	53	0	900301427	false	0	4	4
6000241	1073925738	1	12	0	900301427	false	0	4	4
6000242	1073925739	1	3	0	900301427	false	0	4	4
6000243	1073925740	1	104	0	900301427	false	0	4	4
6000244	1073925741	1	78	0	900301427	false	0	4	4
6000245	1073925742	1	53	0	900301427	false	0	4	4
6000246	1073925743	1	12	0	900301427	false	0	4	4
6000247	1073925744	1	3	0	900301427	false	0	4	4
6000248	1073925745	1	104	0	900301427	false	0	4	4
6000249	1073925746	1	78	0	900301427	false	0	4	4
6000250	1073925747	1	53	0	900301427	false	0	4	4
6000251	1073925748	1	12	0	900301427	false	0	4	4
6000252	1073925749	1	3	0	900301427	false	0	4	4
6000253	1073925750	1	104	0	900301427	false	0	4	4
6000254	1073925751	1	78	0	900301427	false	0	4	4
6000255	1073925752	1	53	0	900301427	false	0	4	4
6000256	1073925753	1	12	0	900301427	false	0	4	4
6000257	1073925754	1	3	0	900301427	false	0	4	4
6000258	1073925755	1	104	0	900301427	false	0	4	4
6000259	1073925756	1	78	0	900301427	false	0	4	4
6000260	1073925757	1	53	0	900301427	false	0	4	4
6000261	1073925758	1	12	0	900301427	false	0	4	4
6000262	1073925759	1	3	0	900301427	false	0	4	4
6000263	1073925760	1	235	0	900301427	false	0	4	4
6000264	1073925761	1	12	0	900301427	false	0	4	4
6000265	1073925762	1	3	0	900301427	false	0	4	4
6000266	1073925763	1	58	0	900301427	false	0	4	4
6000267	1073925764	1	44	0	900301427	false	0	4	4
6000268	1073925765	1	30	0	900301427	false	0	4	4
6000269	1073925766	1	7	0	900301427	false	0	4	4
6000270	1073925767	1	2	0	900301427	false	0	4	4
6000271	1073925768	1	58	0	900301427	false	0	4	4
6000272	1073925769	1	44	0	900301427	false	0	4	4
6000273	1073925770	1	30	0	900301427	false	0	4	4
6000274	1073925771	1	7	0	900301427	false	0	4	4
6000275	1073925772	1	2	0	900301427	false	0	4	4
6000276	1073925773	1	58	0	900301427	false	0	4	4
6000277	1073925774	1	44	0	900301427	false	0	4	4
6000278	1073925775	1	30	0	900301427	false	0	4	4
6000279	1073925776	1	7	0	900301427	false	0	4	4
6000280	1073925777	1	2	0	900301427	false	0	4	4
6000281	1073925778	1	58	0	900301427	false	0	4	4
6000282	1073925779	1	44	0	900301427	false	0	4	4
6000283	1073925780	1	30	0	900301427	false	0	4	4
6000284	1073925781	1	7	0	900301427	false	0	4	4
6000285	1073925782	1	2	0	900301427	false	0	4	4
6000286	1073925783	1	58	0	900301427	false	0	4	4
6000287	1073925784	1	44	0	900301427	false	0	4	4
6000288	1073925785	1	30	0	900301427	false	0	4	4
6000289	1073925786	1	7	0	900301427	false	0	4	4
6000290	1073925787	1	2	0	900301427	false	0	4	4
6000291	1073925788	1	58	0	900301427	false	0	4	4
6000292	1073925789	1	44	0	900301427	false	0	4	4
6000293	1073925790	1	30	0	900301427	false	0	4	4
6000294	1073925791	1	7	0	900301427	false	0	4	4
6000295	1073925792	1	2	0	900301427	false	0	4	4
6000296	1073925793	1	58	0	900301427	false	0	4	4
6000297	1073925794	1	44	0	900301427	false	0	4	4
6000298	1073925795	1	30	0	900301427	false	0	4	4
6000299	1073925796	1	7	0	900301427	false	0	4	4
6000300	1073925797	1	2	0	900301427	false	0	4	4
6000301	1073925798	1	132	0	900301427	false	0	4	4
6000302	1073925799	1	7	0	900301427	false	0	4	4
6000303	1073925800	1	2	0	900301427	false	0	4	4
6000304	1073925801	1	37	0	900301427	false	0	4	4
6000305	1073925802	1	28	0	900301427	false	0	4	4
6000306	1073925803	1	19	0	900301427	false	0	4	4
6000307	1073925804	1	4	0	900301427	false	0	4	4
6000308	1073925805	1	1	0	900301427	false	0	4	4
6000309	1073925806	1	37	0	900301427	false	0	4	4
6000310	1073925807	1	28	0	900301427	false	0	4	4
6000311	1073925808	1	19	0	900301427	false	0	4	4
6000312	1073925809	1	4	0	900301427	false	0	4	4
6000313	1073925810	1	1	0	900301427	false	0	4	4
6000314	1073925811	1	37	0	900301427	false	0	4	4
6000315	1073925812	1	28	0	900301427	false	0	4	4
6000316	1073925813	1	19	0	900301427	false	0	4	4
6000317	1073925814	1	4	0	900301427	false	0	4	4
6000318	1073925815	1	1	0	900301427	false	0	4	4
6000319	1073925816	1	37	0	900301427	false	0	4	4
6000320	1073925817	1	28	0	900301427	false	0	4	4
6000321	1073925818	1	19	0	900301427	false	0	4	4
6000322	1073925819	1	4	0	900301427	false	0	4	4
6000323	1073925820	1	1	0	900301427	false	0	4	4
6000324	1073925821	1	37	0	900301427	false	0	4	4
6000325	1073925822	1	28	0	900301427	false	0	4	4
6000326	1073925823	1	19	0	900301427	false	0	4	4
6000327	1073925824	1	4	0	900301427	false	0	4	4
6000328	1073925825	1	1	0	900301427	false	0	4	4
6000329	1073925826	1	37	0	900301427	false	0	4	4
6000330	1073925827	1	28	0	900301427	false	0	4	4
6000331	1073925828	1	19	0	900301427	false	0	4	4
6000332	1073925829	1	4	0	900301427	false	0	4	4
6000333	1073925830	1	1	0	900301427	false	0	4	4
6000334	1073925831	1	37	0	900301427	false	0	4	4
6000335	1073925832	1	28	0	900301427	false	0	4	4
6000336	1073925833	1	19	0	900301427	false	0	4	4
6000337	1073925834	1	4	0	900301427	false	0	4	4
6000338	1073925835	1	1	0	900301427	false	0	4	4
6000339	1073925836	1	65	0	900301427	false	0	4	4
6000340	1073925837	1	4	0	900301427	false	0	4	4
6000341	1073925838	1	1	0	900301427	false	0	4	4
6000342	1073925839	1	8	0	900301427	false	0	4	4
6000343	1073925840	1	6	0	900301427	false	0	4	4
6000344	1073925841	1	4	0	900301427	false	0	4	4
6000345	1073925842	1	3	0	900301427	false	0	4	4
6000346	1073925843	1	1	0	900301427	true	0	4	4
6000347	1073925844	1	8	0	900301427	false	0	4	4
6000348	1073925845	1	6	0	900301427	false	0	4	4
6000349	1073925846	1	4	0	900301427	false	0	4	4
6000350	1073925847	1	3	0	900301427	false	0	4	4
6000351	1073925848	1	1	0	900301427	true	0	4	4
6000352	1073925849	1	8	0	900301427	false	0	4	4
6000353	1073925850	1	6	0	900301427	false	0	4	4
6000354	1073925851	1	4	0	900301427	false	0	4	4
6000355	1073925852	1	3	0	900301427	false	0	4	4
6000356	1073925853	1	1	0	900301427	true	0	4	4
6000357	1073925854	1	8	0	900301427	false	0	4	4
6000358	1073925855	1	6	0	900301427	false	0	4	4
6000359	1073925856	1	4	0	900301427	false	0	4	4
6000360	1073925857	1	3	0	900301427	false	0	4	4
6000361	1073925858	1	1	0	900301427	true	0	4	4
6000362	1073925859	1	8	0	900301427	false	0	4	4
6000363	1073925860	1	6	0	900301427	false	0	4	4
6000364	1073925861	1	4	0	900301427	false	0	4	4
6000365	1073925862	1	3	0	900301427	false	0	4	4
6000366	1073925863	1	1	0	900301427	true	0	4	4
6000367	1073925864	1	8	0	900301427	false	0	4	4
6000368	1073925865	1	6	0	900301427	false	0	4	4
6000369	1073925866	1	4	0	900301427	false	0	4	4
6000370	1073925867	1	3	0	900301427	false	0	4	4
6000371	1073925868	1	1	0	900301427	true	0	4	4
6000372	1073925869	1	8	0	900301427	false	0	4	4
6000373	1073925870	1	6	0	900301427	false	0	4	4
6000374	1073925871	1	4	0	900301427	false	0	4	4
6000375	1073925872	1	3	0	900301427	false	0	4	4
6000376	1073925873	1	1	0	900301427	true	0	4	4
6000377	1073925874	1	18	0	900301427	false	0	4	4
6000378	1073925875	1	3	0	900301427	false	0	4	4
6000379	1073925876	1	1	0	900301427	true	0	4	4
6000380	1073925611	1	1291	0	900301427	false	0	5	2
6000381	1073925612	1	972	0	900301427	false	0	5	2
6000382	1073925613	1	655	0	900301427	false	0	5	2
6000383	1073925614	1	152	0	900301427	false	0	5	2
6000384	1073925615	1	34	0	900301427	false	0	5	2
6000385	1073925616	1	1291	0	900301427	false	0	5	2
6000386	1073925617	1	972	0	900301427	false	0	5	2
6000387	1073925618	1	655	0	900301427	false	0	5	2
6000388	1073925619	1	152	0	900301427	false	0	5	2
6000389	1073925620	1	34	0	900301427	false	0	5	2
6000390	1073925621	1	1291	0	900301427	false	0	5	2
6000391	1073925622	1	972	0	900301427	false	0	5	2
6000392	1073925623	1	655	0	900301427	false	0	5	2
6000393	1073925624	1	152	0	900301427	false	0	5	2
6000394	1073925625	1	34	0	900301427	false	0	5	2
6000395	1073925626	1	1291	0	900301427	false	0	5	2
6000396	1073925627	1	972	0	900301427	false	0	5	2
6000397	1073925628	1	655	0	900301427	false	0	5	2
6000398	1073925629	1	152	0	900301427	false	0	5	2
6000399	1073925630	1	34	0	900301427	false	0	5	2
6000400	1073925631	1	1291	0	900301427	false	0	5	2
6000401	1073925632	1	972	0	900301427	false	0	5	2
6000402	1073925633	1	655	0	900301427	false	0	5	2
6000403	1073925634	1	152	0	900301427	false	0	5	2
6000404	1073925635	1	34	0	900301427	false	0	5	2
6000405	1073925636	1	1291	0	900301427	false	0	5	2
6000406	1073925637	1	972	0	900301427	false	0	5	2
6000407	1073925638	1	655	0	900301427	false	0	5	2
6000408	1073925639	1	152	0	900301427	false	0	5	2
6000409	1073925640	1	34	0	900301427	false	0	5	2
6000410	1073925641	1	1291	0	900301427	false	0	5	2
6000411	1073925642	1	972	0	900301427	false	0	5	2
6000412	1073925643	1	655	0	900301427	false	0	5	2
6000413	1073925644	1	152	0	900301427	false	0	5	2
6000414	1073925645	1	34	0	900301427	false	0	5	2
6000415	1073925646	1	2918	0	900301427	false	0	5	2
6000416	1073925647	1	152	0	900301427	false	0	5	2
6000417	1073925648	1	34	0	900301427	false	0	5	2
6000418	1073925649	1	1004	0	900301427	false	0	5	2
6000419	1073925650	1	756	0	900301427	false	0	5	2
6000420	1073925651	1	509	0	900301427	false	0	5	2
6000421	1073925652	1	118	0	900301427	false	0	5	2
6000422	1073925653	1	27	0	900301427	false	0	5	2
6000423	1073925654	1	1004	0	900301427	false	0	5	2
6000424	1073925655	1	756	0	900301427	false	0	5	2
6000425	1073925656	1	509	0	900301427	false	0	5	2
6000426	1073925657	1	118	0	900301427	false	0	5	2
6000427	1073925658	1	27	0	900301427	false	0	5	2
6000428	1073925659	1	1004	0	900301427	false	0	5	2
6000429	1073925660	1	756	0	900301427	false	0	5	2
6000430	1073925661	1	509	0	900301427	false	0	5	2
6000431	1073925662	1	118	0	900301427	false	0	5	2
6000432	1073925663	1	27	0	900301427	false	0	5	2
6000433	1073925664	1	1004	0	900301427	false	0	5	2
6000434	1073925665	1	756	0	900301427	false	0	5	2
6000435	1073925666	1	509	0	900301427	false	0	5	2
6000436	1073925667	1	118	0	900301427	false	0	5	2
6000437	1073925668	1	27	0	900301427	false	0	5	2
6000438	1073925669	1	1004	0	900301427	false	0	5	2
6000439	1073925670	1	756	0	900301427	false	0	5	2
6000440	1073925671	1	509	0	900301427	false	0	5	2
6000441	1073925672	1	118	0	900301427	false	0	5	2
6000442	1073925673	1	27	0	900301427	false	0	5	2
6000443	1073925674	1	1004	0	900301427	false	0	5	2
6000444	1073925675	1	756	0	900301427	false	0	5	2
6000445	1073925676	1	509	0	900301427	false	0	5	2
6000446	1073925677	1	118	0	900301427	false	0	5	2
6000447	1073925678	1	27	0	900301427	false	0	5	2
6000448	1073925679	1	1004	0	900301427	false	0	5	2
6000449	1073925680	1	756	0	900301427	false	0	5	2
6000450	1073925681	1	509	0	900301427	false	0	5	2
6000451	1073925682	1	118	0	900301427	false	0	5	2
6000452	1073925683	1	27	0	900301427	false	0	5	2
6000453	1073925684	1	2269	0	900301427	false	0	5	2
6000454	1073925685	1	118	0	900301427	false	0	5	2
6000455	1073925686	1	27	0	900301427	false	0	5	2
6000456	1073925687	1	754	0	900301427	false	0	5	2
6000457	1073925688	1	567	0	900301427	false	0	5	2
6000458	1073925689	1	383	0	900301427	false	0	5	2
6000459	1073925690	1	89	0	900301427	false	0	5	2
6000460	1073925691	1	20	0	900301427	false	0	5	2
6000461	1073925692	1	754	0	900301427	false	0	5	2
6000462	1073925693	1	567	0	900301427	false	0	5	2
6000463	1073925694	1	383	0	900301427	false	0	5	2
6000464	1073925695	1	89	0	900301427	false	0	5	2
6000465	1073925696	1	20	0	900301427	false	0	5	2
6000466	1073925697	1	754	0	900301427	false	0	5	2
6000467	1073925698	1	567	0	900301427	false	0	5	2
6000468	1073925699	1	383	0	900301427	false	0	5	2
6000469	1073925700	1	89	0	900301427	false	0	5	2
6000470	1073925701	1	20	0	900301427	false	0	5	2
6000471	1073925702	1	754	0	900301427	false	0	5	2
6000472	1073925703	1	567	0	900301427	false	0	5	2
6000473	1073925704	1	383	0	900301427	false	0	5	2
6000474	1073925705	1	89	0	900301427	false	0	5	2
6000475	1073925706	1	20	0	900301427	false	0	5	2
6000476	1073925707	1	754	0	900301427	false	0	5	2
6000477	1073925708	1	567	0	900301427	false	0	5	2
6000478	1073925709	1	383	0	900301427	false	0	5	2
6000479	1073925710	1	89	0	900301427	false	0	5	2
6000480	1073925711	1	20	0	900301427	false	0	5	2
6000481	1073925712	1	754	0	900301427	false	0	5	2
6000482	1073925713	1	567	0	900301427	false	0	5	2
6000483	1073925714	1	383	0	900301427	false	0	5	2
6000484	1073925715	1	89	0	900301427	false	0	5	2
6000485	1073925716	1	20	0	900301427	false	0	5	2
6000486	1073925717	1	754	0	900301427	false	0	5	2
6000487	1073925718	1	567	0	900301427	false	0	5	2
6000488	1073925719	1	383	0	900301427	false	0	5	2
6000489	1073925720	1	89	0	900301427	false	0	5	2
6000490	1073925721	1	20	0	900301427	false	0	5	2
6000491	1073925722	1	1704	0	900301427	false	0	5	2
6000492	1073925723	1	89	0	900301427	false	0	5	2
6000493	1073925724	1	20	0	900301427	false	0	5	2
6000494	1073925725	1	537	0	900301427	false	0	5	4
6000495	1073925726	1	404	0	900301427	false	0	5	4
6000496	1073925727	1	272	0	900301427	false	0	5	4
6000497	1073925728	1	63	0	900301427	false	0	5	4
6000498	1073925729	1	14	0	900301427	false	0	5	4
6000499	1073925730	1	537	0	900301427	false	0	5	4
6000500	1073925731	1	404	0	900301427	false	0	5	4
6000501	1073925732	1	272	0	900301427	false	0	5	4
6000502	1073925733	1	63	0	900301427	false	0	5	4
6000503	1073925734	1	14	0	900301427	false	0	5	4
6000504	1073925735	1	537	0	900301427	false	0	5	4
6000505	1073925736	1	404	0	900301427	false	0	5	4
6000506	1073925737	1	272	0	900301427	false	0	5	4
6000507	1073925738	1	63	0	900301427	false	0	5	4
6000508	1073925739	1	14	0	900301427	false	0	5	4
6000509	1073925740	1	537	0	900301427	false	0	5	4
6000510	1073925741	1	404	0	900301427	false	0	5	4
6000511	1073925742	1	272	0	900301427	false	0	5	4
6000512	1073925743	1	63	0	900301427	false	0	5	4
6000513	1073925744	1	14	0	900301427	false	0	5	4
6000514	1073925745	1	537	0	900301427	false	0	5	4
6000515	1073925746	1	404	0	900301427	false	0	5	4
6000516	1073925747	1	272	0	900301427	false	0	5	4
6000517	1073925748	1	63	0	900301427	false	0	5	4
6000518	1073925749	1	14	0	900301427	false	0	5	4
6000519	1073925750	1	537	0	900301427	false	0	5	4
6000520	1073925751	1	404	0	900301427	false	0	5	4
6000521	1073925752	1	272	0	900301427	false	0	5	4
6000522	1073925753	1	63	0	900301427	false	0	5	4
6000523	1073925754	1	14	0	900301427	false	0	5	4
6000524	1073925755	1	537	0	900301427	false	0	5	4
6000525	1073925756	1	404	0	900301427	false	0	5	4
6000526	1073925757	1	272	0	900301427	false	0	5	4
6000527	1073925758	1	63	0	900301427	false	0	5	4
6000528	1073925759	1	14	0	900301427	false	0	5	4
6000529	1073925760	1	1213	0	900301427	false	0	5	4
6000530	1073925761	1	63	0	900301427	false	0	5	4
6000531	1073925762	1	14	0	900301427	false	0	5	4
6000532	1073925763	1	348	0	900301427	false	0	5	4
6000533	1073925764	1	262	0	900301427	false	0	5	4
6000534	1073925765	1	177	0	900301427	false	0	5	4
6000535	1073925766	1	41	0	900301427	false	0	5	4
6000536	1073925767	1	9	0	900301427	false	0	5	4
6000537	1073925768	1	348	0	900301427	false	0	5	4
6000538	1073925769	1	262	0	900301427	false	0	5	4
6000539	1073925770	1	177	0	900301427	false	0	5	4
6000540	1073925771	1	41	0	900301427	false	0	5	4
6000541	1073925772	1	9	0	900301427	false	0	5	4
6000542	1073925773	1	348	0	900301427	false	0	5	4
6000543	1073925774	1	262	0	900301427	false	0	5	4
6000544	1073925775	1	177	0	900301427	false	0	5	4
6000545	1073925776	1	41	0	900301427	false	0	5	4
6000546	1073925777	1	9	0	900301427	false	0	5	4
6000547	1073925778	1	348	0	900301427	false	0	5	4
6000548	1073925779	1	262	0	900301427	false	0	5	4
6000549	1073925780	1	177	0	900301427	false	0	5	4
6000550	1073925781	1	41	0	900301427	false	0	5	4
6000551	1073925782	1	9	0	900301427	false	0	5	4
6000552	1073925783	1	348	0	900301427	false	0	5	4
6000553	1073925784	1	262	0	900301427	false	0	5	4
6000554	1073925785	1	177	0	900301427	false	0	5	4
6000555	1073925786	1	41	0	900301427	false	0	5	4
6000556	1073925787	1	9	0	900301427	false	0	5	4
6000557	1073925788	1	348	0	900301427	false	0	5	4
6000558	1073925789	1	262	0	900301427	false	0	5	4
6000559	1073925790	1	177	0	900301427	false	0	5	4
6000560	1073925791	1	41	0	900301427	false	0	5	4
6000561	1073925792	1	9	0	900301427	false	0	5	4
6000562	1073925793	1	348	0	900301427	false	0	5	4
6000563	1073925794	1	262	0	900301427	false	0	5	4
6000564	1073925795	1	177	0	900301427	false	0	5	4
6000565	1073925796	1	41	0	900301427	false	0	5	4
6000566	1073925797	1	9	0	900301427	false	0	5	4
6000567	1073925798	1	787	0	900301427	false	0	5	4
6000568	1073925799	1	41	0	900301427	false	0	5	4
6000569	1073925800	1	9	0	900301427	false	0	5	4
6000570	1073925801	1	184	0	900301427	false	0	5	4
6000571	1073925802	1	138	0	900301427	false	0	5	4
6000572	1073925803	1	93	0	900301427	false	0	5	4
6000573	1073925804	1	22	0	900301427	false	0	5	4
6000574	1073925805	1	5	0	900301427	false	0	5	4
6000575	1073925806	1	184	0	900301427	false	0	5	4
6000576	1073925807	1	138	0	900301427	false	0	5	4
6000577	1073925808	1	93	0	900301427	false	0	5	4
6000578	1073925809	1	22	0	900301427	false	0	5	4
6000579	1073925810	1	5	0	900301427	false	0	5	4
6000580	1073925811	1	184	0	900301427	false	0	5	4
6000581	1073925812	1	138	0	900301427	false	0	5	4
6000582	1073925813	1	93	0	900301427	false	0	5	4
6000583	1073925814	1	22	0	900301427	false	0	5	4
6000584	1073925815	1	5	0	900301427	false	0	5	4
6000585	1073925816	1	184	0	900301427	false	0	5	4
6000586	1073925817	1	138	0	900301427	false	0	5	4
6000587	1073925818	1	93	0	900301427	false	0	5	4
6000588	1073925819	1	22	0	900301427	false	0	5	4
6000589	1073925820	1	5	0	900301427	false	0	5	4
6000590	1073925821	1	184	0	900301427	false	0	5	4
6000591	1073925822	1	138	0	900301427	false	0	5	4
6000592	1073925823	1	93	0	900301427	false	0	5	4
6000593	1073925824	1	22	0	900301427	false	0	5	4
6000594	1073925825	1	5	0	900301427	false	0	5	4
6000595	1073925826	1	184	0	900301427	false	0	5	4
6000596	1073925827	1	138	0	900301427	false	0	5	4
6000597	1073925828	1	93	0	900301427	false	0	5	4
6000598	1073925829	1	22	0	900301427	false	0	5	4
6000599	1073925830	1	5	0	900301427	false	0	5	4
6000600	1073925831	1	184	0	900301427	false	0	5	4
6000601	1073925832	1	138	0	900301427	false	0	5	4
6000602	1073925833	1	93	0	900301427	false	0	5	4
6000603	1073925834	1	22	0	900301427	false	0	5	4
6000604	1073925835	1	5	0	900301427	false	0	5	4
6000605	1073925836	1	415	0	900301427	false	0	5	4
6000606	1073925837	1	22	0	900301427	false	0	5	4
6000607	1073925838	1	5	0	900301427	false	0	5	4
6000608	1073925839	1	41	0	900301427	false	0	5	4
6000609	1073925840	1	31	0	900301427	false	0	5	4
6000610	1073925841	1	21	0	900301427	false	0	5	4
6000611	1073925842	1	5	0	900301427	false	0	5	4
6000612	1073925843	1	1	0	900301427	true	0	5	4
6000613	1073925844	1	41	0	900301427	false	0	5	4
6000614	1073925845	1	31	0	900301427	false	0	5	4
6000615	1073925846	1	21	0	900301427	false	0	5	4
6000616	1073925847	1	5	0	900301427	false	0	5	4
6000617	1073925848	1	1	0	900301427	true	0	5	4
6000618	1073925849	1	41	0	900301427	false	0	5	4
6000619	1073925850	1	31	0	900301427	false	0	5	4
6000620	1073925851	1	21	0	900301427	false	0	5	4
6000621	1073925852	1	5	0	900301427	false	0	5	4
6000622	1073925853	1	1	0	900301427	true	0	5	4
6000623	1073925854	1	41	0	900301427	false	0	5	4
6000624	1073925855	1	31	0	900301427	false	0	5	4
6000625	1073925856	1	21	0	900301427	false	0	5	4
6000626	1073925857	1	5	0	900301427	false	0	5	4
6000627	1073925858	1	1	0	900301427	true	0	5	4
6000628	1073925859	1	41	0	900301427	false	0	5	4
6000629	1073925860	1	31	0	900301427	false	0	5	4
6000630	1073925861	1	21	0	900301427	false	0	5	4
6000631	1073925862	1	5	0	900301427	false	0	5	4
6000632	1073925863	1	1	0	900301427	true	0	5	4
6000633	1073925864	1	41	0	900301427	false	0	5	4
6000634	1073925865	1	31	0	900301427	false	0	5	4
6000635	1073925866	1	21	0	900301427	false	0	5	4
6000636	1073925867	1	5	0	900301427	false	0	5	4
6000637	1073925868	1	1	0	900301427	true	0	5	4
6000638	1073925869	1	41	0	900301427	false	0	5	4
6000639	1073925870	1	31	0	900301427	false	0	5	4
6000640	1073925871	1	21	0	900301427	false	0	5	4
6000641	1073925872	1	5	0	900301427	false	0	5	4
6000642	1073925873	1	1	0	900301427	true	0	5	4
6000643	1073925874	1	93	0	900301427	false	0	5	4
6000644	1073925875	1	5	0	900301427	false	0	5	4
6000645	1073925876	1	1	0	900301427	true	0	5	4
6000646	1073925725	1	2013	0	900301427	false	0	6	4
6000647	1073925726	1	1514	0	900301427	false	0	6	4
6000648	1073925727	1	1021	0	900301427	false	0	6	4
6000649	1073925728	1	237	0	900301427	false	0	6	4
6000650	1073925729	1	53	0	900301427	false	0	6	4
6000651	1073925730	1	2013	0	900301427	false	0	6	4
6000652	1073925731	1	1514	0	900301427	false	0	6	4
6000653	1073925732	1	1021	0	900301427	false	0	6	4
6000654	1073925733	1	237	0	900301427	false	0	6	4
6000655	1073925734	1	53	0	900301427	false	0	6	4
6000656	1073925735	1	2013	0	900301427	false	0	6	4
6000657	1073925736	1	1514	0	900301427	false	0	6	4
6000658	1073925737	1	1021	0	900301427	false	0	6	4
6000659	1073925738	1	237	0	900301427	false	0	6	4
6000660	1073925739	1	53	0	900301427	false	0	6	4
6000661	1073925740	1	2013	0	900301427	false	0	6	4
6000662	1073925741	1	1514	0	900301427	false	0	6	4
6000663	1073925742	1	1021	0	900301427	false	0	6	4
6000664	1073925743	1	237	0	900301427	false	0	6	4
6000665	1073925744	1	53	0	900301427	false	0	6	4
6000666	1073925745	1	2013	0	900301427	false	0	6	4
6000667	1073925746	1	1514	0	900301427	false	0	6	4
6000668	1073925747	1	1021	0	900301427	false	0	6	4
6000669	1073925748	1	237	0	900301427	false	0	6	4
6000670	1073925749	1	53	0	900301427	false	0	6	4
6000671	1073925750	1	2013	0	900301427	false	0	6	4
6000672	1073925751	1	1514	0	900301427	false	0	6	4
6000673	1073925752	1	1021	0	900301427	false	0	6	4
6000674	1073925753	1	237	0	900301427	false	0	6	4
6000675	1073925754	1	53	0	900301427	false	0	6	4
6000676	1073925755	1	2013	0	900301427	false	0	6	4
6000677	1073925756	1	1514	0	900301427	false	0	6	4
6000678	1073925757	1	1021	0	900301427	false	0	6	4
6000679	1073925758	1	237	0	900301427	false	0	6	4
6000680	1073925759	1	53	0	900301427	false	0	6	4
6000681	1073925760	1	4548	0	900301427	false	0	6	4
6000682	1073925761	1	237	0	900301427	false	0	6	4
6000683	1073925762	1	53	0	900301427	false	0	6	4
6000684	1073925763	1	1306	0	900301427	false	0	6	4
6000685	1073925764	1	982	0	900301427	false	0	6	4
