ROWID	_questID|INTEGER	_step|INTEGER	_class|INTEGER	_Gold|INTEGER	_Exp|INTEGER	_StringIndex|INTEGER	_Type|INTEGER	_SelectMax|INTEGER	_ItemIndex1|INTEGER	_ItemCount1|INTEGER	_ItemIndex2|INTEGER	_ItemCount2|INTEGER	_ItemIndex3|INTEGER	_ItemCount3|INTEGER	_ItemIndex4|INTEGER	_ItemCount4|INTEGER	_ItemIndex5|INTEGER	_ItemCount5|INTEGER	_ItemIndex6|INTEGER	_ItemCount6|INTEGER	_StageLevel|INTEGER	_StageLevelOperator|INTEGER	_MailID|INTEGER	_ItemOptionID1|INTEGER	_ItemOptionID2|INTEGER	_ItemOptionID3|INTEGER	_ItemOptionID4|INTEGER	_ItemOptionID5|INTEGER	_ItemOptionID6|INTEGER	_LevelCabStringIndex|INTEGER	_GiveFTG|INTEGER
37830	3783	1	0	0	0	1250002	1	1	268477145	100	268483044	100	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37840	3784	1	0	0	0	1250002	1	1	268488975	4	268488977	120	805312425	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37850	3785	1	0	0	0	1250002	1	1	268477145	100	268483044	100	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37860	3786	2	0	0	0	1250002	1	1	268490370	30	268490369	60	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37870	3787	1	0	0	0	1250002	1	1	268477145	100	268483044	100	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37880	3788	3	0	0	0	1250002	1	1	268488975	4	268488977	120	805312426	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37890	3789	1	0	0	0	1250002	1	1	268477145	100	268483044	100	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37900	3790	2	0	0	0	1250002	1	1	268490370	30	268490369	60	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37910	3791	1	0	0	0	1250002	1	1	268477145	100	268483044	100	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37920	3792	1	0	0	0	1250002	1	1	268488975	4	268488977	120	805312427	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37930	3793	1	0	0	0	1250002	1	1	268477145	100	268483044	100	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37940	3794	3	0	0	0	1250002	1	1	268490370	30	268490369	60	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37950	3795	1	0	0	0	1250002	1	1	268477145	100	268483044	100	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37960	3796	1	0	0	0	1250002	1	1	268488975	4	268488977	120	805312428	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
379610	3796	2	10	0	0	1250002	1	1	268488975	4	268488977	120	805312428	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37970	3797	2	0	0	0	1250002	1	1	268477145	10	268483044	10	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
37980	3798	3	0	0	0	1250002	1	1	268477145	100	268483044	100	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38100	3810	2	0	0	0	1250002	1	1	268477145	100	268483044	100	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38110	3811	2	0	0	0	1250002	1	1	268477145	100	268483044	100	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38120	3812	2	0	0	0	1250002	1	1	268477145	100	268483044	100	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38130	3813	2	0	0	0	1250002	1	1	268477145	100	268483044	100	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38000	3800	1	0	0	0	1250002	1	1	268477145	10	268483044	10	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38001	3801	1	0	0	0	1250002	1	1	268477145	10	268483044	10	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38002	3802	1	0	0	0	1250002	1	1	268477145	10	268483044	10	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38003	3803	1	0	0	0	1250002	1	1	268477145	10	268483044	10	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38140	3814	6	10	77642	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38150	3815	2	10	77642	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38160	3816	3	10	77642	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38180	3818	3	10	75340	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	1260172	0
38190	3819	6	0	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38200	3820	7	0	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38210	3821	6	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38220	3822	7	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38230	3823	3	1	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38240	3824	3	1	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38250	3825	3	2	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38260	3826	3	2	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38270	3827	3	4	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38280	3828	3	4	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38290	3829	3	3	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38300	3830	3	3	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38310	3831	3	6	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38320	3832	3	6	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38330	3833	3	5	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38340	3834	3	5	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38350	3835	3	8	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38360	3836	3	8	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38370	3837	3	7	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38380	3838	3	7	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38390	3839	3	9	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38400	3840	3	9	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38410	3841	3	10	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38420	3842	3	10	0	0	1250002	1	1	536881250	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38430	3843	6	1	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38440	3844	7	1	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38450	3845	3	1	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38460	3846	6	2	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38470	3847	7	2	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38480	3848	3	2	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38490	3849	6	3	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38500	3850	7	3	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38510	3851	3	3	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38520	3852	6	4	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38530	3853	7	4	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38540	3854	3	4	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38550	3855	8	5	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38560	3856	6	5	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38570	3857	3	5	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38580	3858	8	6	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38590	3859	6	6	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38600	3860	3	6	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38610	3861	8	7	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38620	3862	6	7	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38630	3863	3	7	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38640	3864	8	8	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38650	3865	6	8	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38660	3866	4	8	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38670	3867	8	9	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38680	3868	6	9	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38690	3869	3	9	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38700	3870	3	10	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38710	3871	6	10	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38720	3872	2	10	0	0	1250002	1	1	268488975	1	268490370	20	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38730	3873	3	0	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38740	3874	3	0	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38750	3875	3	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38760	3876	3	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38770	3877	1	0	0	0	1250002	1	1	268483044	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38780	3878	4	0	0	0	1250002	1	1	268483044	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38790	3879	4	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38800	3880	1	0	0	0	1250002	1	1	536879755	100	268490027	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38820	3882	5	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38830	3883	5	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38840	3884	4	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38850	3885	4	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38860	3886	4	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38870	3887	4	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38880	3888	3	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38890	3889	5	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38900	3890	6	0	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38910	3891	2	0	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38920	3892	3	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38930	3893	4	10	0	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38950	3895	1	1	16500	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38960	3896	6	1	16500	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38970	3897	2	0	0	0	1250002	1	1	805312924	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
38980	3898	5	0	16500	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40000	4000	3	0	10819	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40010	4001	3	0	10819	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40020	4002	3	0	16229	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40040	4004	2	0	10819	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40050	4005	3	0	10819	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40060	4006	3	0	16229	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40070	4007	2	0	16229	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40080	4008	3	0	31597	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40090	4009	3	0	31597	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40100	4010	4	0	40417	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40110	4011	3	0	40417	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40120	4012	2	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40130	4013	2	0	40417	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40140	4014	3	0	40417	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40150	4015	4	0	40417	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40160	4016	3	0	33681	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40170	4017	2	0	33681	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40180	4018	2	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40190	4019	2	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40200	4020	3	0	47500	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40210	4021	3	0	47500	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40220	4022	2	0	31597	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40230	4023	4	0	31597	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40240	4024	3	0	33681	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40250	4025	2	0	40417	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40260	4026	2	0	40417	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40270	4027	3	0	40417	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40280	4028	2	0	40417	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40290	4029	3	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40300	4030	3	0	31597	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40310	4031	4	0	31597	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40320	4032	4	0	33681	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40330	4033	3	0	33681	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40340	4034	3	0	33681	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40350	4035	2	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40360	4036	2	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40370	4037	3	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40380	4038	3	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40390	4039	3	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40400	4040	3	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40410	4041	3	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40420	4042	4	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40430	4043	2	0	44167	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40440	4044	2	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40450	4045	3	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40460	4046	2	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40470	4047	5	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40480	4048	2	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40490	4049	2	0	27049	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40500	4050	2	0	27049	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40510	4051	2	0	31597	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40520	4052	2	0	31597	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40530	4053	2	0	31597	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40540	4054	2	0	31597	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40550	4055	2	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40560	4056	2	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40570	4057	2	0	44167	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40580	4058	2	0	47500	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40590	4059	2	0	47500	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40600	4060	3	0	47500	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40610	4061	2	0	47500	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40620	4062	2	0	47500	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40630	4063	2	0	47500	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40640	4064	3	0	47500	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40650	4065	2	0	47500	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40660	4066	1	0	49583	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40670	4067	2	0	0	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40680	4068	4	0	0	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40690	4069	1	6	37801	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40700	4070	3	6	37801	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40710	4071	2	6	37801	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40720	4072	6	6	37801	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40732	4073	5	6	37801	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	125	0	0	0	0	0	0	1260172	0
40730	4073	5	6	37801	0	1250002	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	125	0	0	0	0	0	0	1260172	0
40740	4074	2	0	16229	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40750	4075	3	0	16229	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40760	4076	3	0	16229	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40770	4077	2	0	16229	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
40780	4078	2	0	16229	0	1250002	1	1	536879755	100	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1260172	0
