ROWID	_ID|INTEGER	_GlyphType|INTEGER	_SkillID|TEXT	_SkillLevelID|INTEGER	_EffectClass1|INTEGER	_EffectClass1ApplyType|INTEGER	_EffectClassValue1|TEXT	_EffectClassValue1Duration|INTEGER	_EffectClass2|INTEGER	_EffectClass2ApplyType|INTEGER	_EffectClassValue2|TEXT	_EffectClassValue2Duration|INTEGER	_EffectClass3|INTEGER	_EffectClass3ApplyType|INTEGER	_EffectClassValue3|TEXT	_EffectClassValue3Duration|INTEGER	_EffectClass4|INTEGER	_EffectClass4ApplyType|INTEGER	_EffectClassValue4|TEXT	_EffectClassValue4Duration|INTEGER	_EffectClass5|INTEGER	_EffectClass5ApplyType|INTEGER	_EffectClassValue5|TEXT	_EffectClassValue5Duration|INTEGER	_GlyphSkillEffect|INTEGER	_GlyphSkillEffectValue|DOUBLE	_ProcessParam1|TEXT	_ProcessParam2|TEXT	_ProcessParam3|TEXT	_ProcessParam4|TEXT	_ProcessParam5|TEXT	_ProcessParam6|TEXT	_ProcessParam7|TEXT	_ProcessParam8|TEXT	_ProcessParam9|TEXT	_ProcessParam10|TEXT	_SummaryDescription|TEXT	_SummaryDescriptionParam|TEXT
268485806	268485806	7	209	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004193},{1000157778}
268485807	268485807	7	209	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004193},{1000158716}
268485808	268485808	7	209	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004193},{1000158717}
268485809	268485809	7	209	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004193},{1000158718}
268485810	268485810	7	209	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004193},{1000157781}
268485811	268485811	7	209	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004193},{1000158719}
268485812	268485812	7	209	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004193},{1000158720}
268485813	268485813	7	209	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004193},{1000158721}
268485814	268485814	7	209	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004193},{1000158722}
268485815	268485815	7	209	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004193},{1000158723}
268485816	268485816	7	209	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004193},{1000157786}
268485817	268485817	7	203;823	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158726},{1000157778}
268485818	268485818	7	203;823	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158726},{1000158716}
268485819	268485819	7	203;823	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158726},{1000158717}
268485820	268485820	7	203;823	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158726},{1000158718}
268485821	268485821	7	203;823	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158726},{1000157781}
268485822	268485822	7	203;823	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158726},{1000158719}
268485823	268485823	7	203;823	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158726},{1000158720}
268485824	268485824	7	203;823	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158726},{1000158721}
268485825	268485825	7	203;823	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158726},{1000158722}
268485826	268485826	7	203;823	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158726},{1000158723}
268485827	268485827	7	203;823	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158726},{1000157786}
268485828	268485828	7	208;824	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000006302},{1000157778}
268485829	268485829	7	208;824	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000006302},{1000158716}
268485830	268485830	7	208;824	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000006302},{1000158717}
268485831	268485831	7	208;824	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000006302},{1000158718}
268485832	268485832	7	208;824	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000006302},{1000157781}
268485833	268485833	7	208;824	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000006302},{1000158719}
268485834	268485834	7	208;824	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000006302},{1000158720}
268485835	268485835	7	208;824	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000006302},{1000158721}
268485836	268485836	7	208;824	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000006302},{1000158722}
268485837	268485837	7	208;824	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000006302},{1000158723}
268485838	268485838	7	208;824	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000006302},{1000157786}
268485019	268485019	7	408;841	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004204},{1000157778}
268485020	268485020	7	408;841	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004204},{1000158716}
268485021	268485021	7	408;841	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004204},{1000158717}
268485022	268485022	7	408;841	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004204},{1000158718}
268485023	268485023	7	408;841	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004204},{1000157781}
268485024	268485024	7	408;841	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004204},{1000158719}
268485025	268485025	7	408;841	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004204},{1000158720}
268485026	268485026	7	408;841	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004204},{1000158721}
268485027	268485027	7	408;841	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004204},{1000158722}
268485028	268485028	7	408;841	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004204},{1000158723}
268485029	268485029	7	408;841	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004204},{1000157786}
268485839	268485839	7	401;516	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004217},{1000157778}
268485840	268485840	7	401;516	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004217},{1000158716}
268485841	268485841	7	401;516	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004217},{1000158717}
268485842	268485842	7	401;516	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004217},{1000158718}
268485843	268485843	7	401;516	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004217},{1000157781}
268485844	268485844	7	401;516	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004217},{1000158719}
268485845	268485845	7	401;516	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004217},{1000158720}
268485846	268485846	7	401;516	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004217},{1000158721}
268485847	268485847	7	401;516	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004217},{1000158722}
268485848	268485848	7	401;516	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004217},{1000158723}
268485849	268485849	7	401;516	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004217},{1000157786}
268485850	268485850	7	407;423;517	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004214},{1000157778}
268485851	268485851	7	407;423;517	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004214},{1000158716}
268485852	268485852	7	407;423;517	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004214},{1000158717}
268485853	268485853	7	407;423;517	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004214},{1000158718}
268485854	268485854	7	407;423;517	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004214},{1000157781}
268485855	268485855	7	407;423;517	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004214},{1000158719}
268485856	268485856	7	407;423;517	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004214},{1000158720}
268485857	268485857	7	407;423;517	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004214},{1000158721}
268485858	268485858	7	407;423;517	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004214},{1000158722}
268485859	268485859	7	407;423;517	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004214},{1000158723}
268485860	268485860	7	407;423;517	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004214},{1000157786}
268485861	268485861	7	409;842	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004215},{1000157778}
268485862	268485862	7	409;842	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004215},{1000158716}
268485863	268485863	7	409;842	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004215},{1000158717}
268485864	268485864	7	409;842	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004215},{1000158718}
268485865	268485865	7	409;842	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004215},{1000157781}
268485866	268485866	7	409;842	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004215},{1000158719}
268485867	268485867	7	409;842	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004215},{1000158720}
268485868	268485868	7	409;842	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004215},{1000158721}
268485869	268485869	7	409;842	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004215},{1000158722}
268485870	268485870	7	409;842	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004215},{1000158723}
268485871	268485871	7	409;842	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004215},{1000157786}
268485030	268485030	7	406	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004210},{1000157778}
268485031	268485031	7	406	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004210},{1000158716}
268485032	268485032	7	406	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004210},{1000158717}
268485033	268485033	7	406	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004210},{1000158718}
268485034	268485034	7	406	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004210},{1000157781}
268485035	268485035	7	406	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004210},{1000158719}
268485036	268485036	7	406	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004210},{1000158720}
268485037	268485037	7	406	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004210},{1000158721}
268485038	268485038	7	406	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004210},{1000158722}
268485039	268485039	7	406	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004210},{1000158723}
268485040	268485040	7	406	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004210},{1000157786}
268485872	268485872	7	411;863	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004218},{1000157778}
268485873	268485873	7	411;863	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004218},{1000158716}
268485874	268485874	7	411;863	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004218},{1000158717}
268485875	268485875	7	411;863	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004218},{1000158718}
268485876	268485876	7	411;863	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004218},{1000157781}
268485877	268485877	7	411;863	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004218},{1000158719}
268485878	268485878	7	411;863	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004218},{1000158720}
268485879	268485879	7	411;863	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004218},{1000158721}
268485880	268485880	7	411;863	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004218},{1000158722}
268485881	268485881	7	411;863	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004218},{1000158723}
268485882	268485882	7	411;863	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004218},{1000157786}
268485883	268485883	7	410	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004207},{1000157778}
268485884	268485884	7	410	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004207},{1000158716}
268485885	268485885	7	410	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004207},{1000158717}
268485886	268485886	7	410	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004207},{1000158718}
268485887	268485887	7	410	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004207},{1000157781}
268485888	268485888	7	410	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004207},{1000158719}
268485889	268485889	7	410	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004207},{1000158720}
268485890	268485890	7	410	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004207},{1000158721}
268485891	268485891	7	410	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004207},{1000158722}
268485892	268485892	7	410	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004207},{1000158723}
268485893	268485893	7	410	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004207},{1000157786}
268485894	268485894	7	405;560	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004203},{1000157778}
268485895	268485895	7	405;560	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004203},{1000158716}
268485896	268485896	7	405;560	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004203},{1000158717}
268485897	268485897	7	405;560	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004203},{1000158718}
268485898	268485898	7	405;560	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004203},{1000157781}
268485899	268485899	7	405;560	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004203},{1000158719}
268485900	268485900	7	405;560	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004203},{1000158720}
268485901	268485901	7	405;560	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004203},{1000158721}
268485902	268485902	7	405;560	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004203},{1000158722}
268485903	268485903	7	405;560	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004203},{1000158723}
268485904	268485904	7	405;560	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000004203},{1000157786}
268485041	268485041	7	7502;7602	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158843},{1000157778}
268485042	268485042	7	7502;7602	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158843},{1000158716}
268485043	268485043	7	7502;7602	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158843},{1000158717}
268485044	268485044	7	7502;7602	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158843},{1000158718}
268485045	268485045	7	7502;7602	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158843},{1000157781}
268485046	268485046	7	7502;7602	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158843},{1000158719}
268485047	268485047	7	7502;7602	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158843},{1000158720}
268485048	268485048	7	7502;7602	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158843},{1000158721}
268485049	268485049	7	7502;7602	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158843},{1000158722}
268485050	268485050	7	7502;7602	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158843},{1000158723}
268485051	268485051	7	7502;7602	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158843},{1000157786}
268485905	268485905	7	7611;7511	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158844},{1000157778}
268485906	268485906	7	7611;7511	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158844},{1000158716}
268485907	268485907	7	7611;7511	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158844},{1000158717}
268485908	268485908	7	7611;7511	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158844},{1000158718}
268485909	268485909	7	7611;7511	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158844},{1000157781}
268485910	268485910	7	7611;7511	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158844},{1000158719}
268485911	268485911	7	7611;7511	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158844},{1000158720}
268485912	268485912	7	7611;7511	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158844},{1000158721}
268485913	268485913	7	7611;7511	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158844},{1000158722}
268485914	268485914	7	7611;7511	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158844},{1000158723}
268485915	268485915	7	7611;7511	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158844},{1000157786}
268485916	268485916	7	7605;7505	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158845},{1000157778}
268485917	268485917	7	7605;7505	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158845},{1000158716}
268485918	268485918	7	7605;7505	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158845},{1000158717}
268485919	268485919	7	7605;7505	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158845},{1000158718}
268485920	268485920	7	7605;7505	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158845},{1000157781}
268485921	268485921	7	7605;7505	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158845},{1000158719}
268485922	268485922	7	7605;7505	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158845},{1000158720}
268485923	268485923	7	7605;7505	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158845},{1000158721}
268485924	268485924	7	7605;7505	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158845},{1000158722}
268485925	268485925	7	7605;7505	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158845},{1000158723}
268485926	268485926	7	7605;7505	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158845},{1000157786}
268485927	268485927	7	7603;7503	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158846},{1000157778}
268485928	268485928	7	7603;7503	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158846},{1000158716}
268485929	268485929	7	7603;7503	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158846},{1000158717}
268485930	268485930	7	7603;7503	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158846},{1000158718}
268485931	268485931	7	7603;7503	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158846},{1000157781}
268485932	268485932	7	7603;7503	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158846},{1000158719}
268485933	268485933	7	7603;7503	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158846},{1000158720}
268485934	268485934	7	7603;7503	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158846},{1000158721}
268485935	268485935	7	7603;7503	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158846},{1000158722}
268485936	268485936	7	7603;7503	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158846},{1000158723}
268485937	268485937	7	7603;7503	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158846},{1000157786}
268485938	268485938	7	7601;7501	0	50	0	0.3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158847},{1000157778}
268485939	268485939	7	7601;7501	0	50	0	0.37	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158847},{1000158716}
268485940	268485940	7	7601;7501	0	50	0	0.46	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158847},{1000158717}
268485941	268485941	7	7601;7501	0	50	0	0.57	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158847},{1000158718}
268485942	268485942	7	7601;7501	0	50	0	0.7	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158847},{1000157781}
268485943	268485943	7	7601;7501	0	50	0	0.86	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158847},{1000158719}
268485944	268485944	7	7601;7501	0	50	0	1.07	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158847},{1000158720}
268485945	268485945	7	7601;7501	0	50	0	1.31	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158847},{1000158721}
268485946	268485946	7	7601;7501	0	50	0	1.62	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158847},{1000158722}
268485947	268485947	7	7601;7501	0	50	0	2	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158847},{1000158723}
268485948	268485948	7	7601;7501	0	50	0	3	0	0	0	0	0	0	1		0	0	1		0	0	1		0	0	0.0											1000159101	{1000158847},{1000157786}
