ROWID	_StorageType1|INTEGER	_StorageItem1|INTEGER	_StorageItemValue1|INTEGER	_StorageType2|INTEGER	_StorageItem2|INTEGER	_StorageItemValue2|INTEGER	_StorageType3|INTEGER	_StorageItem3|INTEGER	_StorageItemValue3|INTEGER	_StorageType4|INTEGER	_StorageItem4|INTEGER	_StorageItemValue4|INTEGER	_StorageType5|INTEGER	_StorageItem5|INTEGER	_StorageItemValue5|INTEGER
268479011	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479012	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479013	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479014	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479015	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479016	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479017	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479018	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479019	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479020	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479021	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479022	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479023	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479024	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479025	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479026	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479027	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479028	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479029	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479030	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479031	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479032	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479033	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479034	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479035	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479036	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479037	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479038	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479039	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479040	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479041	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479042	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479043	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479044	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479045	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479046	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479047	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479048	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479049	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479050	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479051	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479052	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479053	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479054	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479055	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479056	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479057	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479058	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479059	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479060	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479061	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479062	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479063	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479064	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479065	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479066	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479067	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479068	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479069	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479070	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479071	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479072	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479073	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479074	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479075	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479076	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479077	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479078	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479079	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479080	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479081	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479082	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479083	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479084	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479085	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479086	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479087	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479088	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479089	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479090	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479091	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479092	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479093	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479094	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479095	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479096	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479097	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479098	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479099	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479100	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479101	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479102	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479103	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479104	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479105	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479106	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479107	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479108	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479109	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479110	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479111	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479112	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479113	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479114	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479115	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479116	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479117	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479118	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479119	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479120	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479121	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479122	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479123	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479124	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479125	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479126	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479127	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479128	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479129	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479130	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479131	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479132	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479133	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479134	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479135	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479136	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479137	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479138	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479139	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479140	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479141	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479142	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479143	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479144	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479145	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479146	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479147	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479148	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479149	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479150	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479151	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479152	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479153	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479154	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479155	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479156	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479157	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479158	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479159	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479160	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479161	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479162	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479163	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479164	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479165	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479166	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479167	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479168	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479169	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479170	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479171	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479172	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479173	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479174	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479175	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479176	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479177	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479178	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479179	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479180	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479181	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479182	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479183	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479184	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479185	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479186	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479187	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479188	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479189	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479190	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479191	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479192	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479193	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479194	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479195	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479196	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479197	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479198	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479199	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479200	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479201	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479202	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479203	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479204	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479205	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479206	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479207	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479208	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479209	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479210	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479211	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479212	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479213	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479214	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479215	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479216	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479217	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479218	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479219	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479220	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479221	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479222	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479223	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479224	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479225	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479226	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479227	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479228	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479229	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479230	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479231	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479232	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479233	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479234	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479235	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479236	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479237	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479238	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479239	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479240	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479241	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479242	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479243	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479244	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479245	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479246	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479247	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479248	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479249	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479250	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479251	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479252	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479253	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479254	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479255	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479256	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479257	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479258	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479259	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479260	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479261	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479262	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479263	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479264	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479265	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479266	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479267	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479268	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479269	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479270	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479271	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479272	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479273	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479274	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479275	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479276	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479277	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479278	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479279	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479280	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479281	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479282	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479283	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479284	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479285	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479286	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479287	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479288	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479289	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479290	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479291	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479292	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479293	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479294	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479295	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479296	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479297	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479298	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479299	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479300	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479301	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479302	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479303	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479304	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479305	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479306	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479307	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479308	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479309	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479310	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479311	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479312	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479313	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479314	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479315	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479316	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479317	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479318	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479319	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479320	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479321	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479322	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479323	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479324	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479325	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479326	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479327	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479328	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479329	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479330	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479331	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479332	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479333	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479334	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479335	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479336	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479337	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479338	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479339	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479340	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479341	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479342	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479343	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479344	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479345	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479346	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479347	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479348	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479349	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479350	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479351	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479352	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479353	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479354	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479355	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479356	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479357	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479358	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479359	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479360	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479361	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479362	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479363	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479364	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479365	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479366	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479367	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479368	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479369	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479370	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479371	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479372	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479373	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479374	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479375	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479376	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479377	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479378	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479379	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479380	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479381	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479382	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479383	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479384	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479385	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479386	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479387	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479388	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479389	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479390	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479391	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
268479392	2	536879967	1	0	0	0	0	0	0	0	0	0	0	0	0
