ROWID	_ItemID|INTEGER	_Count|INTEGER	_ChaoscubeNum|INTEGER	_GaugeValue|INTEGER	_Chaosmatchingnum|INTEGER
151071	1073921091	1	100923	0	0
151072	1073921093	1	100923	0	0
151073	1073921095	1	100923	0	0
151074	1073921097	1	100923	0	0
151075	1073921099	1	100923	0	0
151076	1073921101	1	100923	0	0
151077	1073921103	1	100923	0	0
151078	1073921105	1	100923	0	0
151079	1073921107	1	100923	0	0
151080	1073921109	1	100923	0	0
151081	1073921111	1	100923	0	0
151082	1073921113	1	100923	0	0
151083	1073921115	1	100923	0	0
151084	1073921117	1	100923	0	0
151085	1073921119	1	100923	0	0
151086	1073921121	1	100923	0	0
151087	1073917082	1	100924	0	0
151088	1073921032	1	100924	0	0
151089	1073921034	1	100924	0	0
151090	1073921036	1	100924	0	0
151091	1073921038	1	100924	0	0
151092	1073921040	1	100924	0	0
151093	1073921042	1	100924	0	0
151094	1073921044	1	100924	0	0
151095	1073921046	1	100924	0	0
151096	1073921048	1	100924	0	0
151097	1073921050	1	100924	0	0
151098	1073921052	1	100924	0	0
151099	1073921054	1	100924	0	0
151100	1073921056	1	100924	0	0
151101	1073921058	1	100924	0	0
151102	1073921060	1	100924	0	0
151103	1073921062	1	100924	0	0
151104	1073921064	1	100924	0	0
151105	1073921066	1	100924	0	0
151106	1073921068	1	100924	0	0
151107	1073921070	1	100924	0	0
151108	1073921072	1	100924	0	0
151109	1073921074	1	100924	0	0
151110	1073921076	1	100924	0	0
151111	1073921078	1	100924	0	0
151112	1073921080	1	100924	0	0
151113	1073921082	1	100924	0	0
151114	1073921084	1	100924	0	0
151115	1073921086	1	100924	0	0
151116	1073921088	1	100924	0	0
151117	1073921090	1	100924	0	0
151118	1073921092	1	100924	0	0
151119	1073921094	1	100924	0	0
151120	1073921096	1	100924	0	0
151121	1073921098	1	100924	0	0
151122	1073921100	1	100924	0	0
151123	1073921102	1	100924	0	0
151124	1073921104	1	100924	0	0
151125	1073921106	1	100924	0	0
151126	1073921108	1	100924	0	0
151127	1073921110	1	100924	0	0
151128	1073921112	1	100924	0	0
151129	1073921114	1	100924	0	0
151130	1073921116	1	100924	0	0
151131	1073921118	1	100924	0	0
151132	1073921120	1	100924	0	0
151133	1073921122	1	100924	0	0
151134	1073920715	1	100925	0	0
151135	1073920717	1	100925	0	0
151136	1073920719	1	100925	0	0
151137	1073920721	1	100925	0	0
151138	1073920723	1	100925	0	0
151139	1073920725	1	100925	0	0
151140	1073920727	1	100925	0	0
151141	1073920729	1	100925	0	0
151142	1073920731	1	100925	0	0
151143	1073920733	1	100925	0	0
151144	1073920735	1	100925	0	0
151145	1073920737	1	100925	0	0
151146	1073920739	1	100925	0	0
151147	1073920741	1	100925	0	0
151148	1073920743	1	100925	0	0
151149	1073920745	1	100925	0	0
151150	1073920747	1	100925	0	0
151151	1073920749	1	100925	0	0
151152	1073920751	1	100925	0	0
151153	1073920753	1	100925	0	0
151154	1073920755	1	100925	0	0
151155	1073920757	1	100925	0	0
151156	1073920759	1	100925	0	0
151157	1073920761	1	100925	0	0
151158	1073920763	1	100925	0	0
151159	1073920765	1	100925	0	0
151160	1073920767	1	100925	0	0
151161	1073920769	1	100925	0	0
151162	1073920771	1	100925	0	0
151163	1073920773	1	100925	0	0
151164	1073920775	1	100925	0	0
151165	1073920777	1	100925	0	0
151166	1073920779	1	100925	0	0
151167	1073920781	1	100925	0	0
151168	1073920783	1	100925	0	0
151169	1073920785	1	100925	0	0
151170	1073920787	1	100925	0	0
151171	1073920789	1	100925	0	0
151172	1073920791	1	100925	0	0
151173	1073920793	1	100925	0	0
151174	1073920795	1	100925	0	0
151175	1073920797	1	100925	0	0
151176	1073920799	1	100925	0	0
151177	1073920801	1	100925	0	0
151178	1073920803	1	100925	0	0
151179	1073920805	1	100925	0	0
151180	1073920807	1	100925	0	0
151181	1073920716	1	100926	0	0
151182	1073920718	1	100926	0	0
151183	1073920720	1	100926	0	0
151184	1073920722	1	100926	0	0
151185	1073920724	1	100926	0	0
151186	1073920726	1	100926	0	0
151187	1073920728	1	100926	0	0
151188	1073920730	1	100926	0	0
151189	1073920732	1	100926	0	0
151190	1073920734	1	100926	0	0
151191	1073920736	1	100926	0	0
151192	1073920738	1	100926	0	0
151193	1073920740	1	100926	0	0
151194	1073920742	1	100926	0	0
151195	1073920744	1	100926	0	0
151196	1073920746	1	100926	0	0
151197	1073920748	1	100926	0	0
151198	1073920750	1	100926	0	0
151199	1073920752	1	100926	0	0
151200	1073920754	1	100926	0	0
151201	1073920756	1	100926	0	0
151202	1073920758	1	100926	0	0
151203	1073920760	1	100926	0	0
151204	1073920762	1	100926	0	0
151205	1073920764	1	100926	0	0
151206	1073920766	1	100926	0	0
151207	1073920768	1	100926	0	0
151208	1073920770	1	100926	0	0
151209	1073920772	1	100926	0	0
151210	1073920774	1	100926	0	0
151211	1073920776	1	100926	0	0
151212	1073920778	1	100926	0	0
151213	1073920780	1	100926	0	0
151214	1073920782	1	100926	0	0
151215	1073920784	1	100926	0	0
151216	1073920786	1	100926	0	0
151217	1073920788	1	100926	0	0
151218	1073920790	1	100926	0	0
151219	1073920792	1	100926	0	0
151220	1073920794	1	100926	0	0
151221	1073920796	1	100926	0	0
151222	1073920798	1	100926	0	0
151223	1073920800	1	100926	0	0
151224	1073920802	1	100926	0	0
151225	1073920804	1	100926	0	0
151226	1073920806	1	100926	0	0
151227	1073920808	1	100926	0	0
151228	1073920715	1	100927	0	0
151229	1073920809	1	100927	0	0
151230	1073920811	1	100927	0	0
151231	1073920813	1	100927	0	0
151232	1073920815	1	100927	0	0
151233	1073920817	1	100927	0	0
151234	1073920819	1	100927	0	0
151235	1073920821	1	100927	0	0
151236	1073920823	1	100927	0	0
151237	1073920825	1	100927	0	0
151238	1073920827	1	100927	0	0
151239	1073920829	1	100927	0	0
151240	1073920831	1	100927	0	0
151241	1073920833	1	100927	0	0
151242	1073920835	1	100927	0	0
151243	1073920837	1	100927	0	0
151244	1073920839	1	100927	0	0
151245	1073920841	1	100927	0	0
151246	1073920843	1	100927	0	0
151247	1073920845	1	100927	0	0
151248	1073920847	1	100927	0	0
151249	1073920849	1	100927	0	0
151250	1073920851	1	100927	0	0
151251	1073920853	1	100927	0	0
151252	1073920855	1	100927	0	0
151253	1073920857	1	100927	0	0
151254	1073920859	1	100927	0	0
151255	1073920861	1	100927	0	0
151256	1073920863	1	100927	0	0
151257	1073920865	1	100927	0	0
151258	1073920867	1	100927	0	0
151259	1073920869	1	100927	0	0
151260	1073920871	1	100927	0	0
151261	1073920873	1	100927	0	0
151262	1073920875	1	100927	0	0
151263	1073920877	1	100927	0	0
151264	1073920879	1	100927	0	0
151265	1073920881	1	100927	0	0
151266	1073920883	1	100927	0	0
151267	1073920885	1	100927	0	0
151268	1073920887	1	100927	0	0
151269	1073920889	1	100927	0	0
151270	1073920891	1	100927	0	0
151271	1073920893	1	100927	0	0
151272	1073920895	1	100927	0	0
151273	1073920897	1	100927	0	0
151274	1073920899	1	100927	0	0
151275	1073920716	1	100928	0	0
151276	1073920810	1	100928	0	0
151277	1073920812	1	100928	0	0
151278	1073920814	1	100928	0	0
151279	1073920816	1	100928	0	0
151280	1073920818	1	100928	0	0
151281	1073920820	1	100928	0	0
151282	1073920822	1	100928	0	0
151283	1073920824	1	100928	0	0
151284	1073920826	1	100928	0	0
151285	1073920828	1	100928	0	0
151286	1073920830	1	100928	0	0
151287	1073920832	1	100928	0	0
151288	1073920834	1	100928	0	0
151289	1073920836	1	100928	0	0
151290	1073920838	1	100928	0	0
151291	1073920840	1	100928	0	0
151292	1073920842	1	100928	0	0
151293	1073920844	1	100928	0	0
151294	1073920846	1	100928	0	0
151295	1073920848	1	100928	0	0
151296	1073920850	1	100928	0	0
151297	1073920852	1	100928	0	0
151298	1073920854	1	100928	0	0
151299	1073920856	1	100928	0	0
151300	1073920858	1	100928	0	0
151301	1073920860	1	100928	0	0
151302	1073920862	1	100928	0	0
151303	1073920864	1	100928	0	0
151304	1073920866	1	100928	0	0
151305	1073920868	1	100928	0	0
151306	1073920870	1	100928	0	0
151307	1073920872	1	100928	0	0
151308	1073920874	1	100928	0	0
151309	1073920876	1	100928	0	0
151310	1073920878	1	100928	0	0
151311	1073920880	1	100928	0	0
151312	1073920882	1	100928	0	0
151313	1073920884	1	100928	0	0
151314	1073920886	1	100928	0	0
151315	1073920888	1	100928	0	0
151316	1073920890	1	100928	0	0
151317	1073920892	1	100928	0	0
151318	1073920894	1	100928	0	0
151319	1073920896	1	100928	0	0
151320	1073920898	1	100928	0	0
151321	1073920900	1	100928	0	0
151322	1073920715	1	100929	0	0
151323	1073920901	1	100929	0	0
151324	1073920903	1	100929	0	0
151325	1073920905	1	100929	0	0
151326	1073920907	1	100929	0	0
151327	1073920909	1	100929	0	0
151328	1073920911	1	100929	0	0
151329	1073920913	1	100929	0	0
151330	1073920915	1	100929	0	0
151331	1073920917	1	100929	0	0
151332	1073920919	1	100929	0	0
151333	1073920921	1	100929	0	0
151334	1073920923	1	100929	0	0
151335	1073920925	1	100929	0	0
151336	1073920927	1	100929	0	0
151337	1073920929	1	100929	0	0
151338	1073920931	1	100929	0	0
151339	1073920933	1	100929	0	0
151340	1073920935	1	100929	0	0
151341	1073920937	1	100929	0	0
151342	1073920939	1	100929	0	0
151343	1073920941	1	100929	0	0
151344	1073920943	1	100929	0	0
151345	1073920945	1	100929	0	0
151346	1073920947	1	100929	0	0
151347	1073920949	1	100929	0	0
151348	1073920951	1	100929	0	0
151349	1073920953	1	100929	0	0
151350	1073920955	1	100929	0	0
151351	1073920957	1	100929	0	0
151352	1073920959	1	100929	0	0
151353	1073920961	1	100929	0	0
151354	1073920963	1	100929	0	0
151355	1073920965	1	100929	0	0
151356	1073920967	1	100929	0	0
151357	1073920969	1	100929	0	0
151358	1073920971	1	100929	0	0
151359	1073920973	1	100929	0	0
151360	1073920975	1	100929	0	0
151361	1073920977	1	100929	0	0
151362	1073920979	1	100929	0	0
151363	1073920981	1	100929	0	0
151364	1073920983	1	100929	0	0
151365	1073920985	1	100929	0	0
151366	1073920987	1	100929	0	0
151367	1073920989	1	100929	0	0
151368	1073920991	1	100929	0	0
151369	1073920716	1	100930	0	0
151370	1073920902	1	100930	0	0
151371	1073920904	1	100930	0	0
151372	1073920906	1	100930	0	0
151373	1073920908	1	100930	0	0
151374	1073920910	1	100930	0	0
151375	1073920912	1	100930	0	0
151376	1073920914	1	100930	0	0
151377	1073920916	1	100930	0	0
151378	1073920918	1	100930	0	0
151379	1073920920	1	100930	0	0
151380	1073920922	1	100930	0	0
151381	1073920924	1	100930	0	0
151382	1073920926	1	100930	0	0
151383	1073920928	1	100930	0	0
151384	1073920930	1	100930	0	0
151385	1073920932	1	100930	0	0
151386	1073920934	1	100930	0	0
151387	1073920936	1	100930	0	0
151388	1073920938	1	100930	0	0
151389	1073920940	1	100930	0	0
151390	1073920942	1	100930	0	0
151391	1073920944	1	100930	0	0
151392	1073920946	1	100930	0	0
151393	1073920948	1	100930	0	0
151394	1073920950	1	100930	0	0
151395	1073920952	1	100930	0	0
151396	1073920954	1	100930	0	0
151397	1073920956	1	100930	0	0
151398	1073920958	1	100930	0	0
151399	1073920960	1	100930	0	0
151400	1073920962	1	100930	0	0
151401	1073920964	1	100930	0	0
151402	1073920966	1	100930	0	0
151403	1073920968	1	100930	0	0
151404	1073920970	1	100930	0	0
151405	1073920972	1	100930	0	0
151406	1073920974	1	100930	0	0
151407	1073920976	1	100930	0	0
151408	1073920978	1	100930	0	0
151409	1073920980	1	100930	0	0
151410	1073920982	1	100930	0	0
151411	1073920984	1	100930	0	0
151412	1073920986	1	100930	0	0
151413	1073920988	1	100930	0	0
151414	1073920990	1	100930	0	0
151415	1073920992	1	100930	0	0
151416	1073921716	1	100937	0	0
151417	1073921718	1	100937	0	0
151418	1073921720	1	100937	0	0
151419	1073921722	1	100937	0	0
151420	1073921724	1	100937	0	0
151421	1073921726	1	100937	0	0
151422	1073921728	1	100937	0	0
151423	1073921730	1	100937	0	0
151424	1073921732	1	100937	0	0
151425	1073921734	1	100937	0	0
151426	1073921736	1	100937	0	0
151427	1073921738	1	100937	0	0
151428	1073921740	1	100937	0	0
151429	1073921742	1	100937	0	0
151430	1073921744	1	100937	0	0
151431	1073921746	1	100937	0	0
151432	1073921748	1	100937	0	0
151433	1073921750	1	100937	0	0
151434	1073921752	1	100937	0	0
151435	1073921754	1	100937	0	0
151436	1073921756	1	100937	0	0
151437	1073921758	1	100937	0	0
151438	1073921760	1	100937	0	0
151439	1073921762	1	100937	0	0
151440	1073921764	1	100937	0	0
151441	1073921766	1	100937	0	0
151442	1073921768	1	100937	0	0
151443	1073921770	1	100937	0	0
151444	1073921772	1	100937	0	0
151445	1073921774	1	100937	0	0
151446	1073921776	1	100937	0	0
151447	1073921778	1	100937	0	0
151448	1073921780	1	100937	0	0
151449	1073921782	1	100937	0	0
151450	1073921784	1	100937	0	0
151451	1073921786	1	100937	0	0
151452	1073921788	1	100937	0	0
151453	1073921790	1	100937	0	0
151454	1073921792	1	100937	0	0
151455	1073921794	1	100937	0	0
151456	1073921796	1	100937	0	0
151457	1073921798	1	100937	0	0
151458	1073921800	1	100937	0	0
151459	1073921802	1	100937	0	0
151460	1073921804	1	100937	0	0
151461	1073921806	1	100937	0	0
151462	1073921808	1	100937	0	0
151463	1073921717	1	100938	0	0
151464	1073921719	1	100938	0	0
151465	1073921721	1	100938	0	0
151466	1073921723	1	100938	0	0
151467	1073921725	1	100938	0	0
151468	1073921727	1	100938	0	0
151469	1073921729	1	100938	0	0
151470	1073921731	1	100938	0	0
151471	1073921733	1	100938	0	0
151472	1073921735	1	100938	0	0
151473	1073921737	1	100938	0	0
151474	1073921739	1	100938	0	0
151475	1073921741	1	100938	0	0
151476	1073921743	1	100938	0	0
151477	1073921745	1	100938	0	0
151478	1073921747	1	100938	0	0
151479	1073921749	1	100938	0	0
151480	1073921751	1	100938	0	0
151481	1073921753	1	100938	0	0
151482	1073921755	1	100938	0	0
151483	1073921757	1	100938	0	0
151484	1073921759	1	100938	0	0
151485	1073921761	1	100938	0	0
151486	1073921763	1	100938	0	0
151487	1073921765	1	100938	0	0
151488	1073921767	1	100938	0	0
151489	1073921769	1	100938	0	0
151490	1073921771	1	100938	0	0
151491	1073921773	1	100938	0	0
151492	1073921775	1	100938	0	0
151493	1073921777	1	100938	0	0
151494	1073921779	1	100938	0	0
151495	1073921781	1	100938	0	0
151496	1073921783	1	100938	0	0
151497	1073921785	1	100938	0	0
151498	1073921787	1	100938	0	0
151499	1073921789	1	100938	0	0
151500	1073921791	1	100938	0	0
151501	1073921793	1	100938	0	0
151502	1073921795	1	100938	0	0
151503	1073921797	1	100938	0	0
151504	1073921799	1	100938	0	0
151505	1073921801	1	100938	0	0
151506	1073921803	1	100938	0	0
151507	1073921805	1	100938	0	0
151508	1073921807	1	100938	0	0
151509	1073921809	1	100938	0	0
151510	1073921716	1	100939	0	0
151511	1073921810	1	100939	0	0
151512	1073921812	1	100939	0	0
151513	1073921814	1	100939	0	0
151514	1073921816	1	100939	0	0
151515	1073921818	1	100939	0	0
151516	1073921820	1	100939	0	0
151517	1073921822	1	100939	0	0
151518	1073921824	1	100939	0	0
151519	1073921826	1	100939	0	0
151520	1073921828	1	100939	0	0
151521	1073921830	1	100939	0	0
151522	1073921832	1	100939	0	0
151523	1073921834	1	100939	0	0
151524	1073921836	1	100939	0	0
151525	1073921838	1	100939	0	0
151526	1073921840	1	100939	0	0
151527	1073921842	1	100939	0	0
151528	1073921844	1	100939	0	0
151529	1073921846	1	100939	0	0
151530	1073921848	1	100939	0	0
151531	1073921850	1	100939	0	0
151532	1073921852	1	100939	0	0
151533	1073921854	1	100939	0	0
151534	1073921856	1	100939	0	0
151535	1073921858	1	100939	0	0
151536	1073921860	1	100939	0	0
151537	1073921862	1	100939	0	0
151538	1073921864	1	100939	0	0
151539	1073921866	1	100939	0	0
151540	1073921868	1	100939	0	0
151541	1073921870	1	100939	0	0
151542	1073921872	1	100939	0	0
151543	1073921874	1	100939	0	0
151544	1073921876	1	100939	0	0
151545	1073921878	1	100939	0	0
151546	1073921880	1	100939	0	0
151547	1073921882	1	100939	0	0
151548	1073921884	1	100939	0	0
151549	1073921886	1	100939	0	0
151550	1073921888	1	100939	0	0
151551	1073921890	1	100939	0	0
151552	1073921892	1	100939	0	0
151553	1073921894	1	100939	0	0
151554	1073921896	1	100939	0	0
151555	1073921898	1	100939	0	0
151556	1073921900	1	100939	0	0
151557	1073921717	1	100940	0	0
151558	1073921811	1	100940	0	0
151559	1073921813	1	100940	0	0
151560	1073921815	1	100940	0	0
151561	1073921817	1	100940	0	0
151562	1073921819	1	100940	0	0
151563	1073921821	1	100940	0	0
151564	1073921823	1	100940	0	0
151565	1073921825	1	100940	0	0
151566	1073921827	1	100940	0	0
151567	1073921829	1	100940	0	0
151568	1073921831	1	100940	0	0
151569	1073921833	1	100940	0	0
151570	1073921835	1	100940	0	0
151571	1073921837	1	100940	0	0
151572	1073921839	1	100940	0	0
151573	1073921841	1	100940	0	0
151574	1073921843	1	100940	0	0
151575	1073921845	1	100940	0	0
151576	1073921847	1	100940	0	0
151577	1073921849	1	100940	0	0
151578	1073921851	1	100940	0	0
151579	1073921853	1	100940	0	0
151580	1073921855	1	100940	0	0
151581	1073921857	1	100940	0	0
151582	1073921859	1	100940	0	0
151583	1073921861	1	100940	0	0
151584	1073921863	1	100940	0	0
151585	1073921865	1	100940	0	0
151586	1073921867	1	100940	0	0
151587	1073921869	1	100940	0	0
151588	1073921871	1	100940	0	0
151589	1073921873	1	100940	0	0
151590	1073921875	1	100940	0	0
151591	1073921877	1	100940	0	0
151592	1073921879	1	100940	0	0
151593	1073921881	1	100940	0	0
151594	1073921883	1	100940	0	0
151595	1073921885	1	100940	0	0
151596	1073921887	1	100940	0	0
151597	1073921889	1	100940	0	0
151598	1073921891	1	100940	0	0
151599	1073921893	1	100940	0	0
151600	1073921895	1	100940	0	0
151601	1073921897	1	100940	0	0
151602	1073921899	1	100940	0	0
151603	1073921901	1	100940	0	0
151604	1073921716	1	100941	0	0
151605	1073921902	1	100941	0	0
151606	1073921904	1	100941	0	0
151607	1073921906	1	100941	0	0
151608	1073921908	1	100941	0	0
151609	1073921910	1	100941	0	0
151610	1073921912	1	100941	0	0
151611	1073921914	1	100941	0	0
151612	1073921916	1	100941	0	0
151613	1073921918	1	100941	0	0
151614	1073921920	1	100941	0	0
151615	1073921922	1	100941	0	0
151616	1073921924	1	100941	0	0
151617	1073921926	1	100941	0	0
151618	1073921928	1	100941	0	0
151619	1073921930	1	100941	0	0
151620	1073921932	1	100941	0	0
151621	1073921934	1	100941	0	0
151622	1073921936	1	100941	0	0
151623	1073921938	1	100941	0	0
151624	1073921940	1	100941	0	0
151625	1073921942	1	100941	0	0
151626	1073921944	1	100941	0	0
151627	1073921946	1	100941	0	0
151628	1073921948	1	100941	0	0
151629	1073921950	1	100941	0	0
151630	1073921952	1	100941	0	0
151631	1073921954	1	100941	0	0
151632	1073921956	1	100941	0	0
151633	1073921958	1	100941	0	0
151634	1073921960	1	100941	0	0
151635	1073921962	1	100941	0	0
151636	1073921964	1	100941	0	0
151637	1073921966	1	100941	0	0
151638	1073921968	1	100941	0	0
151639	1073921970	1	100941	0	0
151640	1073921972	1	100941	0	0
151641	1073921974	1	100941	0	0
151642	1073921976	1	100941	0	0
151643	1073921978	1	100941	0	0
151644	1073921980	1	100941	0	0
151645	1073921982	1	100941	0	0
151646	1073921984	1	100941	0	0
151647	1073921986	1	100941	0	0
151648	1073921988	1	100941	0	0
151649	1073921990	1	100941	0	0
151650	1073921992	1	100941	0	0
151651	1073921717	1	100942	0	0
151652	1073921903	1	100942	0	0
151653	1073921905	1	100942	0	0
151654	1073921907	1	100942	0	0
151655	1073921909	1	100942	0	0
151656	1073921911	1	100942	0	0
151657	1073921913	1	100942	0	0
151658	1073921915	1	100942	0	0
151659	1073921917	1	100942	0	0
151660	1073921919	1	100942	0	0
151661	1073921921	1	100942	0	0
151662	1073921923	1	100942	0	0
151663	1073921925	1	100942	0	0
151664	1073921927	1	100942	0	0
151665	1073921929	1	100942	0	0
151666	1073921931	1	100942	0	0
151667	1073921933	1	100942	0	0
151668	1073921935	1	100942	0	0
151669	1073921937	1	100942	0	0
151670	1073921939	1	100942	0	0
151671	1073921941	1	100942	0	0
151672	1073921943	1	100942	0	0
151673	1073921945	1	100942	0	0
151674	1073921947	1	100942	0	0
151675	1073921949	1	100942	0	0
151676	1073921951	1	100942	0	0
151677	1073921953	1	100942	0	0
151678	1073921955	1	100942	0	0
151679	1073921957	1	100942	0	0
151680	1073921959	1	100942	0	0
151681	1073921961	1	100942	0	0
151682	1073921963	1	100942	0	0
151683	1073921965	1	100942	0	0
151684	1073921967	1	100942	0	0
151685	1073921969	1	100942	0	0
151686	1073921971	1	100942	0	0
151687	1073921973	1	100942	0	0
151688	1073921975	1	100942	0	0
151689	1073921977	1	100942	0	0
151690	1073921979	1	100942	0	0
151691	1073921981	1	100942	0	0
151692	1073921983	1	100942	0	0
151693	1073921985	1	100942	0	0
151694	1073921987	1	100942	0	0
151695	1073921989	1	100942	0	0
151696	1073921991	1	100942	0	0
151697	1073921993	1	100942	0	0
151698	1073914837	1	100931	0	0
151699	1073922275	1	100931	0	0
151700	1073922277	1	100931	0	0
151701	1073922279	1	100931	0	0
151702	1073922281	1	100931	0	0
151703	1073922283	1	100931	0	0
151704	1073922285	1	100931	0	0
151705	1073922287	1	100931	0	0
151706	1073922289	1	100931	0	0
151707	1073922291	1	100931	0	0
151708	1073922293	1	100931	0	0
151709	1073922295	1	100931	0	0
151710	1073922297	1	100931	0	0
151711	1073922299	1	100931	0	0
151712	1073922301	1	100931	0	0
151713	1073922303	1	100931	0	0
151714	1073922305	1	100931	0	0
151715	1073922307	1	100931	0	0
151716	1073922309	1	100931	0	0
151717	1073922311	1	100931	0	0
151718	1073922313	1	100931	0	0
151719	1073922315	1	100931	0	0
151720	1073922317	1	100931	0	0
151721	1073922319	1	100931	0	0
151722	1073922321	1	100931	0	0
151723	1073922323	1	100931	0	0
151724	1073922325	1	100931	0	0
151725	1073922327	1	100931	0	0
151726	1073922329	1	100931	0	0
151727	1073922331	1	100931	0	0
151728	1073922333	1	100931	0	0
151729	1073922335	1	100931	0	0
151730	1073922337	1	100931	0	0
151731	1073922339	1	100931	0	0
151732	1073922341	1	100931	0	0
151733	1073922343	1	100931	0	0
151734	1073922345	1	100931	0	0
151735	1073922347	1	100931	0	0
151736	1073922349	1	100931	0	0
151737	1073922351	1	100931	0	0
151738	1073922353	1	100931	0	0
151739	1073922355	1	100931	0	0
151740	1073922357	1	100931	0	0
151741	1073922359	1	100931	0	0
151742	1073922361	1	100931	0	0
151743	1073922363	1	100931	0	0
151744	1073922365	1	100931	0	0
151745	1073914838	1	100932	0	0
151746	1073922276	1	100932	0	0
151747	1073922278	1	100932	0	0
151748	1073922280	1	100932	0	0
151749	1073922282	1	100932	0	0
151750	1073922284	1	100932	0	0
151751	1073922286	1	100932	0	0
151752	1073922288	1	100932	0	0
151753	1073922290	1	100932	0	0
151754	1073922292	1	100932	0	0
151755	1073922294	1	100932	0	0
151756	1073922296	1	100932	0	0
151757	1073922298	1	100932	0	0
151758	1073922300	1	100932	0	0
151759	1073922302	1	100932	0	0
151760	1073922304	1	100932	0	0
151761	1073922306	1	100932	0	0
151762	1073922308	1	100932	0	0
151763	1073922310	1	100932	0	0
151764	1073922312	1	100932	0	0
151765	1073922314	1	100932	0	0
151766	1073922316	1	100932	0	0
151767	1073922318	1	100932	0	0
151768	1073922320	1	100932	0	0
151769	1073922322	1	100932	0	0
151770	1073922324	1	100932	0	0
151771	1073922326	1	100932	0	0
151772	1073922328	1	100932	0	0
151773	1073922330	1	100932	0	0
151774	1073922332	1	100932	0	0
151775	1073922334	1	100932	0	0
151776	1073922336	1	100932	0	0
151777	1073922338	1	100932	0	0
151778	1073922340	1	100932	0	0
151779	1073922342	1	100932	0	0
151780	1073922344	1	100932	0	0
151781	1073922346	1	100932	0	0
151782	1073922348	1	100932	0	0
151783	1073922350	1	100932	0	0
151784	1073922352	1	100932	0	0
151785	1073922354	1	100932	0	0
151786	1073922356	1	100932	0	0
151787	1073922358	1	100932	0	0
151788	1073922360	1	100932	0	0
151789	1073922362	1	100932	0	0
151790	1073922364	1	100932	0	0
151791	1073922366	1	100932	0	0
151792	1073914837	1	100933	0	0
151793	1073922367	1	100933	0	0
151794	1073922369	1	100933	0	0
151795	1073922371	1	100933	0	0
151796	1073922373	1	100933	0	0
151797	1073922375	1	100933	0	0
151798	1073922377	1	100933	0	0
151799	1073922379	1	100933	0	0
151800	1073922381	1	100933	0	0
151801	1073922383	1	100933	0	0
151802	1073922385	1	100933	0	0
151803	1073922387	1	100933	0	0
151804	1073922389	1	100933	0	0
151805	1073922391	1	100933	0	0
151806	1073922393	1	100933	0	0
151807	1073922395	1	100933	0	0
151808	1073922397	1	100933	0	0
151809	1073922399	1	100933	0	0
151810	1073922401	1	100933	0	0
151811	1073922403	1	100933	0	0
151812	1073922405	1	100933	0	0
151813	1073922407	1	100933	0	0
151814	1073922409	1	100933	0	0
151815	1073922411	1	100933	0	0
151816	1073922413	1	100933	0	0
151817	1073922415	1	100933	0	0
151818	1073922417	1	100933	0	0
151819	1073922419	1	100933	0	0
151820	1073922421	1	100933	0	0
151821	1073922423	1	100933	0	0
151822	1073922425	1	100933	0	0
151823	1073922427	1	100933	0	0
151824	1073922429	1	100933	0	0
151825	1073922431	1	100933	0	0
151826	1073922433	1	100933	0	0
151827	1073922435	1	100933	0	0
151828	1073922437	1	100933	0	0
151829	1073922439	1	100933	0	0
151830	1073922441	1	100933	0	0
151831	1073922443	1	100933	0	0
151832	1073922445	1	100933	0	0
151833	1073922447	1	100933	0	0
151834	1073922449	1	100933	0	0
151835	1073922451	1	100933	0	0
151836	1073922453	1	100933	0	0
151837	1073922455	1	100933	0	0
151838	1073922457	1	100933	0	0
151839	1073914838	1	100934	0	0
151840	1073922368	1	100934	0	0
151841	1073922370	1	100934	0	0
151842	1073922372	1	100934	0	0
151843	1073922374	1	100934	0	0
151844	1073922376	1	100934	0	0
151845	1073922378	1	100934	0	0
151846	1073922380	1	100934	0	0
151847	1073922382	1	100934	0	0
151848	1073922384	1	100934	0	0
151849	1073922386	1	100934	0	0
151850	1073922388	1	100934	0	0
151851	1073922390	1	100934	0	0
151852	1073922392	1	100934	0	0
151853	1073922394	1	100934	0	0
151854	1073922396	1	100934	0	0
151855	1073922398	1	100934	0	0
151856	1073922400	1	100934	0	0
151857	1073922402	1	100934	0	0
151858	1073922404	1	100934	0	0
151859	1073922406	1	100934	0	0
151860	1073922408	1	100934	0	0
151861	1073922410	1	100934	0	0
151862	1073922412	1	100934	0	0
151863	1073922414	1	100934	0	0
151864	1073922416	1	100934	0	0
151865	1073922418	1	100934	0	0
151866	1073922420	1	100934	0	0
151867	1073922422	1	100934	0	0
151868	1073922424	1	100934	0	0
151869	1073922426	1	100934	0	0
151870	1073922428	1	100934	0	0
151871	1073922430	1	100934	0	0
151872	1073922432	1	100934	0	0
151873	1073922434	1	100934	0	0
151874	1073922436	1	100934	0	0
151875	1073922438	1	100934	0	0
151876	1073922440	1	100934	0	0
151877	1073922442	1	100934	0	0
151878	1073922444	1	100934	0	0
151879	1073922446	1	100934	0	0
151880	1073922448	1	100934	0	0
151881	1073922450	1	100934	0	0
151882	1073922452	1	100934	0	0
151883	1073922454	1	100934	0	0
151884	1073922456	1	100934	0	0
151885	1073922458	1	100934	0	0
151886	1073915879	1	100935	0	0
151887	1073922465	1	100935	0	0
151888	1073922467	1	100935	0	0
151889	1073922469	1	100935	0	0
