ROWID	_EnchantRatio|FLOAT	_BreakRatio|FLOAT	_MinDown|INTEGER	_MaxDown|INTEGER	_NeedItemID1|INTEGER	_NeedItemCount1|INTEGER	_NeedItemID2|INTEGER	_NeedItemCount2|INTEGER	_NeedItemID3|INTEGER	_NeedItemCount3|INTEGER	_NeedItemID4|INTEGER	_NeedItemCount4|INTEGER	_NeedItemID5|INTEGER	_NeedItemCount5|INTEGER	_UpStateRatio|FLOAT	_ActionChangeValue|INTEGER	_FailResultDropItemTableID|INTEGER	_ProtectItemCount|INTEGER	_ShieldItemCount|INTEGER
889192630	1.0	0.0	0	0	336593408	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192631	1.0	0.0	0	0	336593408	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192632	0.8	0.0	0	1	336593408	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192633	0.6	0.0	0	2	336593408	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192634	0.5	0.0	0	3	336593408	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192635	0.45	0.25	0	1	336593408	3	336609792	1	0	0	0	0	0	0	0.25399077	1	0	8	8
889192636	0.4	0.25	0	2	336593408	3	336609792	1	0	0	0	0	0	0	0.30023724	1	0	8	8
889192637	0.35	0.25	0	3	336593408	3	336609792	1	0	0	0	0	0	0	0.35110834	1	0	8	8
889192638	0.3	0.25	1	3	336593408	4	336609792	2	0	0	0	0	0	0	0.40706658	2	0	12	12
889192639	0.25	0.25	1	3	336593408	4	336609792	2	0	0	0	0	0	0	0.47421646	2	0	12	12
889192640	0.2	0.25	1	3	336593408	4	336609792	2	0	0	0	0	0	0	0.55479634	2	0	12	12
889192641	0.15	0.25	1	3	336593408	5	336609792	3	0	0	0	0	0	0	0.65955013	3	0	12	12
889192642	0.05	0.25	1	3	336593408	5	336609792	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192643	0.01	0.25	1	3	336593408	5	336609792	3	0	0	0	0	0	0	1.0	3	0	0	0
889192644	1.0	0.0	0	0	336593408	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889192645	1.0	0.0	0	0	336593408	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192646	1.0	0.0	0	0	336593408	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192647	0.8	0.0	0	1	336593408	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192648	0.6	0.0	0	2	336593408	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192649	0.5	0.0	0	3	336593408	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192650	0.45	0.25	0	1	336593408	3	336609792	1	0	0	0	0	0	0	0.25399077	1	0	10	10
889192651	0.4	0.25	0	2	336593408	3	336609792	1	0	0	0	0	0	0	0.30023724	1	0	10	10
889192652	0.35	0.25	0	3	336593408	3	336609792	1	0	0	0	0	0	0	0.35110834	1	0	10	10
889192653	0.3	0.25	1	3	336593408	4	336609792	2	0	0	0	0	0	0	0.40706658	2	0	14	14
889192654	0.25	0.25	1	3	336593408	4	336609792	2	0	0	0	0	0	0	0.47421646	2	0	14	14
889192655	0.2	0.25	1	3	336593408	4	336609792	2	0	0	0	0	0	0	0.55479634	2	0	14	14
889192656	0.15	0.25	1	3	336593408	5	336609792	3	0	0	0	0	0	0	0.65955013	3	0	14	14
889192657	0.05	0.25	1	3	336593408	5	336609792	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192658	0.01	0.25	1	3	336593408	5	336609792	3	0	0	0	0	0	0	1.0	3	0	0	0
889193064	1.0	0.0	0	0	336593664	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193065	1.0	0.0	0	0	336593664	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193066	1.0	0.0	0	0	336593664	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193067	0.8	0.0	0	1	336593664	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193068	0.6	0.0	0	2	336593664	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193069	0.5	0.0	0	3	336593664	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193070	0.45	0.25	0	1	336593664	3	336610048	1	0	0	0	0	0	0	0.25399077	1	0	11	11
889193071	0.4	0.25	0	2	336593664	3	336610048	1	0	0	0	0	0	0	0.30023724	1	0	11	11
889193072	0.35	0.25	0	3	336593664	3	336610048	1	0	0	0	0	0	0	0.35110834	1	0	11	11
889193073	0.3	0.25	1	3	336593664	4	336610048	2	0	0	0	0	0	0	0.40706658	2	0	16	16
889193074	0.25	0.25	1	3	336593664	4	336610048	2	0	0	0	0	0	0	0.47421646	2	0	16	16
889193075	0.2	0.25	1	3	336593664	4	336610048	2	0	0	0	0	0	0	0.55479634	2	0	16	16
889193076	0.15	0.25	1	3	336593664	5	336610048	3	0	0	0	0	0	0	0.65955013	3	0	16	16
889193077	0.05	0.25	1	3	336593664	5	336610048	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193078	0.01	0.25	1	3	336593664	5	336610048	3	0	0	0	0	0	0	1.0	3	0	0	0
889193199	1.0	0.0	0	0	336593664	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193200	1.0	0.0	0	0	336593664	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193201	1.0	0.0	0	0	336593664	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193202	0.8	0.0	0	1	336593664	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193203	0.6	0.0	0	2	336593664	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193204	0.5	0.0	0	3	336593664	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193205	0.45	0.25	0	1	336593664	3	336610048	1	0	0	0	0	0	0	0.25399077	1	0	11	11
889193206	0.4	0.25	0	2	336593664	3	336610048	1	0	0	0	0	0	0	0.30023724	1	0	11	11
889193207	0.35	0.25	0	3	336593664	3	336610048	1	0	0	0	0	0	0	0.35110834	1	0	11	11
889193208	0.3	0.25	1	3	336593664	4	336610048	2	0	0	0	0	0	0	0.40706658	2	0	16	16
889193209	0.25	0.25	1	3	336593664	4	336610048	2	0	0	0	0	0	0	0.47421646	2	0	16	16
889193210	0.2	0.25	1	3	336593664	4	336610048	2	0	0	0	0	0	0	0.55479634	2	0	16	16
889193211	0.15	0.25	1	3	336593664	5	336610048	3	0	0	0	0	0	0	0.65955013	3	0	16	16
889193212	0.05	0.25	1	3	336593664	5	336610048	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193213	0.01	0.25	1	3	336593664	5	336610048	3	0	0	0	0	0	0	1.0	3	0	0	0
889192659	1.0	0.0	0	0	336597248	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889192660	1.0	0.0	0	0	336597248	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192661	1.0	0.0	0	0	336597248	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192662	0.8	0.0	0	1	336597248	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192663	0.6	0.0	0	2	336597248	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192664	0.5	0.0	0	3	336597248	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192665	0.45	0.25	0	1	336597248	3	336609536	1	0	0	0	0	0	0	0.25399077	1	0	7	7
889192666	0.4	0.25	0	2	336597248	3	336609536	1	0	0	0	0	0	0	0.30023724	1	0	7	7
889192667	0.35	0.25	0	3	336597248	3	336609536	1	0	0	0	0	0	0	0.35110834	1	0	7	7
889192668	0.3	0.25	1	3	336597248	4	336609536	2	0	0	0	0	0	0	0.40706658	2	0	11	11
889192669	0.25	0.25	1	3	336597248	4	336609536	2	0	0	0	0	0	0	0.47421646	2	0	11	11
889192670	0.2	0.25	1	3	336597248	4	336609536	2	0	0	0	0	0	0	0.55479634	2	0	11	11
889192671	0.15	0.25	1	3	336597248	5	336609536	3	0	0	0	0	0	0	0.65955013	3	0	11	11
889192672	0.05	0.25	1	3	336597248	5	336609536	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192673	0.01	0.25	1	3	336597248	5	336609536	3	0	0	0	0	0	0	1.0	3	0	0	0
889192674	1.0	0.0	0	0	336597504	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889192675	1.0	0.0	0	0	336597504	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192676	1.0	0.0	0	0	336597504	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192677	0.8	0.0	0	1	336597504	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192678	0.6	0.0	0	2	336597504	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192679	0.5	0.0	0	3	336597504	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192680	0.45	0.25	0	1	336597504	3	336609792	1	0	0	0	0	0	0	0.25399077	1	0	8	8
889192681	0.4	0.25	0	2	336597504	3	336609792	1	0	0	0	0	0	0	0.30023724	1	0	8	8
889192682	0.35	0.25	0	3	336597504	3	336609792	1	0	0	0	0	0	0	0.35110834	1	0	8	8
889192683	0.3	0.25	1	3	336597504	4	336609792	2	0	0	0	0	0	0	0.40706658	2	0	12	12
889192684	0.25	0.25	1	3	336597504	4	336609792	2	0	0	0	0	0	0	0.47421646	2	0	12	12
889192685	0.2	0.25	1	3	336597504	4	336609792	2	0	0	0	0	0	0	0.55479634	2	0	12	12
889192686	0.15	0.25	1	3	336597504	5	336609792	3	0	0	0	0	0	0	0.65955013	3	0	12	12
889192687	0.05	0.25	1	3	336597504	5	336609792	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192688	0.01	0.25	1	3	336597504	5	336609792	3	0	0	0	0	0	0	1.0	3	0	0	0
889192689	1.0	0.0	0	0	336597504	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889192690	1.0	0.0	0	0	336597504	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192691	1.0	0.0	0	0	336597504	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192692	0.8	0.0	0	1	336597504	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192693	0.6	0.0	0	2	336597504	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192694	0.5	0.0	0	3	336597504	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192695	0.45	0.25	0	1	336597504	3	336609792	1	0	0	0	0	0	0	0.25399077	1	0	10	10
889192696	0.4	0.25	0	2	336597504	3	336609792	1	0	0	0	0	0	0	0.30023724	1	0	10	10
889192697	0.35	0.25	0	3	336597504	3	336609792	1	0	0	0	0	0	0	0.35110834	1	0	10	10
889192698	0.3	0.25	1	3	336597504	4	336609792	2	0	0	0	0	0	0	0.40706658	2	0	14	14
889192699	0.25	0.25	1	3	336597504	4	336609792	2	0	0	0	0	0	0	0.47421646	2	0	14	14
889192700	0.2	0.25	1	3	336597504	4	336609792	2	0	0	0	0	0	0	0.55479634	2	0	14	14
889192701	0.15	0.25	1	3	336597504	5	336609792	3	0	0	0	0	0	0	0.65955013	3	0	14	14
889192702	0.05	0.25	1	3	336597504	5	336609792	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192703	0.01	0.25	1	3	336597504	5	336609792	3	0	0	0	0	0	0	1.0	3	0	0	0
889193079	1.0	0.0	0	0	336597760	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193080	1.0	0.0	0	0	336597760	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193081	1.0	0.0	0	0	336597760	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193082	0.8	0.0	0	1	336597760	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193083	0.6	0.0	0	2	336597760	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193084	0.5	0.0	0	3	336597760	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193085	0.45	0.25	0	1	336597760	3	336610048	1	0	0	0	0	0	0	0.25399077	1	0	11	11
889193086	0.4	0.25	0	2	336597760	3	336610048	1	0	0	0	0	0	0	0.30023724	1	0	11	11
889193087	0.35	0.25	0	3	336597760	3	336610048	1	0	0	0	0	0	0	0.35110834	1	0	11	11
889193088	0.3	0.25	1	3	336597760	4	336610048	2	0	0	0	0	0	0	0.40706658	2	0	16	16
889193089	0.25	0.25	1	3	336597760	4	336610048	2	0	0	0	0	0	0	0.47421646	2	0	16	16
889193090	0.2	0.25	1	3	336597760	4	336610048	2	0	0	0	0	0	0	0.55479634	2	0	16	16
889193091	0.15	0.25	1	3	336597760	5	336610048	3	0	0	0	0	0	0	0.65955013	3	0	16	16
889193092	0.05	0.25	1	3	336597760	5	336610048	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193093	0.01	0.25	1	3	336597760	5	336610048	3	0	0	0	0	0	0	1.0	3	0	0	0
889193214	1.0	0.0	0	0	336597760	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193215	1.0	0.0	0	0	336597760	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193216	1.0	0.0	0	0	336597760	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193217	0.8	0.0	0	1	336597760	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193218	0.6	0.0	0	2	336597760	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193219	0.5	0.0	0	3	336597760	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193220	0.45	0.25	0	1	336597760	3	336610048	1	0	0	0	0	0	0	0.25399077	1	0	11	11
889193221	0.4	0.25	0	2	336597760	3	336610048	1	0	0	0	0	0	0	0.30023724	1	0	11	11
889193222	0.35	0.25	0	3	336597760	3	336610048	1	0	0	0	0	0	0	0.35110834	1	0	11	11
889193223	0.3	0.25	1	3	336597760	4	336610048	2	0	0	0	0	0	0	0.40706658	2	0	16	16
889193224	0.25	0.25	1	3	336597760	4	336610048	2	0	0	0	0	0	0	0.47421646	2	0	16	16
889193225	0.2	0.25	1	3	336597760	4	336610048	2	0	0	0	0	0	0	0.55479634	2	0	16	16
889193226	0.15	0.25	1	3	336597760	5	336610048	3	0	0	0	0	0	0	0.65955013	3	0	16	16
889193227	0.05	0.25	1	3	336597760	5	336610048	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193228	0.01	0.25	1	3	336597760	5	336610048	3	0	0	0	0	0	0	1.0	3	0	0	0
889192704	1.0	0.0	0	0	336601344	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889192705	1.0	0.0	0	0	336601344	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192706	1.0	0.0	0	0	336601344	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192707	0.8	0.0	0	1	336601344	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192708	0.6	0.0	0	2	336601344	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192709	0.5	0.0	0	3	336601344	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192710	0.45	0.25	0	1	336601344	3	336609536	1	0	0	0	0	0	0	0.25399077	1	0	7	7
889192711	0.4	0.25	0	2	336601344	3	336609536	1	0	0	0	0	0	0	0.30023724	1	0	7	7
889192712	0.35	0.25	0	3	336601344	3	336609536	1	0	0	0	0	0	0	0.35110834	1	0	7	7
889192713	0.3	0.25	1	3	336601344	4	336609536	2	0	0	0	0	0	0	0.40706658	2	0	11	11
889192714	0.25	0.25	1	3	336601344	4	336609536	2	0	0	0	0	0	0	0.47421646	2	0	11	11
889192715	0.2	0.25	1	3	336601344	4	336609536	2	0	0	0	0	0	0	0.55479634	2	0	11	11
889192716	0.15	0.25	1	3	336601344	5	336609536	3	0	0	0	0	0	0	0.65955013	3	0	11	11
889192717	0.05	0.25	1	3	336601344	5	336609536	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192718	0.01	0.25	1	3	336601344	5	336609536	3	0	0	0	0	0	0	1.0	3	0	0	0
889192719	1.0	0.0	0	0	336601600	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889192720	1.0	0.0	0	0	336601600	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192721	1.0	0.0	0	0	336601600	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192722	0.8	0.0	0	1	336601600	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192723	0.6	0.0	0	2	336601600	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192724	0.5	0.0	0	3	336601600	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192725	0.45	0.25	0	1	336601600	3	336609792	1	0	0	0	0	0	0	0.25399077	1	0	8	8
889192726	0.4	0.25	0	2	336601600	3	336609792	1	0	0	0	0	0	0	0.30023724	1	0	8	8
889192727	0.35	0.25	0	3	336601600	3	336609792	1	0	0	0	0	0	0	0.35110834	1	0	8	8
889192728	0.3	0.25	1	3	336601600	4	336609792	2	0	0	0	0	0	0	0.40706658	2	0	12	12
889192729	0.25	0.25	1	3	336601600	4	336609792	2	0	0	0	0	0	0	0.47421646	2	0	12	12
889192730	0.2	0.25	1	3	336601600	4	336609792	2	0	0	0	0	0	0	0.55479634	2	0	12	12
889192731	0.15	0.25	1	3	336601600	5	336609792	3	0	0	0	0	0	0	0.65955013	3	0	12	12
889192732	0.05	0.25	1	3	336601600	5	336609792	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192733	0.01	0.25	1	3	336601600	5	336609792	3	0	0	0	0	0	0	1.0	3	0	0	0
889192734	1.0	0.0	0	0	336601600	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889192735	1.0	0.0	0	0	336601600	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192736	1.0	0.0	0	0	336601600	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192737	0.8	0.0	0	1	336601600	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192738	0.6	0.0	0	2	336601600	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192739	0.5	0.0	0	3	336601600	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192740	0.45	0.25	0	1	336601600	3	336609792	1	0	0	0	0	0	0	0.25399077	1	0	10	10
889192741	0.4	0.25	0	2	336601600	3	336609792	1	0	0	0	0	0	0	0.30023724	1	0	10	10
889192742	0.35	0.25	0	3	336601600	3	336609792	1	0	0	0	0	0	0	0.35110834	1	0	10	10
889192743	0.3	0.25	1	3	336601600	4	336609792	2	0	0	0	0	0	0	0.40706658	2	0	14	14
889192744	0.25	0.25	1	3	336601600	4	336609792	2	0	0	0	0	0	0	0.47421646	2	0	14	14
889192745	0.2	0.25	1	3	336601600	4	336609792	2	0	0	0	0	0	0	0.55479634	2	0	14	14
889192746	0.15	0.25	1	3	336601600	5	336609792	3	0	0	0	0	0	0	0.65955013	3	0	14	14
889192747	0.05	0.25	1	3	336601600	5	336609792	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192748	0.01	0.25	1	3	336601600	5	336609792	3	0	0	0	0	0	0	1.0	3	0	0	0
889193094	1.0	0.0	0	0	336601856	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193095	1.0	0.0	0	0	336601856	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193096	1.0	0.0	0	0	336601856	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193097	0.8	0.0	0	1	336601856	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193098	0.6	0.0	0	2	336601856	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193099	0.5	0.0	0	3	336601856	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193100	0.45	0.25	0	1	336601856	3	336610048	1	0	0	0	0	0	0	0.25399077	1	0	11	11
889193101	0.4	0.25	0	2	336601856	3	336610048	1	0	0	0	0	0	0	0.30023724	1	0	11	11
889193102	0.35	0.25	0	3	336601856	3	336610048	1	0	0	0	0	0	0	0.35110834	1	0	11	11
889193103	0.3	0.25	1	3	336601856	4	336610048	2	0	0	0	0	0	0	0.40706658	2	0	16	16
889193104	0.25	0.25	1	3	336601856	4	336610048	2	0	0	0	0	0	0	0.47421646	2	0	16	16
889193105	0.2	0.25	1	3	336601856	4	336610048	2	0	0	0	0	0	0	0.55479634	2	0	16	16
889193106	0.15	0.25	1	3	336601856	5	336610048	3	0	0	0	0	0	0	0.65955013	3	0	16	16
889193107	0.05	0.25	1	3	336601856	5	336610048	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193108	0.01	0.25	1	3	336601856	5	336610048	3	0	0	0	0	0	0	1.0	3	0	0	0
889193229	1.0	0.0	0	0	336601856	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193230	1.0	0.0	0	0	336601856	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193231	1.0	0.0	0	0	336601856	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193232	0.8	0.0	0	1	336601856	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193233	0.6	0.0	0	2	336601856	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889193234	0.5	0.0	0	3	336601856	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889193235	0.45	0.25	0	1	336601856	3	336610048	1	0	0	0	0	0	0	0.25399077	1	0	11	11
889193236	0.4	0.25	0	2	336601856	3	336610048	1	0	0	0	0	0	0	0.30023724	1	0	11	11
889193237	0.35	0.25	0	3	336601856	3	336610048	1	0	0	0	0	0	0	0.35110834	1	0	11	11
889193238	0.3	0.25	1	3	336601856	4	336610048	2	0	0	0	0	0	0	0.40706658	2	0	16	16
889193239	0.25	0.25	1	3	336601856	4	336610048	2	0	0	0	0	0	0	0.47421646	2	0	16	16
889193240	0.2	0.25	1	3	336601856	4	336610048	2	0	0	0	0	0	0	0.55479634	2	0	16	16
889193241	0.15	0.25	1	3	336601856	5	336610048	3	0	0	0	0	0	0	0.65955013	3	0	16	16
889193242	0.05	0.25	1	3	336601856	5	336610048	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889193408	0.01	0.25	1	3	336601856	5	336610048	3	0	0	0	0	0	0	1.0	3	0	0	0
889192750	1.0	0.0	0	0	336605440	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192751	1.0	0.0	0	0	336605440	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192752	0.8	0.0	0	1	336605440	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192753	0.6	0.0	0	2	336605440	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192754	0.5	0.0	0	3	336605440	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192755	0.45	0.25	0	1	336605440	3	336609536	1	0	0	0	0	0	0	0.25399077	1	0	7	7
889192756	0.4	0.25	0	2	336605440	3	336609536	1	0	0	0	0	0	0	0.30023724	1	0	7	7
889192757	0.35	0.25	0	3	336605440	3	336609536	1	0	0	0	0	0	0	0.35110834	1	0	7	7
889192758	0.3	0.25	1	3	336605440	4	336609536	2	0	0	0	0	0	0	0.40706658	2	0	11	11
889192759	0.25	0.25	1	3	336605440	4	336609536	2	0	0	0	0	0	0	0.47421646	2	0	11	11
889192760	0.2	0.25	1	3	336605440	4	336609536	2	0	0	0	0	0	0	0.55479634	2	0	11	11
889192761	0.15	0.25	1	3	336605440	5	336609536	3	0	0	0	0	0	0	0.65955013	3	0	11	11
889192762	0.05	0.25	1	3	336605440	5	336609536	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192763	0.01	0.25	1	3	336605440	5	336609536	3	0	0	0	0	0	0	1.0	3	0	0	0
889192764	1.0	0.0	0	0	336605696	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889192765	1.0	0.0	0	0	336605696	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192766	1.0	0.0	0	0	336605696	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192767	0.8	0.0	0	1	336605696	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192768	0.6	0.0	0	2	336605696	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192769	0.5	0.0	0	3	336605696	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192770	0.45	0.25	0	1	336605696	3	336609792	1	0	0	0	0	0	0	0.25399077	1	0	8	8
889192771	0.4	0.25	0	2	336605696	3	336609792	1	0	0	0	0	0	0	0.30023724	1	0	8	8
889192772	0.35	0.25	0	3	336605696	3	336609792	1	0	0	0	0	0	0	0.35110834	1	0	8	8
889192773	0.3	0.25	1	3	336605696	4	336609792	2	0	0	0	0	0	0	0.40706658	2	0	12	12
889192774	0.25	0.25	1	3	336605696	4	336609792	2	0	0	0	0	0	0	0.47421646	2	0	12	12
889192775	0.2	0.25	1	3	336605696	4	336609792	2	0	0	0	0	0	0	0.55479634	2	0	12	12
889192776	0.15	0.25	1	3	336605696	5	336609792	3	0	0	0	0	0	0	0.65955013	3	0	12	12
889192777	0.05	0.25	1	3	336605696	5	336609792	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192778	0.01	0.25	1	3	336605696	5	336609792	3	0	0	0	0	0	0	1.0	3	0	0	0
889192779	1.0	0.0	0	0	336605696	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889192780	1.0	0.0	0	0	336605696	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889192781	1.0	0.0	0	0	336605696	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889192782	0.8	0.0	0	1	336605696	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889192783	0.6	0.0	0	2	336605696	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
889192784	0.5	0.0	0	3	336605696	2	0	0	0	0	0	0	0	0	0.21194851	0	0	0	0
889192785	0.45	0.25	0	1	336605696	3	336609792	1	0	0	0	0	0	0	0.25399077	1	0	10	10
889192786	0.4	0.25	0	2	336605696	3	336609792	1	0	0	0	0	0	0	0.30023724	1	0	10	10
889192787	0.35	0.25	0	3	336605696	3	336609792	1	0	0	0	0	0	0	0.35110834	1	0	10	10
889192788	0.3	0.25	1	3	336605696	4	336609792	2	0	0	0	0	0	0	0.40706658	2	0	14	14
889192789	0.25	0.25	1	3	336605696	4	336609792	2	0	0	0	0	0	0	0.47421646	2	0	14	14
889192790	0.2	0.25	1	3	336605696	4	336609792	2	0	0	0	0	0	0	0.55479634	2	0	14	14
889192791	0.15	0.25	1	3	336605696	5	336609792	3	0	0	0	0	0	0	0.65955013	3	0	14	14
889192792	0.05	0.25	1	3	336605696	5	336609792	3	0	0	0	0	0	0	0.79573005	3	0	0	0
889192793	0.01	0.25	1	3	336605696	5	336609792	3	0	0	0	0	0	0	1.0	3	0	0	0
889193109	1.0	0.0	0	0	336605952	1	0	0	0	0	0	0	0	0	0.03474566	0	0	0	0
889193110	1.0	0.0	0	0	336605952	1	0	0	0	0	0	0	0	0	0.06949132	0	0	0	0
889193111	1.0	0.0	0	0	336605952	1	0	0	0	0	0	0	0	0	0.104236975	0	0	0	0
889193112	0.8	0.0	0	1	336605952	2	0	0	0	0	0	0	0	0	0.13898264	0	0	0	0
889193113	0.6	0.0	0	2	336605952	2	0	0	0	0	0	0	0	0	0.17372829	0	0	0	0
