ROWID	_ItemID|INTEGER	_StringID|INTEGER
90021920	1073888135	0
90021921	1073888136	0
90021922	1073888137	0
90021923	1073888138	0
90021924	1073888139	0
90021925	1073888140	0
90021926	1073888141	0
90021927	1073888142	0
90021928	1073888143	0
90021929	1073888144	0
90021930	1073888145	0
90021931	1073888146	0
90021932	1073888147	0
90021933	1073888148	0
90021934	1073888149	0
90021935	1073888150	0
90021936	1073888151	0
90021937	1073888152	0
90021938	1073888153	0
90021939	1073888154	0
90021940	1073888155	0
90021941	1073888156	0
90021942	1073888157	0
90021943	1073888158	0
90021944	1073888159	0
90021945	1073888160	0
90021946	1073888161	0
90021947	1073888162	0
90021948	1073888163	0
90021949	1073888164	0
90021950	1073888165	0
90021951	1073888166	0
90021952	1073888167	0
90021953	1073888168	0
90021954	1073888169	0
90021955	1073888170	0
90021956	1073888171	0
90021957	1073888172	0
90021958	1073888173	0
90021959	1073888174	0
90021960	1073888175	0
90021961	1073888176	0
90021962	1073888177	0
90021963	1073888178	0
90021964	1073888179	0
90021965	1073888180	0
90021966	1073888181	0
90021967	1073888182	0
90021968	1073888183	0
90021969	1073888184	0
90021970	1073888185	0
90021971	1073888186	0
90021972	1073888187	0
90021973	1073888188	0
90021974	1073888189	0
90021975	1073888190	0
90021976	1073888191	0
90021977	1073888192	0
90021978	1073888193	0
90021979	1073888194	0
90021980	1073888195	0
90021981	1073888196	0
90021982	1073888197	0
90021983	1073888198	0
90021984	1073888199	0
90021985	1073888200	0
90021986	1073888201	0
90021987	1073888202	0
90021988	1073888203	0
90021989	1073888204	0
90021990	1073888205	0
90021991	1073888206	0
90021992	1073888207	0
90021993	1073888208	0
90021994	1073888209	0
90021995	1073888210	0
90021996	1073888211	0
90021997	1073888212	0
90021998	1073888213	0
90021999	1073888214	0
90022000	1073888215	0
90022001	1073888216	0
90022002	1073888217	0
90022003	1073888218	0
90022004	1073888219	0
90022005	1073888220	0
90022006	1073888221	0
90022007	1073888222	0
90022008	1073888223	0
90022009	1073888224	0
90022010	1073888225	0
90022011	1073888226	0
90022012	1073888227	0
90022013	1073888463	0
90022014	1073888464	0
90022015	1073888465	0
90022016	1073888466	0
90022017	1073888467	0
90022018	1073888468	0
90022019	1073888469	0
90022020	1073888470	0
90022021	1073888471	0
90022022	1073888472	0
90022023	1073888473	0
90022024	1073888474	0
90022025	1073888475	0
90022026	1073888476	0
90022027	1073888477	0
90022028	1073888478	0
90022029	1073888479	0
90022030	1073888480	0
90022031	1073888481	0
90022032	1073888482	0
90022033	1073888483	0
90022034	1073888484	0
90022035	1073888485	0
90022036	1073888486	0
90022037	1073888487	0
90022038	1073888488	0
90022039	1073888489	0
90022040	1073888490	0
90022041	1073888491	0
90022042	1073888492	0
90022043	1073888493	0
90022044	1073888494	0
90022045	1073888495	0
90022046	1073888496	0
90022047	1073888497	0
90022048	1073888498	0
90022049	1073888499	0
90022050	1073888500	0
90022051	1073888501	0
90022052	1073888502	0
90022053	1073888503	0
90022054	1073888504	0
90022055	1073888505	0
90022056	1073888506	0
90022057	1073888507	0
90022058	1073888508	0
90022059	1073888509	0
90022060	1073888510	0
90022061	1073888511	0
90022062	1073888512	0
90022063	1073888513	0
90022064	1073888514	0
90022065	1073888515	0
90022066	1073888516	0
90022067	1073888850	0
90022068	1073888851	0
90022069	1073888852	0
90022070	1073888853	0
90022071	1073888854	0
90022072	1073888855	0
90022073	1073888856	0
90022074	1073888857	0
90022075	1073888858	0
90022076	1073888859	0
90022077	1073888860	0
90022078	1073888861	0
90022079	1073888862	0
90022080	1073888863	0
90022081	1073888864	0
90022082	1073888865	0
90022083	1073888866	0
90022084	1073888867	0
90022085	1073888868	0
90022086	1073888869	0
90022087	1073888870	0
90022088	1073888871	0
90022089	1073888872	0
90022090	1073888873	0
90022091	1073888874	0
90022092	1073888875	0
90022093	1073888876	0
90022094	1073888877	0
90022095	1073888878	0
90022096	1073888879	0
90022097	1073888880	0
90022098	1073888881	0
90022099	1073888882	0
90022100	1073888883	0
90022101	1073888884	0
90022102	1073888885	0
90022103	1073888886	0
90022104	1073888887	0
90022105	1073888888	0
90022106	1073888889	0
90022107	1073888890	0
90022108	1073888891	0
90022109	1073888892	0
90022110	1073888893	0
90022111	1073888894	0
90022112	1073888895	0
90022113	1073888896	0
90022114	1073888897	0
90022115	1073888898	0
90022116	1073888899	0
90022117	1073888900	0
90022118	1073888901	0
90022119	1073888902	0
90022120	1073888903	0
90022121	1073888904	0
90022122	1073888905	0
90022123	1073888906	0
90022124	1073888907	0
90022125	1073888908	0
90022126	1073888909	0
90022127	1073888910	0
90022128	1073888911	0
90022129	1073888912	0
90022130	1073888913	0
90022131	1073888914	0
90022132	1073888915	0
90022133	1073888916	0
90022134	1073888917	0
90022135	1073888918	0
90022136	1073888919	0
90022137	1073888920	0
90022138	1073888921	0
90022139	1073888922	0
90022140	1073888923	0
90022141	1073888924	0
90022142	1073888925	0
90022143	1073888926	0
90022144	1073888927	0
90022145	1073888928	0
90022146	1073888929	0
90022147	1073888930	0
90022148	1073888931	0
90022149	1073888932	0
90022150	1073888933	0
90022151	1073888934	0
90022152	1073888935	0
90022153	1073888936	0
90022154	1073888937	0
90022155	1073888938	0
90022156	1073888939	0
90022157	1073888940	0
90022158	1073888941	0
90022159	1073888942	0
90022160	1073888943	0
90022161	1073888944	0
90022162	1073888945	0
90022163	1073888946	0
90022164	1073888947	0
90022165	1073888948	0
90022166	1073888949	0
90022167	1073888950	0
90022168	1073888951	0
90022169	1073888952	0
90022170	1073888953	0
90022171	1073888954	0
90022172	1073888955	0
90022173	1073888956	0
90022174	1073888957	0
90022175	1073888958	0
90022176	1073888959	0
90022177	1073888960	0
90022178	1073888961	0
90022179	1073888962	0
90022180	1073888963	0
90022181	1073888964	0
90022182	1073888965	0
90022183	1073888966	0
90022184	1073888967	0
90022185	1073888968	0
90022186	1073888969	0
90022187	1073888970	0
90022188	1073888971	0
90022189	1073888972	0
90022190	1073888973	0
90022191	1073888974	0
90022192	1073888975	0
90022193	1073888976	0
90022194	1073888977	0
90022195	1073888978	0
90022196	1073888979	0
90022197	1073888980	0
90022198	1073888981	0
90022199	1073888982	0
90022200	1073888983	0
90022201	1073888984	0
90022202	1073888985	0
90022203	1073888986	0
90022204	1073888987	0
90022205	1073888988	0
90022206	1073888989	0
90022207	1073888990	0
90022208	1073888991	0
90022209	1073888992	0
90022210	1073888993	0
90022211	1073888994	0
90022212	1073888995	0
90022213	1073888996	0
90022214	1073888997	0
90022215	1073888998	0
90022216	1073888999	0
90022217	1073889000	0
90022218	1073889001	0
90022219	1073889002	0
90022220	1073889003	0
90022221	1073889004	0
90022222	1073889005	0
90022223	1073889006	0
90022224	1073889007	0
90022225	1073889008	0
90022226	1073889009	0
90022227	1073889010	0
90022228	1073889011	0
90022229	1073889012	0
90022230	1073889013	0
90022231	1073889014	0
90022232	1073889015	0
90022233	1073889016	0
90022234	1073889017	0
90022235	1073889018	0
90022236	1073889019	0
90022237	1073889020	0
90022238	1073889021	0
90022239	1073889022	0
90022240	1073889023	0
90022241	1073889024	0
90022242	1073889025	0
90022243	1073889026	0
90022244	1073889027	0
90022245	1073889028	0
90022246	1073889029	0
90022247	1073889030	0
90022248	1073889031	0
90022249	1073889032	0
90022250	1073889033	0
90022251	1073889034	0
90022252	1073889035	0
90022253	1073889036	0
90022254	1073889037	0
90022255	1073889038	0
90022256	1073889039	0
90022257	1073889040	0
90022258	1073889041	0
90022259	1073889042	0
90022260	1073889043	0
90022261	1073889044	0
90022262	1073889045	0
90022263	1073889046	0
90022264	1073889047	0
90022265	1073889048	0
90022266	1073889049	0
90022267	1073889050	0
90022268	1073889051	0
90022269	1073889052	0
90022270	1073889053	0
90022271	1073889054	0
90022272	1073889055	0
90022273	1073889056	0
90022274	1073889057	0
90022275	1073889058	0
90022276	1073889059	0
90022277	1073889060	0
90022278	1073889061	0
90022279	1073889062	0
90022280	1073889063	0
90022281	1073889064	0
90022282	1073889065	0
90022283	1073889066	0
90022284	1073889067	0
90022285	1073889068	0
90022286	1073889069	0
90022287	1073889070	0
90022288	1073889071	0
90022289	1073889072	0
90022290	1073889073	0
90022291	1073889074	0
90022292	1073889075	0
90022293	1073889076	0
90022294	1073889077	0
90022295	1073889078	0
90022296	1073889079	0
90022297	1073889080	0
90022298	1073889081	0
90022299	1073889082	0
90022300	1073889083	0
90022301	1073889084	0
90022302	1073889085	0
90022303	1073889086	0
90022304	1073889087	0
90022305	1073889088	0
90022306	1073889089	0
90022307	1073889090	0
90022308	1073889091	0
90022309	1073889092	0
90022310	1073889093	0
90022311	1073889094	0
90022312	1073889095	0
90022313	1073889096	0
90022314	1073889097	0
90022315	1073889098	0
90022316	1073889099	0
90022317	1073889100	0
90022318	1073889101	0
90022319	1073889102	0
90022320	1073889103	0
90022321	1073889104	0
90022322	1073889105	0
90022323	1073889106	0
90022324	1073889107	0
90022325	1073889108	0
90022326	1073889109	0
90022327	1073889110	0
90022328	1073889111	0
90022329	1073889112	0
90022330	1073889113	0
90022331	1073889114	0
90022332	1073889115	0
90022333	1073889116	0
90022334	1073889117	0
90022335	1073889118	0
90022336	1073889119	0
90022337	1073889120	0
90022338	1073889121	0
90022339	1073889122	0
90022340	1073889123	0
90022341	1073889124	0
90022342	1073889125	0
90022343	1073889126	0
90022344	1073889127	0
90022345	1073889128	0
90022346	1073889129	0
90022347	1073889130	0
90022348	1073889131	0
90022349	1073889132	0
90022350	1073889133	0
90022351	1073889134	0
90022352	1073889135	0
90022353	1073889136	0
90022354	1073889137	0
90022355	1073889138	0
90022356	1073889139	0
90022357	1073889140	0
90022358	1073889141	0
90022359	1073889142	0
90022360	1073889143	0
90022361	1073889144	0
90022362	1073889145	0
90022363	1073889146	0
90022364	1073889147	0
90022365	1073889148	0
90022366	1073889149	0
90022367	1073889150	0
90022368	1073889151	0
90022369	1073889152	0
90022370	1073889153	0
90022371	1073889154	0
90022372	1073889155	0
90022373	1073889156	0
90022374	1073889157	0
90022375	1073889158	0
90022376	1073889159	0
90022377	1073889160	0
90022378	1073889161	0
90022379	1073889162	0
90022380	1073889163	0
90022381	1073889164	0
90022382	1073889165	0
90022383	1073889166	0
90022384	1073889167	0
90022385	1073889168	0
90022386	1073889169	0
90022387	1073889170	0
90022388	1073889171	0
90022389	1073889172	0
90022390	1073889173	0
90022391	1073889174	0
90022392	1073889175	0
90022393	1073889176	0
90022394	1073889177	0
90022395	1073889178	0
90022396	1073889179	0
90022397	1073889180	0
90022398	1073889181	0
90022399	1073889182	0
90022400	1073889183	0
90022401	1073889184	0
90022402	1073889185	0
90022403	1073889186	0
90022404	1073889187	0
90022405	1073889188	0
90022406	1073889189	0
90022407	1073889190	0
90022408	1073889191	0
90022409	1073889192	0
90022410	1073889193	0
90022411	1073889194	0
90022412	1073889195	0
90022413	1073889196	0
90022414	1073889197	0
90022415	1073889198	0
90022416	1073889199	0
90022417	1073889200	0
90022418	1073889201	0
90022419	1073889202	0
90022420	1073889203	0
90022421	1073889204	0
90022422	1073889205	0
90022423	1073889206	0
90022424	1073889207	0
90022425	1073889208	0
90022426	1073889209	0
90022427	1073889210	0
90022428	1073889211	0
90022429	1073889212	0
90022430	1073889213	0
90022431	1073889214	0
90022432	1073889215	0
90022433	1073889216	0
90022434	1073889217	0
90022435	1073889218	0
90022436	1073889219	0
90022437	1073889220	0
90022438	1073889221	0
90022439	1073889222	0
90022440	1073889223	0
90022441	1073889224	0
90022442	1073889225	0
90022443	1073889226	0
90022444	1073889227	0
90022445	1073889228	0
90022446	1073889229	0
90022447	1073889230	0
90022448	1073889231	0
90022449	1073889232	0
90022450	1073889233	0
90022451	1073889234	0
90022452	1073889235	0
90022453	1073889236	0
90022454	1073889237	0
90022455	1073889238	0
90022456	1073889239	0
90022457	1073889240	0
90022458	1073889241	0
90022459	1073889242	0
90022460	1073889243	0
90022461	1073889244	0
90022462	1073889245	0
90022463	1073889246	0
90022464	1073889247	0
90022465	1073889248	0
90022466	1073889249	0
90022467	1073889250	0
90022468	1073889251	0
90022469	1073889252	0
90022470	1073889253	0
90022471	1073889254	0
90022472	1073889255	0
90022473	1073889256	0
90022474	1073889257	0
90022475	1073889258	0
90022476	1073889259	0
90022477	1073889260	0
90022478	1073889261	0
90022479	1073889262	0
90022480	1073889263	0
90022481	1073889264	0
90022482	1073889265	0
90022483	1073889266	0
90022484	1073889267	0
90022485	1073889268	0
90022486	1073889269	0
90022487	1073889270	0
90022488	1073889271	0
90022489	1073889272	0
90022490	1073889273	0
90022491	1073889274	0
90022492	1073889275	0
90022493	1073889276	0
90022494	1073889277	0
90022495	1073889278	0
90022496	1073889279	0
90022497	1073889280	0
90022498	1073889281	0
90022499	1073889282	0
90022500	1073889283	0
90022501	1073889284	0
90022502	1073889285	0
90022503	1073889286	0
90022504	1073889287	0
90022505	1073889288	0
90022506	1073889289	0
90022507	1073889290	0
90022508	1073889291	0
90022509	1073889292	0
90022510	1073889293	0
90022511	1073889294	0
90022512	1073889295	0
90022513	1073889296	0
90022514	1073889297	0
90022515	1073889298	0
90022516	1073889299	0
90022517	1073889300	0
90022518	1073889301	0
90022519	1073889302	0
90022520	1073889303	0
90022521	1073889304	0
90022522	1073889305	0
90022523	1073889306	0
90022524	1073889307	0
90022525	1073889308	0
90022526	1073889309	0
90022527	1073889310	0
90022528	1073889311	0
90022529	1073889312	0
90022530	1073889313	0
90022531	1073889314	0
90022532	1073889315	0
90022533	1073889316	0
90022534	1073889317	0
90022535	1073889318	0
90022536	1073889319	0
90022537	1073889320	0
90022538	1073889321	0
90022539	1073889322	0
90022540	1073889323	0
90022541	1073889324	0
90022542	1073889325	0
90022543	1073889326	0
90022544	1073889327	0
90022545	1073889328	0
90022546	1073889329	0
90022547	1073889330	0
90022548	1073889331	0
90022549	1073889332	0
90022550	1073889333	0
90022551	1073889334	0
90022552	1073889335	0
90022553	1073889336	0
90022554	1073889337	0
90022555	1073889338	0
90022556	1073889339	0
90022557	1073889340	0
90022558	1073889341	0
90022559	1073889342	0
90022560	1073889343	0
90022561	1073889344	0
90022562	1073889345	0
90022563	1073889346	0
90022564	1073889347	0
90022565	1073889348	0
90022566	1073889349	0
90022567	1073889350	0
90022568	1073889351	0
90022569	1073889352	0
90022570	1073889353	0
90022571	1073889354	0
90022572	1073889355	0
90022573	1073889356	0
90022574	1073889357	0
90022575	1073889358	0
90022576	1073889359	0
90022577	1073889360	0
90022578	1073889361	0
90022579	1073889362	0
90022580	1073889363	0
90022581	1073889364	0
90022582	1073889365	0
90022583	1073889366	0
90022584	1073889367	0
90022585	1073889368	0
90022586	1073889369	0
90022587	1073889370	0
90022588	1073889371	0
90022589	1073889372	0
90022590	1073889373	0
90022591	1073889374	0
90022592	1073889375	0
90022593	1073889376	0
90022594	1073889377	0
90022595	1073889378	0
90022596	1073889379	0
90022597	1073889380	0
90022598	1073889381	0
90022599	1073889382	0
90022600	1073889383	0
90022601	1073889384	0
90022602	1073889385	0
90022603	1073889386	0
90022604	1073889387	0
90022605	1073889388	0
90022606	1073889389	0
90022607	1073889390	0
90022608	1073889391	0
90022609	1073889392	0
90022610	1073889393	0
90022611	1073889394	0
90022612	1073889395	0
90022613	1073889396	0
90022614	1073889397	0
90022615	1073889398	0
90022616	1073889399	0
90022617	1073889400	0
90022618	1073889401	0
90022619	1073889402	0
90022620	1073889403	0
90022621	1073889404	0
90022622	1073889405	0
90022623	1073889406	0
90022624	1073889407	0
90022625	1073889408	0
90022626	1073889409	0
90022627	1073889410	0
90022628	1073889411	0
90022629	1073889412	0
90022630	1073889413	0
90022631	1073889414	0
90022632	1073889415	0
90022633	1073889416	0
90022634	1073889417	0
90022635	1073889418	0
90022636	1073889419	0
90022637	1073889420	0
90022638	1073889421	0
90022639	1073889422	0
90022640	1073889423	0
90022641	1073889424	0
90022642	1073889425	0
90022643	1073889428	0
90022644	1073889429	0
90022645	1073889430	0
90022646	1073889431	0
90022647	1073889432	0
90022648	1073889433	0
90022649	1073889434	0
90022650	1073889435	0
90022651	1073889436	0
90022652	1073889437	0
90022653	1073889438	0
90022654	1073889439	0
90022655	1073889440	0
90022656	1073889441	0
90022657	1073889442	0
90022658	1073889443	0
90022659	1073889444	0
90022660	1073889445	0
90022661	1073889446	0
90022662	1073889447	0
90022663	1073889448	0
90022664	1073889449	0
90022665	1073889450	0
90022666	1073889451	0
90022667	1073889452	0
90022668	1073889453	0
90022669	1073889454	0
90022670	1073889455	0
90022671	1073889456	0
90022672	1073889457	0
90022673	1073889458	0
90022674	1073889459	0
90022675	1073889460	0
90022676	1073889461	0
90022677	1073889462	0
90022678	1073889463	0
90022679	1073889464	0
90022680	1073889465	0
90022681	1073889466	0
90022682	1073889467	0
90022683	1073889468	0
90022684	1073889469	0
90022685	1073889470	0
90022686	1073889471	0
90022687	1073889472	0
90022688	1073889473	0
90022689	1073889474	0
90022690	1073889475	0
90022691	1073889476	0
90022692	1073889477	0
90022693	1073889478	0
90022694	1073889479	0
90022695	1073889480	0
90022696	1073889481	0
90022697	1073889482	0
90022698	1073889483	0
90022699	1073889484	0
90022700	1073889485	0
90022701	1073889486	0
90022702	1073889487	0
90022703	1073889488	0
90022704	1073889489	0
90022705	1073889490	0
90022706	1073889491	0
90022707	1073889492	0
90022708	1073889493	0
90022709	1073889494	0
90022710	1073889495	0
90022711	1073889496	0
90022712	1073889497	0
90022713	1073889498	0
90022714	1073889499	0
90022715	1073889500	0
90022716	1073889501	0
90022717	1073889502	0
90022718	1073889503	0
90022719	1073889504	0
90022720	1073889505	0
90022721	1073889506	0
90022722	1073889507	0
90022723	1073889508	0
90022724	1073889509	0
90022725	1073889510	0
90022726	1073889511	0
90022727	1073889512	0
90022728	1073889513	0
90022729	1073889514	0
90022730	1073889515	0
90022731	1073889516	0
90022732	1073889517	0
90022733	1073889518	0
90022734	1073889519	0
90022735	1073889520	0
90022736	1073889521	0
90022737	1073889522	0
90022738	1073889523	0
90022739	1073889524	0
90022740	1073889525	0
90022741	1073889526	0
90022742	1073889527	0
90022743	1073889528	0
90022744	1073889529	0
90022745	1073889530	0
90022746	1073889531	0
90022747	1073889532	0
90022748	1073889533	0
90022749	1073889534	0
90022750	1073889535	0
90022751	1073889536	0
90022752	1073889537	0
90022753	1073889538	0
90022754	1073889539	0
90022755	1073889540	0
90022756	1073889541	0
90022757	1073889542	0
90022758	1073889543	0
90022759	1073889544	0
90022760	1073889545	0
90022761	1073889546	0
90022762	1073889547	0
90022763	1073889548	0
90022764	1073889549	0
90022765	1073889550	0
90022766	1073889551	0
90022767	1073889552	0
90022768	1073889553	0
90022769	1073889554	0
90022770	1073889555	0
90022771	1073889556	0
90022772	1073889557	0
90022773	1073889558	0
90022774	1073889559	0
90022775	1073889560	0
90022776	1073889561	0
90022777	1073889562	0
90022778	1073889581	0
90022779	1073889582	0
90022780	1073889583	0
90022781	1073889584	0
90022782	1073889585	0
90022783	1073889586	0
90022784	1073889587	0
90022785	1073889588	0
90022786	1073889589	0
90022787	1073889590	0
90022788	1073889591	0
90022789	1073889592	0
90022790	1073889593	0
90022791	1073889594	0
90022792	1073889595	0
90022793	1073889596	0
90022794	1073889597	0
90022795	1073889598	0
90022796	1073889599	0
90022797	1073889600	0
90022798	1073889601	0
90022799	1073889602	0
90022800	1073889603	0
90022801	1073889604	0
90022802	1073889605	0
90022803	1073889606	0
90022804	1073889607	0
90022805	1073889608	0
90022806	1073889609	0
90022807	1073889610	0
90022808	1073889611	0
90022809	1073889612	0
90022810	1073889613	0
90022811	1073889614	0
90022812	1073889615	0
90022813	1073889616	0
90022814	1073889617	0
90022815	1073889618	0
90022816	1073889619	0
90022817	1073889620	0
90022818	1073889621	0
90022819	1073889622	0
90022820	1073889623	0
90022821	1073889624	0
90022822	1073889625	0
90022823	1073889626	0
90022824	1073889627	0
90022825	1073889628	0
90022826	1073889629	0
90022827	1073889630	0
90022828	1073889631	0
90022829	1073889632	0
90022830	1073889633	0
90022831	1073889634	0
90022832	1073889635	0
90022833	1073889636	0
90022834	1073889637	0
90022835	1073889638	0
90022836	1073889639	0
90022837	1073889640	0
90022838	1073889641	0
90022839	1073889642	0
90022840	1073889643	0
90022841	1073889644	0
90022842	1073889645	0
90022843	1073889646	0
90022844	1073889647	0
90022845	1073889648	0
90022846	1073889649	0
90022847	1073889650	0
90022848	1073889651	0
90022849	1073889652	0
90022850	1073889653	0
90022851	1073889654	0
90022852	1073889655	0
90022853	1073889656	0
90022854	1073889657	0
90022855	1073889658	0
90022856	1073889659	0
90022857	1073889660	0
90022858	1073889661	0
90022859	1073889662	0
90022860	1073889663	0
90022861	1073889664	0
90022862	1073889665	0
90022863	1073889666	0
90022864	1073889667	0
90022865	1073889668	0
90022866	1073889669	0
90022867	1073889670	0
90022868	1073889671	0
90022869	1073889672	0
90022870	1073889673	0
90022871	1073889674	0
90022872	1073889675	0
90022873	1073889676	0
90022874	1073889677	0
90022875	1073889678	0
90022876	1073889679	0
90022877	1073889680	0
90022878	1073889681	0
90022879	1073889682	0
90022880	1073889683	0
90022881	1073889684	0
90022882	1073889685	0
90022883	1073889686	0
90022884	1073889687	0
90022885	1073889688	0
90022886	1073889689	0
90022887	1073889690	0
90022888	1073889691	0
90022889	1073889692	0
90022890	1073889693	0
90022891	1073889694	0
90022892	1073889695	0
90022893	1073889696	0
90022894	1073889697	0
90022895	1073889698	0
90022896	1073889699	0
90022897	1073889700	0
90022898	1073889701	0
90022899	1073889702	0
90022900	1073889703	0
90022901	1073889704	0
90022902	1073889705	0
90022903	1073889706	0
90022904	1073889707	0
90022905	1073889708	0
90022906	1073889709	0
90022907	1073889710	0
90022908	1073889711	0
90022909	1073889712	0
90022910	1073889713	0
90022911	1073889714	0
90022912	1073889715	0
90022913	1073889716	0
90022914	1073889717	0
90022915	1073889718	0
90022916	1073889719	0
90022917	1073889720	0
90022918	1073889721	0
90022919	1073889722	0
90022920	1073889723	0
90022921	1073889724	0
90022922	1073889725	0
90022923	1073889726	0
90022924	1073889727	0
90022925	1073889728	0
90022926	1073889729	0
90022927	1073889730	0
90022928	1073889731	0
90022929	1073889732	0
90022930	1073889733	0
90022931	1073889734	0
90022932	1073889735	0
90022933	1073889736	0
90022934	1073889737	0
90022935	1073889738	0
90022936	1073889739	0
90022937	1073889740	0
90022938	1073889741	0
90022939	1073889742	0
90022940	1073889743	0
90022941	1073889744	0
90022942	1073889745	0
90022943	1073889746	0
90022944	1073889747	0
90022945	1073889748	0
90022946	1073889749	0
90022947	1073889750	0
90022948	1073889751	0
90022949	1073889752	0
90022950	1073889753	0
90022951	1073889754	0
90022952	1073889755	0
90022953	1073889756	0
90022954	1073889757	0
90022955	1073889758	0
90022956	1073889759	0
90022957	1073889760	0
90022958	1073889761	0
90022959	1073889762	0
90022960	1073889763	0
90022961	1073889764	0
90022962	1073889765	0
90022963	1073889766	0
90022964	1073889767	0
90022965	1073889768	0
90022966	1073889769	0
90022967	1073889770	0
90022968	1073889771	0
90022969	1073889772	0
90022970	1073889773	0
90022971	1073889774	0
90022972	1073889775	0
90022973	1073889776	0
90022974	1073889777	0
90022975	1073889778	0
90022976	1073889779	0
90022977	1073889780	0
90022978	1073889781	0
90022979	1073889782	0
90022980	1073889783	0
90022981	1073889784	0
90022982	1073889785	0
90022983	1073889786	0
90022984	1073889787	0
90022985	1073889788	0
90022986	1073889789	0
90022987	1073889790	0
90022988	1073889791	0
90022989	1073889792	0
90022990	1073889793	0
90022991	1073889794	0
90022992	1073889795	0
90022993	1073889796	0
90022994	1073889797	0
90022995	1073889798	0
90022996	1073889799	0
90022997	1073889800	0
90022998	1073889801	0
90022999	1073889802	0
90023000	1073889803	0
90023001	1073889804	0
90023002	1073889805	0
90023003	1073889806	0
90023004	1073889807	0
90023005	1073889808	0
90023006	1073889809	0
90023007	1073889810	0
90023008	1073889811	0
90023009	1073889812	0
90023010	1073889813	0
90023011	1073889814	0
90023012	1073889815	0
90023013	1073889816	0
90023014	1073889817	0
90023015	1073889818	0
90023016	1073889819	0
90023017	1073889820	0
90023018	1073889821	0
90023019	1073889822	0
90023020	1073889823	0
90023021	1073889824	0
90023022	1073889825	0
90023023	1073889826	0
90023024	1073889827	0
90023025	1073889828	0
90023026	1073889829	0
90023027	1073889830	0
90023028	1073889831	0
90023029	1073889832	0
90023030	1073889833	0
90023031	1073889834	0
90023032	1073889835	0
90023033	1073889836	0
90023034	1073889837	0
90023035	1073889838	0
90023036	1073889839	0
90023037	1073889840	0
90023038	1073889841	0
90023039	1073889842	0
90023040	1073889843	0
90023041	1073889844	0
90023042	1073889845	0
90023043	1073889846	0
90023044	1073889847	0
90023045	1073889848	0
90023046	1073889849	0
90023047	1073889850	0
90023048	1073889851	0
90023049	1073889852	0
90023050	1073889853	0
90023051	1073889854	0
90023052	1073889855	0
90023053	1073889856	0
90023054	1073889857	0
90023055	1073889858	0
90023056	1073889859	0
90023057	1073889860	0
90023058	1073889861	0
90023059	1073889862	0
90023060	1073889863	0
90023061	1073889864	0
90023062	1073889865	0
90023063	1073889866	0
90023064	1073889867	0
90023065	1073889868	0
90023066	1073889869	0
90023067	1073889870	0
90023068	1073889871	0
90023069	1073889872	0
90023070	1073889873	0
90023071	1073889874	0
90023072	1073889875	0
90023073	1073889876	0
90023074	1073889877	0
90023075	1073889878	0
90023076	1073889879	0
90023077	1073889880	0
90023078	1073889881	0
90023079	1073889882	0
90023080	1073889883	0
90023081	1073889884	0
90023082	1073889885	0
90023083	1073889886	0
90023084	1073889887	0
90023085	1073889888	0
90023086	1073889889	0
90023087	1073889890	0
90023088	1073889891	0
90023089	1073889892	0
90023090	1073889893	0
90023091	1073889894	0
90023092	1073889895	0
90023093	1073889896	0
90023094	1073889897	0
90023095	1073889898	0
90023096	1073889899	0
90023097	1073889900	0
90023098	1073889901	0
90023099	1073889902	0
90023100	1073889903	0
90023101	1073889904	0
90023102	1073889905	0
90023103	1073889906	0
90023104	1073889907	0
90023105	1073889908	0
90023106	1073889909	0
90023107	1073889910	0
90023108	1073889911	0
90023109	1073889912	0
90023110	1073889913	0
90023111	1073889914	0
90023112	1073889915	0
90023113	1073889916	0
90023114	1073889917	0
90023115	1073889918	0
90023116	1073889919	0
90023117	1073889920	0
90023118	1073889921	0
90023119	1073889922	0
90023120	1073889923	0
90023121	1073889924	0
90023122	1073889925	0
90023123	1073889926	0
90023124	1073889927	0
90023125	1073889928	0
90023126	1073889929	0
90023127	1073889930	0
90023128	1073889931	0
90023129	1073889932	0
90023130	1073889933	0
90023131	1073889934	0
90023132	1073889935	0
90023133	1073889936	0
90023134	1073889937	0
90023135	1073889938	0
90023136	1073889939	0
90023137	1073889940	0
90023138	1073889941	0
90023139	1073889942	0
90023140	1073889943	0
90023141	1073889944	0
90023142	1073889945	0
90023143	1073889946	0
90023144	1073889947	0
90023145	1073889948	0
90023146	1073889949	0
90023147	1073889950	0
90023148	1073889951	0
90023149	1073889952	0
90023150	1073889953	0
90023151	1073889954	0
90023152	1073889955	0
90023153	1073889956	0
90023154	1073889957	0
90023155	1073889958	0
90023156	1073889959	0
90023157	1073889960	0
90023158	1073889961	0
90023159	1073889962	0
90023160	1073889963	0
90023161	1073889964	0
90023162	1073889965	0
90023163	1073889966	0
90023164	1073889967	0
90023165	1073889968	0
90023166	1073889969	0
90023167	1073889970	0
90023168	1073889971	0
90023169	1073889972	0
90023170	1073889973	0
90023171	1073889974	0
90023172	1073889975	0
90023173	1073889976	0
90023174	1073889977	0
90023175	1073889978	0
90023176	1073889979	0
90023177	1073889980	0
90023178	1073889981	0
90023179	1073889982	0
90023180	1073889983	0
90023181	1073889984	0
90023182	1073889985	0
90023183	1073889563	0
90023184	1073889564	0
90023185	1073889565	0
90023186	1073889566	0
90023187	1073889567	0
90023188	1073889568	0
90023189	1073889569	0
