ROWID	_TargetItemGroupID|INTEGER	_ItemID|INTEGER
3211	7	268476489
3212	7	268476490
3213	7	268476491
3214	7	268476492
3215	7	268476493
3216	7	268476494
3217	7	268476495
3218	7	268476496
3219	7	268476497
3220	7	268476498
3221	7	268476499
3222	7	268476500
3223	7	268475949
3224	7	268475950
3225	7	268475951
3226	7	268475952
3227	7	268475953
3228	7	268476529
3229	7	268476530
3230	7	268476531
3231	7	268476532
3232	7	268476533
3233	7	268466559
3234	7	268466560
3235	7	268466561
3236	7	268466562
3237	7	268466563
3238	7	268466564
3239	7	268466565
3240	7	268466566
3241	7	268466567
3242	7	268466568
3243	7	268466569
3244	7	268466570
3245	7	268466571
3246	7	268466572
3247	7	268466573
3248	7	268466574
3249	7	268466575
3250	7	268466576
3251	7	268466577
3252	7	268466578
3253	7	268466579
3254	7	268466580
3255	7	268466581
3256	7	268466582
3257	7	268466583
3258	7	268466584
3259	7	268466585
3260	7	268466586
3261	7	268466587
3262	7	268466588
3263	7	268466589
3264	7	268466590
3265	7	268466591
3266	7	268466592
3267	7	268466593
3268	7	268466594
3269	7	268466595
3270	7	268466596
3271	7	268466597
3272	7	268466598
3273	7	268466599
3274	7	268466600
3275	7	268466601
3276	7	268466602
3277	7	268466603
3278	7	268466604
3279	7	268466605
3280	7	268466606
3281	7	268466607
3282	7	268466608
3283	7	268466609
3284	7	268466610
3285	7	268466611
3286	7	268466612
3287	7	268466613
3288	7	268466614
3289	7	268466615
3290	7	268466616
3291	7	268466617
3292	7	268466618
3293	7	268466619
3294	7	268466620
3295	7	268466621
3296	7	268466622
3297	7	268466623
3298	7	268466624
3299	7	268466625
3300	7	268466626
3301	7	268466627
3302	7	268466628
3303	7	268466629
3304	7	268466630
3305	7	268466631
3306	7	268466632
3307	7	268466633
3308	7	268466634
3309	7	268466635
3310	7	268466636
3311	7	268466637
3312	7	268466638
3313	7	268466639
3314	7	268466640
3315	7	268466641
3316	7	268466642
3317	7	268466643
3318	7	268466644
3319	7	268466645
3320	7	268468268
3321	7	268468269
3322	7	268468270
3323	7	268468271
3324	7	268468272
3325	7	268468273
3326	7	268468274
3327	7	268468275
3328	7	268468276
3329	7	268468277
3330	7	268468278
3331	7	268468279
3332	7	268468280
3333	7	268468281
3334	7	268468282
3335	7	268468283
3336	7	268468284
3337	7	268468285
3338	7	268468286
3339	7	268468287
3340	7	268468288
3341	7	268468289
3342	7	268468290
3343	7	268468291
3344	7	268468292
3345	7	268468293
3346	7	268468294
3347	7	268468295
3348	7	268468296
3349	7	268466975
3350	7	268466976
3351	7	268466977
3352	7	268466978
3353	7	268466979
3354	7	268466980
3355	7	268466981
3356	7	268466982
3357	7	268466983
3358	7	268466984
3359	7	268466985
3360	7	268466986
3361	7	268466987
3362	7	268466988
3363	7	268466989
3364	7	268466990
3365	7	268466991
3366	7	268466992
3367	7	268466993
3368	7	268466994
3369	7	268466995
3370	7	268466996
3371	7	268466997
3372	7	268466998
3373	7	268466999
3374	7	268467000
3375	7	268467001
3376	7	268467002
3377	7	268467003
3378	7	268468303
3379	7	268468304
3380	7	268468305
3381	7	268468306
3382	7	268468307
3383	7	268468308
3384	7	268468309
3385	7	268468310
3386	7	268468311
3387	7	268468312
3388	7	268468313
3389	7	268468314
3390	7	268468315
3391	7	268468316
3392	7	268468317
3393	7	268468318
3394	7	268468319
3395	7	268468320
3396	7	268468321
3397	7	268468322
3398	7	268468323
3399	7	268468324
3400	7	268468325
3401	7	268468326
3402	7	268468327
3403	7	268468328
3404	7	268468329
3405	7	268468330
3406	7	268468331
3407	7	268468670
3408	7	268468671
3409	7	268468672
3410	7	268468673
3411	7	268468674
3412	7	268468675
3413	7	268468676
3414	7	268468677
3415	7	268468678
3416	7	268468679
3417	7	268468680
3418	7	268468681
3419	7	268468682
3420	7	268468683
3421	7	268468684
3422	7	268468685
3423	7	268468686
3424	7	268468687
3425	7	268468688
3426	7	268468689
3427	7	268468690
3428	7	268468691
3429	7	268468692
3430	7	268468693
3431	7	268468694
3432	7	268468695
3433	7	268468696
3434	7	268468697
3435	7	268468698
3436	7	268466646
3437	7	268466647
3438	7	268466648
3439	7	268466649
3440	7	268466650
3441	7	268466651
3442	7	268466652
3443	7	268466653
3444	7	268466654
3445	7	268466655
3446	7	268466656
3447	7	268466657
3448	7	268466658
3449	7	268466659
3450	7	268466660
3451	7	268467004
3452	7	268467005
3453	7	268467006
3454	7	268467007
3455	7	268467008
3456	7	268468332
3457	7	268468333
3458	7	268468334
3459	7	268468335
3460	7	268468336
3461	7	268468699
3462	7	268468700
3463	7	268468701
3464	7	268468702
3465	7	268468703
3466	7	268475891
3467	7	268475892
3468	7	268475893
3469	7	268475894
3470	7	268475895
3471	7	268475896
3472	7	268475897
3473	7	268475898
3474	7	268475899
3475	7	268475900
3476	7	268475901
3477	7	268475902
3478	7	268475903
3479	7	268475904
3480	7	268475905
3481	7	268475906
3482	7	268475907
3483	7	268475908
3484	7	268475909
3485	7	268475910
3486	7	268475911
3487	7	268475912
3488	7	268475913
3489	7	268475914
3490	7	268475915
3491	7	268475916
3492	7	268475917
3493	7	268475918
3494	7	268475919
3495	7	268476472
3496	7	268476473
3497	7	268476474
3498	7	268476475
3499	7	268476476
3500	7	268476477
3501	7	268476478
3502	7	268476479
3503	7	268476480
3504	7	268476481
3505	7	268476482
3506	7	268476483
3507	7	268476484
3508	7	268476485
3509	7	268476486
3510	7	268476487
3511	7	268476488
3512	7	268476489
3513	7	268476490
3514	7	268476491
3515	7	268476492
3516	7	268476493
3517	7	268476494
3518	7	268476495
3519	7	268476496
3520	7	268476497
3521	7	268476498
3522	7	268476499
3523	7	268476500
3524	7	268475949
3525	7	268475950
3526	7	268475951
3527	7	268475952
3528	7	268475953
3529	7	268476529
3530	7	268476530
3531	7	268476531
3532	7	268476532
3533	7	268476533
3534	7	268465759
3535	7	268465760
3536	7	268465761
3537	7	268465762
3538	7	268465763
3539	7	268465764
3540	7	268465765
3541	7	268465766
3542	7	268465767
3543	7	268465768
3544	7	268465769
3545	7	268465770
3546	7	268465771
3547	7	268465772
3548	7	268465773
3549	7	268465774
3550	7	268465775
3551	7	268465776
3552	7	268465777
3553	7	268465778
3554	7	268465779
3555	7	268465780
3556	7	268465781
3557	7	268465782
3558	7	268465783
3559	7	268465784
3560	7	268465785
3561	7	268465786
3562	7	268465787
3563	7	268469459
3564	7	268469460
3565	7	268469461
3566	7	268469462
3567	7	268469463
3568	7	268469464
3569	7	268469465
3570	7	268469466
3571	7	268469467
3572	7	268469468
3573	7	268469469
3574	7	268469470
3575	7	268469471
3576	7	268469472
3577	7	268469473
3578	7	268469474
3579	7	268469475
3580	7	268469476
3581	7	268469477
3582	7	268469478
3583	7	268469479
3584	7	268469480
3585	7	268469481
3586	7	268469482
3587	7	268469483
3588	7	268469484
3589	7	268469485
3590	7	268469486
3591	7	268469487
3592	7	268469488
3593	7	268469489
3594	7	268469490
3595	7	268469491
3596	7	268469492
3597	7	268469493
3598	7	268469494
3599	7	268469495
3600	7	268469496
3601	7	268469497
3602	7	268469498
3603	7	268469499
3604	7	268469500
3605	7	268469501
3606	7	268469502
3607	7	268469503
3608	7	268469504
3609	7	268469505
3610	7	268469506
3611	7	268469507
3612	7	268469508
3613	7	268469509
3614	7	268469510
3615	7	268469511
3616	7	268469512
3617	7	268469513
3618	7	268469514
3619	7	268469515
3620	7	268469516
3621	7	268469517
3622	7	268469518
3623	7	268469519
3624	7	268469520
3625	7	268469521
3626	7	268469522
3627	7	268469523
3628	7	268469524
3629	7	268469525
3630	7	268469526
3631	7	268469527
3632	7	268469528
3633	7	268469529
3634	7	268469530
3635	7	268469531
3636	7	268469532
3637	7	268469533
3638	7	268469534
3639	7	268469535
3640	7	268469536
3641	7	268469537
3642	7	268469538
3643	7	268469539
3644	7	268469540
3645	7	268469541
3646	7	268469542
3647	7	268469543
3648	7	268469544
3649	7	268469545
3650	7	268469546
3651	7	268469547
3652	7	268469548
3653	7	268469549
3654	7	268469550
3655	7	268469551
3656	7	268469552
3657	7	268469553
3658	7	268469554
3659	7	268469555
3660	7	268469556
3661	7	268469557
3662	7	268469558
3663	7	268469559
3664	7	268469560
3665	7	268469561
3666	7	268469562
3667	7	268469563
3668	7	268469564
3669	7	268469565
3670	7	268469566
3671	7	268469567
3672	7	268469568
3673	7	268469569
3674	7	268469570
3675	7	268469571
3676	7	268469572
3677	7	268469573
3678	7	268469574
3679	7	268469575
3680	7	268469576
3681	7	268469577
3682	7	268469578
3683	7	268469579
3684	7	268469580
3685	7	268469581
3686	7	268469582
3687	7	268469583
3688	7	268469584
3689	7	268469585
3690	7	268469586
3691	7	268469587
3692	7	268469588
3693	7	268469589
3694	7	268469590
3695	7	268469591
3696	7	268469592
3697	7	268469593
3698	7	268469594
3699	7	268469595
3700	7	268469596
3701	7	268469597
3702	7	268469598
3703	7	268469599
3704	7	268469600
3705	7	268469601
3706	7	268469602
3707	7	268469603
3708	7	268469891
3709	7	268469892
3710	7	268469893
3711	7	268469894
3712	7	268469895
3713	7	268469896
3714	7	268469897
3715	7	268469898
3716	7	268469899
3717	7	268469900
3718	7	268469901
3719	7	268469902
3720	7	268469903
3721	7	268469904
3722	7	268469905
3723	7	268469906
3724	7	268469907
3725	7	268469908
3726	7	268469909
3727	7	268469910
3728	7	268469911
3729	7	268469912
3730	7	268469913
3731	7	268469914
3732	7	268469915
3733	7	268469916
3734	7	268469917
3735	7	268469918
3736	7	268469919
3737	7	268465904
3738	7	268465905
3739	7	268465906
3740	7	268465907
3741	7	268465908
3742	7	268469604
3743	7	268469605
3744	7	268469606
3745	7	268469607
3746	7	268469608
3747	7	268469609
3748	7	268469610
3749	7	268469611
3750	7	268469612
3751	7	268469613
3752	7	268469614
3753	7	268469615
3754	7	268469616
3755	7	268469617
3756	7	268469618
3757	7	268469619
3758	7	268469620
3759	7	268469621
3760	7	268469622
3761	7	268469623
3762	7	268469920
3763	7	268469921
3764	7	268469922
3765	7	268469923
3766	7	268469924
3767	7	268475920
3768	7	268475921
3769	7	268475922
3770	7	268475923
3771	7	268475924
3772	7	268475925
3773	7	268475926
3774	7	268475927
3775	7	268475928
3776	7	268475929
3777	7	268475930
3778	7	268475931
3779	7	268475932
3780	7	268475933
3781	7	268475934
3782	7	268475935
3783	7	268475936
3784	7	268475937
3785	7	268475938
3786	7	268475939
3787	7	268475940
3788	7	268475941
3789	7	268475942
3790	7	268475943
3791	7	268475944
3792	7	268475945
3793	7	268475946
3794	7	268475947
3795	7	268475948
3796	7	268476501
3797	7	268476502
3798	7	268476177
3799	7	268476503
3800	7	268476504
3801	7	268476505
3802	7	268476506
3803	7	268476507
3804	7	268476508
3805	7	268476509
3806	7	268476510
3807	7	268476511
3808	7	268476512
3809	7	268476513
3810	7	268476514
3811	7	268476515
3812	7	268476516
3813	7	268476517
3814	7	268476518
3815	7	268476519
3816	7	268476520
3817	7	268476521
3818	7	268476522
3819	7	268476523
3820	7	268476524
3821	7	268476525
3822	7	268476526
3823	7	268476527
3824	7	268476528
3825	7	268475954
3826	7	268475955
3827	7	268475956
3828	7	268475957
3829	7	268475958
3830	7	268476534
3831	7	268476535
3832	7	268476536
3833	7	268476537
3834	7	268476538
3835	7	268475988
3836	7	268475989
3837	7	268475990
3838	7	268475991
3839	7	268475992
3840	7	268476568
3841	7	268476569
3842	7	268476570
3843	7	268476571
3844	7	268476572
3845	8	268477635
3846	8	268481174
3847	8	268475891
3848	8	268475892
3849	8	268475893
3850	8	268475894
3851	8	268475895
3852	8	268475896
3853	8	268475897
3854	8	268475898
3855	8	268475899
3856	8	268475900
3857	8	268475901
3858	8	268475902
3859	8	268475903
3860	8	268475904
3861	8	268475905
3862	8	268475906
3863	8	268475907
3864	8	268475908
3865	8	268475909
3866	8	268475910
3867	8	268475911
3868	8	268475912
3869	8	268475913
3870	8	268475914
3871	8	268475915
3872	8	268475916
3873	8	268475917
3874	8	268475918
3875	8	268475919
3876	8	268476472
3877	8	268476473
3878	8	268476474
3879	8	268476475
3880	8	268476476
3881	8	268476477
3882	8	268476478
3883	8	268476479
3884	8	268476480
3885	8	268476481
3886	8	268476482
3887	8	268476483
3888	8	268476484
3889	8	268476485
3890	8	268476486
3891	8	268476487
3892	8	268476488
3893	8	268476489
3894	8	268476490
3895	8	268476491
3896	8	268476492
3897	8	268476493
3898	8	268476494
3899	8	268476495
3900	8	268476496
3901	8	268476497
3902	8	268476498
3903	8	268476499
3904	8	268476500
3905	8	268475949
3906	8	268475950
3907	8	268475951
3908	8	268475952
3909	8	268475953
3910	8	268476529
3911	8	268476530
3912	8	268476531
3913	8	268476532
3914	8	268476533
3915	9	268475988
3916	9	268475989
3917	9	268475990
3918	9	268475991
3919	9	268475992
3920	9	268476568
3921	9	268476569
3922	9	268476570
3923	9	268476571
3924	9	268476572
3925	9	268477638
3926	9	268481186
3927	9	268475959
3928	9	268475960
3929	9	268475961
3930	9	268475962
3931	9	268475963
3932	9	268475964
3933	9	268475965
3934	9	268475966
3935	9	268475967
3936	9	268475968
3937	9	268475969
3938	9	268475970
3939	9	268475971
3940	9	268475972
3941	9	268475973
3942	9	268475974
3943	9	268475975
3944	9	268475976
3945	9	268475977
3946	9	268475978
3947	9	268475979
3948	9	268475980
3949	9	268475981
3950	9	268475982
3951	9	268475983
3952	9	268475984
3953	9	268475985
3954	9	268475986
3955	9	268475987
3956	9	268477639
3957	9	268481187
3958	9	268476539
3959	9	268476540
3960	9	268476541
3961	9	268476542
3962	9	268476543
3963	9	268476544
3964	9	268476545
3965	9	268476546
3966	9	268476547
3967	9	268476548
3968	9	268476549
3969	9	268476550
3970	9	268476551
3971	9	268476552
3972	9	268476553
3973	9	268476554
3974	9	268476555
3975	9	268476556
3976	9	268476557
3977	9	268476558
3978	9	268476559
3979	9	268476560
3980	9	268476561
3981	9	268476562
3982	9	268476563
3983	9	268476564
3984	9	268476565
3985	9	268476566
3986	9	268476567
3987	10	268477397
3988	10	268477398
3989	10	268477399
3990	10	268477400
3991	10	268477401
3992	10	268477402
3993	10	268477403
3994	10	268477404
3995	10	268477405
3996	10	268477406
3997	10	268477407
3998	10	268477408
3999	10	268477409
4000	10	268477410
4001	10	268477411
4002	10	268477412
4003	10	268477413
4004	10	268477414
4005	10	268477415
4006	10	268477416
4007	10	268477417
4008	10	268477418
4009	10	268477419
4010	10	268477420
4011	10	268477421
4012	10	268477422
4013	10	268477423
4014	10	268477424
4015	10	268477425
4016	10	268477640
4017	10	268481188
4018	11	268477387
4019	11	268477388
4020	11	268477389
4021	11	268477390
4022	11	268477391
4023	12	268477397
4024	12	268477398
4025	12	268477399
4026	12	268477400
4027	12	268477401
4028	12	268477402
4029	12	268477403
4030	12	268477404
4031	12	268477405
4032	12	268477406
4033	12	268477407
4034	12	268477408
4035	12	268477409
4036	12	268477410
4037	12	268477411
4038	12	268477412
4039	12	268477413
4040	12	268477414
4041	12	268477415
4042	12	268477416
4043	12	268477417
4044	12	268477418
4045	12	268477419
4046	12	268477420
4047	12	268477421
4048	12	268477422
4049	12	268477423
4050	12	268477424
4051	12	268477425
4052	12	268477640
4053	12	268481188
4054	12	268477387
4055	12	268477388
4056	12	268477389
4057	12	268477390
4058	12	268477391
4059	13	268475988
4060	13	268475989
4061	13	268475990
4062	13	268475991
4063	13	268475992
4064	13	268476568
4065	13	268476569
4066	13	268476570
4067	13	268476571
4068	13	268476572
4069	14	268477387
4070	14	268477388
4071	14	268477389
4072	14	268477390
4073	14	268477391
4074	15	268477638
4075	15	268481186
4076	15	268475959
4077	15	268475960
4078	15	268475961
4079	15	268475962
4080	15	268475963
4081	15	268475964
4082	15	268475965
4083	15	268475966
4084	15	268475967
4085	15	268475968
4086	15	268475969
4087	15	268475970
4088	15	268475971
4089	15	268475972
4090	15	268475973
4091	15	268475974
4092	15	268475975
4093	15	268475976
4094	15	268475977
4095	15	268475978
4096	15	268475979
4097	15	268475980
4098	15	268475981
4099	15	268475982
4100	15	268475983
4101	15	268475984
4102	15	268475985
4103	15	268475986
4104	15	268475987
4105	15	268477639
4106	15	268481187
4107	15	268476539
4108	15	268476540
4109	15	268476541
4110	15	268476542
4111	15	268476543
4112	15	268476544
4113	15	268476545
4114	15	268476546
4115	15	268476547
4116	15	268476548
4117	15	268476549
4118	15	268476550
4119	15	268476551
4120	15	268476552
4121	15	268476553
4122	15	268476554
4123	15	268476555
4124	15	268476556
4125	15	268476557
4126	15	268476558
4127	15	268476559
4128	15	268476560
4129	15	268476561
4130	15	268476562
4131	15	268476563
4132	15	268476564
4133	15	268476565
4134	15	268476566
4135	15	268476567
4136	16	268477397
4137	16	268477398
4138	16	268477399
4139	16	268477400
4140	16	268477401
4141	16	268477402
4142	16	268477403
4143	16	268477404
4144	16	268477405
4145	16	268477406
4146	16	268477407
4147	16	268477408
4148	16	268477409
4149	16	268477410
4150	16	268477411
4151	16	268477412
4152	16	268477413
4153	16	268477414
4154	16	268477415
4155	16	268477416
4156	16	268477417
4157	16	268477418
4158	16	268477419
4159	16	268477420
4160	16	268477421
4161	16	268477422
4162	16	268477423
4163	16	268477424
4164	16	268477425
4165	16	268477640
4166	16	268481188
4167	1	268488797
4168	1	268488798
4169	1	268488603
4170	1	268488604
4171	1	268488613
4172	1	268488614
4173	2	268488797
4174	2	268488798
4175	2	268488603
4176	2	268488604
4177	2	268488613
4178	2	268488614
4179	2	268488609
4180	2	268488610
4181	2	268488617
4182	2	268488618
4183	2	268488619
4184	2	268488620
4185	3	268488797
4186	3	268488798
4187	3	268488603
4188	3	268488604
4189	3	268488613
4190	3	268488614
4191	3	268488797
4192	3	268488798
4193	3	268488603
4194	3	268488604
4195	3	268488613
4196	3	268488614
4197	3	268488609
4198	3	268488610
4199	3	268488617
4200	3	268488618
4201	3	268488619
4202	3	268488620
4203	3	268488621
4204	3	268488622
4205	3	268488623
4206	3	268488624
4207	6	268488797
4208	6	268488798
4209	6	268488603
4210	6	268488604
4211	6	268488613
4212	6	268488614
4213	6	268488797
4214	6	268488798
4215	6	268488603
4216	6	268488604
4217	6	268488613
4218	6	268488614
4219	6	268488609
4220	6	268488610
4221	6	268488617
4222	6	268488618
4223	6	268488619
4224	6	268488620
4225	6	268488621
4226	6	268488622
4227	6	268488623
4228	6	268488624
4229	7	268488797
4230	7	268488798
4231	7	268488603
4232	7	268488604
4233	7	268488797
4234	7	268488798
4235	7	268488603
4236	7	268488604
4237	7	268488613
4238	7	268488614
4239	7	268488609
4240	7	268488610
4241	7	268488617
4242	7	268488618
4243	7	268488619
4244	7	268488620
4245	8	268488613
4246	8	268488614
4247	9	268488621
4248	9	268488622
4249	9	268488623
4250	9	268488624
4251	10	268488625
4252	10	268488626
4253	12	268488625
4254	12	268488626
4255	15	268488621
4256	15	268488622
4257	15	268488623
4258	15	268488624
4259	16	268488625
4260	16	268488626
4261	17	268478869
4262	17	268478870
4263	17	268478871
4264	17	268481216
4265	17	268481217
4266	17	268481218
4267	17	268481213
4268	17	268481214
4269	17	268481215
4270	17	268481466
4271	17	268481467
4272	17	268481468
4273	17	268481469
4274	17	268484712
4275	17	268484713
4276	17	268484714
4277	17	268484715
4278	17	268484708
4279	17	268484709
4280	17	268484710
4281	17	268484711
4282	17	268484098
4283	17	268484099
4284	17	268484100
4285	17	268484101
4286	17	268484102
4287	17	268484103
4288	17	268484104
4289	17	268484105
4290	17	268484106
4291	17	268484107
4292	17	268484108
4293	17	268484109
4294	17	268484110
4295	17	268484111
4296	17	268484112
4297	17	268484113
4298	17	268484674
4299	17	268484675
4300	17	268484676
4301	17	268484677
4302	17	268488914
4303	17	268488915
4304	17	268488916
4305	17	268488917
4306	17	268488918
4307	17	268488919
4308	17	268488920
4309	17	268488921
4310	17	268488922
4311	17	268488923
4312	17	268488924
4313	17	268488925
4314	17	268488926
4315	17	268488927
4316	17	268488928
4317	17	268488929
4318	17	268488930
4319	17	268488931
4320	17	268488932
4321	17	268488933
4322	17	268488934
4323	17	268488935
4324	17	268488936
4325	17	268488937
4326	17	268488938
4327	17	268488939
4328	17	268488940
4329	17	268488941
4330	17	268488942
4331	17	268488943
4332	18	268490518
4333	18	268490521
4334	18	268490691
4335	18	268490707
4336	18	268490710
4337	18	268490713
4338	19	268490519
4339	19	268490522
4340	19	268490692
4341	19	268490708
4342	19	268490714
4343	19	268490711
4344	20	268490520
4345	20	268490690
4346	20	268490693
4347	20	268490709
4348	20	268490715
4349	20	268490712
4350	21	268490688
4351	21	268490689
4352	21	268490694
4353	21	268490704
4354	21	268490705
4355	21	268490706
4356	17	268484716
4357	17	268484717
4358	17	268484718
4359	17	268484719
4360	17	268484720
4361	17	268484721
4362	17	268484722
4363	17	268484723
4364	17	268484724
4365	17	268484725
4366	17	268484726
4367	17	268484727
4368	17	268484728
4369	17	268484729
4370	17	268484730
4371	17	268484731
4372	17	268484732
4373	17	268484733
4374	17	268484734
4375	17	268484735
4376	17	268484736
4377	18	268491621
4378	18	268491624
4379	18	268491627
4380	18	268491630
4381	18	268491633
4382	18	268491636
4383	19	268491622
4384	19	268491625
4385	19	268491628
4386	19	268491631
4387	19	268491634
4388	19	268491637
4389	17	268484384
4390	17	268484385
4391	17	268484386
4392	17	268484387
4393	17	268477015
4394	17	268477016
4395	17	268477017
4396	17	268484388
4397	17	268484389
4398	17	268484390
4399	17	268484391
4400	17	268477561
4401	17	268477562
4402	17	268477563
4403	17	268477011
4404	17	268477012
4405	17	268477013
4406	17	268477014
4407	17	268476885
4408	17	268476886
4409	17	268476887
4410	20	268491623
4411	20	268491626
4412	20	268491629
4413	20	268491632
4414	20	268491635
4415	20	268491638
4416	20	268495447
4417	20	268495448
4418	20	268495449
4419	20	268495450
4420	20	268495451
4421	20	268495452
