ROWID	_State1|INTEGER	_State1Value|TEXT	_State2|INTEGER	_State2Value|TEXT	_State3|INTEGER	_State3Value|TEXT	_State4|INTEGER	_State4Value|TEXT	_State5|INTEGER	_State5Value|TEXT	_State6|INTEGER	_State6Value|TEXT	_State7|INTEGER	_State7Value|TEXT	_State8|INTEGER	_State8Value|TEXT	_State9|INTEGER	_State9Value|TEXT	_State10|INTEGER	_State10Value|TEXT
5253760	25	1951.29445925875	8	107.74206269162	9	39.178931887862	0		0		0		0		0		0		0	
5254272	25	2731.59962942745	8	150.827148166033	9	54.8462356967393	0		0		0		0		0		0		0	
5251728	25	627.660369224775	8	22.0542623853097	9	29.405683180413	0		0		0		0		0		0		0	
5252240	25	777.126974879483	8	27.30610860753	9	36.4081448100401	0		0		0		0		0		0		0	
5252752	25	966.923866889957	8	33.975050381702	9	45.3000671756027	0		0		0		0		0		0		0	
5253264	25	1371.18876032984	8	48.1798089904132	9	64.2397453205509	0		0		0		0		0		0		0	
5253776	25	1951.29445925875	8	68.5631308037584	9	91.4175077383445	0		0		0		0		0		0		0	
5254288	25	2731.59962942745	8	95.9809124692938	9	127.974549959058	0		0		0		0		0		0		0	
5251744	25	627.660369224775	8	22.0542623853097	9	12.6024356487484	13	236.295668414033	0		0		0		0		0		0	
5252256	25	777.126974879483	8	27.30610860753	9	15.6034906328743	13	292.565449366393	0		0		0		0		0		0	
5252768	25	966.923866889957	8	33.975050381702	9	19.4143145038297	13	364.018396946807	0		0		0		0		0		0	
5253280	25	1371.18876032984	8	48.1798089904132	9	27.5313194230932	13	516.212239182998	0		0		0		0		0		0	
5253792	25	1951.29445925875	8	68.5631308037584	9	39.178931887862	13	734.604972897412	0		0		0		0		0		0	
5254304	25	2731.59962942745	8	95.9809124692938	9	54.8462356967393	13	1028.36691931386	0		0		0		0		0		0	
5259904	25	1483.91982629135	8	81.9356515850282	9	29.7947823945557	0		0		0		0		0		0		0	
5260416	25	2073.18265231115	8	114.472202919769	9	41.6262556071886	0		0		0		0		0		0		0	
5260928	25	2955.78109767039	8	163.205481785094	9	59.3474479218525	0		0		0		0		0		0		0	
5261440	25	4130.14690687454	8	228.048895877622	9	82.9268712282261	0		0		0		0		0		0		0	
5259920	25	1483.91982629135	8	52.1408691904725	9	69.52115892063	0		0		0		0		0		0		0	
5260432	25	2073.18265231115	8	72.8459473125801	9	97.1279297501068	0		0		0		0		0		0		0	
5260944	25	2955.78109767039	8	103.858033863242	9	138.477378484322	0		0		0		0		0		0		0	
5261456	25	4130.14690687454	8	145.122024649396	9	193.496032865861	0		0		0		0		0		0		0	
5259936	25	1483.91982629135	8	52.1408691904725	9	29.7947823945557	13	558.65216989792	0		0		0		0		0		0	
5260448	25	2073.18265231115	8	72.8459473125801	9	41.6262556071886	13	780.492292634787	0		0		0		0		0		0	
5260960	25	2955.78109767039	8	103.858033863242	9	59.3474479218525	13	1112.76464853473	0		0		0		0		0		0	
5261472	25	4130.14690687454	8	145.122024649396	9	82.9268712282261	13	1554.87883552924	0		0		0		0		0		0	
5259952	25	1483.91982629135	8	52.1408691904725	9	29.7947823945557	11	372.434779931946	0		0		0		0		0		0	
5260464	25	2073.18265231115	8	72.8459473125801	9	41.6262556071886	11	520.328195089858	0		0		0		0		0		0	
5260976	25	2955.78109767039	8	103.858033863242	9	59.3474479218525	11	741.843099023156	0		0		0		0		0		0	
5261488	25	4130.14690687454	8	145.122024649396	9	82.9268712282261	11	1036.58589035283	0		0		0		0		0		0	
5259968	25	1483.91982629135	8	52.1408691904725	9	29.7947823945557	15	465.543474914933	0		0		0		0		0		0	
5260480	25	2073.18265231115	8	72.8459473125801	9	41.6262556071886	15	650.410243862322	0		0		0		0		0		0	
5260992	25	2955.78109767039	8	103.858033863242	9	59.3474479218525	15	927.303873778945	0		0		0		0		0		0	
5261504	25	4130.14690687454	8	145.122024649396	9	82.9268712282261	15	1295.73236294103	0		0		0		0		0		0	
5260000	25	1483.91982629135	8	52.1408691904725	9	29.7947823945557	26	923.327891914617	0		0		0		0		0		0	
5260512	25	2073.18265231115	8	72.8459473125801	9	41.6262556071886	26	1289.98031699361	0		0		0		0		0		0	
5261024	25	2955.78109767039	8	103.858033863242	9	59.3474479218525	26	1839.15268299491	0		0		0		0		0		0	
5261536	25	4130.14690687454	8	145.122024649396	9	82.9268712282261	26	2569.86918649972	0		0		0		0		0		0	
5260032	25	1483.91982629135	8	52.1408691904725	9	29.7947823945557	0	62.0724633219911	0		0		0		0		0		0	
5260544	25	2073.18265231115	8	72.8459473125801	9	41.6262556071886	0	86.7213658483096	0		0		0		0		0		0	
5261056	25	2955.78109767039	8	103.858033863242	9	59.3474479218525	0	123.640516503859	0		0		0		0		0		0	
5261568	25	4130.14690687454	8	145.122024649396	9	82.9268712282261	0	172.764315058804	0		0		0		0		0		0	
5260048	25	1483.91982629135	8	52.1408691904725	9	29.7947823945557	1	62.0724633219911	0		0		0		0		0		0	
5260560	25	2073.18265231115	8	72.8459473125801	9	41.6262556071886	1	86.7213658483096	0		0		0		0		0		0	
5261072	25	2955.78109767039	8	103.858033863242	9	59.3474479218525	1	123.640516503859	0		0		0		0		0		0	
5261584	25	4130.14690687454	8	145.122024649396	9	82.9268712282261	1	172.764315058804	0		0		0		0		0		0	
5260064	25	1483.91982629135	8	52.1408691904725	9	29.7947823945557	2	46.5543474914933	0		0		0		0		0		0	
5260576	25	2073.18265231115	8	72.8459473125801	9	41.6262556071886	2	65.0410243862322	0		0		0		0		0		0	
5261088	25	2955.78109767039	8	103.858033863242	9	59.3474479218525	2	92.7303873778945	0		0		0		0		0		0	
5261600	25	4130.14690687454	8	145.122024649396	9	82.9268712282261	2	129.573236294103	0		0		0		0		0		0	
5268096	25	3195.66297406247	8	176.450724214901	9	64.1638997145093	0		0		0		0		0		0		0	
5268608	25	4556.12543483764	8	251.56959263731	9	91.4798518681126	0		0		0		0		0		0		0	
5269120	25	6366.32644645376	8	351.521083788506	9	127.825848650366	0		0		0		0		0		0		0	
5268112	25	3195.66297406247	8	112.286824500391	9	149.715766000522	0		0		0		0		0		0		0	
5268624	25	4556.12543483764	8	160.089740769197	9	213.452987692263	0		0		0		0		0		0		0	
5269136	25	6366.32644645376	8	223.69523513814	9	298.26031351752	0		0		0		0		0		0		0	
5268128	25	3195.66297406247	8	112.286824500391	9	64.1638997145093	13	1203.07311964705	0		0		0		0		0		0	
5268640	25	4556.12543483764	8	160.089740769197	9	91.4798518681126	13	1715.24722252711	0		0		0		0		0		0	
5269152	25	6366.32644645376	8	223.69523513814	9	127.825848650366	13	2396.73466219436	0		0		0		0		0		0	
5268144	25	3195.66297406247	8	112.286824500391	9	64.1638997145093	11	802.048746431366	0		0		0		0		0		0	
5268656	25	4556.12543483764	8	160.089740769197	9	91.4798518681126	11	1143.49814835141	0		0		0		0		0		0	
5269168	25	6366.32644645376	8	223.69523513814	9	127.825848650366	11	1597.82310812957	0		0		0		0		0		0	
5268160	25	3195.66297406247	8	112.286824500391	9	64.1638997145093	15	1002.56093303921	0		0		0		0		0		0	
5268672	25	4556.12543483764	8	160.089740769197	9	91.4798518681126	15	1429.37268543926	0		0		0		0		0		0	
5269184	25	6366.32644645376	8	223.69523513814	9	127.825848650366	15	1997.27888516196	0		0		0		0		0		0	
5268192	25	3195.66297406247	8	112.286824500391	9	64.1638997145093	26	1988.41251719443	0		0		0		0		0		0	
5268704	25	4556.12543483764	8	160.089740769197	9	91.4798518681126	26	2834.92249278787	0		0		0		0		0		0	
5269216	25	6366.32644645376	8	223.69523513814	9	127.825848650366	26	3961.26978890456	0		0		0		0		0		0	
5268224	25	3195.66297406247	8	112.286824500391	9	64.1638997145093	0	133.674791071894	0		0		0		0		0		0	
5268736	25	4556.12543483764	8	160.089740769197	9	91.4798518681126	0	190.583024725235	0		0		0		0		0		0	
5269248	25	6366.32644645376	8	223.69523513814	9	127.825848650366	0	266.303851354929	0		0		0		0		0		0	
5268240	25	3195.66297406247	8	112.286824500391	9	64.1638997145093	1	133.674791071894	0		0		0		0		0		0	
5268752	25	4556.12543483764	8	160.089740769197	9	91.4798518681126	1	190.583024725235	0		0		0		0		0		0	
5269264	25	6366.32644645376	8	223.69523513814	9	127.825848650366	1	266.303851354929	0		0		0		0		0		0	
5268256	25	3195.66297406247	8	112.286824500391	9	64.1638997145093	2	100.256093303921	0		0		0		0		0		0	
5268768	25	4556.12543483764	8	160.089740769197	9	91.4798518681126	2	142.937268543926	0		0		0		0		0		0	
5269280	25	6366.32644645376	8	223.69523513814	9	127.825848650366	2	199.727888516196	0		0		0		0		0		0	
847249637	25	9187.5735	8	507.298176	9	184.472064	0		0		0		0		0		0		0	
847249638	25	9187.5735	8	322.826112	9	430.434816	0		0		0		0		0		0		0	
847250194	25	9187.5735	8	322.826112	9	184.472064	13	3458.8512	0		0		0		0		0		0	
847250195	25	9187.5735	8	322.826112	9	184.472064	11	2305.9008	0		0		0		0		0		0	
847250196	25	9187.5735	8	322.826112	9	184.472064	15	2882.376	0		0		0		0		0		0	
847249639	25	9187.5735	8	322.826112	9	184.472064	26	5716.7124	0		0		0		0		0		0	
847250197	25	9187.5735	8	322.826112	9	184.472064	0	384.3168	0		0		0		0		0		0	
847250198	25	9187.5735	8	322.826112	9	184.472064	1	384.3168	0		0		0		0		0		0	
847250199	25	9187.5735	8	322.826112	9	184.472064	2	288.2376	0		0		0		0		0		0	
5260225	25	1483.91982629135	8	52.1408691904725	9	29.7947823945557	3	37.2434779931946	0		0		0		0		0		0	
5268929	25	4556.12543483764	8	160.089740769197	9	91.4798518681126	3	114.349814835141	0		0		0		0		0		0	
5268930	25	3037.41695655843	26	1417.46124639393	8	160.089740769197	9	91.4798518681126	3	114.349814835141	0		0		0		0		0	
5268931	25	4556.12543483764	26	2834.92249278787	8	160.089740769197	9	91.4798518681126	0		0		0		0		0		0	
5269441	25	6366.32644645376	8	223.69523513814	9	127.825848650366	3	159.782310812957	0		0		0		0		0		0	
5269442	25	4244.21763096917	26	1980.63489445228	8	223.69523513814	9	127.825848650366	3	159.782310812957	0		0		0		0		0	
5269443	25	6366.32644645376	26	3961.26978890456	8	223.69523513814	9	127.825848650366	0		0		0		0		0		0	
5269444	25	6366.32644645376	8	223.69523513814	9	127.825848650366	3	159.782310812957	0		0		0		0		0		0	
5269445	25	6366.32644645376	8	223.69523513814	9	127.825848650366	3	79.8911554064786	2	99.8639442580982	0		0		0		0		0	
5269446	25	6366.32644645376	26	3961.26978890456	8	223.69523513814	9	127.825848650366	0		0		0		0		0		0	
5276608	25	22351.056	26	15645.7392	0	175.3024	0		0		0		0		0		0		0	
847249640	25	45937.8675	26	32156.50725	0	360.297	0		0		0		0		0		0		0	
847251438	25	109283.769	26	76498.6383	0	857.1276	0		0		0		0		0		0		0	
5276609	25	22351.056	26	15645.7392	0	175.3024	0		0		0		0		0		0		0	
847249641	25	45937.8675	26	32156.50725	0	360.297	0		0		0		0		0		0		0	
847251439	25	109283.769	26	76498.6383	0	857.1276	0		0		0		0		0		0		0	
5276610	25	22351.056	26	15645.7392	1	175.3024	0		0		0		0		0		0		0	
847249642	25	45937.8675	26	32156.50725	1	360.297	0		0		0		0		0		0		0	
847251440	25	109283.769	26	76498.6383	1	857.1276	0		0		0		0		0		0		0	
5276611	25	22351.056	26	15645.7392	1	175.3024	0		0		0		0		0		0		0	
847249643	25	45937.8675	26	32156.50725	1	360.297	0		0		0		0		0		0		0	
847251441	25	109283.769	26	76498.6383	1	857.1276	0		0		0		0		0		0		0	
5276612	25	22351.056	26	15645.7392	0	175.3024	0		0		0		0		0		0		0	
847249644	25	45937.8675	26	32156.50725	0	360.297	0		0		0		0		0		0		0	
847251442	25	109283.769	26	76498.6383	0	857.1276	0		0		0		0		0		0		0	
5276613	25	22351.056	26	15645.7392	2	131.4768	0		0		0		0		0		0		0	
847249645	25	45937.8675	26	32156.50725	2	270.22275	0		0		0		0		0		0		0	
847251443	25	109283.769	26	76498.6383	2	642.8457	0		0		0		0		0		0		0	
5276614	25	22351.056	26	15645.7392	2	131.4768	0		0		0		0		0		0		0	
847249646	25	45937.8675	26	32156.50725	2	270.22275	0		0		0		0		0		0		0	
847251444	25	109283.769	26	76498.6383	2	642.8457	0		0		0		0		0		0		0	
5276615	25	22351.056	26	15645.7392	2	131.4768	0		0		0		0		0		0		0	
847249647	25	45937.8675	26	32156.50725	2	270.22275	0		0		0		0		0		0		0	
847251445	25	109283.769	26	76498.6383	2	642.8457	0		0		0		0		0		0		0	
5276616	25	22351.056	26	15645.7392	1	175.3024	0		0		0		0		0		0		0	
847249648	25	45937.8675	26	32156.50725	1	360.297	0		0		0		0		0		0		0	
847251446	25	109283.769	26	76498.6383	1	857.1276	0		0		0		0		0		0		0	
847251134	25	22351.056	26	15645.7392	2	131.4768	0		0		0		0		0		0		0	
847251135	25	45937.8675	26	32156.50725	2	270.22275	0		0		0		0		0		0		0	
847251447	25	109283.769	26	76498.6383	2	642.8457	0		0		0		0		0		0		0	
847254134	25	22351.056	26	15645.7392	2	131.4768	0		0		0		0		0		0		0	
847254135	25	45937.8675	26	32156.50725	2	270.22275	0		0		0		0		0		0		0	
847254136	25	109283.769	26	76498.6383	2	642.8457	0		0		0		0		0		0		0	
847254137	25	22351.056	26	15645.7392	0	175.3024	0		0		0		0		0		0		0	
847254138	25	45937.8675	26	32156.50725	0	360.297	0		0		0		0		0		0		0	
847254139	25	109283.769	26	76498.6383	0	857.1276	0		0		0		0		0		0		0	
5246592	25	3678.29414162988	26	2574.80589914092	0		0		0		0		0		0		0		0	
5247104	25	4723.46117618384	26	3306.42282332869	0		0		0		0		0		0		0		0	
847252414	25	7163.39275980022	26	5014.37493186015	0		0		0		0		0		0		0		0	
847252415	25	10820.9614516193	26	7574.67301613352	0		0		0		0		0		0		0		0	
5246608	25	3678.29414162988	26	2574.80589914092	0		0		0		0		0		0		0		0	
5247120	25	4723.46117618384	26	3306.42282332869	0		0		0		0		0		0		0		0	
847252416	25	7163.39275980022	26	5014.37493186015	0		0		0		0		0		0		0		0	
847252417	25	10820.9614516193	26	7574.67301613352	0		0		0		0		0		0		0		0	
5254784	25	4729.2353249527	26	3310.46472746689	0		0		0		0		0		0		0		0	
5255296	25	6073.02151223636	26	4251.11505856546	0		0		0		0		0		0		0		0	
847252418	25	9210.07640545742	26	6447.0534838202	0		0		0		0		0		0		0		0	
847252419	25	13912.6647235106	26	9738.86530645739	0		0		0		0		0		0		0		0	
5254800	25	4729.2353249527	26	3310.46472746689	0		0		0		0		0		0		0		0	
5255312	25	6073.02151223636	26	4251.11505856546	0		0		0		0		0		0		0		0	
847252420	25	9210.07640545742	26	6447.0534838202	0		0		0		0		0		0		0		0	
847252421	25	13912.6647235106	26	9738.86530645739	0		0		0		0		0		0		0		0	
5254816	25	4729.2353249527	26	3310.46472746689	0		0		0		0		0		0		0		0	
5255328	25	6073.02151223636	26	4251.11505856546	0		0		0		0		0		0		0		0	
847252422	25	9210.07640545742	26	6447.0534838202	0		0		0		0		0		0		0		0	
847252423	25	13912.6647235106	26	9738.86530645739	0		0		0		0		0		0		0		0	
5308928	25	1139.08733674126	26	797.361135718881	0		0		0		0		0		0		0		0	
5309440	25	1410.3415470035	26	987.239082902453	0		0		0		0		0		0		0		0	
5309952	25	1754.78775842992	26	1228.35143090094	0		0		0		0		0		0		0		0	
5310464	25	2488.45367615415	26	1741.91757330791	0		0		0		0		0		0		0		0	
5310976	25	3541.23809272884	26	2478.86666491019	0		0		0		0		0		0		0		0	
5311488	25	4957.34747562759	26	3470.14323293931	0		0		0		0		0		0		0		0	
5312000	25	6437.01474785229	26	4505.9103234966	0		0		0		0		0		0		0		0	
5312512	25	8266.05705832171	26	5786.2399408252	0		0		0		0		0		0		0		0	
847252030	25	12535.9373296504	26	8775.15613075526	0		0		0		0		0		0		0		0	
847252031	25	18936.6825403338	26	13255.6777782337	0		0		0		0		0		0		0		0	
5317120	25	1464.54086152448	26	1025.17860306713	0		0		0		0		0		0		0		0	
5317632	25	1813.29627471879	26	1269.30739230315	0		0		0		0		0		0		0		0	
5318144	25	2256.1556894099	26	1579.30898258693	0		0		0		0		0		0		0		0	
5318656	25	3199.44044076962	26	2239.60830853874	0		0		0		0		0		0		0		0	
5319168	25	4553.02040493708	26	3187.11428345596	0		0		0		0		0		0		0		0	
5319680	25	6373.73246866404	26	4461.61272806483	0		0		0		0		0		0		0		0	
5320192	25	8276.16181866723	26	5793.31327306706	0		0		0		0		0		0		0		0	
5320704	25	10627.7876464136	26	7439.45135248954	0		0		0		0		0		0		0		0	
847252032	25	16117.6337095505	26	11282.3435966853	0		0		0		0		0		0		0		0	
847252033	25	24347.1632661435	26	17043.0142863004	0		0		0		0		0		0		0		0	
5325312	25	3462.47959467981	26	2423.73571627587	0		0		0		0		0		0		0		0	
5325824	25	4837.42618872602	26	3386.19833210821	0		0		0		0		0		0		0		0	
5326336	25	6896.8225612309	26	4827.77579286163	0		0		0		0		0		0		0		0	
5326848	25	9637.00944937393	26	6745.90661456175	0		0		0		0		0		0		0		0	
5327360	25	12754.1751541716	26	8927.92260792015	0		0		0		0		0		0		0		0	
5327872	25	16310.9118834476	26	11417.6383184133	0		0		0		0		0		0		0		0	
847252034	25	25625.3010379426	26	17937.7107265599	0		0		0		0		0		0		0		0	
847252035	25	38802.8009016753	26	27161.9606311727	0		0		0		0		0		0		0		0	
5333504	25	7456.54693947911	26	5219.58285763538	0		0		0		0		0		0		0		0	
5334016	25	10630.9593479545	26	7441.67154356814	0		0		0		0		0		0		0		0	
5334528	25	14854.7617083921	26	10398.3331958745	0		0		0		0		0		0		0		0	
5335040	25	30170.5267238399	26	21119.3687066879	0		0		0		0		0		0		0		0	
847252036	25	71774.095153556	26	50241.8666074892	0		0		0		0		0		0		0		0	
5333511	25	7456.54693947911	26	5219.58285763538	0		0		0		0		0		0		0		0	
5334023	25	10630.9593479545	26	7441.67154356814	0		0		0		0		0		0		0		0	
5334535	25	14854.7617083921	26	10398.3331958745	0		0		0		0		0		0		0		0	
5335047	25	30170.5267238399	26	21119.3687066879	0		0		0		0		0		0		0		0	
847252037	25	71774.095153556	26	50241.8666074892	0		0		0		0		0		0		0		0	
847250822	25	21437.6715	26	15006.37005	0		0		0		0		0		0		0		0	
847250914	25	44661.815625	26	31263.2709375	0		0		0		0		0		0		0		0	
5334000	25	7456.54693947911	26	5219.58285763538	0		0		0		0		0		0		0		0	
5334512	25	10630.9593479545	26	7441.67154356814	0		0		0		0		0		0		0		0	
5335024	25	14854.7617083921	26	10398.3331958745	0		0		0		0		0		0		0		0	
5335536	25	30170.5267238399	26	21119.3687066879	0		0		0		0		0		0		0		0	
847251204	25	71774.095153556	26	50241.8666074892	0		0		0		0		0		0		0		0	
847250200	25	21437.6715	26	15006.37005	0		0		0		0		0		0		0		0	
847250201	25	44661.815625	26	31263.2709375	0		0		0		0		0		0		0		0	
847251448	25	106248.10875	26	74373.676125	0		0		0		0		0		0		0		0	
5309056	25	854.315502555944	8	47.1716167685792	9	17.1533151885742	0		0		0		0		0		0		0	
5309568	25	1057.75616025263	8	58.4047322994393	9	21.2380844725234	0		0		0		0		0		0		0	
5310080	25	1316.09081882244	8	72.6688577608626	9	26.4250391857682	0		0		0		0		0		0		0	
5310592	25	1866.34025711561	8	103.051258118384	9	37.4731847703214	0		0		0		0		0		0		0	
5311104	25	2655.92856954663	8	146.648918663594	9	53.3268795140343	0		0		0		0		0		0		0	
5311616	25	3718.01060672069	8	205.29250722599	9	74.6518208094507	0		0		0		0		0		0		0	
5309072	25	854.315502555944	8	30.0183015800049	9	40.0244021066732	0		0		0		0		0		0		0	
5309584	25	1057.75616025263	8	37.1666478269159	9	49.5555304358879	0		0		0		0		0		0		0	
5310096	25	1316.09081882244	8	46.2438185750944	9	61.6584247667925	0		0		0		0		0		0		0	
5310608	25	1866.34025711561	8	65.5780733480624	9	87.4374311307498	0		0		0		0		0		0		0	
5311120	25	2655.92856954663	8	93.3220391495601	9	124.429385532747	0		0		0		0		0		0		0	
5311632	25	3718.01060672069	8	130.640686416539	9	174.187581888718	0		0		0		0		0		0		0	
5309088	25	854.315502555944	8	30.0183015800049	9	17.1533151885742	13	321.624659785767	0		0		0		0		0		0	
5309600	25	1057.75616025263	8	37.1666478269159	9	21.2380844725234	13	398.214083859813	0		0		0		0		0		0	
5310112	25	1316.09081882244	8	46.2438185750944	9	26.4250391857682	13	495.469484733154	0		0		0		0		0		0	
5310624	25	1866.34025711561	8	65.5780733480624	9	37.4731847703214	13	702.622214443525	0		0		0		0		0		0	
5311136	25	2655.92856954663	8	93.3220391495601	9	53.3268795140343	13	999.878990888143	0		0		0		0		0		0	
5311648	25	3718.01060672069	8	130.640686416539	9	74.6518208094507	13	1399.7216401772	0		0		0		0		0		0	
5309104	25	854.315502555944	8	30.0183015800049	9	17.1533151885742	11	214.416439857178	0		0		0		0		0		0	
5309616	25	1057.75616025263	8	37.1666478269159	9	21.2380844725234	11	265.476055906542	0		0		0		0		0		0	
5310128	25	1316.09081882244	8	46.2438185750944	9	26.4250391857682	11	330.312989822103	0		0		0		0		0		0	
5310640	25	1866.34025711561	8	65.5780733480624	9	37.4731847703214	11	468.414809629017	0		0		0		0		0		0	
5311152	25	2655.92856954663	8	93.3220391495601	9	53.3268795140343	11	666.585993925429	0		0		0		0		0		0	
5311664	25	3718.01060672069	8	130.640686416539	9	74.6518208094507	11	933.147760118134	0		0		0		0		0		0	
5309120	25	854.315502555944	8	30.0183015800049	9	17.1533151885742	15	268.020549821473	0		0		0		0		0		0	
5309632	25	1057.75616025263	8	37.1666478269159	9	21.2380844725234	15	331.845069883178	0		0		0		0		0		0	
5310144	25	1316.09081882244	8	46.2438185750944	9	26.4250391857682	15	412.891237277629	0		0		0		0		0		0	
5310656	25	1866.34025711561	8	65.5780733480624	9	37.4731847703214	15	585.518512036271	0		0		0		0		0		0	
5311168	25	2655.92856954663	8	93.3220391495601	9	53.3268795140343	15	833.232492406786	0		0		0		0		0		0	
5311680	25	3718.01060672069	8	130.640686416539	9	74.6518208094507	15	1166.43470014767	0		0		0		0		0		0	
5317248	25	1098.40564614336	8	60.6492215596018	9	22.0542623853097	0		0		0		0		0		0		0	
5317760	25	1359.97220603909	8	75.0917986707076	9	27.30610860753	0		0		0		0		0		0		0	
5318272	25	1692.11676705742	8	93.4313885496805	9	33.975050381702	0		0		0		0		0		0		0	
5318784	25	2399.58033057722	8	132.494474723636	9	48.1798089904132	0		0		0		0		0		0		0	
5319296	25	3414.76530370281	8	188.548609710336	9	68.5631308037584	0		0		0		0		0		0		0	
5319808	25	4780.29935149803	8	263.947509290558	9	95.9809124692938	0		0		0		0		0		0		0	
5317264	25	1098.40564614336	8	38.5949591742921	9	51.4599455657227	0		0		0		0		0		0		0	
5317776	25	1359.97220603909	8	47.7856900631776	9	63.7142534175701	0		0		0		0		0		0		0	
5318288	25	1692.11676705742	8	59.4563381679785	9	79.2751175573047	0		0		0		0		0		0		0	
5318800	25	2399.58033057722	8	84.3146657332231	9	112.419554310964	0		0		0		0		0		0		0	
5319312	25	3414.76530370281	8	119.985478906577	9	159.980638542103	0		0		0		0		0		0		0	
5319824	25	4780.29935149803	8	167.966596821264	9	223.955462428352	0		0		0		0		0		0		0	
5317280	25	1098.40564614336	8	38.5949591742921	9	22.0542623853097	13	413.517419724558	0		0		0		0		0		0	
5317792	25	1359.97220603909	8	47.7856900631776	9	27.30610860753	13	511.989536391188	0		0		0		0		0		0	
5318304	25	1692.11676705742	8	59.4563381679785	9	33.975050381702	13	637.032194656912	0		0		0		0		0		0	
5318816	25	2399.58033057722	8	84.3146657332231	9	48.1798089904132	13	903.371418570247	0		0		0		0		0		0	
5319328	25	3414.76530370281	8	119.985478906577	9	68.5631308037584	13	1285.55870257047	0		0		0		0		0		0	
5319840	25	4780.29935149803	8	167.966596821264	9	95.9809124692938	13	1799.64210879926	0		0		0		0		0		0	
5317296	25	1098.40564614336	8	38.5949591742921	9	22.0542623853097	11	275.678279816372	0		0		0		0		0		0	
5317808	25	1359.97220603909	8	47.7856900631776	9	27.30610860753	11	341.326357594126	0		0		0		0		0		0	
5318320	25	1692.11676705742	8	59.4563381679785	9	33.975050381702	11	424.688129771275	0		0		0		0		0		0	
5318832	25	2399.58033057722	8	84.3146657332231	9	48.1798089904132	11	602.247612380165	0		0		0		0		0		0	
5319344	25	3414.76530370281	8	119.985478906577	9	68.5631308037584	11	857.03913504698	0		0		0		0		0		0	
5319856	25	4780.29935149803	8	167.966596821264	9	95.9809124692938	11	1199.76140586617	0		0		0		0		0		0	
5317312	25	1098.40564614336	8	38.5949591742921	9	22.0542623853097	15	344.597849770465	0		0		0		0		0		0	
5317824	25	1359.97220603909	8	47.7856900631776	9	27.30610860753	15	426.657946992657	0		0		0		0		0		0	
5318336	25	1692.11676705742	8	59.4563381679785	9	33.975050381702	15	530.860162214094	0		0		0		0		0		0	
5318848	25	2399.58033057722	8	84.3146657332231	9	48.1798089904132	15	752.809515475206	0		0		0		0		0		0	
5319360	25	3414.76530370281	8	119.985478906577	9	68.5631308037584	15	1071.29891880872	0		0		0		0		0		0	
5319872	25	4780.29935149803	8	167.966596821264	9	95.9809124692938	15	1499.70175733272	0		0		0		0		0		0	
5317328	25	1464.54086152448	8	46.3139510091505	9	26.4651148623717	0		0		0		0		0		0		0	
5317840	25	1813.29627471879	8	57.3428280758131	9	32.7673303290361	0		0		0		0		0		0		0	
5318352	25	2256.1556894099	8	71.3476058015742	9	40.7700604580424	0		0		0		0		0		0		0	
5318864	25	3199.44044076962	8	101.177598879868	9	57.8157707884958	0		0		0		0		0		0		0	
5319376	25	4553.02040493708	8	143.982574687893	9	82.2757569645101	0		0		0		0		0		0		0	
5319888	25	6373.73246866404	8	201.559916185517	9	115.177094963153	0		0		0		0		0		0		0	
5325440	25	2596.85969600986	8	143.387390273799	9	52.1408691904725	0		0		0		0		0		0		0	
5325952	25	3628.06964154452	8	200.326355109595	9	72.8459473125801	0		0		0		0		0		0		0	
5326464	25	5172.61692092318	8	285.609593123915	9	103.858033863242	0		0		0		0		0		0		0	
5326976	25	7227.75708703045	8	399.085567785838	9	145.122024649396	0		0		0		0		0		0		0	
5325456	25	2596.85969600986	8	91.2465210833268	9	121.662028111102	0		0		0		0		0		0		0	
5325968	25	3628.06964154452	8	127.480407797015	9	169.973877062687	0		0		0		0		0		0		0	
5326480	25	5172.61692092318	8	181.751559260673	9	242.335412347564	0		0		0		0		0		0		0	
5326992	25	7227.75708703045	8	253.963543136442	9	338.618057515257	0		0		0		0		0		0		0	
5325472	25	2596.85969600986	8	91.2465210833268	9	52.1408691904725	13	977.641297321359	0		0		0		0		0		0	
5325984	25	3628.06964154452	8	127.480407797015	9	72.8459473125801	13	1365.86151211088	0		0		0		0		0		0	
5326496	25	5172.61692092318	8	181.751559260673	9	103.858033863242	13	1947.33813493578	0		0		0		0		0		0	
5327008	25	7227.75708703045	8	253.963543136442	9	145.122024649396	13	2721.03796217617	0		0		0		0		0		0	
5325488	25	2596.85969600986	8	91.2465210833268	9	52.1408691904725	11	651.760864880906	0		0		0		0		0		0	
5326000	25	3628.06964154452	8	127.480407797015	9	72.8459473125801	11	910.574341407251	0		0		0		0		0		0	
5326512	25	5172.61692092318	8	181.751559260673	9	103.858033863242	11	1298.22542329052	0		0		0		0		0		0	
5327024	25	7227.75708703045	8	253.963543136442	9	145.122024649396	11	1814.02530811745	0		0		0		0		0		0	
5325504	25	2596.85969600986	8	91.2465210833268	9	52.1408691904725	15	814.701081101133	0		0		0		0		0		0	
5326016	25	3628.06964154452	8	127.480407797015	9	72.8459473125801	15	1138.21792675906	0		0		0		0		0		0	
5326528	25	5172.61692092318	8	181.751559260673	9	103.858033863242	15	1622.78177911315	0		0		0		0		0		0	
